k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
272,OK,337,54,708,708,586.28,365.07,768.6,367.9,704.81,450.14
273,OK,342,62,689,689,584.35,362.75,761.74,364.72,699.87,449.71
274,OK,345,60,693,693,587.53,363.7,766.08,361.9,706.68,450.04
275,OK,340,53,703,703,587.91,362.11,768.99,366.98,704.69,445.37
276,OK,345,63,694,694,590.77,363.38,769.38,367.64,705.75,456.37
277,OK,355,62,687,687,597.05,358.83,773.79,365.17,710.63,448.04
278,OK,354,63,690,690,598.6,361.48,776.11,367.98,712.4,451.81
279,OK,349,61,701,701,597.26,366.65,777.71,368.29,710.79,455.71
280,OK,341,56,709,709,594.08,362.25,776.57,369.13,705.69,454.51
281,OK,342,57,705,705,592.74,362.11,774.12,369.15,705.06,454.22
282,OK,343,57,701,701,593.24,361.15,773.68,367.34,704.13,450.37
283,OK,344,64,696,696,593.4,365.84,772.57,368.02,701.71,458.04
284,OK,341,51,705,705,594.5,357.15,776.07,363.87,700.76,446.99
285,OK,340,54,699,699,591.19,357.22,771.15,357.61,698.58,449.4
286,OK,340,56,698,698,590.78,360.6,770.55,359.67,699.3,450.52
287,OK,340,55,708,708,591.95,363.4,774.33,361.64,704.92,457.34
288,OK,341,58,709,709,593.06,368.92,775.47,362.26,706.66,460.13
289,OK,339,53,723,723,596.55,370.18,782.73,364.96,712.29,461.26
290,OK,342,52,720,720,599.47,366.63,784.83,364.65,713.27,459.33
291,OK,347,54,714,714,602.26,365.05,786.24,364.41,714.46,458.66
292,OK,347,57,715,715,601.11,368.19,785.15,365.36,716.04,462.39
293,OK,339,52,726,726,596.12,370.12,782.96,365.52,714.6,463.0
294,OK,338,57,721,721,594.37,370.28,779.96,367.65,710.04,465.16
295,OK,339,54,720,720,594.93,368.25,780.34,366.0,710.58,462.52
296,OK,332,52,724,724,589.92,369.45,776.3,364.48,705.41,462.29
297,OK,331,51,729,729,589.58,371.63,777.1,363.71,707.5,463.63
298,OK,328,51,729,729,586.33,371.77,774.06,365.71,704.67,462.34
299,OK,328,48,731,731,584.83,373.22,772.6,359.5,707.71,461.03
300,OK,335,56,715,715,588.72,371.75,772.85,364.94,703.62,458.39
301,OK,347,63,696,696,594.32,369.25,773.63,365.52,707.63,454.75
302,OK,345,54,707,707,593.66,368.36,775.41,358.6,712.21,450.95
303,OK,334,35,718,718,587.4,361.86,771.65,347.39,707.66,435.15
304,OK,340,36,712,712,590.92,360.01,773.71,344.86,710.87,431.57
305,OK,337,32,721,721,591.07,359.15,776.31,345.05,711.99,433.04
306,OK,334,28,726,726,589.82,357.95,776.15,343.39,711.8,432.2
307,OK,329,24,732,732,587.48,358.02,775.61,344.12,709.69,429.41
308,OK,340,34,706,706,588.44,356.99,769.59,340.66,708.43,426.86
309,OK,331,30,719,719,583.6,358.74,768.06,342.26,704.84,429.26
310,OK,341,37,706,706,587.78,358.73,768.92,343.01,709.9,430.29
311,OK,343,37,706,706,589.77,357.06,771.06,343.52,712.05,431.27
312,OK,348,43,700,700,592.86,359.63,772.56,344.76,714.54,433.91
313,OK,349,44,700,700,593.99,359.05,773.61,344.46,715.67,436.35
314,OK,349,50,700,700,596.52,360.05,776.6,353.71,712.74,443.64
315,OK,350,49,702,702,598.57,361.24,779.13,351.61,714.22,445.09
316,OK,351,48,706,706,601.59,362.35,783.2,355.39,716.24,443.96
317,OK,350,41,712,712,600.93,360.44,784.05,348.84,720.91,441.14
318,OK,359,49,697,697,601.83,360.16,781.06,349.87,723.22,440.31
319,OK,360,51,693,693,602.31,357.93,780.61,349.93,721.62,440.69
320,OK,344,41,714,714,594.59,361.33,778.03,348.63,716.24,441.46
321,OK,348,60,701,701,595.77,369.54,776.16,361.51,710.58,454.55
322,OK,346,53,705,705,593.66,367.95,775.08,358.18,712.46,448.29
323,OK,345,53,705,705,593.36,367.61,774.75,358.99,711.44,448.5
324,OK,344,52,712,712,593.87,370.27,777.01,360.52,714.92,450.86
325,OK,348,51,713,713,598.32,369.31,781.8,361.96,718.65,449.77
326,OK,346,49,717,717,599.1,371.51,783.44,361.58,718.62,449.14
327,OK,349,50,714,714,600.73,370.71,784.36,360.73,721.12,449.05
328,OK,354,51,711,711,603.05,369.62,785.91,359.56,724.1,448.53
329,OK,356,52,707,707,604.0,367.93,785.95,359.14,723.33,447.16
330,OK,356,53,706,706,604.63,368.18,786.23,359.76,723.26,448.23
331,OK,351,51,711,711,601.73,368.82,784.7,359.99,720.58,448.19
332,OK,348,46,719,719,600.16,369.54,785.07,360.06,722.16,447.05
333,OK,351,49,713,713,600.62,369.25,784.03,360.14,722.65,445.59
334,OK,350,49,713,713,599.86,369.72,783.44,361.68,722.16,444.99
335,OK,349,48,715,715,599.84,370.45,783.76,361.23,721.74,444.68
336,OK,348,47,721,721,601.02,371.1,786.61,363.85,724.1,447.38
337,OK,353,49,713,713,604.19,366.06,787.8,362.91,722.91,447.16
338,OK,355,51,710,710,605.52,365.71,788.26,362.94,723.7,447.98
339,OK,353,48,714,714,605.47,365.86,789.35,362.32,724.52,447.87
340,OK,353,49,714,714,605.61,365.69,789.53,362.89,723.95,448.49
341,OK,354,49,713,713,605.36,365.93,788.99,362.59,723.82,447.49
342,OK,354,49,713,713,605.53,365.61,789.16,362.22,724.0,446.91
343,OK,355,52,709,709,604.22,367.01,786.89,363.13,722.69,448.05
344,OK,352,49,715,715,604.59,365.68,788.7,363.09,722.21,448.16
345,OK,352,49,714,714,604.24,366.57,787.99,362.43,723.52,447.85
346,OK,357,52,708,708,606.99,366.81,789.4,361.87,724.35,448.58
347,OK,351,47,719,719,606.48,365.39,791.59,361.56,721.31,449.71
348,OK,352,49,714,714,606.45,367.06,790.23,361.37,720.85,449.58
349,OK,353,49,715,715,606.67,365.85,790.89,360.83,721.51,449.79
350,OK,356,49,712,712,609.16,366.04,792.47,363.83,724.43,446.16
351,OK,354,48,719,719,608.43,369.43,793.53,361.7,726.84,448.67
352,OK,355,47,718,718,607.47,369.15,792.37,362.89,728.09,446.76
353,OK,354,51,713,713,604.13,372.61,787.39,359.03,725.75,450.04
354,OK,352,48,714,714,603.01,373.4,786.43,360.2,724.96,444.07
355,OK,350,42,712,712,601.5,365.23,784.18,348.8,720.7,440.06
356,OK,349,41,712,712,600.06,364.26,782.55,345.25,720.39,440.77
357,OK,342,34,717,717,596.61,357.17,780.78,343.19,712.08,435.03
358,OK,338,34,717,717,593.13,358.73,777.04,342.75,707.37,434.02
359,OK,335,32,717,717,590.14,359.62,774.22,343.37,705.02,429.42
360,OK,332,30,719,719,587.5,359.14,771.87,341.88,703.63,427.8
361,OK,333,32,717,717,588.23,359.5,772.22,342.6,703.03,430.48
362,OK,331,32,719,719,587.23,358.34,771.58,341.37,701.76,432.45
363,OK,332,32,717,717,587.32,356.49,771.36,341.13,702.14,431.42
364,OK,331,31,716,716,586.89,355.71,770.74,340.96,700.78,429.94
365,OK,335,33,710,710,588.62,354.24,770.95,339.2,701.92,429.68
366,OK,333,28,723,723,590.23,355.93,775.84,341.94,705.48,429.14
367,OK,335,31,721,721,591.95,357.07,777.21,343.87,706.08,432.16
368,OK,336,29,723,723,593.31,356.21,779.02,343.6,708.96,432.02
369,OK,333,25,724,724,590.96,354.36,777.09,341.89,707.01,426.44
370,OK,334,29,714,714,586.9,354.24,770.08,339.25,704.14,425.28
371,OK,343,34,701,701,588.4,354.79,768.33,338.39,707.64,423.19
372,OK,360,49,700,700,603.72,367.83,783.59,355.2,727.31,437.25
373,OK,360,50,711,711,605.65,374.72,788.28,361.36,733.5,443.71
374,OK,353,47,715,715,603.03,369.75,786.82,359.49,725.36,445.11
375,OK,349,44,723,723,603.16,370.6,789.1,359.76,725.84,444.91
376,OK,363,53,704,704,610.4,367.06,791.75,362.45,729.49,446.49
