k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
131,OK,139,-4,1015,1015,537.11,471.7,720.73,423.57,664.26,558.78
132,OK,136,-13,1027,1027,538.75,466.44,724.01,415.51,667.52,560.58
133,OK,144,-20,1026,1026,546.62,461.33,731.02,408.17,677.03,551.5
134,OK,158,-20,1013,1013,555.91,454.58,739.23,407.06,680.77,542.22
135,OK,177,-18,997,997,570.76,443.95,752.68,403.44,688.52,537.78
136,OK,172,-35,1010,1010,572.8,440.13,755.92,393.61,690.76,524.35
137,OK,160,-43,1023,1023,566.65,440.27,751.83,392.06,684.02,520.01
138,OK,146,-47,1025,1025,551.42,441.58,735.57,388.01,672.89,515.59
139,OK,135,-39,1042,1042,543.61,460.49,728.88,399.76,676.67,535.52
140,OK,134,-28,1033,1033,537.22,464.76,722.06,408.53,671.59,539.81
141,OK,115,-31,1025,1025,516.98,457.03,700.74,402.39,646.1,533.12
142,OK,97,-29,1033,1033,503.58,465.18,687.25,405.45,631.8,539.63
143,OK,103,-28,1015,1015,503.38,455.1,685.36,401.35,626.06,531.45
144,OK,103,-35,1016,1016,504.76,448.1,686.88,393.58,626.93,526.12
145,OK,116,-38,1015,1015,515.12,445.82,695.73,387.17,641.09,522.46
146,OK,132,-50,1018,1018,531.23,442.66,712.73,384.91,660.83,505.45
147,OK,140,-50,1026,1026,543.72,440.28,727.97,386.47,670.27,512.87
148,OK,135,-61,1037,1037,545.74,433.93,732.67,382.04,666.93,507.91
149,OK,152,-66,1027,1027,558.86,426.4,744.92,378.91,678.2,493.04
150,OK,161,-71,1028,1028,567.98,422.7,754.27,375.45,690.59,488.14
151,OK,180,-67,1019,1019,576.52,416.49,762.22,373.42,709.45,489.89
152,OK,197,-89,1001,1001,583.18,386.98,767.11,351.76,719.1,453.65
153,OK,186,-111,999,999,573.66,362.85,758.41,335.38,705.65,428.3
154,OK,159,-150,1034,1034,561.59,340.7,754.74,332.05,694.57,397.97
155,OK,179,-137,988,988,554.96,333.09,739.53,322.72,698.91,386.77
156,OK,140,-182,1053,1053,549.15,312.42,745.66,325.62,685.73,370.74
157,OK,150,-178,1035,1035,549.9,301.84,743.16,312.8,688.81,370.91
158,OK,143,-185,1018,1018,538.31,290.89,728.42,300.8,672.6,353.0
159,OK,119,-204,1040,1040,523.22,287.92,717.57,297.1,659.29,340.29
160,OK,90,-227,1062,1062,502.12,281.37,700.8,280.96,640.59,328.73
161,OK,63,-246,1101,1101,493.64,275.86,699.51,273.59,630.59,333.67
162,OK,82,-246,1082,1082,504.02,259.39,706.29,260.87,642.32,330.97
163,OK,75,-269,1112,1112,515.02,244.97,722.65,257.37,644.96,324.68
164,OK,96,-278,1109,1109,532.19,235.39,738.81,252.36,665.51,308.73
165,OK,124,-255,1070,1070,540.79,233.01,740.38,247.82,677.76,321.05
166,OK,82,-299,1137,1137,533.07,225.93,744.58,248.05,661.99,302.86
167,OK,112,-277,1084,1084,536.03,216.56,737.99,233.87,671.09,305.53
168,OK,103,-283,1092,1092,536.59,220.54,740.02,238.76,660.23,297.77
169,OK,113,-261,1070,1070,535.66,236.39,735.66,243.09,661.5,308.65
170,OK,119,-230,1056,1056,538.5,258.61,735.92,263.18,658.75,336.23
171,OK,141,-203,1030,1030,548.48,273.26,741.02,277.89,667.43,348.76
172,OK,200,-123,940,940,572.61,297.6,748.27,306.18,680.15,393.03
173,OK,221,-82,908,908,580.45,320.88,750.17,324.23,686.0,423.21
174,OK,220,-70,909,909,578.01,342.84,748.0,342.69,685.51,426.91
175,OK,201,-69,922,922,567.58,349.75,739.97,346.12,670.95,437.14
176,OK,176,-88,935,935,549.09,343.63,723.87,335.65,649.65,419.82
177,OK,180,-105,923,923,548.22,323.84,720.9,320.34,648.48,390.15
178,OK,162,-99,955,955,544.54,336.55,723.13,331.4,646.03,422.81
179,OK,146,-112,979,979,538.6,338.45,721.5,329.79,641.53,421.11
180,OK,157,-105,973,973,544.16,342.18,725.98,333.34,651.66,425.42
181,OK,173,-97,965,965,552.65,345.16,732.76,332.46,667.7,431.2
182,OK,169,-107,978,978,556.2,344.09,738.32,327.97,670.45,429.26
183,OK,216,-78,935,935,579.47,345.12,753.79,332.14,699.55,439.92
184,OK,225,-69,923,923,583.04,345.15,755.26,333.05,703.26,446.82
185,OK,223,-66,919,919,581.67,348.74,753.01,335.23,698.16,445.96
186,OK,216,-72,932,932,580.5,348.93,754.22,335.46,697.05,447.72
187,OK,219,-70,924,924,582.37,345.55,754.91,336.23,694.9,443.5
188,OK,220,-73,926,926,584.32,341.86,757.36,336.89,695.48,440.86
189,OK,221,-72,925,925,584.56,345.01,757.3,336.0,695.79,440.16
190,OK,218,-72,929,929,583.43,346.72,757.05,339.14,693.8,442.07
191,OK,235,-61,903,903,590.12,345.82,759.0,341.19,697.95,438.4
192,OK,238,-69,907,907,593.61,337.94,763.19,336.73,704.71,431.63
193,OK,244,-74,903,903,596.61,333.88,765.56,332.03,709.36,421.95
194,OK,249,-66,894,894,602.29,332.63,769.43,336.78,708.03,429.11
195,OK,258,-71,901,901,611.07,336.7,779.68,337.13,722.51,421.56
196,OK,258,-65,897,897,611.46,337.25,779.11,343.7,717.86,425.81
197,OK,234,-92,916,916,595.08,333.64,766.09,324.07,703.84,405.01
198,OK,235,-102,919,919,592.47,327.82,763.66,312.55,710.03,395.36
199,OK,247,-106,904,904,596.16,322.09,764.47,305.79,718.7,379.61
200,OK,233,-118,927,927,590.92,319.44,763.92,306.99,715.57,376.79
201,OK,195,-137,968,968,574.44,320.61,755.27,313.97,693.39,377.11
202,OK,180,-128,961,961,558.77,319.92,738.42,314.97,672.1,387.64
203,OK,172,-113,948,948,546.8,326.82,724.08,321.95,658.45,399.51
204,OK,142,-121,980,980,531.06,335.03,714.24,327.88,642.08,407.32
205,OK,145,-115,966,966,528.45,335.44,708.71,324.35,638.38,406.46
206,OK,144,-115,967,967,527.72,335.72,708.46,327.46,636.08,406.26
207,OK,148,-104,953,953,527.55,337.37,705.76,332.91,633.21,409.49
208,OK,152,-104,956,956,531.35,336.94,709.98,331.18,640.63,414.15
209,OK,176,-99,955,955,550.84,331.99,729.4,338.03,666.41,421.12
210,OK,189,-100,958,958,562.43,334.95,741.57,336.84,684.46,423.4
211,OK,200,-92,947,947,569.33,335.96,746.49,340.15,688.29,424.53
212,OK,205,-87,947,947,573.19,343.03,750.32,343.39,695.37,429.14
213,OK,177,-115,987,987,566.03,336.86,750.49,341.62,683.55,417.54
214,OK,173,-115,990,990,563.78,337.39,748.99,339.47,681.55,423.03
215,OK,163,-129,995,995,557.56,336.16,743.71,334.81,670.46,400.81
216,OK,155,-131,998,998,554.0,333.09,740.74,331.99,661.52,404.26
217,OK,147,-126,997,997,544.22,335.66,730.64,331.47,653.27,410.8
218,OK,136,-131,1011,1011,540.18,337.86,729.13,332.55,648.88,412.85
219,OK,127,-132,1017,1017,533.1,336.64,723.21,335.0,642.83,416.52
220,OK,136,-119,991,991,531.15,339.55,716.39,333.36,639.66,417.4
221,OK,148,-106,978,978,537.71,344.43,720.67,341.44,645.72,424.85
222,OK,130,-108,994,994,528.47,347.91,714.32,347.5,633.74,431.69
223,OK,130,-99,982,982,525.05,347.74,708.71,348.78,626.85,435.95
224,OK,135,-97,970,970,523.42,346.45,704.86,346.18,626.42,429.81
225,OK,149,-107,973,973,533.88,336.66,715.95,337.1,646.79,421.84
226,OK,174,-112,949,949,543.64,327.49,721.11,324.46,664.11,399.18
227,OK,194,-104,936,936,555.92,326.57,730.96,327.93,681.31,402.18
228,OK,186,-108,947,947,555.25,325.0,732.29,329.42,675.84,403.23
229,OK,172,-109,955,955,546.57,326.47,725.1,328.09,663.0,409.3
230,OK,153,-98,953,953,529.74,345.23,707.83,340.86,640.35,413.3
231,OK,118,-82,969,969,505.29,368.37,685.87,352.21,608.95,444.08
232,OK,79,-89,1000,1000,482.76,371.21,669.12,355.11,583.98,460.48
233,OK,71,-89,1005,1005,476.85,375.08,663.9,355.88,577.36,461.74
234,OK,78,-78,995,995,478.06,380.04,663.02,359.92,579.86,468.35
235,OK,72,-72,998,998,475.17,388.57,660.04,363.09,575.35,478.38
236,OK,78,-65,997,997,478.52,394.1,663.46,369.84,582.97,485.68
237,OK,66,-75,1014,1014,475.69,390.44,664.26,370.76,577.62,483.74
238,OK,71,-71,1006,1006,476.99,390.91,664.05,371.15,578.23,483.7
239,OK,68,-73,1011,1011,476.19,391.37,664.23,371.05,577.01,482.81
240,OK,72,-69,1003,1003,476.19,391.33,662.61,371.04,577.46,483.36
241,OK,72,-70,1002,1002,476.35,390.59,662.61,370.02,578.0,481.96
242,OK,79,-64,997,997,480.63,393.47,665.97,372.15,581.52,486.78
243,OK,83,-62,991,991,482.19,391.6,666.6,372.77,582.11,485.21
244,OK,86,-67,993,993,484.83,385.89,669.83,370.64,587.35,480.51
245,OK,83,-70,999,999,484.94,386.55,671.17,371.25,587.63,479.21
246,OK,91,-73,987,987,487.56,382.0,671.5,366.25,588.5,466.65
247,OK,81,-80,1006,1006,486.56,382.87,674.16,367.3,589.18,471.07
248,OK,87,-73,997,997,486.88,384.25,672.74,369.92,591.92,474.31
249,OK,86,-67,992,992,484.12,384.9,669.34,372.87,588.21,481.04
250,OK,78,-65,999,999,478.92,388.79,665.32,375.99,582.95,487.58
251,OK,78,-61,998,998,478.91,392.92,665.04,379.84,582.24,491.39
252,OK,83,-60,995,995,482.11,392.38,667.79,379.23,586.02,489.54
253,OK,82,-62,999,999,483.95,390.68,670.59,381.55,585.19,487.97
254,OK,89,-55,988,988,487.79,392.74,672.22,381.68,586.63,491.73
255,OK,90,-61,1003,1003,492.7,395.34,679.85,382.58,596.37,492.48
256,OK,94,-55,995,995,493.97,397.78,679.49,383.0,596.22,494.27
257,OK,96,-54,994,994,497.23,399.32,682.62,384.53,597.73,495.33
258,OK,107,-45,984,984,502.2,400.2,685.78,386.15,604.86,501.38
259,OK,104,-53,990,990,502.33,397.35,686.85,382.41,603.53,495.03
260,OK,99,-56,999,999,500.64,399.05,686.77,382.36,603.89,496.33
261,OK,107,-53,991,991,504.25,398.95,688.75,380.91,607.89,495.68
262,OK,110,-50,987,987,506.31,398.28,690.29,382.14,608.23,496.01
263,OK,106,-49,991,991,503.01,399.82,687.89,386.21,606.8,499.27
264,OK,104,-49,990,990,501.83,399.25,686.73,389.52,604.0,498.97
265,OK,102,-49,991,991,501.16,396.36,686.38,392.09,601.4,499.56
266,OK,104,-45,986,986,500.73,397.95,684.98,393.02,601.93,501.31
267,OK,103,-43,987,987,500.34,398.31,684.84,396.14,599.71,503.5
268,OK,104,-42,988,988,501.68,397.98,686.48,396.26,602.7,507.22
269,OK,105,-39,979,979,499.33,397.85,682.5,396.75,598.47,504.08
270,OK,101,-48,992,992,501.41,394.1,686.99,393.2,600.88,503.93
271,OK,118,-41,975,975,508.38,391.84,690.67,391.45,610.69,502.02
272,OK,117,-49,987,987,509.83,395.85,694.23,387.27,618.16,498.01
273,OK,117,-54,979,979,510.68,383.55,693.73,385.24,610.29,486.58
274,OK,116,-61,981,981,510.83,378.07,694.25,384.37,610.4,477.08
275,OK,110,-70,978,978,505.78,360.93,688.26,373.99,602.35,472.47
276,OK,104,-76,980,980,499.37,358.23,682.18,370.19,598.08,465.06
277,OK,100,-79,977,977,493.82,355.64,676.23,365.94,592.55,459.05
278,OK,94,-90,989,989,491.05,353.63,675.89,360.86,593.61,451.43
279,OK,108,-94,983,983,501.29,346.2,684.73,359.3,605.36,442.87
280,OK,113,-115,997,997,512.16,336.29,698.11,348.98,618.48,424.8
281,OK,129,-112,981,981,521.16,332.57,704.47,340.91,626.33,419.8
282,OK,130,-116,988,988,525.71,333.75,710.13,344.45,631.68,418.83
283,OK,165,-90,953,953,541.66,336.23,719.38,349.91,651.62,429.76
284,OK,165,-89,950,950,540.52,336.72,717.38,352.88,653.03,428.13
285,OK,126,-116,979,979,516.96,328.91,699.66,341.78,622.84,411.23
286,OK,126,-107,962,962,509.32,330.82,689.06,340.51,614.94,414.32
287,OK,105,-115,985,985,497.47,338.11,681.65,339.66,606.41,415.81
288,OK,106,-112,987,987,498.53,338.71,683.09,343.23,608.24,421.41
289,OK,102,-108,985,985,494.79,343.45,678.96,350.34,603.02,421.75
290,OK,106,-113,985,985,496.93,340.21,681.13,346.68,608.91,415.75
291,OK,120,-99,958,958,498.9,342.59,678.02,344.78,610.63,418.03
292,OK,106,-111,978,978,491.62,342.41,674.49,341.25,607.31,415.55
293,OK,109,-114,964,964,493.23,333.73,673.55,336.75,598.77,402.17
294,OK,102,-124,986,986,495.88,332.98,680.31,337.48,602.51,403.13
295,OK,107,-121,986,986,503.4,334.54,687.42,346.06,606.06,404.41
296,OK,116,-111,979,979,506.99,338.34,689.78,349.54,611.88,413.24
297,OK,121,-105,975,975,510.81,340.02,692.7,353.79,615.92,417.8
298,OK,126,-105,972,972,515.48,339.75,696.9,351.19,619.0,417.26
299,OK,124,-111,981,981,516.47,338.21,699.5,350.72,620.21,415.28
300,OK,135,-108,969,969,522.6,331.03,703.4,342.89,626.68,415.25
301,OK,141,-100,957,957,524.61,330.62,702.97,346.0,625.16,418.14
302,OK,121,-102,969,969,512.79,337.3,693.34,353.83,608.13,420.03
303,OK,102,-120,994,994,505.53,332.39,690.32,352.24,600.29,413.15
304,OK,116,-112,975,975,507.86,328.39,689.11,349.06,607.64,412.19
305,OK,120,-118,976,976,513.25,326.71,694.89,345.67,613.84,404.88
306,OK,138,-108,954,954,522.61,321.8,700.78,331.86,619.58,412.32
307,OK,140,-108,952,952,520.39,324.97,698.36,327.6,622.85,411.25
308,OK,126,-92,963,963,509.59,350.12,689.28,338.0,615.09,435.2
309,OK,135,-45,934,934,507.04,382.97,680.81,364.56,611.4,471.89
310,OK,167,-26,916,916,524.73,398.23,694.28,373.28,641.37,479.67
311,OK,169,-31,937,937,534.72,400.19,708.02,374.04,653.83,487.78
312,OK,128,-33,988,988,519.78,421.11,701.07,385.37,633.82,519.26
313,OK,114,-44,1002,1002,514.42,419.75,698.19,382.72,624.95,512.83
314,OK,123,-52,1006,1006,522.93,424.41,703.72,372.52,638.84,503.82
315,OK,141,-54,988,988,530.21,413.6,709.0,367.13,651.36,490.31
316,OK,151,-48,946,946,522.67,394.26,696.06,358.91,639.68,473.62
317,OK,170,-49,928,928,533.68,375.95,705.87,354.28,648.36,466.06
318,OK,176,-47,927,927,537.68,382.92,709.13,356.54,654.9,463.94
319,OK,154,-63,987,987,538.41,405.94,718.21,364.51,666.09,475.2
320,OK,142,-59,980,980,527.42,404.33,706.3,364.66,647.57,477.99
321,OK,128,-75,1003,1003,522.36,401.62,704.97,358.76,646.28,471.93
322,OK,127,-101,996,996,517.08,383.97,696.54,333.69,643.47,435.73
323,OK,129,-81,977,977,517.5,379.38,697.15,346.22,628.47,452.43
324,OK,146,-79,963,963,526.85,365.99,705.83,345.53,638.58,448.38
325,OK,160,-79,952,952,536.34,357.3,714.14,347.34,647.24,443.02
326,OK,158,-102,962,962,537.38,344.38,717.0,334.22,651.51,419.11
327,OK,158,-86,947,947,532.08,348.96,709.13,349.08,641.7,425.77
328,OK,129,-82,974,974,519.87,356.59,701.69,367.53,622.24,449.43
329,OK,122,-74,962,962,507.64,354.32,687.41,363.31,609.14,456.45
330,OK,105,-78,982,982,498.87,357.05,682.34,365.67,601.8,465.81
331,OK,98,-58,974,974,487.51,368.78,669.67,374.28,591.98,488.45
332,OK,104,-48,957,957,485.91,369.94,664.85,375.68,588.68,488.69
333,OK,101,-50,959,959,486.26,368.26,665.51,376.49,585.89,486.51
334,OK,99,-60,971,971,488.98,361.83,670.31,371.73,589.0,483.57
335,OK,99,-68,974,974,491.66,357.22,673.32,370.6,589.54,474.46
336,OK,101,-77,982,982,497.63,353.07,680.92,366.12,595.65,469.81
337,OK,130,-84,978,978,522.99,348.02,705.1,365.34,625.52,453.43
338,OK,144,-90,981,981,536.25,343.15,718.45,363.98,641.05,446.8
339,OK,163,-102,972,972,552.14,329.85,732.21,355.27,657.29,427.31
340,OK,169,-106,971,971,556.45,330.53,736.42,354.93,663.55,416.8
341,OK,167,-96,952,952,548.17,331.34,723.93,360.08,650.33,414.59
342,OK,145,-102,956,956,528.93,328.42,706.42,350.65,629.38,414.25
343,OK,133,-108,966,966,521.92,329.91,701.19,352.68,622.06,409.68
344,OK,125,-117,968,968,517.92,323.89,697.65,345.33,610.5,399.82
345,OK,128,-110,950,950,513.07,327.89,689.95,345.27,604.49,394.29
346,OK,128,-106,942,942,512.36,322.91,687.36,343.41,598.82,398.65
347,OK,121,-114,963,963,512.65,324.39,691.39,346.34,602.5,399.3
348,OK,124,-114,959,959,514.66,324.66,692.97,344.51,603.61,396.09
349,OK,120,-116,973,973,517.5,324.56,697.94,348.73,605.06,404.38
350,OK,122,-119,976,976,518.21,329.07,699.84,346.47,611.89,401.38
351,OK,125,-114,976,976,522.45,331.7,704.12,349.73,614.39,408.94
352,OK,135,-108,969,969,527.07,335.24,707.65,351.63,621.19,408.83
353,OK,149,-98,958,958,536.74,337.21,714.68,357.6,631.27,414.72
354,OK,154,-97,960,960,541.95,337.62,719.79,362.22,639.02,417.27
355,OK,150,-103,968,968,540.95,337.37,720.54,360.49,638.95,414.61
356,OK,144,-108,980,980,539.81,337.54,721.58,361.55,638.3,414.66
357,OK,144,-96,965,965,532.86,343.04,712.35,361.83,630.71,421.48
358,OK,139,-98,970,970,528.92,344.27,709.61,360.39,629.07,422.52
359,OK,135,-93,967,967,525.44,344.71,705.41,363.52,621.67,426.45
360,OK,113,-109,986,986,514.61,341.04,698.33,356.45,606.34,420.68
