k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
40,OK,181,-65,959,959,558.45,362.36,737.86,361.26,672.88,467.82
41,OK,184,-67,966,966,564.18,364.78,744.83,362.71,679.87,469.25
42,OK,201,-64,950,950,573.93,365.34,751.34,356.92,689.69,462.55
43,OK,218,-57,931,931,582.39,360.9,756.5,357.95,697.31,457.62
44,OK,217,-72,933,933,580.83,347.81,755.25,346.3,698.05,441.67
45,OK,188,-105,966,966,563.52,337.88,744.08,332.75,689.27,421.95
46,OK,172,-102,970,970,551.4,340.97,732.7,334.2,672.59,429.71
47,OK,137,-103,982,982,524.89,342.38,708.46,334.85,641.23,438.09
48,OK,106,-108,1003,1003,501.68,353.01,688.87,341.4,620.27,440.28
49,OK,82,-100,1015,1015,479.27,361.08,667.53,336.14,605.42,466.98
50,OK,66,-110,1033,1033,472.56,358.04,663.91,331.45,596.97,468.99
51,OK,71,-130,1040,1040,480.71,338.54,674.45,320.35,604.79,451.15
52,OK,67,-150,1056,1056,485.97,322.48,683.19,313.19,606.65,439.62
53,OK,43,-170,1090,1090,479.3,315.02,683.13,310.77,596.06,438.14
54,OK,34,-150,1088,1088,473.1,327.92,676.48,326.69,582.96,460.8
55,OK,31,-139,1091,1091,473.03,336.33,677.09,339.54,578.56,474.61
56,OK,24,-150,1103,1103,472.57,327.42,678.67,337.82,575.33,469.43
57,OK,36,-140,1087,1087,479.11,331.3,681.72,348.87,577.69,467.15
58,OK,25,-123,1091,1091,471.39,344.66,674.54,362.96,567.71,490.74
59,OK,-17,-140,1165,1165,455.44,363.33,673.07,374.45,566.27,516.33
60,OK,-37,-142,1199,1199,448.08,376.8,672.15,387.19,564.05,533.92
61,OK,-58,-150,1239,1239,442.17,380.73,673.38,397.11,564.42,550.46
62,OK,-72,-152,1269,1269,436.35,395.36,673.45,405.32,569.67,565.06
63,OK,-62,-141,1267,1267,444.44,403.56,681.24,411.48,580.74,577.04
64,OK,-60,-140,1264,1264,445.4,403.72,681.7,410.21,581.44,577.71
65,OK,-61,-147,1248,1248,437.13,391.8,670.53,396.52,573.22,561.05
66,OK,-41,-145,1211,1211,434.78,384.81,661.15,377.56,580.67,540.36
67,OK,-8,-144,1117,1117,434.54,345.83,643.38,342.95,561.04,485.03
68,OK,27,-155,1059,1059,444.34,318.73,642.32,313.07,569.42,432.26
69,OK,60,-153,1004,1004,456.64,301.09,644.23,293.95,574.83,402.21
70,OK,90,-154,974,974,472.71,291.7,654.47,280.04,592.3,381.88
71,OK,114,-153,963,963,490.65,288.94,670.69,281.33,610.91,371.71
72,OK,134,-141,944,944,502.88,291.9,679.39,285.66,622.26,374.1
73,OK,165,-118,915,915,521.8,298.43,693.01,297.4,637.63,380.93
74,OK,160,-115,918,918,519.03,305.41,690.29,293.46,634.94,389.27
75,OK,143,-84,922,922,506.23,326.88,678.48,318.48,616.59,432.88
76,OK,100,-34,924,924,473.79,368.41,646.61,366.56,565.5,490.14
77,OK,71,-13,948,948,456.95,393.27,634.21,392.14,544.98,529.79
78,OK,112,-1,921,921,481.04,396.98,653.2,394.3,578.84,524.03
79,OK,173,31,856,856,509.51,396.88,669.61,397.74,612.84,522.01
80,OK,209,22,844,844,534.45,389.62,692.28,384.04,648.77,501.43
81,OK,245,16,862,862,572.94,391.02,733.96,384.2,699.04,506.48
82,OK,260,-24,881,881,591.89,362.89,756.66,359.05,725.79,472.5
83,OK,228,-70,900,900,575.2,328.37,743.4,335.72,698.03,429.17
84,OK,189,-119,921,921,546.04,297.19,718.22,303.32,667.48,382.99
85,OK,168,-145,933,933,532.5,285.24,706.82,292.52,649.95,353.66
86,OK,152,-163,939,939,520.94,280.98,696.55,286.02,634.22,328.52
87,OK,143,-170,949,949,514.35,283.94,691.82,288.05,631.71,323.01
88,OK,145,-173,964,964,521.07,285.64,701.22,291.17,642.91,330.43
89,OK,149,-168,972,972,531.85,291.41,713.55,299.43,648.58,341.02
90,OK,176,-133,950,950,548.5,302.36,726.0,309.06,665.74,379.97
91,OK,176,-133,967,967,553.33,306.56,733.89,315.93,674.48,388.92
92,OK,173,-134,989,989,559.45,316.49,743.81,330.49,683.74,396.91
93,OK,179,-126,986,986,563.79,322.09,747.56,337.04,690.22,405.72
94,OK,174,-118,992,992,560.95,330.88,746.32,339.46,687.09,421.93
95,OK,167,-120,1000,1000,558.5,332.57,745.25,340.97,683.39,423.74
96,OK,180,-116,981,981,562.79,322.97,745.58,338.26,686.23,418.48
97,OK,154,-140,1006,1006,548.58,311.34,736.57,318.88,672.8,411.35
98,OK,143,-154,1017,1017,543.86,303.35,733.71,313.34,663.91,400.4
99,OK,149,-143,1007,1007,545.85,309.51,733.83,319.9,664.41,405.59
100,OK,158,-133,998,998,551.2,312.04,737.33,325.29,671.28,414.1
101,OK,158,-124,999,999,551.07,319.14,737.4,333.66,669.91,424.15
102,OK,160,-112,983,983,547.63,324.7,730.98,338.04,663.87,428.52
103,OK,150,-116,999,999,544.32,326.04,730.74,337.93,662.01,435.81
104,OK,144,-114,1000,1000,539.81,328.64,726.64,338.03,656.68,439.66
105,OK,142,-105,1003,1003,541.14,341.04,728.29,353.66,652.98,446.4
106,OK,140,-94,1006,1006,541.91,348.13,729.58,361.97,651.28,463.72
107,OK,130,-95,1021,1021,537.81,356.6,728.64,363.81,648.36,471.69
108,OK,130,-82,1018,1018,534.98,367.51,725.32,369.6,648.06,485.57
109,OK,131,-78,1019,1019,536.0,369.48,726.58,371.5,650.36,492.45
110,OK,134,-75,1011,1011,536.06,368.41,725.17,371.08,648.81,490.81
111,OK,133,-77,1010,1010,535.18,365.99,723.92,371.11,647.45,488.79
112,OK,125,-85,1023,1023,531.85,365.05,723.15,369.08,644.88,485.61
113,OK,137,-95,1010,1010,537.41,349.44,726.2,354.7,652.66,468.18
114,OK,137,-111,1009,1009,539.31,333.3,727.44,347.44,649.26,446.77
115,OK,149,-98,1000,1000,546.51,339.37,733.13,352.68,658.34,458.79
116,OK,154,-69,982,982,545.61,357.77,728.88,369.97,653.76,480.91
117,OK,149,-62,992,992,543.35,368.34,728.66,378.1,654.84,496.32
118,OK,148,-62,993,993,540.66,368.02,726.28,374.96,654.81,498.37
119,OK,143,-59,989,989,535.26,368.53,719.98,377.76,647.59,497.89
120,OK,150,-56,978,978,536.79,369.3,719.64,376.72,651.08,494.55
121,OK,143,-54,986,986,533.84,372.13,717.88,382.46,647.29,501.77
122,OK,138,-52,1000,1000,534.72,379.54,721.45,389.47,648.14,511.75
123,OK,135,-33,1002,1002,536.4,395.48,723.16,411.09,643.87,532.8
124,OK,126,-21,1012,1012,532.29,409.25,720.89,425.64,639.38,554.39
125,OK,112,-21,1032,1032,528.03,413.13,719.65,435.92,632.36,566.09
126,OK,97,-28,1053,1053,520.1,415.66,716.25,433.52,628.86,571.63
127,OK,104,-35,1042,1042,521.35,407.47,715.55,423.71,632.56,557.21
128,OK,127,-41,1010,1010,526.94,392.94,715.45,403.63,643.84,531.39
129,OK,140,-55,992,992,531.28,371.65,716.56,381.57,648.57,506.32
130,OK,145,-66,993,993,536.29,361.12,721.76,371.34,653.45,494.93
131,OK,144,-95,992,992,538.33,341.9,723.38,356.37,650.23,453.58
132,OK,134,-99,974,974,524.49,334.4,706.2,346.61,627.51,435.85
133,OK,119,-113,965,965,508.76,324.23,688.98,333.74,604.65,410.29
134,OK,94,-137,999,999,496.42,325.09,683.17,332.78,598.08,395.43
135,OK,105,-120,971,971,490.81,331.57,672.43,330.74,599.64,400.73
136,OK,86,-117,980,980,475.97,338.34,659.13,332.11,585.09,411.29
137,OK,74,-101,988,988,468.64,350.04,653.2,340.63,575.65,442.49
138,OK,64,-97,1017,1017,471.42,361.9,661.58,358.53,578.46,463.56
139,OK,63,-83,1028,1028,478.46,369.14,670.69,374.85,579.5,491.94
140,OK,67,-88,1031,1031,485.6,363.07,678.17,374.15,583.22,486.93
141,OK,73,-106,1040,1040,495.57,353.93,689.6,366.77,595.17,467.67
142,OK,104,-91,1017,1017,514.49,355.13,703.65,374.45,615.44,469.48
143,OK,115,-113,1032,1032,532.19,342.72,722.58,373.86,635.98,449.24
144,OK,107,-130,1052,1052,532.28,338.44,726.27,371.46,638.45,438.9
145,OK,107,-119,1039,1039,523.73,344.27,716.37,370.22,632.25,443.76
146,OK,109,-120,1039,1039,521.75,347.42,715.18,365.71,638.28,443.12
147,OK,111,-112,1039,1039,525.21,351.08,718.68,369.82,639.68,454.45
148,OK,130,-89,1008,1008,531.69,355.73,719.43,373.77,644.42,466.64
149,OK,145,-71,991,991,535.99,365.08,720.99,376.07,651.86,477.84
150,OK,141,-70,1000,1000,534.47,368.29,721.29,378.12,655.33,488.3
151,OK,142,-79,1001,1001,537.55,361.11,724.28,375.11,653.23,474.13
152,OK,140,-82,1006,1006,538.11,358.67,725.74,371.79,656.01,476.89
153,OK,150,-69,987,987,539.19,362.12,723.34,374.55,656.3,480.85
154,OK,139,-72,1007,1007,536.63,369.43,724.66,379.68,654.25,489.31
155,OK,141,-70,1007,1007,538.72,368.6,726.68,381.81,656.31,490.94
156,OK,142,-67,995,995,534.07,368.47,719.93,378.49,652.35,487.21
157,OK,138,-63,997,997,528.58,372.86,714.98,379.33,651.96,494.07
158,OK,115,-72,1029,1029,517.93,384.09,710.32,386.38,645.7,500.3
159,OK,116,-63,1014,1014,512.81,384.55,702.47,384.71,639.1,504.28
160,OK,116,-64,1010,1010,511.24,380.38,700.12,379.57,637.63,502.2
161,OK,121,-65,1009,1009,516.18,375.59,704.89,381.49,639.62,499.48
162,OK,115,-74,1036,1036,522.08,381.77,715.79,388.61,647.95,504.56
163,OK,129,-66,1025,1025,530.77,383.91,722.24,394.89,657.09,503.16
164,OK,143,-52,1021,1021,542.74,392.05,733.29,404.58,669.0,518.23
165,OK,159,-39,1012,1012,556.41,396.73,744.63,415.99,679.76,527.82
166,OK,166,-31,1014,1014,564.04,402.79,752.75,421.36,688.8,541.49
167,OK,177,-21,1001,1001,566.91,408.3,753.61,422.74,695.49,543.58
168,OK,177,-18,1003,1003,568.8,407.41,755.41,426.72,695.29,549.76
169,OK,165,-24,1013,1013,562.51,405.32,751.03,424.5,686.99,550.18
170,OK,154,-30,1025,1025,556.96,404.46,747.62,424.61,681.11,551.4
171,OK,155,-23,1017,1017,556.91,408.36,746.1,428.92,676.4,551.38
172,OK,154,-25,1023,1023,558.46,408.37,748.44,430.31,677.92,553.9
173,OK,165,-23,1007,1007,563.24,400.16,749.81,426.06,681.29,548.23
174,OK,170,-21,1000,1000,566.92,398.37,751.92,426.37,681.35,546.92
175,OK,173,-25,1004,1004,569.25,399.74,755.54,423.08,689.35,543.5
176,OK,161,-29,1033,1033,572.12,407.81,763.82,432.04,687.15,555.09
177,OK,167,-33,1046,1046,583.48,409.78,777.32,435.75,700.21,557.39
178,OK,224,-11,983,983,613.62,402.21,794.66,434.27,727.65,543.58
179,OK,237,-12,972,972,622.6,397.25,801.3,430.89,735.44,534.95
180,OK,252,-18,963,963,631.56,386.52,808.72,418.73,745.95,523.74
181,OK,265,-9,948,948,641.14,386.54,814.73,422.97,752.06,525.4
182,OK,266,-15,952,952,642.22,383.95,816.58,420.47,755.13,520.26
183,OK,251,-28,956,956,629.75,376.87,805.5,409.54,741.19,508.12
184,OK,242,-46,968,968,626.37,365.3,803.46,402.54,737.54,493.01
185,OK,223,-66,986,986,617.15,357.7,797.61,395.36,724.75,478.42
186,OK,217,-64,981,981,610.51,356.14,790.26,392.82,714.6,479.14
187,OK,211,-68,978,978,601.55,353.68,781.64,385.98,709.0,473.46
188,OK,201,-73,981,981,592.13,350.96,773.32,380.41,699.4,469.41
189,OK,201,-63,973,973,587.29,355.72,767.68,379.63,697.41,478.59
190,OK,196,-68,975,975,579.68,359.1,761.35,375.32,696.81,472.75
191,OK,185,-74,980,980,570.75,356.55,753.32,372.19,688.67,468.48
192,OK,179,-68,979,979,563.33,360.36,745.8,375.01,681.48,474.59
193,OK,170,-66,979,979,556.92,357.6,739.17,375.62,670.63,479.91
194,OK,164,-66,983,983,553.4,360.51,736.54,376.88,666.18,482.13
195,OK,156,-70,997,997,550.35,362.27,736.19,376.84,665.75,488.07
196,OK,158,-69,994,994,551.66,363.6,736.98,377.21,667.01,485.81
197,OK,157,-78,999,999,552.85,358.34,739.06,373.74,667.0,476.88
198,OK,166,-80,987,987,556.95,354.15,740.72,370.64,670.87,464.28
199,OK,173,-76,993,993,561.58,362.45,747.2,368.97,685.02,474.63
200,OK,169,-71,1002,1002,560.79,372.16,748.06,376.92,686.17,487.26
201,OK,199,-54,999,999,584.81,382.86,771.37,392.95,717.92,502.72
202,OK,235,-43,985,985,613.55,383.26,796.64,403.0,749.32,506.71
203,OK,296,-1,931,931,650.87,387.43,821.77,421.29,787.3,525.08
204,OK,298,-4,933,933,654.99,385.78,825.7,421.64,788.99,522.12
205,OK,286,-2,943,943,651.22,387.0,822.91,427.56,777.89,531.55
206,OK,281,-8,945,945,645.63,387.27,818.7,423.48,774.79,524.57
207,OK,270,-13,952,952,638.04,388.6,813.66,417.59,767.53,523.07
208,OK,251,-23,962,962,624.49,388.32,802.58,414.01,752.26,515.01
209,OK,228,-33,976,976,608.09,386.14,788.84,412.26,735.06,512.19
210,OK,206,-33,984,984,590.56,388.7,773.21,410.54,716.04,519.19
211,OK,182,-33,990,990,571.41,393.71,755.51,413.24,692.41,522.32
212,OK,179,-33,989,989,567.55,393.05,751.08,415.46,686.86,518.97
213,OK,177,-34,994,994,567.4,395.14,752.4,413.76,688.5,522.1
214,OK,187,-27,983,983,571.73,394.33,754.67,412.61,694.24,525.36
215,OK,197,-27,987,987,581.97,398.59,765.91,414.59,707.93,527.27
216,OK,197,-27,989,989,583.62,397.8,767.58,416.42,707.08,528.6
217,OK,197,-27,985,985,579.94,397.96,763.45,413.62,706.32,524.38
218,OK,192,-26,984,984,576.76,398.1,759.94,416.43,700.94,526.05
219,OK,192,-30,990,990,580.55,395.69,764.71,415.14,702.74,525.03
220,OK,220,-20,978,978,603.6,396.03,783.76,427.78,724.72,527.67
221,OK,224,-23,981,981,608.62,394.23,789.54,424.65,730.29,525.21
222,OK,223,-25,983,983,609.16,393.58,790.42,424.1,729.06,523.49
223,OK,222,-28,986,986,608.37,392.78,790.37,422.0,730.81,523.41
224,OK,223,-8,972,972,605.51,400.63,784.67,431.18,723.2,540.13
225,OK,205,-26,1000,1000,599.15,397.21,783.89,426.71,718.53,536.3
226,OK,191,-30,1007,1007,589.43,399.46,775.92,425.99,707.08,534.59
227,OK,146,-25,1039,1039,568.0,405.09,758.33,443.92,667.28,564.92
228,OK,111,-22,1043,1043,549.11,402.67,735.33,460.54,622.59,567.37
229,OK,112,-28,1051,1051,551.53,403.63,740.27,458.5,629.36,564.92
230,OK,134,-29,1041,1041,562.76,403.28,752.15,448.6,652.16,556.52
231,OK,164,-26,1016,1016,571.64,405.34,759.2,435.68,679.78,543.55
232,OK,149,-46,1021,1021,561.28,389.84,749.23,423.1,664.58,523.26
233,OK,142,-59,1015,1015,550.49,377.69,738.36,404.54,654.62,506.84
234,OK,136,-67,1008,1008,542.79,370.87,729.51,396.61,644.54,490.47
235,OK,135,-68,1001,1001,538.08,368.05,723.83,391.0,640.12,485.83
236,OK,131,-69,998,998,531.31,367.86,717.12,385.7,637.64,483.82
237,OK,125,-69,998,998,525.88,369.03,711.84,385.08,629.72,483.43
238,OK,129,-66,995,995,527.85,370.32,713.23,387.12,632.61,484.92
239,OK,124,-60,992,992,522.51,376.3,707.59,388.49,625.92,489.87
240,OK,120,-65,1007,1007,524.45,377.85,712.03,395.68,627.81,490.41
241,OK,127,-52,990,990,523.48,380.52,708.07,396.13,628.96,498.22
242,OK,128,-51,993,993,525.34,381.65,710.24,398.59,631.17,499.9
243,OK,125,-56,999,999,525.3,380.9,711.28,399.56,630.62,497.27
244,OK,122,-61,1013,1013,527.37,380.88,715.86,400.32,635.88,500.65
245,OK,121,-66,1012,1012,526.89,378.19,715.27,397.24,633.23,493.29
246,OK,128,-62,1008,1008,531.06,380.49,718.58,400.04,640.2,493.86
247,OK,124,-73,1025,1025,533.2,377.61,723.8,397.29,644.42,490.79
248,OK,129,-69,1018,1018,534.74,378.34,724.19,397.44,647.43,492.44
249,OK,134,-60,1013,1013,539.26,378.73,727.29,401.66,648.49,503.19
250,OK,135,-63,1017,1017,539.53,380.13,728.8,398.96,652.01,502.29
251,OK,137,-60,1011,1011,539.7,380.02,727.88,398.9,651.78,501.83
252,OK,140,-55,1008,1008,542.11,382.67,729.46,403.5,653.55,506.66
253,OK,143,-54,1007,1007,542.58,382.51,729.91,402.6,656.78,507.1
254,OK,143,-50,1011,1011,544.9,389.6,732.75,411.45,658.16,511.12
255,OK,138,-52,1007,1007,540.01,386.41,727.03,409.26,648.55,504.67
256,OK,135,-48,1011,1011,537.04,392.65,725.27,410.46,649.69,513.98
257,OK,133,-42,1000,1000,530.84,393.53,717.11,410.6,642.41,514.6
258,OK,133,-35,998,998,530.09,397.84,716.24,412.7,642.18,522.8
259,OK,127,-32,1005,1005,530.2,400.65,716.78,423.51,636.44,528.14
260,OK,126,-34,1004,1004,526.65,401.52,713.82,417.35,637.38,528.44
261,OK,116,-29,1013,1013,520.75,407.72,709.79,420.96,630.66,539.88
262,OK,111,-31,1014,1014,515.52,405.31,704.74,417.83,626.49,541.35
263,OK,122,-34,991,991,515.53,400.02,700.76,406.49,627.11,520.33
264,OK,124,-40,991,991,516.37,396.15,701.71,401.62,629.59,512.24
265,OK,124,-43,991,991,516.81,392.64,702.13,399.15,630.53,509.69
266,OK,123,-37,998,998,519.61,397.27,706.08,407.36,632.3,522.35
267,OK,115,-33,1009,1009,519.17,400.49,707.18,417.58,625.9,534.01
268,OK,125,-31,998,998,523.5,400.5,709.51,415.63,632.36,528.3
269,OK,128,-40,1002,1002,526.43,398.11,713.39,410.1,638.55,519.21
270,OK,129,-52,1016,1016,530.24,395.27,719.98,404.11,649.07,512.37
271,OK,126,-48,1025,1025,533.84,398.26,724.95,413.89,646.9,523.9
272,OK,127,-41,1025,1025,534.62,399.65,725.56,416.47,647.96,534.25
273,OK,130,-38,1021,1021,535.17,399.86,725.33,417.29,650.23,535.7
274,OK,129,-36,1010,1010,531.11,401.96,719.4,417.34,644.62,528.92
275,OK,128,-45,1011,1011,529.96,395.14,718.4,410.03,642.42,517.81
276,OK,127,-50,1007,1007,528.08,385.06,715.79,401.36,639.94,513.0
277,OK,126,-57,1009,1009,527.96,380.69,715.84,398.4,639.5,505.96
278,OK,127,-56,1009,1009,528.6,382.17,716.52,399.63,641.09,506.11
279,OK,122,-58,1021,1021,529.73,389.69,719.61,409.94,640.56,505.98
280,OK,118,-58,1022,1022,526.33,392.03,716.65,409.12,637.73,507.22
281,OK,120,-52,1013,1013,523.85,393.56,712.53,409.99,633.92,506.26
282,OK,131,-41,996,996,527.52,397.28,712.88,414.98,638.23,509.0
283,OK,132,-42,997,997,527.48,396.57,713.36,411.78,641.09,509.74
284,OK,122,-57,1022,1022,528.6,394.78,719.21,409.77,643.5,506.46
285,OK,137,-44,1007,1007,537.77,397.75,725.04,417.31,649.79,511.21
286,OK,136,-45,1019,1019,541.67,401.64,731.0,423.3,655.16,517.28
287,OK,140,-42,1015,1015,542.81,403.38,731.62,422.52,658.66,517.92
288,OK,133,-49,1028,1028,541.84,402.67,733.08,422.22,657.18,517.87
289,OK,133,-43,1029,1029,541.99,405.75,733.59,423.06,657.61,527.79
290,OK,136,-41,1028,1028,543.47,408.73,735.04,424.04,662.38,530.74
291,OK,139,-37,1024,1024,544.15,410.03,735.03,424.81,663.94,532.76
292,OK,141,-35,1023,1023,544.28,410.76,734.98,425.05,664.62,534.58
293,OK,141,-32,1021,1021,544.94,411.94,735.22,427.73,663.62,536.64
294,OK,146,-28,1015,1015,545.2,414.62,734.59,427.09,667.33,538.85
295,OK,146,-26,1016,1016,546.35,414.74,735.84,429.08,668.13,543.09
296,OK,148,-34,1024,1024,553.37,410.55,743.71,431.89,672.07,535.29
297,OK,165,-24,1001,1001,558.26,411.86,744.97,426.48,680.21,533.52
298,OK,181,-20,995,995,568.88,410.1,754.4,425.58,694.61,536.83
299,OK,189,-17,989,989,572.4,413.35,757.12,423.33,701.47,536.44
300,OK,203,-7,969,969,577.08,414.36,758.13,423.27,707.41,535.47
301,OK,193,-13,990,990,576.07,416.81,761.08,426.01,708.2,543.15
302,OK,181,-14,999,999,570.68,415.88,756.87,430.99,697.77,547.15
303,OK,171,-19,1009,1009,566.25,415.29,754.31,431.8,691.63,547.17
304,OK,165,-23,1011,1011,561.47,412.43,749.95,427.75,685.84,545.21
305,OK,152,-31,1019,1019,555.06,407.69,744.69,426.56,674.12,539.13
306,OK,134,-36,1024,1024,541.73,403.03,732.41,421.74,655.06,541.23
307,OK,130,-46,1028,1028,540.56,398.74,731.65,419.52,652.27,527.85
308,OK,135,-49,1020,1020,540.75,395.89,730.9,410.07,655.57,519.26
309,OK,142,-59,1018,1018,543.72,392.36,733.78,403.64,664.73,502.15
310,OK,150,-54,1015,1015,548.87,392.43,738.2,406.69,670.84,506.83
311,OK,188,-28,980,980,567.28,405.4,750.39,413.31,698.79,516.42
312,OK,215,3,966,966,585.66,422.08,766.17,427.27,721.8,549.22
313,OK,220,13,966,966,588.74,428.26,769.34,435.81,727.43,560.95
314,OK,216,21,976,976,589.47,438.05,771.67,448.61,729.01,575.24
315,OK,210,31,980,980,586.71,446.62,769.46,459.72,722.42,589.25
316,OK,209,30,994,994,593.32,444.65,777.95,467.02,728.22,598.26
317,OK,209,18,1008,1008,597.57,441.1,784.99,461.95,736.38,593.59
318,OK,207,15,1014,1014,598.62,443.18,787.15,464.03,737.05,590.98
319,OK,191,2,1029,1029,589.67,440.79,781.24,459.0,725.27,582.61
320,OK,203,13,980,980,583.22,429.97,765.67,448.03,712.99,568.45
321,OK,169,-24,1010,1010,565.3,410.74,753.07,430.58,688.85,542.39
322,OK,155,-40,1008,1008,552.93,397.82,740.64,415.38,672.48,522.08
323,OK,142,-56,1014,1014,543.27,391.56,732.26,406.81,660.75,504.6
324,OK,136,-62,1017,1017,541.25,383.51,730.29,404.45,653.15,498.05
325,OK,137,-58,1015,1015,543.39,389.16,731.35,415.55,651.7,496.84
326,OK,137,-53,1016,1016,543.45,393.07,731.84,418.16,653.67,506.09
327,OK,140,-47,1006,1006,540.4,397.03,727.59,416.03,653.44,506.89
328,OK,137,-50,1010,1010,538.96,396.58,726.87,416.32,651.76,505.32
329,OK,142,-40,1007,1007,542.32,399.88,729.43,421.08,655.57,515.86
330,OK,140,-39,1011,1011,541.63,403.76,729.64,423.32,655.53,519.08
331,OK,134,-48,1025,1025,540.85,403.56,731.74,421.15,656.15,517.54
332,OK,141,-41,1018,1018,543.75,408.64,733.68,420.9,663.04,522.06
333,OK,150,-34,1008,1008,547.75,410.32,735.72,424.38,667.32,524.15
334,OK,156,-30,1000,1000,549.37,410.71,735.96,424.44,669.68,523.92
335,OK,156,-28,997,997,548.47,410.22,734.5,424.01,667.83,523.16
336,OK,156,-27,997,997,548.64,410.03,734.43,425.01,666.47,526.01
337,OK,154,-29,1001,1001,548.61,409.87,735.2,424.84,666.57,524.87
338,OK,154,-30,1000,1000,549.0,410.34,735.43,424.52,667.32,524.54
339,OK,155,-36,1008,1008,552.96,406.32,740.8,423.27,672.23,523.14
340,OK,152,-37,1015,1015,553.32,404.15,741.93,425.3,671.28,527.16
341,OK,149,-37,1019,1019,552.83,403.09,742.18,424.5,668.93,531.25
342,OK,162,-31,1014,1014,561.1,405.6,749.78,424.66,682.64,538.41
343,OK,160,-33,1018,1018,561.41,404.44,750.63,425.1,683.32,537.39
344,OK,174,-25,1005,1005,567.64,405.98,754.6,425.84,692.21,539.99
345,OK,178,-24,1007,1007,570.3,410.1,758.04,426.14,698.16,540.77
346,OK,176,-24,1017,1017,572.22,415.51,761.93,428.4,701.75,547.06
347,OK,183,-21,1014,1014,579.46,418.13,768.52,432.02,707.56,548.55
348,OK,183,-16,1003,1003,576.52,414.76,763.08,434.2,699.85,545.75
349,OK,159,-26,1002,1002,562.92,399.73,747.24,433.12,666.03,533.83
350,OK,130,-72,1039,1039,548.51,381.89,740.58,411.26,653.59,499.24
351,OK,126,-75,1019,1019,534.81,373.53,724.38,392.29,641.1,485.17
352,OK,139,-74,1004,1004,539.56,370.25,726.27,389.84,650.14,475.99
353,OK,151,-72,1012,1012,551.85,375.21,739.76,398.62,668.3,482.11
354,OK,207,-33,981,981,582.83,392.95,765.85,406.5,721.38,515.37
355,OK,234,-14,956,956,597.36,402.37,775.64,415.71,738.91,520.42
356,OK,214,-18,982,982,590.56,406.94,773.63,420.71,728.71,533.41
357,OK,193,-19,997,997,578.86,410.26,764.76,424.71,711.98,540.74
