hrv_rmssd,hrv_sdnn,gsr_mean,gsr_std,threat,subject
0.0033613445378151293,0.009745431399391527,0.7738995143345424,0.013567907096870562,0,S10
0.005549450549450554,0.021349512570485858,0.776175053914388,0.013750705723276132,0,S10
0.010395136778115504,0.06439507205295461,0.7774737585158575,0.013525073726394473,0,S10
0.011168831168831167,0.023840276436091434,0.7773677280970982,0.013138624726459202,0,S10
0.008322981366459623,0.037633524750200265,0.7781019119989304,0.01291087277490373,0,S10
0.007648809523809526,0.01832546476698825,0.7789433252243768,0.013143954199086177,0,S10
0.007321428571428562,0.01852145080094143,0.7789900280180432,0.01338146542416337,0,S10
0.013720238095238084,0.04654706812047796,0.778832753499349,0.013478487096580016,0,S10
0.012542857142857142,0.04703946180325236,0.7794171287899926,0.013335134065563203,0,S10
0.008775510204081636,0.026658903631941497,0.7803984869094122,0.013118369319663169,0,S10
0.014875776397515528,0.04914699061738489,0.7809880029587518,0.013233946969070823,0,S10
0.013492063492063493,0.04496079333153373,0.7816564287458148,0.013495082858611116,0,S10
0.011696428571428573,0.037210190192053676,0.782783944266183,0.013504643720657709,0,S10
0.007857142857142847,0.02453400965592491,0.7840880439394996,0.013375545669126614,0,S10
0.00891428571428571,0.03154797890094058,0.7851001921154204,0.013301270400539461,0,S10
0.011924198250728865,0.040711027438545946,0.7863079434349424,0.013334635132981339,0,S10
0.010845481049562669,0.03567307336444822,0.7880344572521392,0.013508684205197343,0,S10
0.01029761904761904,0.02500924188923031,0.7887190500895183,0.013486274951551356,0,S10
0.009971428571428567,0.036241865847613845,0.789352053687686,0.013414696039152017,0,S10
0.012623906705539352,0.051900092406822695,0.7901565188453311,0.013561737700625244,0,S10
0.01149068322981367,0.02605939420107235,0.7907913389660063,0.013527692666427966,0,S10
0.012735562310030396,0.02748066729229717,0.7924117315383185,0.013515862981681661,0,S10
0.012204968944099375,0.03475649003111621,0.7938612801688057,0.013489084829402401,0,S10
0.013540372670807455,0.036317622533534585,0.7947009858630952,0.013408512434538411,0,S10
0.021129568106312287,0.06661656473872041,0.7972799936930338,0.013332532908987563,0,S10
0.01742857142857142,0.06451443095340946,0.7995750972202846,0.012998711626308937,0,S10
0.011547619047619041,0.02573249257923965,0.8010033925374349,0.0131890796118828,0,S10
0.010607902735562308,0.02661426611796261,0.8031319572812035,0.013303027305995228,0,S10
0.010212765957446815,0.023708715161374197,0.8048513321649461,0.013232124165312597,0,S10
0.008944099378881987,0.022700670526357717,0.8064073653448196,0.013214200411430451,0,S10
0.010666666666666666,0.017346020236337426,0.8075115748814174,0.013377494902630238,0,S10
0.012173913043478255,0.030364422171252226,0.80831298828125,0.013376056048823373,0,S10
0.015310559006211167,0.048307827682371844,0.8098488035656157,0.013240905809327633,0,S10
0.02302721088435374,0.04041309412059189,0.8113887241908482,0.01335614776994838,0,S10
0.021258503401360557,0.031382215256402446,0.8123898279099238,0.013336702002400863,0,S10
0.013149350649350654,0.03406755992811611,0.8131809416271392,0.013155051298180905,0,S10
0.012954545454545446,0.034841034818602054,0.8143141610281808,0.013191896368595694,0,S10
0.014883720930232554,0.027962595187750405,0.8154402596609933,0.013122957132283605,0,S10
0.010259740259740259,0.03289308669661974,0.8162831079392207,0.013103246565500758,0,S10
0.008447204968944104,0.020919451507446382,0.817523447672526,0.013077394918326789,0,S10
0.007386018237082061,0.01790170530995679,0.8184436253138951,0.013110962045457069,0,S10
0.006160714285714283,0.00912215034819943,0.8188523065476191,0.013136278987017354,0,S10
0.006093294460641404,0.015049198229372184,0.8192585899716331,0.013088622437052272,0,S10
0.005971428571428568,0.01397711388350456,0.8198695591517857,0.013100654356195214,0,S10
0.006967930029154509,0.020029447708566597,0.8209028879801432,0.013266615871259825,0,S10
0.009591836734693876,0.032983063062420256,0.8227360316685268,0.01341003594703999,0,S10
0.009223602484472048,0.02054603331638536,0.8240618569510324,0.013463061707961436,0,S10
0.018850931677018627,0.06090208562140865,0.824532463437035,0.013410018891652747,0,S10
0.021968253968253967,0.06407710624649778,0.8255825406029111,0.013307137565739865,0,S10
0.012204968944099379,0.02771199815082038,0.8277524857293992,0.01343894087980458,0,S10
0.009270516717325223,0.020117286482513017,0.8301521664574033,0.013370460111549696,0,S10
0.00815476190476191,0.020073897258322964,0.8315819876534598,0.01333582374822821,0,S10
0.009553571428571432,0.024895501070101737,0.8330540248325893,0.013368806398285905,0,S10
0.008988095238095233,0.02090551814303186,0.8345553443545387,0.013200470200176326,0,S10
0.00600907029478458,0.035085082445450826,1.62689334324428,0.024409010110797453,1,S10
0.004955357142857142,0.022175312293289458,1.6302445547921316,0.023731186169517055,1,S10
0.008524590163934418,0.033155008716419236,1.6226783389136905,0.020557720767455392,1,S10
0.009539951573849877,0.03548717471370464,1.5945706322079614,0.021940359188937386,1,S10
0.012493946731234867,0.04669146571399898,1.5856046404157367,0.015655446519609612,1,S10
0.015662337662337655,0.06841764445888787,1.5782519204275949,0.021050877377834495,1,S10
0.011071428571428569,0.041077088227160205,1.5700901576450892,0.021606025210096302,1,S10
0.0085989010989011,0.03334093436826254,1.625857907249814,0.05399632687006366,1,S10
0.009218328840970343,0.040078806289432396,1.7303444453648158,0.0853608570752095,1,S10
0.011703296703296699,0.03789859016401674,1.8584099724179222,0.09906830036497229,1,S10
0.011185983827493261,0.028514591713632652,1.9499394734700521,0.02639510665244463,1,S10
0.008675324675324673,0.026217739145424846,1.9838028862362815,0.024415294922479663,1,S10
0.007250673854447434,0.03466966291617178,1.993967310587565,0.018794881353450348,1,S10
0.02170212765957447,0.0679553383078559,1.9847300574893043,0.021828432967709012,1,S10
0.01577507598784195,0.0465376370827896,2.0136139279320124,0.04175486649555919,1,S10
0.009825072886297376,0.03556884672213674,2.039281772431873,0.02458935324570541,1,S10
0.011736694677871142,0.04653644240984906,2.0220052628290084,0.020663594213208267,1,S10
0.011703296703296699,0.027914770017022816,1.9927833193824405,0.024889977185062934,1,S10
0.01593837535014005,0.057735063957633274,1.968137977236793,0.017207483270178014,1,S10
0.01841945288753799,0.059453261764743574,1.9716682434082031,0.02716870822218361,1,S10
0.015974025974025977,0.02977337768283093,2.0135194687616256,0.04186273108736441,1,S10
0.02313664596273293,0.05162406168616034,2.061788504464286,0.025797406868530538,1,S10
0.022303206997084556,0.06397040769937683,2.0678221566336497,0.023221040462360943,1,S10
0.01644314868804665,0.05418634514340306,2.0416887374151322,0.023582651279742115,1,S10
0.0190273556231003,0.05594094994681785,2.041807138352167,0.023890431473354106,1,S10
0.018024316109422484,0.058694943324634756,2.057576679048084,0.01782274766477386,1,S10
0.008914285714285706,0.06209583046216455,2.0648617154075986,0.021937869588926167,1,S10
0.006805194805194808,0.030051799996817653,2.062070101783389,0.022763139594463837,1,S10
0.008025974025974027,0.030896796122261195,2.045897038777669,0.01520551726477642,1,S10
0.019714285714285712,0.06403221804637381,2.0310120900472004,0.017549561661772718,1,S10
0.029232804232804235,0.094462201107197,2.0039087204706103,0.0236839529615354,1,S10
0.024609164420485167,0.05927054881122832,1.9649947211855934,0.027398905605170484,1,S10
0.017637362637362628,0.04139838823886067,1.9255243028913225,0.02506844506617798,1,S10
0.012829670329670325,0.030625545215269105,1.891142581758045,0.02236533353906042,1,S10
0.018207282913165264,0.05712874931511615,1.8585375467936198,0.022345177673140343,1,S10
0.021813186813186815,0.06074544853330948,1.8253698076520648,0.022781919919422022,1,S10
0.010740740740740738,0.03621336296559306,1.7940093630836123,0.02141793916944678,1,S10
0.027959183673469386,0.11354136529324041,1.7648926507859004,0.02075025405914473,1,S10
0.034285714285714294,0.09416340092950827,1.7391188303629557,0.01788755410882871,1,S10
0.030476190476190476,0.05223663251985793,1.7195225488571895,0.015504099672077592,1,S10
0.04200607902735562,0.06317624516790103,1.7001669020879837,0.017125968315930395,1,S10
0.020334346504559266,0.06606850594136561,1.6814558664957682,0.015287014850860488,1,S10
0.011778425655976678,0.03031130993876842,1.6671913510277159,0.014780510590495014,1,S10
0.010371428571428585,0.02482405979202868,1.6521639506022134,0.015834832016168233,1,S10
0.0096358543417367,0.031756673218803225,1.6397494906470889,0.014098223099199883,1,S10
0.022594752186588928,0.07945191845977524,1.6306015014648438,0.013768385903443734,1,S10
0.028793650793650795,0.07064004400685915,1.6232086363292875,0.01290224361361323,1,S10
0.02847176079734219,0.09254342609978149,1.6222842261904762,0.012994142268435423,1,S10
0.05073170731707316,0.11565498666542794,1.6217866261800131,0.013138837264089445,1,S10
0.04734693877551022,0.09577346218791938,6.653069505237398,0.05021879825488646,0,S11
0.05034632034632035,0.06520581994635195,6.583131808326358,0.05063567842760866,0,S11
0.04575510204081634,0.0632132768281074,6.499884850638253,0.04648554121079656,0,S11
0.04919642857142857,0.06849956880124984,6.435332579839797,0.02973161226709938,0,S11
0.05602678571428572,0.058274637361117265,6.395585032871791,0.02124509934404922,0,S11
0.04354978354978354,0.057491521559243405,6.36164414542062,0.022082048331829446,0,S11
0.03781746031746031,0.07075603241979188,6.316857964651925,0.03298376993589692,0,S11
0.035714285714285726,0.06140615604367065,6.265430432274228,0.03185576392563407,0,S11
0.042040816326530624,0.04850763200581731,6.2229444049653555,0.02211909493243694,0,S11
0.03764705882352941,0.04243492703033635,6.19331187293643,0.01568494135471242,0,S11
0.03489795918367346,0.05438533685843401,6.17754013424828,0.01035345823148869,0,S11
0.041890756302521,0.07058338445247825,6.15733288356236,0.02175470854619161,0,S11
0.044588744588744594,0.0610034838398962,6.128198369344076,0.01935718971719433,0,S11
0.043224489795918385,0.06447799726665893,6.107340894426618,0.012604981974834848,0,S11
0.026616541353383472,0.07260315361727726,6.082078443254743,0.021632051527030394,0,S11
0.025604395604395605,0.05960071222694561,6.056113433837891,0.015421721022462172,0,S11
0.028769841269841265,0.03701814847192201,6.0410205841064455,0.011774502082650372,0,S11
0.02297297297297297,0.03970828958330391,6.03185544695173,0.009966555470779551,0,S11
0.021505791505791506,0.027037368169204285,6.022569783528646,0.010920349882637714,0,S11
0.028301158301158303,0.04650187510238445,6.0097914377848305,0.011201893607720741,0,S11
0.03677551020408162,0.05858981515510437,5.993129257928757,0.014693658673238545,0,S11
0.04048979591836734,0.048116777093268476,5.980401792980376,0.010108111124725174,0,S11
0.0353968253968254,0.040484388396647024,5.974151484171549,0.009695656394814726,0,S11
0.031003861003861,0.032432084833269204,5.973538571312314,0.011905919662259205,0,S11
0.029047619047619037,0.03232764834307391,5.982028325398763,0.0127504854008539,0,S11
0.029661654135338347,0.04908085932201977,5.985152253650484,0.011016286501676005,0,S11
0.03165413533834586,0.04859026480213198,5.982772463843936,0.01068253241626513,0,S11
0.03227799227799226,0.041838710520335234,5.980192511422294,0.010202883264544741,0,S11
0.0388655462184874,0.05197997243516663,5.968531254359654,0.013768533102024631,0,S11
0.035673469387755105,0.05013078134335469,5.959348024640764,0.0088626979417006,0,S11
0.029795918367346935,0.029846203366243898,5.959307225545247,0.0089587575395517,0,S11
0.03118367346938775,0.031479936381095544,5.95634643917992,0.010045973998454912,0,S11
0.03289915966386554,0.04170350114195301,5.948942257109143,0.010530011685814817,0,S11
0.038655462184873944,0.04556835307717148,5.95111821492513,0.011797129821562113,0,S11
0.0449579831932773,0.04843702894062301,5.972307731991722,0.020066146934037563,0,S11
0.04874458874458874,0.05800894568786618,5.985604349772135,0.013450933581843042,0,S11
0.0477056277056277,0.04793762277021023,5.984125282650902,0.00835834965656687,0,S11
0.04453781512605042,0.062186108068051624,5.9933783758254275,0.015012225439231952,0,S11
0.04146938775510205,0.053152847361789185,6.001852707635789,0.011423619375143261,0,S11
0.0473529411764706,0.0528494990927289,6.004799434116909,0.01112355903584358,0,S11
0.043865546218487386,0.04059519691410295,6.010891977945963,0.010345818019534212,0,S11
0.04306722689075628,0.03467192582839506,6.013142322358631,0.009514162120492251,0,S11
0.04224489795918366,0.0385270459592372,6.030205227079845,0.019455563613252076,0,S11
0.04365546218487395,0.04635796829553466,6.043260102044968,0.012689311967963617,0,S11
0.0378968253968254,0.07723499855836496,6.0466996147519065,0.014484246181989503,0,S11
0.031349206349206335,0.07499963973815672,6.042752020699638,0.015260638953101245,0,S11
0.035551020408163256,0.05325887659825295,6.027789560953776,0.010452301435940831,0,S11
0.03476190476190477,0.05407382429406509,6.022521682012648,0.009048003539837195,0,S11
0.049621848739495815,0.07284432517444846,6.017773364839099,0.009708414195074254,0,S11
0.045974025974025994,0.044808673764628174,6.014396286010742,0.008636384319951614,0,S11
0.04310204081632654,0.04652599668300443,6.00967895871117,0.010196034273431513,0,S11
0.03865306122448979,0.04718417501538081,6.017527970813569,0.016117541566158453,0,S11
0.03840336134453781,0.046390156792474005,6.033235895066034,0.010243544128690787,0,S11
0.036764705882352956,0.04348940805619093,6.035932777041481,0.0091250080415199,0,S11
0.036218487394957984,0.045670605954266724,6.044177118937174,0.014954648127042235,0,S11
0.03789915966386555,0.053431736237163255,6.050491296677363,0.0123124075919485,0,S11
0.03597402597402598,0.042296568626001715,6.054752803984142,0.011644545930486316,0,S11
0.04242424242424242,0.052721047622069084,6.0598997933523995,0.009828605374099469,0,S11
0.04116883116883117,0.05620148026280057,6.056698771885463,0.009356842743967113,0,S11
0.05035714285714285,0.06196246515994774,6.0586252121698285,0.009947996237540831,0,S11
0.04801843317972351,0.047411954348861966,6.0670306069510325,0.011326158841760465,0,S11
0.038865546218487416,0.05533601120226104,6.0678775605701265,0.010801656576204369,0,S11
0.03083333333333334,0.041986211276552596,6.082622782389323,0.02586131945452873,0,S11
0.03607142857142856,0.052381202191417314,6.104702867780413,0.018148140473814252,0,S11
0.02944444444444444,0.06601463062080218,6.117114021664574,0.013544622990873223,0,S11
0.03161654135338345,0.061269252422261763,6.11930790855771,0.01267938155636081,0,S11
0.05354978354978354,0.08742747455849341,6.11452393304734,0.00991034572350363,0,S11
0.0482142857142857,0.0608336789364599,6.1233831314813525,0.011850636231751515,0,S11
0.04764705882352939,0.05408716182748239,6.124844160534087,0.012504286711058923,0,S11
0.04773109243697478,0.06124018846353046,6.111756406511579,0.013537945063074704,0,S11
0.04692640692640692,0.05934315806282498,6.105116871425084,0.009039431035125686,0,S11
0.051082251082251076,0.05416435754902423,6.105987403506324,0.00851245606395415,0,S11
0.04588235294117647,0.06036650521691055,6.112492643083844,0.014240100568917806,0,S11
0.03841269841269841,0.08172739281132974,6.125693221319289,0.014728025872076776,0,S11
0.03975510204081633,0.08937899888775254,6.123207001459031,0.013747048240027218,0,S11
0.054821428571428577,0.06215144745896093,6.120750354585193,0.011633270016372465,0,S11
0.04939393939393939,0.05677812417213821,6.135825184413365,0.012841913283256338,0,S11
0.03506122448979592,0.07592587983701568,6.1349438985188804,0.013241971617302917,0,S11
0.02975510204081634,0.059857267029373704,6.123408562796456,0.008446916435780402,0,S11
0.0018763326226012794,0.0028623130433117518,6.476297778174991,0.017960979357200438,1,S11
0.0026373626373626365,0.012719761013237576,6.484987059093657,0.01650637237025524,1,S11
0.00423963133640553,0.020333195639783863,6.500563612438383,0.01947997348513116,1,S11
0.005142857142857143,0.014216517636698128,6.522941553025019,0.021520753285730106,1,S11
0.004449648711943793,0.01477941325240232,6.536216536022368,0.011653373638653913,1,S11
0.0043793911007025755,0.013563504528694538,6.552559353056408,0.02004301941816633,1,S11
0.004894613583138174,0.012589946933475182,6.570587448846727,0.014698524124892491,1,S11
0.004333333333333331,0.01520766708336476,6.586683890933082,0.02618396404699416,1,S11
0.00495238095238095,0.02107382225030109,6.620634278796968,0.03166110380357585,1,S11
0.004332552693208432,0.01972247940842093,6.667893200828916,0.03263176363180737,1,S11
0.0041244239631336435,0.015729281193559642,6.708730606805711,0.017334957175419975,1,S11
0.004988290398126465,0.02034033729004664,6.729228083292643,0.015864722813691546,1,S11
0.007457627118644066,0.0293881676715812,6.738922754923503,0.016447649771395394,1,S11
0.00597619047619047,0.02802500875228798,6.7548141842796685,0.01905798055435925,1,S11
0.00361904761904762,0.01375622578273548,6.7742563883463545,0.012438944265985371,1,S11
0.005862068965517242,0.020311811667188557,6.793263262794131,0.018213338163398856,1,S11
0.0061654135338345874,0.01704931730476666,6.820233535766602,0.022291907396446414,1,S11
0.006961038961038962,0.029450887049826832,6.838048317318871,0.01669873508888885,1,S11
0.006545454545454544,0.025008328475287254,6.852709270658947,0.01889411213784768,1,S11
0.0059113300492610816,0.025496471513210696,6.885191127232143,0.026033844360324954,1,S11
0.0069704433497536945,0.02835054355335864,6.9068253835042315,0.013376108371299586,1,S11
0.006428571428571428,0.02746382032574499,6.901060286022368,0.014839825869769827,1,S11
0.005298701298701294,0.02200724957226467,6.895871898106166,0.014645057627984988,1,S11
0.0041854636591478695,0.014216240103692017,6.897974886213031,0.014691060873292396,1,S11
0.005939849624060152,0.031032254201007428,6.9281258900960285,0.03383659995091105,1,S11
0.007393483709273183,0.034915997619387774,6.958933621361142,0.018416950079863444,1,S11
0.004761904761904762,0.026507849020719464,6.968482099260602,0.016299601895233006,1,S11
0.002970521541950112,0.008838806579727071,7.010790071033296,0.05034827480774308,1,S11
0.003877551020408162,0.011344557267334708,7.095631681169782,0.06273706076672797,1,S11
0.003968253968253968,0.011724828355592767,7.158926028297061,0.033239138885385246,1,S11
0.0032027649769585244,0.01611085179816878,7.166198512486049,0.029236374678777072,1,S11
0.003619047619047614,0.015565827066860029,7.174152119954427,0.03580117873086873,1,S11
0.004642857142857139,0.01523623950512833,7.20014294215611,0.03512671469596974,1,S11
0.005214285714285714,0.0162998331043861,7.2091203235444565,0.017370840564519513,1,S11
0.005644028103044497,0.018613632848695383,7.2221235729399185,0.02907558597608493,1,S11
0.004738095238095242,0.01644568457406843,7.267625045776367,0.053419251494515395,1,S11
0.004309927360774825,0.014616391103445786,7.299606359572637,0.05038175311492697,1,S11
0.004237288135593224,0.013782794328478318,7.31766497294108,0.04527571803897984,1,S11
0.00503759398496241,0.02503860253448279,7.327534521193732,0.03413842703708258,1,S11
0.007295918367346939,0.02389700325681028,7.339161791120257,0.032139478853910844,1,S11
0.006403940886699505,0.018912535185041816,7.401721609206427,0.0601013877540418,1,S11
0.004827586206896553,0.017800184121707634,7.502892630440848,0.06700928251631345,1,S11
0.005496368038740922,0.020980757299743698,7.606206948416574,0.05749233566561633,1,S11
0.006029055690072638,0.023269153717727448,7.643076524280366,0.03554199532333436,1,S11
0.005157384987893462,0.020162309081129398,7.694089199247815,0.12684488703037375,1,S11
0.017312925170068032,0.03975363140961519,2.3750878288632347,0.012749830466024513,0,S13
0.023763066202090597,0.060942975236996696,2.367524137951079,0.013389223624858317,0,S13
0.036813186813186814,0.07859881827797334,2.3564512343633743,0.013274431856470552,0,S13
0.025607142857142863,0.07259800745741928,2.3457298460460843,0.014933176533465984,0,S13
0.016326530612244906,0.038783387787935705,2.3391338711693175,0.014794649142785487,0,S13
0.025428571428571422,0.06416517976792152,2.333072190057664,0.013193661930926772,0,S13
0.030999999999999993,0.0711748873197377,2.3252620878673733,0.012038430714318201,0,S13
0.027357142857142865,0.06906992115373153,2.3198071616036553,0.011916241101048905,0,S13
0.025857142857142863,0.06802307586974614,2.322134308587937,0.014322253310022414,0,S13
0.01608843537414966,0.05154576858143224,2.3294178372337706,0.014035889259888462,0,S13
0.015261324041811854,0.04282500684801151,2.333100763956706,0.011821949021060896,0,S13
0.016703296703296705,0.024630716471056035,2.334929711478097,0.011737625204335621,0,S13
0.0156794425087108,0.037329773138986166,2.3336766560872397,0.013029177367861463,0,S13
0.010162337662337663,0.04049758538195466,2.347176506405785,0.021570790031863036,0,S13
0.012857142857142855,0.051121547858896575,2.3588458833240327,0.014399309868362839,0,S13
0.014216027874564455,0.030627207227788944,2.3567540486653646,0.012470168207690232,0,S13
0.02189285714285714,0.06108964945612489,2.3654273441859655,0.014046127709042342,0,S13
0.022454212454212457,0.05904615973619146,2.372255870274135,0.011563283872788861,0,S13
0.015857142857142854,0.0415025142850844,2.372856975737072,0.011954225031398693,0,S13
0.013205574912891987,0.036874764447284464,2.368711235409691,0.013037144211022672,0,S13
0.022448979591836726,0.053664245226875636,2.358706792195638,0.013743383345159366,0,S13
0.02017006802721088,0.05361969805092748,2.349138459705171,0.013219405535357708,0,S13
0.011362126245847176,0.025715986923917085,2.341680708385649,0.012163230780333427,0,S13
0.011632653061224494,0.02939086074128725,2.3358266013009206,0.011927605636214226,0,S13
0.012789115646258519,0.03251933411884699,2.3394854409354076,0.016680391487622258,0,S13
0.010544217687074843,0.022820027039113015,2.3389736902146114,0.016861680063456744,0,S13
0.00830564784053156,0.018669565202960665,2.3316822052001953,0.01158495518122683,0,S13
0.011727574750830564,0.02981323986717935,2.3301288059779575,0.011317232064355417,0,S13
0.016632653061224495,0.04178086615416044,2.3301700228736513,0.0112170157672661,0,S13
0.01714285714285714,0.04064464169436223,2.3418799627394904,0.017719060865270257,0,S13
0.017585034013605432,0.0388075136066159,2.3576072692871093,0.014868887864039186,0,S13
0.015714285714285712,0.031069692469994248,2.365807070050921,0.011907967861358523,0,S13
0.02225,0.05151607712720575,2.3673299335298084,0.011702354123907563,0,S13
0.02785714285714286,0.058906656928005945,2.3635051908947173,0.01143893221755695,0,S13
0.019964285714285726,0.060967963681882176,2.3595652988978792,0.011391219801818444,0,S13
0.03539285714285715,0.07070399896680284,2.35680422101702,0.01133416732905249,0,S13
0.014464285714285725,0.04461938789913623,2.35481690906343,0.01140505212576543,0,S13
0.023031358885017426,0.06510101897846762,2.3539092290969124,0.011419401980561916,0,S13
0.021831501831501836,0.0581657992645303,2.3523306528727215,0.011570820730442534,0,S13
0.018351648351648365,0.041111533214723425,2.361838931129092,0.016001129831370534,0,S13
0.019360902255639106,0.04377612751860499,2.3695494333902993,0.011857557576192102,0,S13
0.01812030075187971,0.04510328268575785,2.365478733607701,0.011347439248773818,0,S13
0.01832752613240419,0.03956647912735508,2.362362761724563,0.011488658332204318,0,S13
0.016271777003484318,0.03134179792973988,2.3581640152704146,0.011252740706177624,0,S13
0.013763066202090595,0.03762968689890941,2.3519889286586215,0.01220196349205126,0,S13
0.017873754152823922,0.05433287075978185,2.3400505065917967,0.013898844250124977,0,S13
0.0232404181184669,0.05986723089315388,2.325151062011719,0.014012459388713315,0,S13
0.018392857142857138,0.04000746570448533,2.3167752402169364,0.011644568613594305,0,S13
0.014912891986062719,0.043316082812494605,2.3184408097040086,0.012171136029113242,0,S13
0.022160278745644604,0.06470070852438772,2.3331009819394066,0.022244038986850456,0,S13
0.022564102564102566,0.070024011916613,2.354643376668294,0.02081509830984031,0,S13
0.013344947735191633,0.055694929067115366,2.357435607910156,0.013829720859720653,0,S13
0.014320557491289196,0.04312855425518182,2.343307676769438,0.014146438382634317,0,S13
0.014494773519163758,0.030317095671778507,2.3326738448370072,0.011951760686651342,0,S13
0.010801393728222988,0.021383631744952256,2.3281988416399275,0.011351249762533525,0,S13
0.016321428571428567,0.03564451415346045,2.3271467118036178,0.011143954907882473,0,S13
0.015531135531135526,0.03598382218697277,2.3264861697242374,0.011792848380638231,0,S13
0.01431972789115646,0.04217607646299116,2.325815909249442,0.012473096312447342,0,S13
0.017857142857142856,0.053222570623925346,2.32379633585612,0.012143847018733722,0,S13
0.03874999999999999,0.0944270799640558,2.322686513264974,0.011456424234349082,0,S13
0.02818815331010454,0.08273460466240558,2.3245457785470145,0.011920992310938213,0,S13
0.008214285714285723,0.027070003406060587,2.3318351200648717,0.013936243427911284,0,S13
0.02271777003484321,0.06770010642679562,2.3403372810000467,0.012080647619125612,0,S13
0.02655677655677656,0.0551202303688797,2.3439102172851562,0.01160197615077176,0,S13
0.01625000000000002,0.03939612643255352,2.3486105237688335,0.011961959999886763,0,S13
0.014250871080139386,0.039275287952952195,2.3544386364164804,0.01191202769916631,0,S13
0.012824675324675329,0.05187460897866454,2.3610653286888486,0.01301285706645758,0,S13
0.00954545454545455,0.039704451093472044,2.364949417114258,0.012300261925116986,0,S13
0.012724252491694357,0.02729009573728123,2.3720650082542782,0.01646104678916745,0,S13
0.024000000000000004,0.07298744257684098,2.3761246272495815,0.015254944336841197,0,S13
0.02114982578397213,0.07307611580086507,2.376329821632022,0.012599417020641606,0,S13
0.01079734219269103,0.03178874864468041,2.3878205072312126,0.016934036812901135,0,S13
0.011088435374149667,0.025015574446973773,2.3943955194382442,0.014547316952256696,0,S13
0.009421768707482995,0.023535480256794868,2.390366981143043,0.01217207710146214,0,S13
0.012369337979094076,0.02742637884687515,2.3874733152843657,0.011528679019897764,0,S13
0.012891986062717777,0.02555850303018123,2.386496353149414,0.011365352833082147,0,S13
0.01610714285714287,0.037837571566429855,2.3923110780261814,0.016279763182279496,0,S13
0.02107142857142858,0.04685702574568688,2.4079150063650947,0.019344643421274045,0,S13
0.015464285714285719,0.03667230420313819,2.4223225003197077,0.015146665016990453,0,S13
0.011132075471698115,0.03317313693459443,3.3238960811070033,0.019709735990157094,1,S13
0.00888888888888889,0.03129114528612833,3.3519447508312408,0.028510515063255658,1,S13
0.007324675324675328,0.019035946070933632,3.3825758071172807,0.02057884445485992,1,S13
0.007744360902255639,0.02383234990994584,3.436878204345703,0.0494113447011096,1,S13
0.012806122448979591,0.04322111635635791,3.510276576450893,0.03635330621732117,1,S13
0.011012987012987014,0.036334125553214906,3.6180508931477866,0.10185254155543656,1,S13
0.008295739348370926,0.022473705991481043,3.7621371314639136,0.09461493680945611,1,S13
0.008571428571428574,0.02528553962083591,3.903387650989351,0.09470572745432068,1,S13
0.00770935960591133,0.03143677817913656,4.122644715082078,0.19433057447317548,1,S13
0.00859605911330049,0.035484259435953416,4.394943564278739,0.21058098032773656,1,S13
0.009844155844155843,0.03246914884659217,4.57609022231329,0.13220337234259666,1,S13
0.01,0.03573825867359127,4.68499276297433,0.10790336722668957,1,S13
0.012883597883597879,0.03894948746504691,4.941429882957822,0.2314391617865934,1,S13
