k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
41,OK,156,-24,819,819,453.69,328.67,664.4,336.35,571.98,437.72
42,OK,155,-24,820,820,452.36,329.49,663.38,337.37,572.37,439.08
43,OK,153,-17,814,814,450.91,334.81,660.19,348.79,565.76,438.24
44,OK,156,-18,809,809,450.25,333.93,658.51,343.14,567.25,434.93
45,OK,146,-22,821,821,444.13,334.91,655.46,343.51,562.81,437.29
46,OK,153,-24,809,809,447.98,329.35,656.2,339.73,563.48,426.39
47,OK,170,-23,803,803,460.25,325.27,666.69,338.39,578.92,424.54
48,OK,186,-19,792,792,469.31,324.33,672.9,334.72,593.17,425.23
49,OK,182,-35,804,804,467.6,317.91,674.72,323.37,598.7,415.07
50,OK,202,-22,775,775,475.08,314.6,674.62,322.57,604.44,411.47
51,OK,199,-24,777,777,472.05,313.15,672.12,317.59,603.42,413.62
52,OK,203,-34,781,781,473.41,312.32,674.55,310.7,613.45,402.45
53,OK,203,-32,778,778,472.7,312.39,673.04,309.16,612.74,403.92
54,OK,199,-25,776,776,471.92,312.78,671.63,316.66,602.93,411.55
55,OK,189,-29,792,792,468.67,314.77,672.53,319.05,600.95,417.54
56,OK,183,-31,801,801,468.28,318.92,674.6,320.97,595.4,419.46
57,OK,187,-16,790,790,467.8,323.87,671.2,328.51,594.83,432.02
58,OK,194,-4,780,780,471.29,327.51,672.18,333.87,597.98,442.69
59,OK,181,14,794,794,467.57,342.01,671.6,356.09,587.39,473.3
60,OK,176,33,811,811,468.08,362.71,676.55,377.49,590.95,506.28
61,OK,191,68,799,799,476.05,388.98,681.57,401.08,602.48,540.37
62,OK,169,74,818,818,468.65,398.48,678.34,418.43,584.0,557.86
63,OK,160,79,825,825,462.87,401.65,674.13,423.63,577.02,571.16
64,OK,177,84,807,807,470.58,401.96,677.74,420.0,587.04,563.24
65,OK,193,65,806,806,481.88,386.75,688.8,401.81,607.65,542.66
66,OK,189,49,812,812,480.86,373.14,689.32,388.36,606.75,530.17
67,OK,206,43,782,782,484.27,360.43,685.2,372.61,611.07,502.39
68,OK,205,39,778,778,481.37,357.7,681.58,368.35,607.97,494.95
69,OK,196,34,782,782,475.99,355.82,676.96,367.66,599.41,488.31
70,OK,195,33,783,783,473.63,356.44,675.13,365.54,599.56,487.37
71,OK,198,36,778,778,472.57,360.99,672.82,366.13,602.8,488.22
72,OK,187,34,784,784,469.71,358.43,671.25,369.83,588.79,489.01
73,OK,182,26,795,795,466.91,355.0,671.14,368.17,589.09,484.63
74,OK,178,24,795,795,466.9,351.35,670.89,368.17,582.7,482.79
75,OK,171,12,810,810,461.99,350.45,670.28,361.89,585.95,479.52
76,OK,179,17,803,803,466.93,348.48,673.32,362.01,590.7,482.74
77,OK,182,21,797,797,467.79,347.62,672.36,362.95,589.93,483.22
78,OK,181,32,796,796,465.36,364.06,670.23,374.63,591.93,490.77
79,OK,184,31,789,789,466.34,358.35,669.14,372.62,589.85,485.83
80,OK,178,24,796,796,464.4,350.03,668.67,367.83,586.24,485.42
81,OK,169,16,807,807,459.38,346.52,666.6,363.09,581.15,483.45
82,OK,167,17,807,807,459.09,348.12,666.13,365.38,579.19,483.34
83,OK,169,19,801,801,457.72,348.41,663.34,365.32,577.9,482.01
84,OK,166,17,806,806,456.71,350.49,663.7,366.92,578.55,482.09
85,OK,167,16,811,811,459.54,349.23,667.78,366.76,581.77,484.91
86,OK,170,17,808,808,461.45,348.78,668.75,367.4,583.0,484.72
87,OK,166,15,811,811,457.55,351.82,665.97,365.52,581.12,481.67
88,OK,168,17,808,808,458.83,351.19,666.52,364.64,582.93,484.12
89,OK,168,18,813,813,459.9,350.81,668.65,367.59,584.2,490.0
90,OK,164,16,810,810,454.44,356.28,662.81,365.34,579.95,483.15
91,OK,167,20,810,810,456.25,360.04,664.66,366.87,585.13,488.14
92,OK,172,34,801,801,457.1,367.23,663.23,373.63,585.79,498.65
93,OK,172,39,800,800,459.11,371.73,664.93,381.93,582.86,502.31
94,OK,183,45,790,790,466.93,367.53,669.83,382.9,589.42,506.72
95,OK,181,38,800,800,465.47,364.87,671.08,376.72,594.75,506.2
96,OK,177,25,803,803,463.15,354.83,669.6,368.42,590.34,491.67
97,OK,176,21,798,798,461.71,349.99,666.94,362.59,587.64,484.02
98,OK,174,18,805,805,462.79,346.37,669.47,364.22,586.04,484.89
99,OK,174,21,796,796,460.94,347.32,665.32,363.82,581.59,483.21
100,OK,176,22,791,791,459.79,346.04,662.97,360.39,580.75,481.03
101,OK,177,23,788,788,459.65,346.12,662.09,360.19,581.76,481.05
102,OK,176,17,794,794,461.99,341.44,665.62,359.19,582.76,479.06
103,OK,177,19,792,792,461.93,342.81,665.18,359.04,582.59,479.75
104,OK,180,21,789,789,462.16,344.52,664.85,358.33,585.07,479.51
105,OK,174,15,798,798,460.24,342.41,665.29,355.71,583.84,478.99
106,OK,178,18,791,791,460.91,342.5,664.34,355.57,584.01,477.16
107,OK,182,23,787,787,462.41,345.25,664.58,359.88,587.18,480.24
108,OK,184,26,789,789,461.87,353.32,664.74,364.07,592.84,481.61
109,OK,177,22,793,793,460.19,347.23,663.75,363.21,584.76,480.83
110,OK,170,20,794,794,456.03,350.03,660.15,364.22,577.78,478.69
111,OK,172,23,792,792,454.61,353.05,658.07,366.63,579.79,479.57
112,OK,158,8,808,808,448.49,344.67,656.2,357.39,573.23,474.33
113,OK,156,6,815,815,449.28,341.96,658.64,357.14,573.0,477.68
114,OK,179,31,785,785,459.36,356.04,661.05,371.37,582.81,483.11
115,OK,168,19,790,790,452.04,349.21,655.17,362.97,572.85,473.88
116,OK,163,12,804,804,453.02,342.69,659.63,357.92,574.64,477.85
117,OK,162,9,805,805,451.86,341.12,658.59,356.34,572.92,474.79
118,OK,168,12,797,797,454.51,340.67,659.16,356.54,575.41,473.03
119,OK,160,11,802,802,448.88,345.07,654.96,359.1,570.42,473.77
120,OK,159,8,806,806,449.45,344.33,656.64,354.81,572.54,473.43
121,OK,164,12,797,797,450.73,343.77,655.8,355.45,571.83,472.27
122,OK,161,9,800,800,447.78,344.57,653.79,351.88,572.3,470.9
123,OK,149,5,811,811,440.76,345.61,649.51,355.82,563.57,470.7
124,OK,153,9,805,805,442.65,344.88,649.59,358.45,564.21,470.45
125,OK,152,7,806,806,442.97,345.19,650.01,359.05,564.27,469.76
126,OK,149,7,808,808,441.84,344.79,649.42,358.78,561.4,471.81
127,OK,147,7,811,811,439.85,344.61,648.21,358.11,560.07,473.36
128,OK,149,2,812,812,442.61,342.35,651.45,355.51,564.59,468.29
129,OK,148,2,817,817,443.17,342.27,652.88,358.67,564.42,471.3
130,OK,146,1,817,817,441.24,341.35,651.09,355.92,562.59,470.1
131,OK,140,3,816,816,434.26,345.28,644.26,354.98,558.31,473.21
132,OK,145,5,809,809,437.06,344.25,645.06,357.21,558.21,468.97
133,OK,135,4,804,804,428.35,344.3,635.21,355.13,543.11,464.11
134,OK,127,10,805,805,421.38,348.77,628.46,358.28,534.1,471.44
135,OK,115,16,806,806,412.0,350.9,619.31,360.36,521.7,482.98
136,OK,103,17,801,801,399.71,355.56,605.98,362.74,504.03,476.3
137,OK,74,2,828,828,384.75,352.41,597.74,360.56,485.6,476.02
138,OK,73,11,816,816,379.65,349.69,589.4,361.26,479.31,483.47
139,OK,63,9,814,814,369.86,351.45,579.43,356.92,465.55,477.82
140,OK,60,8,820,820,369.86,350.7,580.65,362.07,466.19,481.28
141,OK,59,9,817,817,367.37,348.88,577.44,361.2,463.49,480.31
142,OK,60,9,817,817,366.64,350.44,576.82,359.56,465.3,479.97
143,OK,60,9,812,812,362.87,351.71,571.97,355.13,464.67,477.8
144,OK,63,16,803,803,362.23,351.08,569.03,355.15,463.1,481.96
145,OK,61,14,805,805,362.54,349.71,569.83,354.49,461.5,481.5
146,OK,66,14,805,805,367.21,350.51,574.41,355.78,465.3,479.77
147,OK,63,12,810,810,367.12,351.28,575.74,357.33,465.62,480.66
148,OK,64,18,807,807,365.26,352.37,573.01,356.8,465.69,489.39
149,OK,61,17,809,809,364.34,351.27,572.65,357.8,463.07,488.19
150,OK,62,18,806,806,366.17,351.46,573.58,360.99,460.76,487.42
151,OK,63,19,803,803,364.58,354.19,571.23,359.87,460.74,484.95
152,OK,53,13,822,822,362.2,355.48,573.96,360.91,460.58,490.57
153,OK,52,18,819,819,363.62,355.54,574.16,369.08,454.74,492.43
154,OK,53,15,831,831,365.15,356.89,578.91,364.82,464.13,499.37
155,OK,59,21,819,819,365.38,359.25,576.23,363.77,465.65,498.62
156,OK,51,20,811,811,362.02,353.76,570.49,367.82,447.59,489.46
157,OK,50,15,811,811,358.89,351.89,567.43,363.53,446.87,482.69
158,OK,51,11,815,815,361.3,347.05,570.99,358.57,450.21,484.29
159,OK,45,5,822,822,359.45,345.24,570.93,356.66,448.27,482.66
160,OK,44,7,818,818,358.45,346.83,568.73,357.98,442.88,479.68
161,OK,49,7,817,817,363.07,346.19,573.21,358.97,447.76,477.66
162,OK,45,5,822,822,361.59,347.76,572.93,359.18,446.66,480.48
163,OK,48,2,824,824,363.81,342.82,575.73,355.37,451.4,479.71
164,OK,49,8,817,817,361.24,346.09,571.32,356.83,447.77,481.08
165,OK,50,10,815,815,362.59,345.87,572.26,358.13,447.44,482.81
166,OK,55,9,812,812,365.7,347.01,574.57,357.13,452.94,479.78
167,OK,53,6,818,818,365.2,347.37,575.58,356.78,454.74,479.91
168,OK,57,10,812,812,368.08,348.13,576.89,359.14,454.7,478.45
169,OK,63,12,804,804,372.43,348.55,579.2,359.56,456.06,475.43
170,OK,66,9,802,802,374.11,345.78,580.38,355.28,458.25,470.36
171,OK,63,8,807,807,372.47,345.93,580.01,355.62,457.52,472.15
172,OK,59,6,813,813,371.56,345.89,580.7,357.74,455.64,473.42
173,OK,61,3,814,814,373.49,344.81,582.83,356.07,459.55,470.6
174,OK,67,5,812,812,377.14,343.93,585.9,357.93,464.96,472.49
175,OK,63,4,817,817,373.9,343.05,584.02,356.34,463.18,474.49
176,OK,56,1,823,823,369.31,345.08,581.1,355.85,460.4,475.33
177,OK,53,-4,828,828,368.34,342.62,581.3,353.35,459.68,472.31
178,OK,53,0,825,825,366.92,342.22,578.97,354.65,457.38,476.33
179,OK,45,-7,834,834,363.38,341.02,577.91,352.5,454.37,474.83
180,OK,44,-8,835,835,363.0,340.11,577.65,352.16,452.16,473.73
181,OK,46,-5,826,826,362.95,338.9,575.38,351.09,449.27,471.51
182,OK,51,-2,816,816,363.14,341.5,573.06,351.21,450.69,467.53
183,OK,41,-11,832,832,359.88,338.15,573.79,349.3,448.85,466.73
184,OK,42,-11,828,828,359.63,336.75,572.64,348.57,446.51,464.58
185,OK,46,-4,820,820,360.23,342.11,571.08,353.01,447.27,465.65
186,OK,50,-3,820,820,361.75,343.56,572.88,352.01,453.28,467.67
187,OK,49,-3,821,821,359.65,343.83,571.1,349.65,452.85,467.64
188,OK,50,-1,819,819,360.66,343.92,571.44,351.62,453.28,468.31
189,OK,63,3,807,807,367.1,346.42,574.93,351.12,462.21,463.33
190,OK,60,0,812,812,366.54,346.33,575.58,351.63,461.02,464.67
191,OK,59,-1,820,820,370.02,353.52,581.05,360.48,462.69,462.73
192,OK,61,-7,828,828,374.09,350.05,587.18,359.85,469.49,459.18
193,OK,63,-4,824,824,373.4,351.41,585.73,353.09,470.61,464.65
194,OK,58,-9,835,835,371.97,350.08,587.12,350.38,472.33,466.11
195,OK,59,-9,836,836,373.32,346.45,588.58,352.92,473.47,469.08
196,OK,68,-6,825,825,377.78,347.1,590.15,354.01,477.0,463.36
197,OK,66,-8,829,829,377.89,345.59,591.11,354.64,476.78,462.72
198,OK,70,-3,823,823,378.96,344.34,590.6,355.42,477.58,466.27
199,OK,67,-1,821,821,376.35,348.38,587.68,356.99,472.55,466.18
200,OK,84,0,806,806,385.43,347.16,592.88,355.32,484.88,455.19
201,OK,94,-17,833,833,404.23,346.38,618.43,356.05,508.98,447.12
202,OK,124,-20,855,855,437.6,355.7,657.66,363.4,555.37,456.34
203,OK,200,16,854,854,516.16,379.27,734.84,403.39,629.26,496.17
204,OK,238,10,904,904,571.79,396.86,803.13,423.17,694.08,515.65
205,OK,354,100,847,847,666.49,442.99,879.65,489.84,781.08,579.9
206,OK,383,106,886,886,715.74,464.94,935.63,525.66,827.62,603.86
207,OK,429,130,878,878,759.25,478.19,976.7,540.08,869.79,629.24
208,OK,472,168,838,838,788.47,489.28,991.11,563.18,893.34,647.96
209,OK,468,168,852,852,789.89,491.56,995.53,567.85,896.72,659.61
210,OK,469,170,847,847,788.85,490.93,993.42,566.64,893.89,657.55
211,OK,474,167,851,851,795.01,485.74,1000.86,561.28,901.84,660.77
212,OK,470,161,858,858,794.59,485.7,1002.67,560.25,899.97,658.9
213,OK,476,162,852,852,797.62,482.22,1003.73,557.49,904.41,656.8
214,OK,482,159,851,851,800.67,481.01,1007.23,554.28,910.37,651.79
215,OK,477,152,860,860,802.58,477.18,1011.25,551.73,908.36,649.81
216,OK,481,164,849,849,805.26,482.29,1008.94,561.94,904.27,655.07
217,OK,485,174,833,833,804.31,483.16,1003.67,562.29,899.83,658.81
218,OK,470,169,855,855,805.97,481.16,1005.13,575.09,890.42,665.13
219,OK,479,182,844,844,811.31,487.07,1004.95,585.7,895.24,672.54
220,OK,472,192,842,842,809.44,488.8,1000.28,591.76,882.06,686.59
221,OK,458,177,851,851,798.48,475.36,990.82,580.39,872.38,676.79
222,OK,413,135,857,857,754.51,446.95,951.2,547.19,830.2,630.38
223,OK,396,102,828,828,715.89,412.28,911.8,496.4,806.57,577.76
224,OK,331,46,800,800,627.89,371.25,827.07,423.72,736.49,496.11
225,OK,249,25,826,826,556.27,373.2,765.78,409.8,664.67,485.85
226,OK,210,32,806,806,509.56,379.8,716.73,394.78,613.28,482.72
227,OK,187,6,812,812,488.4,359.01,697.42,368.67,594.81,461.77
228,OK,193,10,798,798,484.51,358.41,689.43,372.58,598.52,452.55
229,OK,190,4,792,792,480.71,350.99,683.91,369.21,591.1,441.59
230,OK,171,-9,807,807,464.45,356.75,672.13,365.65,581.54,428.41
231,OK,154,-25,823,823,454.69,349.86,666.18,363.15,571.54,416.85
232,OK,149,-7,797,797,441.01,350.04,646.1,358.89,551.15,428.89
233,OK,122,-11,831,831,423.76,360.65,637.75,363.36,543.28,446.59
234,OK,104,-9,853,853,418.5,369.48,638.27,370.29,533.5,464.21
235,OK,101,-10,864,864,421.53,371.66,644.08,376.04,533.65,471.81
236,OK,107,1,871,871,428.83,381.87,652.93,388.21,543.6,487.94
237,OK,107,8,868,868,428.89,388.94,652.38,387.13,543.27,495.98
238,OK,104,7,878,878,428.82,387.4,654.81,389.39,545.34,504.31
239,OK,112,15,866,866,432.19,391.72,655.15,389.23,547.89,507.5
240,OK,116,21,854,854,431.44,390.56,651.37,390.35,546.43,506.88
241,OK,114,23,853,853,429.87,392.41,649.63,393.28,541.48,506.42
242,OK,114,31,840,840,428.47,394.47,644.71,400.54,533.08,504.73
243,OK,107,23,850,850,422.83,393.19,641.75,395.38,533.24,503.22
244,OK,111,29,842,842,421.21,393.96,638.16,395.77,534.67,505.59
245,OK,113,30,837,837,422.67,389.95,638.21,395.51,533.41,504.46
246,OK,112,41,826,826,417.79,397.53,630.65,398.64,527.32,511.24
247,OK,117,39,834,834,422.58,395.09,637.47,397.33,538.31,516.68
248,OK,113,38,836,836,419.7,399.39,635.07,395.69,536.34,514.74
249,OK,116,32,840,840,421.74,397.1,637.95,388.05,543.02,512.07
250,OK,112,32,852,852,422.99,402.68,642.03,390.99,544.43,519.43
251,OK,112,32,851,851,423.62,399.09,642.8,392.78,542.72,518.2
252,OK,113,34,847,847,421.94,399.7,640.02,393.46,541.57,518.32
253,OK,112,31,846,846,421.84,396.87,639.64,392.12,540.56,514.39
254,OK,118,43,827,827,420.46,404.18,633.11,393.52,536.35,514.53
255,OK,119,41,829,829,423.19,398.7,636.7,394.94,536.78,513.23
256,OK,116,37,837,837,422.31,398.74,637.91,394.01,539.17,514.22
257,OK,123,46,825,825,424.8,405.92,637.18,397.21,540.31,515.31
258,OK,123,45,827,827,424.33,406.33,637.24,397.54,541.56,515.79
259,OK,123,47,823,823,423.4,405.64,635.18,395.9,539.91,515.81
260,OK,124,47,825,825,425.07,406.84,637.42,397.63,541.13,516.51
261,OK,120,46,827,827,422.69,408.27,635.54,397.95,538.45,515.13
262,OK,120,45,827,827,423.66,406.39,636.47,398.55,537.74,514.61
263,OK,122,45,826,826,425.22,404.07,637.96,399.36,539.51,515.12
264,OK,121,46,827,827,424.78,404.86,637.7,400.9,538.15,515.47
265,OK,122,47,826,826,425.43,407.18,638.02,400.99,539.25,516.78
266,OK,123,46,824,824,425.47,404.85,637.55,399.63,539.49,515.64
267,OK,118,42,834,834,423.87,405.16,638.49,399.63,539.33,516.43
268,OK,123,49,823,823,425.56,406.08,637.41,401.62,537.73,517.86
269,OK,119,45,832,832,424.2,406.93,638.31,400.49,539.49,519.89
270,OK,116,43,837,837,423.93,405.39,639.39,401.03,536.67,519.39
271,OK,118,46,829,829,423.54,405.34,637.07,404.01,534.95,516.9
272,OK,115,41,832,832,422.11,402.52,636.33,400.53,533.45,512.94
273,OK,115,39,832,832,422.23,402.28,636.45,399.33,533.49,510.07
274,OK,116,39,834,834,423.35,403.08,638.21,399.47,535.81,512.43
275,OK,111,37,832,832,420.6,397.26,634.77,399.49,527.21,509.36
276,OK,112,41,829,829,419.21,401.52,632.72,399.6,527.47,511.32
277,OK,108,36,834,834,416.61,397.13,631.41,395.47,527.09,511.38
278,OK,114,46,811,811,413.81,400.24,622.69,394.61,520.3,505.17
279,OK,115,44,817,817,415.31,399.05,625.78,395.37,525.74,508.44
280,OK,112,40,820,820,415.4,397.85,626.49,393.77,524.62,505.7
281,OK,115,41,820,820,417.1,398.34,628.3,392.71,527.71,507.42
282,OK,116,40,819,819,417.81,397.01,628.76,392.55,527.92,503.89
283,OK,117,42,822,822,421.52,399.94,633.19,395.25,529.78,509.2
284,OK,121,43,819,819,421.73,400.22,632.67,396.42,533.88,506.97
285,OK,120,49,823,823,422.16,405.07,634.18,403.64,535.61,516.71
286,OK,107,73,840,840,417.83,427.38,634.03,430.06,529.39,558.09
287,OK,89,85,872,872,409.53,449.48,634.05,446.88,528.48,595.78
288,OK,105,100,853,853,419.6,454.73,639.31,457.49,534.49,597.4
289,OK,97,102,856,856,413.59,454.85,633.97,458.02,527.22,603.86
290,OK,104,108,849,849,418.13,456.79,636.63,463.38,528.73,605.09
291,OK,107,113,839,839,418.23,458.02,634.34,464.37,526.1,604.59
292,OK,101,99,857,857,422.26,446.48,642.36,462.42,527.64,600.32
293,OK,103,100,852,852,422.02,447.46,640.93,462.34,527.76,598.15
294,OK,107,103,846,846,422.54,449.9,640.13,460.53,530.67,596.99
295,OK,113,107,839,839,424.59,451.31,640.37,460.19,531.69,597.39
296,OK,114,105,841,841,427.08,451.34,643.55,459.12,534.66,594.93
297,OK,114,100,846,846,427.12,450.93,644.83,455.99,539.39,593.38
298,OK,115,104,845,845,427.38,451.54,645.0,458.67,538.11,598.6
299,OK,118,106,836,836,427.23,451.51,642.54,457.22,537.3,595.42
300,OK,110,101,840,840,423.01,447.54,639.13,454.36,530.89,591.51
301,OK,114,98,834,834,423.63,441.07,638.13,451.22,532.36,584.69
302,OK,115,79,832,832,421.68,427.92,635.96,434.49,533.47,560.45
303,OK,117,84,825,825,422.3,426.35,634.61,434.3,531.46,561.81
304,OK,114,78,826,826,419.11,424.35,631.72,428.3,529.85,555.84
305,OK,115,81,822,822,417.31,426.97,629.06,428.31,529.23,556.73
306,OK,117,80,818,818,418.45,425.77,629.19,427.0,528.64,551.98
307,OK,117,79,818,818,417.7,425.9,628.34,425.37,529.72,552.0
308,OK,121,79,814,814,419.37,424.0,628.93,423.09,532.19,549.67
309,OK,120,77,816,816,421.28,421.64,631.37,424.56,531.64,548.3
310,OK,120,77,818,818,421.96,420.3,632.48,425.18,531.72,549.59
311,OK,124,79,811,811,422.0,420.77,630.81,423.49,532.96,546.93
312,OK,120,78,819,819,420.43,423.75,631.46,425.97,532.9,550.17
313,OK,120,78,819,819,420.4,425.56,631.22,425.72,532.57,549.43
314,OK,109,74,834,834,416.93,424.17,631.65,430.0,528.75,555.26
315,OK,104,77,837,837,416.1,423.36,631.42,434.89,521.11,562.11
316,OK,106,86,844,844,420.46,431.34,637.34,444.53,528.43,578.15
317,OK,109,95,833,833,418.64,440.51,633.18,447.65,525.67,578.93
318,OK,99,99,849,849,416.4,444.56,634.87,454.99,520.5,597.47
319,OK,107,101,849,849,421.32,449.38,639.99,455.17,533.21,599.28
320,OK,86,80,888,888,418.98,441.26,647.38,453.68,527.81,601.49
321,OK,99,86,869,869,423.58,439.36,646.96,453.76,532.49,594.3
322,OK,100,87,866,866,423.48,438.77,646.1,450.65,531.39,595.37
323,OK,98,85,866,866,419.92,440.24,642.84,447.5,531.15,592.57
324,OK,95,78,871,871,420.34,435.27,644.53,445.95,529.05,586.92
325,OK,94,74,877,877,420.42,434.84,645.99,445.32,532.32,584.59
326,OK,101,82,857,857,419.85,433.77,640.28,446.16,528.06,581.23
327,OK,101,86,853,853,418.8,435.15,638.07,446.77,527.52,583.1
328,OK,109,88,847,847,420.29,440.76,638.42,443.64,535.82,581.12
329,OK,109,84,849,849,421.82,435.5,640.26,441.74,536.65,579.17
330,OK,106,80,850,850,419.2,429.54,637.89,437.13,534.13,577.91
331,OK,108,81,848,848,420.09,430.94,638.54,436.41,536.17,576.49
332,OK,106,78,851,851,419.88,426.74,638.94,436.28,533.83,575.49
333,OK,109,83,847,847,419.82,431.63,637.8,437.59,535.77,578.46
334,OK,110,87,842,842,420.11,431.19,636.89,439.54,534.52,581.21
335,OK,99,73,864,864,418.86,427.8,641.32,436.43,533.4,579.58
336,OK,100,81,861,861,418.92,434.03,640.67,441.47,530.74,586.18
337,OK,89,81,885,885,416.59,440.72,644.46,446.68,531.69,603.84
338,OK,94,88,871,871,419.64,442.5,643.64,454.34,528.07,597.96
339,OK,97,101,861,861,416.48,450.0,638.05,457.25,526.83,609.46
340,OK,91,97,871,871,415.85,447.68,640.0,457.2,525.22,612.06
341,OK,97,97,862,862,419.18,444.88,640.89,456.18,527.44,605.8
342,OK,104,106,850,850,419.83,448.95,638.57,458.7,529.06,609.84
343,OK,97,107,860,860,416.0,454.23,637.4,460.63,527.83,617.9
344,OK,93,105,865,865,414.73,453.08,637.35,460.8,525.21,617.58
345,OK,100,102,858,858,419.71,447.7,640.33,458.62,528.37,609.02
346,OK,88,95,875,875,415.31,448.1,640.29,459.46,523.35,610.23
347,OK,92,96,869,869,416.14,445.66,639.64,456.9,524.11,609.66
348,OK,103,107,852,852,417.44,454.61,636.85,458.87,530.92,610.41
349,OK,106,109,845,845,418.37,454.01,635.93,458.81,529.97,606.93
350,OK,101,101,854,854,418.01,450.45,637.79,455.67,528.74,604.08
351,OK,102,98,856,856,419.56,447.23,639.89,454.7,530.96,602.97
352,OK,99,97,861,861,419.33,445.13,640.82,455.04,528.32,605.11
353,OK,94,90,870,870,418.16,446.12,642.11,453.6,529.19,601.95
354,OK,99,92,863,863,418.08,443.94,640.3,448.43,530.82,599.89
355,OK,94,89,868,868,416.55,442.71,640.03,447.99,528.86,600.76
356,OK,95,93,865,865,415.49,444.47,638.11,448.14,528.67,603.73
357,OK,99,94,862,862,416.72,445.82,638.67,447.83,533.14,603.43
358,OK,100,93,861,861,417.19,444.79,638.85,447.05,533.81,600.99
359,OK,98,90,868,868,417.81,443.61,641.28,446.5,535.54,603.05
360,OK,94,88,873,873,417.25,443.43,642.08,449.99,530.35,602.1
361,OK,87,89,876,876,413.33,444.94,638.88,451.97,525.84,605.59
362,OK,96,92,866,866,417.75,444.98,640.51,453.26,530.4,602.59
363,OK,93,93,868,868,414.55,446.99,638.01,453.91,529.64,604.22
364,OK,97,93,864,864,417.82,443.71,640.24,453.41,530.41,603.13
365,OK,100,103,853,853,415.72,447.53,635.2,455.7,527.05,606.76
366,OK,95,100,858,858,414.04,446.7,634.73,456.38,525.44,607.96
367,OK,91,94,867,867,413.04,444.61,636.18,453.77,524.53,605.45
368,OK,90,90,872,872,414.91,442.83,639.14,453.85,525.22,603.78
369,OK,90,91,872,872,415.09,443.28,639.46,454.96,526.07,605.02
370,OK,91,96,867,867,413.2,445.25,636.26,455.41,523.32,608.04
371,OK,89,93,871,871,413.07,444.81,637.22,453.52,523.6,607.02
372,OK,89,94,869,869,412.57,444.93,636.13,455.17,522.09,607.09
373,OK,91,98,863,863,411.94,446.1,634.1,453.2,522.24,609.19
374,OK,90,97,865,865,412.9,444.75,635.55,454.06,521.69,608.73
