k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
145,OK,117,-26,980,980,518.19,416.83,701.49,416.61,604.44,511.97
146,OK,123,-23,969,969,520.4,412.26,701.65,417.32,603.58,508.91
147,OK,116,-21,978,978,518.78,417.37,701.57,422.22,600.39,518.17
148,OK,120,-18,968,968,518.17,417.32,699.1,420.77,599.99,514.57
149,OK,121,-15,971,971,519.33,419.95,700.98,422.04,603.28,519.23
150,OK,129,-8,951,951,518.72,417.06,696.4,423.09,601.33,514.68
151,OK,120,-19,980,980,520.77,420.4,703.97,423.0,609.01,521.75
152,OK,116,-25,988,988,519.16,419.95,703.93,419.61,609.81,518.77
153,OK,112,-27,989,989,517.85,417.6,702.71,420.61,602.65,516.06
154,OK,127,-14,970,970,524.87,418.42,706.32,423.04,609.16,522.66
155,OK,116,-37,999,999,522.48,413.88,709.35,417.07,614.13,509.96
156,OK,121,-34,1004,1004,525.94,422.4,713.54,414.91,627.76,518.85
157,OK,124,-28,1005,1005,526.6,427.63,714.07,415.21,631.95,527.23
158,OK,106,-38,1045,1045,524.33,432.45,719.22,417.21,636.06,544.32
159,OK,122,-24,1015,1015,530.37,423.23,720.15,420.28,633.98,544.85
160,OK,124,-33,1023,1023,532.88,419.8,724.22,416.0,641.62,538.34
161,OK,125,-40,1028,1028,537.51,414.71,729.75,415.83,644.86,533.76
162,OK,128,-38,1016,1016,537.04,414.73,727.07,413.99,641.58,526.37
163,OK,127,-42,1019,1019,536.19,412.88,726.86,411.87,640.5,523.26
164,OK,135,-27,1003,1003,538.51,417.19,726.13,416.98,641.46,531.81
165,OK,127,-28,1014,1014,535.18,419.55,724.88,419.48,638.44,540.26
166,OK,125,-24,1015,1015,532.8,422.99,722.57,421.62,638.25,545.22
167,OK,119,-28,1025,1025,530.69,423.28,722.35,421.6,636.47,546.6
168,OK,123,-24,1016,1016,530.31,425.3,720.32,420.81,638.03,545.31
169,OK,118,-26,1022,1022,528.45,424.73,719.49,422.3,634.33,546.5
170,OK,120,-28,1020,1020,527.62,428.9,718.15,419.9,637.3,540.97
171,OK,116,-30,1024,1024,525.95,428.85,717.41,421.24,635.47,539.41
172,OK,113,-35,1027,1027,523.99,427.12,715.9,419.25,632.63,533.55
173,OK,111,-32,1026,1026,523.85,427.02,715.61,420.79,629.89,538.27
174,OK,107,-36,1039,1039,523.48,428.69,717.76,421.73,632.28,542.46
175,OK,110,-33,1036,1036,525.92,428.17,719.58,424.69,634.01,544.6
176,OK,114,-28,1027,1027,526.81,427.51,718.8,425.79,632.82,544.95
177,OK,116,-28,1029,1029,528.9,427.56,721.27,426.68,636.02,545.51
178,OK,108,-32,1042,1042,527.2,429.3,722.16,428.9,634.92,550.58
179,OK,109,-30,1040,1040,528.05,428.49,722.58,430.54,633.83,552.01
180,OK,110,-32,1042,1042,528.74,428.46,723.54,428.63,636.79,549.89
181,OK,105,-32,1048,1048,527.01,429.53,723.04,431.25,633.69,554.92
182,OK,106,-31,1047,1047,527.84,429.01,723.67,432.13,634.03,555.05
183,OK,116,-24,1039,1039,531.15,434.74,725.5,432.66,641.7,557.73
184,OK,117,-25,1033,1033,530.14,432.48,723.29,430.09,639.34,551.41
185,OK,122,-22,1022,1022,531.39,432.59,722.5,429.34,639.41,548.72
186,OK,117,-24,1029,1029,530.02,434.28,722.39,430.51,637.1,549.17
187,OK,125,-21,1017,1017,532.09,432.12,722.32,427.44,639.9,544.88
188,OK,119,-19,1025,1025,528.52,436.5,720.0,429.0,638.23,554.7
189,OK,116,-21,1032,1032,528.58,438.0,721.48,430.07,640.76,557.86
190,OK,118,-25,1030,1030,529.51,434.28,721.97,427.63,640.95,550.36
191,OK,116,-23,1031,1031,527.53,436.61,720.24,428.48,638.18,553.36
192,OK,123,-13,1016,1016,530.27,436.45,720.1,430.14,638.44,557.34
193,OK,115,-23,1034,1034,529.41,434.24,722.75,430.89,638.0,556.49
194,OK,119,-22,1030,1030,531.44,434.49,723.99,430.63,640.97,555.26
195,OK,126,-16,1013,1013,532.45,432.88,721.9,429.1,638.63,550.69
196,OK,116,-24,1035,1035,529.8,435.32,723.3,428.39,641.14,554.24
197,OK,113,-31,1043,1043,529.12,433.88,724.07,426.69,642.69,549.83
198,OK,115,-26,1033,1033,528.06,434.02,721.14,429.33,638.94,549.71
199,OK,112,-29,1028,1028,523.64,439.18,715.44,426.39,633.58,537.39
200,OK,117,-26,1019,1019,524.08,437.66,714.15,423.71,633.98,536.2
201,OK,105,-31,1019,1019,514.32,429.43,704.77,423.07,619.41,531.49
202,OK,77,-52,1056,1056,502.44,430.95,699.52,418.41,609.82,528.94
203,OK,55,-49,1074,1074,492.22,433.75,692.94,428.4,591.98,546.7
204,OK,34,-34,1070,1070,472.24,446.53,672.13,437.36,566.36,560.23
205,OK,29,-17,1078,1078,469.49,465.82,670.63,453.14,567.34,585.82
206,OK,55,30,1011,1011,468.1,484.11,656.52,468.19,558.28,595.83
207,OK,32,57,1030,1030,455.3,514.5,647.16,496.91,544.23,638.99
208,OK,33,81,1022,1022,448.43,538.03,636.93,506.41,546.7,663.03
209,OK,31,110,999,999,437.99,557.73,621.15,520.54,532.38,679.07
210,OK,27,110,1006,1006,436.09,563.82,620.65,527.15,533.3,680.7
211,OK,15,114,1004,1004,424.94,566.54,609.28,531.21,517.63,685.12
212,OK,11,110,1012,1012,424.55,566.12,611.25,535.29,517.86,681.99
213,OK,12,120,1007,1007,422.46,571.52,608.23,540.66,515.93,690.54
214,OK,5,114,1018,1018,421.02,572.7,608.9,541.99,513.81,690.52
215,OK,10,117,1010,1010,422.16,573.0,608.45,541.59,514.7,686.8
216,OK,12,119,1010,1010,424.34,573.19,610.76,542.75,518.31,690.42
217,OK,11,113,1021,1021,426.28,572.43,614.56,540.73,523.07,690.97
218,OK,14,106,1027,1027,429.7,569.09,619.17,536.99,530.79,686.43
219,OK,15,110,1018,1018,428.29,570.2,615.91,537.78,526.79,684.96
220,OK,17,120,1007,1007,426.68,570.27,612.65,540.8,520.69,691.4
221,OK,15,117,1010,1010,426.06,571.12,612.24,539.23,522.24,690.17
222,OK,13,115,1014,1014,424.95,570.01,611.94,538.29,522.01,691.33
223,OK,15,118,1011,1011,425.11,570.76,611.51,538.9,521.73,691.29
224,OK,20,122,1005,1005,427.9,572.71,613.06,540.1,524.8,693.38
225,OK,19,118,1008,1008,428.57,571.92,614.37,540.2,526.33,688.76
226,OK,15,115,1016,1016,426.52,572.5,613.44,538.06,526.09,691.74
227,OK,14,113,1020,1020,426.96,572.1,614.68,538.24,528.7,690.87
228,OK,12,110,1024,1024,426.52,572.35,614.96,538.11,528.81,690.29
229,OK,14,113,1021,1021,427.02,572.51,614.97,539.13,528.48,690.23
230,OK,11,113,1024,1024,425.85,573.11,614.41,539.96,526.52,694.52
231,OK,12,109,1027,1027,426.82,572.37,615.95,538.77,528.75,688.91
232,OK,13,111,1024,1024,428.47,571.82,617.34,540.39,528.2,691.23
233,OK,16,113,1021,1021,428.72,572.32,617.12,540.84,529.23,690.89
234,OK,17,113,1014,1014,428.37,570.83,615.42,539.63,526.78,686.24
235,OK,18,113,1016,1016,429.81,572.42,616.92,539.27,530.31,688.0
236,OK,18,116,1015,1015,429.07,573.9,616.03,540.52,529.21,690.37
237,OK,19,118,1013,1013,428.94,573.97,615.61,541.18,528.3,691.35
238,OK,19,109,1021,1021,431.84,574.25,619.35,538.33,533.15,682.98
239,OK,21,112,1017,1017,432.16,573.98,618.78,537.17,533.73,685.97
240,OK,17,109,1025,1025,431.32,572.94,619.94,538.37,533.61,688.22
241,OK,19,111,1023,1023,432.21,573.15,620.32,537.95,534.57,688.57
242,OK,18,111,1023,1023,430.38,575.13,617.92,537.33,533.89,689.62
243,OK,21,112,1019,1019,431.63,574.75,617.78,533.88,536.03,688.2
244,OK,19,107,1025,1025,431.27,574.42,618.69,533.74,537.56,685.76
245,OK,19,109,1023,1023,431.68,574.6,618.29,532.77,536.41,687.3
246,OK,17,107,1020,1020,429.91,571.74,616.43,531.75,532.33,682.89
247,OK,15,103,1023,1023,429.13,569.26,616.24,529.17,530.26,679.09
248,OK,12,99,1028,1028,428.88,568.41,617.22,529.73,530.9,678.33
249,OK,16,107,1021,1021,428.63,572.19,615.33,532.22,530.09,683.42
250,OK,20,108,1017,1017,430.65,571.71,616.03,528.89,533.83,682.21
251,OK,20,106,1015,1015,431.46,570.35,616.43,528.05,531.64,678.47
252,OK,23,114,1001,1001,429.39,569.93,611.86,527.76,525.6,680.61
253,OK,22,117,1001,1001,428.62,570.74,610.98,528.25,524.9,685.99
254,OK,14,110,1016,1016,427.89,570.95,613.2,528.63,524.45,686.48
255,OK,18,112,1016,1016,430.57,571.66,615.9,529.29,529.03,690.24
256,OK,18,109,1021,1021,430.85,569.86,616.64,525.82,532.65,691.19
257,OK,12,109,1024,1024,429.01,570.19,615.76,527.96,526.87,693.59
258,OK,17,110,1020,1020,431.28,570.32,617.21,527.44,530.08,692.71
259,OK,12,105,1030,1030,430.13,569.39,617.97,526.42,530.72,692.33
260,OK,15,109,1022,1022,430.13,569.88,616.69,528.16,529.56,691.18
261,OK,17,111,1016,1016,429.52,570.27,615.11,529.4,528.78,689.2
262,OK,16,104,1024,1024,430.49,569.94,616.94,526.48,534.0,685.22
263,OK,17,104,1021,1021,430.04,568.71,616.32,526.65,531.11,682.1
264,OK,17,102,1024,1024,431.52,568.2,618.41,526.58,534.03,681.78
265,OK,24,112,1013,1013,432.82,570.31,617.88,529.36,535.7,687.26
266,OK,13,101,1030,1030,430.22,570.89,618.39,530.07,533.67,682.18
267,OK,20,107,1017,1017,431.23,571.91,616.89,530.19,533.55,680.8
268,OK,14,100,1033,1033,430.71,569.75,618.92,526.43,536.31,685.81
269,OK,22,106,1025,1025,434.29,566.37,621.71,525.79,541.0,690.11
270,OK,21,105,1023,1023,433.21,564.84,620.2,524.08,539.12,688.0
271,OK,23,107,1019,1019,433.69,564.83,620.13,524.93,538.12,688.62
272,OK,16,103,1026,1026,430.91,564.12,618.55,524.36,534.47,688.32
273,OK,21,107,1014,1014,430.94,565.33,615.92,523.83,533.5,685.27
274,OK,17,100,1024,1024,430.33,564.07,616.73,519.9,535.08,682.05
275,OK,18,99,1033,1033,433.35,566.13,621.22,520.83,541.5,687.4
276,OK,20,98,1034,1034,435.66,567.14,623.47,520.96,545.26,686.75
277,OK,20,104,1027,1027,433.77,566.55,621.03,523.88,539.28,689.62
278,OK,20,104,1026,1026,434.05,565.95,621.44,524.6,539.6,689.28
279,OK,18,96,1032,1032,433.87,562.42,622.55,521.46,540.37,683.31
280,OK,23,105,1018,1018,434.28,562.88,620.39,522.84,536.68,686.35
281,OK,17,95,1034,1034,434.19,563.94,622.84,521.79,539.62,681.27
282,OK,18,94,1031,1031,434.59,564.25,622.55,520.92,539.3,675.71
283,OK,21,96,1027,1027,435.79,562.53,623.34,520.9,539.57,677.84
284,OK,18,96,1030,1030,434.71,561.53,622.98,521.06,537.57,680.85
285,OK,14,90,1035,1035,432.28,559.74,620.94,516.8,535.99,676.32
286,OK,12,83,1042,1042,433.4,558.32,623.76,516.17,539.42,671.9
287,OK,12,85,1038,1038,431.01,558.0,619.8,512.75,537.43,674.22
288,OK,15,90,1029,1029,430.51,559.76,617.12,512.95,534.32,673.0
289,OK,18,88,1033,1033,434.29,558.99,622.45,515.55,540.42,671.1
290,OK,15,88,1031,1031,432.72,555.42,620.86,512.8,534.72,673.33
291,OK,-2,74,1062,1062,428.54,554.5,622.42,511.23,534.25,678.15
292,OK,-1,72,1061,1061,427.82,551.93,621.57,509.43,534.31,674.75
293,OK,-1,70,1061,1061,427.24,552.89,620.48,507.97,534.51,670.15
294,OK,-5,71,1066,1066,427.82,552.01,622.98,510.96,531.16,677.63
295,OK,0,72,1064,1064,430.8,555.85,624.93,511.86,537.68,675.68
296,OK,5,73,1059,1059,433.5,552.1,627.79,513.84,537.65,672.21
297,OK,8,75,1056,1056,435.15,553.77,628.55,513.73,541.0,672.67
298,OK,10,73,1049,1049,434.69,546.86,627.39,509.62,537.77,666.93
299,OK,-3,55,1071,1071,430.79,540.43,627.21,501.57,536.79,660.57
300,OK,-3,45,1076,1076,431.67,533.86,628.96,493.83,541.62,652.93
301,OK,-10,43,1085,1085,427.26,533.54,626.74,495.85,537.68,656.59
302,OK,-12,42,1086,1086,427.4,531.47,627.31,495.48,535.2,657.26
303,OK,-15,47,1085,1085,425.35,533.96,625.07,497.79,529.66,663.98
304,OK,-12,49,1081,1081,425.82,534.14,624.39,496.1,532.15,663.03
305,OK,-16,47,1090,1090,425.85,536.03,626.39,499.2,532.49,667.24
306,OK,-13,48,1084,1084,426.71,535.18,626.37,499.91,532.15,664.2
307,OK,-10,58,1070,1070,425.63,537.28,623.03,504.59,527.16,665.4
308,OK,-11,61,1075,1075,424.74,541.44,622.68,505.99,528.98,673.98
309,OK,-10,56,1081,1081,427.93,540.29,626.91,504.12,534.24,670.02
310,OK,-6,65,1069,1069,427.73,540.43,624.81,506.7,530.69,674.95
311,OK,-3,72,1060,1060,427.45,544.47,623.0,511.75,528.78,677.42
312,OK,7,85,1038,1038,428.98,547.27,620.24,514.03,528.81,679.15
313,OK,7,88,1031,1031,425.16,548.18,615.21,515.33,524.07,675.11
314,OK,1,80,1043,1043,423.47,545.85,615.74,513.3,524.71,672.49
315,OK,4,78,1036,1036,425.74,545.48,616.4,510.82,524.4,664.47
316,OK,4,82,1037,1037,423.98,550.7,614.37,513.35,525.99,669.01
317,OK,5,87,1035,1035,424.59,551.97,614.88,516.63,525.24,674.87
318,OK,9,92,1035,1035,427.33,553.35,618.26,521.01,530.79,681.44
319,OK,8,90,1032,1032,426.49,554.21,616.02,517.57,526.8,677.19
320,OK,11,98,1027,1027,427.29,555.47,616.31,521.59,527.13,683.55
321,OK,14,100,1025,1025,428.85,556.81,617.86,524.27,529.58,683.56
322,OK,9,99,1029,1029,426.24,557.97,616.28,527.47,525.49,685.03
323,OK,3,98,1032,1032,423.38,556.79,613.93,526.09,521.11,688.17
324,OK,7,104,1022,1022,423.28,559.82,612.0,529.48,519.27,686.84
325,OK,7,105,1024,1024,424.34,560.62,613.52,530.32,520.31,688.67
326,OK,3,101,1030,1030,423.33,559.93,614.06,532.39,518.21,686.5
327,OK,0,99,1031,1031,420.51,559.75,610.82,528.86,516.15,683.85
328,OK,5,106,1027,1027,422.61,566.18,611.61,531.92,520.48,689.72
329,OK,7,115,1024,1024,425.02,571.61,613.96,539.99,519.33,698.36
330,OK,4,107,1039,1039,426.2,573.16,617.46,539.31,524.82,697.53
331,OK,20,122,1014,1014,432.74,577.33,619.77,545.41,528.93,697.29
332,OK,10,109,1043,1043,433.01,573.06,625.48,541.27,534.26,703.94
333,OK,10,104,1052,1052,435.87,573.66,629.92,540.73,539.58,704.33
334,OK,8,95,1068,1068,439.09,572.84,635.91,538.57,547.4,703.93
335,OK,1,95,1072,1072,434.99,571.81,633.02,540.63,541.72,707.09
336,OK,12,112,1041,1041,434.26,573.48,626.86,545.14,533.59,706.3
337,OK,8,122,1035,1035,429.57,580.86,620.93,551.41,525.68,712.5
338,OK,9,124,1018,1018,425.96,581.22,613.28,547.38,518.2,703.07
339,OK,8,118,1022,1022,425.27,579.78,613.06,544.5,520.1,696.7
340,OK,-1,114,1029,1029,419.96,576.45,609.28,541.94,513.16,697.65
341,OK,3,110,1036,1036,425.24,575.47,616.3,543.2,523.12,698.08
342,OK,6,112,1039,1039,427.7,577.67,619.23,544.88,528.48,702.27
343,OK,6,101,1045,1045,429.21,572.74,622.09,541.53,531.73,689.46
344,OK,7,99,1050,1050,432.33,569.39,626.71,541.47,536.21,692.79
345,OK,15,101,1034,1034,433.41,569.64,623.91,536.8,535.43,683.43
346,OK,16,111,1026,1026,432.57,573.34,621.24,538.66,532.57,693.73
347,OK,16,115,1023,1023,431.72,572.77,619.95,538.65,529.92,696.45
348,OK,15,113,1024,1024,431.65,572.85,620.39,539.82,529.5,694.39
349,OK,18,113,1024,1024,433.76,572.31,622.73,541.05,532.36,693.49
350,OK,17,111,1028,1028,433.24,573.19,622.73,540.71,534.22,694.53
351,OK,11,106,1039,1039,431.52,572.1,622.78,537.31,533.61,696.12
352,OK,12,106,1038,1038,432.51,572.28,623.36,537.17,535.07,695.81
