k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
86,OK,218,178,722,722,487.34,431.66,684.57,412.71,604.16,542.66
87,OK,217,175,720,720,481.96,431.37,675.33,411.92,594.17,539.31
88,OK,219,176,714,714,482.38,431.3,675.15,411.95,594.53,537.06
89,OK,220,177,710,710,483.46,431.56,677.76,413.29,597.32,536.58
90,OK,225,177,703,703,481.06,428.73,672.84,403.69,592.71,529.05
91,OK,232,174,698,698,482.86,424.66,675.72,396.23,593.95,524.43
92,OK,246,180,682,682,485.83,419.39,680.36,394.58,591.94,506.05
93,OK,255,181,677,677,489.92,414.72,684.87,382.68,600.47,495.25
94,OK,263,179,675,675,498.18,410.73,690.81,377.19,608.59,488.77
95,OK,271,178,666,666,499.18,405.27,691.4,373.48,607.68,481.72
96,OK,278,183,656,656,502.43,406.05,693.89,376.31,610.47,476.7
97,OK,280,183,655,655,503.49,409.11,693.96,378.04,612.18,485.29
98,OK,280,184,654,654,503.92,413.22,692.49,384.36,611.27,493.34
99,OK,279,183,657,657,500.87,417.17,689.97,386.06,608.21,500.18
100,OK,282,193,648,648,497.22,419.58,689.29,392.27,603.81,491.54
101,OK,273,186,658,658,489.41,422.92,684.94,389.46,602.65,510.21
102,OK,261,182,670,670,485.48,425.28,679.53,393.87,598.17,515.67
103,OK,258,183,665,665,482.57,424.49,674.01,395.6,591.54,515.19
104,OK,253,183,666,666,478.86,426.88,669.16,401.69,587.08,522.89
105,OK,252,187,662,662,476.91,426.94,668.14,404.51,583.04,520.55
106,OK,251,187,662,662,480.49,425.68,672.33,402.57,588.58,519.8
107,OK,253,189,662,662,482.37,425.04,677.62,399.12,593.26,513.83
108,OK,255,187,662,662,484.16,422.54,677.67,395.9,592.97,513.26
109,OK,257,185,661,661,487.0,425.38,678.51,395.25,599.23,516.94
110,OK,255,184,663,663,486.09,424.33,679.3,395.19,599.43,516.09
111,OK,256,187,660,660,488.41,425.1,680.66,398.15,602.04,513.46
112,OK,259,192,655,655,488.2,425.9,681.4,402.62,600.44,513.92
113,OK,262,196,648,648,484.12,427.29,676.34,403.27,593.39,511.87
114,OK,264,199,645,645,483.72,427.78,676.31,402.16,592.68,510.58
115,OK,259,196,652,652,479.53,429.94,672.02,402.8,589.42,518.92
116,OK,257,195,651,651,480.43,429.0,670.23,403.65,589.76,518.46
117,OK,251,191,657,657,478.72,430.34,671.11,405.31,589.95,526.32
118,OK,243,187,670,670,483.53,431.68,676.07,409.54,597.46,532.28
119,OK,230,182,692,692,482.09,435.09,674.45,414.35,594.99,541.43
120,OK,224,182,701,701,481.87,436.46,674.27,422.12,590.96,546.66
121,OK,219,180,712,712,480.53,437.06,677.68,422.63,591.72,548.34
122,OK,218,180,716,716,478.08,437.19,676.83,422.4,587.74,547.58
123,OK,217,179,717,717,480.47,436.87,677.44,422.17,591.62,547.81
124,OK,218,180,716,716,483.41,438.6,680.39,420.06,598.63,546.6
125,OK,221,183,713,713,488.67,435.71,683.5,422.21,600.51,543.62
126,OK,220,181,716,716,485.85,438.44,681.33,420.21,599.62,547.02
127,OK,221,178,717,717,486.75,436.26,682.16,413.72,602.01,541.96
128,OK,229,179,712,712,492.52,433.44,687.78,411.12,605.93,534.21
129,OK,237,185,701,701,493.5,436.39,689.94,410.66,612.19,531.15
130,OK,240,185,697,697,489.55,436.65,686.59,406.52,609.27,531.25
131,OK,244,184,684,684,483.85,431.69,677.94,398.97,601.93,524.42
132,OK,240,179,685,685,484.35,427.94,674.68,396.68,601.02,525.09
133,OK,248,184,667,667,481.28,418.88,672.71,395.35,589.09,506.74
134,OK,248,184,659,659,474.37,414.09,660.98,389.94,578.47,501.8
135,OK,249,180,656,656,484.55,407.24,674.67,389.19,593.54,501.48
136,OK,252,175,658,658,494.1,413.64,680.13,388.59,603.71,510.62
137,OK,268,179,646,646,516.08,412.27,693.65,387.25,623.76,499.91
138,OK,282,178,631,631,524.44,400.9,704.16,379.34,634.82,485.67
139,OK,290,180,625,625,527.77,393.78,712.57,383.11,634.63,477.92
140,OK,295,184,622,622,521.61,399.77,707.0,397.86,616.78,492.74
141,OK,299,189,620,620,513.16,408.21,693.32,403.03,597.0,500.89
142,OK,296,188,625,625,513.68,414.13,693.19,412.86,598.83,519.91
143,OK,295,194,626,626,513.5,417.9,694.42,415.88,599.57,516.81
144,OK,299,200,622,622,514.74,417.07,696.74,414.39,600.43,510.22
145,OK,300,203,624,624,518.19,416.83,701.49,416.61,604.44,511.97
146,OK,302,204,620,620,520.4,412.26,701.65,417.32,603.58,508.91
147,OK,302,204,623,623,518.78,417.37,701.57,422.22,600.39,518.17
148,OK,303,206,619,619,518.17,417.32,699.1,420.77,599.99,514.57
149,OK,301,206,623,623,519.33,419.95,700.98,422.04,603.28,519.23
150,OK,304,209,612,612,518.72,417.06,696.4,423.09,601.33,514.68
151,OK,300,206,620,620,520.77,420.4,703.97,423.0,609.01,521.75
152,OK,299,204,622,622,519.16,419.95,703.93,419.61,609.81,518.77
153,OK,301,204,623,623,517.85,417.6,702.71,420.61,602.65,516.06
154,OK,304,202,622,622,524.87,418.42,706.32,423.04,609.16,522.66
155,OK,303,202,623,623,522.48,413.88,709.35,417.07,614.13,509.96
156,OK,297,200,633,633,525.94,422.4,713.54,414.91,627.76,518.85
157,OK,293,197,641,641,526.6,427.63,714.07,415.21,631.95,527.23
158,OK,280,186,672,672,524.33,432.45,719.22,417.21,636.06,544.32
159,OK,275,177,682,682,530.37,423.23,720.15,420.28,633.98,544.85
160,OK,268,172,694,694,532.88,419.8,724.22,416.0,641.62,538.34
161,OK,266,169,700,700,537.51,414.71,729.75,415.83,644.86,533.76
162,OK,272,172,692,692,537.04,414.73,727.07,413.99,641.58,526.37
163,OK,275,174,687,687,536.19,412.88,726.86,411.87,640.5,523.26
164,OK,277,175,686,686,538.51,417.19,726.13,416.98,641.46,531.81
165,OK,273,172,694,694,535.18,419.55,724.88,419.48,638.44,540.26
166,OK,267,170,701,701,532.8,422.99,722.57,421.62,638.25,545.22
167,OK,264,168,706,706,530.69,423.28,722.35,421.6,636.47,546.6
168,OK,263,169,705,705,530.31,425.3,720.32,420.81,638.03,545.31
169,OK,261,169,707,707,528.45,424.73,719.49,422.3,634.33,546.5
170,OK,263,174,700,700,527.62,428.9,718.15,419.9,637.3,540.97
171,OK,264,179,695,695,525.95,428.85,717.41,421.24,635.47,539.41
172,OK,266,183,690,690,523.99,427.12,715.9,419.25,632.63,533.55
173,OK,266,182,691,691,523.85,427.02,715.61,420.79,629.89,538.27
174,OK,263,180,697,697,523.48,428.69,717.76,421.73,632.28,542.46
175,OK,262,179,700,700,525.92,428.17,719.58,424.69,634.01,544.6
176,OK,262,179,699,699,526.81,427.51,718.8,425.79,632.82,544.95
177,OK,261,179,700,700,528.9,427.56,721.27,426.68,636.02,545.51
178,OK,259,178,704,704,527.2,429.3,722.16,428.9,634.92,550.58
179,OK,259,177,706,706,528.05,428.49,722.58,430.54,633.83,552.01
180,OK,259,176,706,706,528.74,428.46,723.54,428.63,636.79,549.89
181,OK,257,174,710,710,527.01,429.53,723.04,431.25,633.69,554.92
182,OK,256,174,712,712,527.84,429.01,723.67,432.13,634.03,555.05
183,OK,256,175,713,713,531.15,434.74,725.5,432.66,641.7,557.73
184,OK,258,178,709,709,530.14,432.48,723.29,430.09,639.34,551.41
185,OK,261,181,704,704,531.39,432.59,722.5,429.34,639.41,548.72
186,OK,265,184,698,698,530.02,434.28,722.39,430.51,637.1,549.17
187,OK,269,186,692,692,532.09,432.12,722.32,427.44,639.9,544.88
188,OK,265,183,698,698,528.52,436.5,720.0,429.0,638.23,554.7
189,OK,262,181,703,703,528.58,438.0,721.48,430.07,640.76,557.86
190,OK,261,181,704,704,529.51,434.28,721.97,427.63,640.95,550.36
191,OK,261,181,703,703,527.53,436.61,720.24,428.48,638.18,553.36
192,OK,262,180,704,704,530.27,436.45,720.1,430.14,638.44,557.34
193,OK,261,178,707,707,529.41,434.24,722.75,430.89,638.0,556.49
194,OK,261,177,707,707,531.44,434.49,723.99,430.63,640.97,555.26
195,OK,265,180,702,702,532.45,432.88,721.9,429.1,638.63,550.69
196,OK,263,179,705,705,529.8,435.32,723.3,428.39,641.14,554.24
197,OK,261,179,707,707,529.12,433.88,724.07,426.69,642.69,549.83
198,OK,261,182,703,703,528.06,434.02,721.14,429.33,638.94,549.71
199,OK,272,194,682,682,523.64,439.18,715.44,426.39,633.58,537.39
200,OK,279,198,666,666,524.08,437.66,714.15,423.71,633.98,536.2
201,OK,275,199,664,664,514.32,429.43,704.77,423.07,619.41,531.49
202,OK,269,198,671,671,502.44,430.95,699.52,418.41,609.82,528.94
203,OK,258,192,690,690,492.22,433.75,692.94,428.4,591.98,546.7
204,OK,246,191,701,701,472.24,446.53,672.13,437.36,566.36,560.23
205,OK,236,193,713,713,469.49,465.82,670.63,453.14,567.34,585.82
206,OK,246,211,684,684,468.1,484.11,656.52,468.19,558.28,595.83
207,OK,243,225,683,683,455.3,514.5,647.16,496.91,544.23,638.99
208,OK,235,235,688,688,448.43,538.03,636.93,506.41,546.7,663.03
209,OK,233,249,681,681,437.99,557.73,621.15,520.54,532.38,679.07
210,OK,231,263,675,675,436.09,563.82,620.65,527.15,533.3,680.7
211,OK,225,271,672,672,424.94,566.54,609.28,531.21,517.63,685.12
212,OK,224,280,664,664,424.55,566.12,611.25,535.29,517.86,681.99
213,OK,221,284,662,662,422.46,571.52,608.23,540.66,515.93,690.54
214,OK,219,287,662,662,421.02,572.7,608.9,541.99,513.81,690.52
215,OK,221,292,656,656,422.16,573.0,608.45,541.59,514.7,686.8
216,OK,221,293,655,655,424.34,573.19,610.76,542.75,518.31,690.42
217,OK,220,291,659,659,426.28,572.43,614.56,540.73,523.07,690.97
218,OK,220,289,660,660,429.7,569.09,619.17,536.99,530.79,686.43
219,OK,220,290,659,659,428.29,570.2,615.91,537.78,526.79,684.96
220,OK,220,289,660,660,426.68,570.27,612.65,540.8,520.69,691.4
221,OK,220,288,660,660,426.06,571.12,612.24,539.23,522.24,690.17
222,OK,218,286,663,663,424.95,570.01,611.94,538.29,522.01,691.33
223,OK,217,285,663,663,425.11,570.76,611.51,538.9,521.73,691.29
224,OK,218,286,663,663,427.9,572.71,613.06,540.1,524.8,693.38
225,OK,220,289,658,658,428.57,571.92,614.37,540.2,526.33,688.76
226,OK,218,287,661,661,426.52,572.5,613.44,538.06,526.09,691.74
227,OK,216,286,662,662,426.96,572.1,614.68,538.24,528.7,690.87
228,OK,215,286,664,664,426.52,572.35,614.96,538.11,528.81,690.29
229,OK,215,287,664,664,427.02,572.51,614.97,539.13,528.48,690.23
230,OK,213,285,668,668,425.85,573.11,614.41,539.96,526.52,694.52
231,OK,214,287,666,666,426.82,572.37,615.95,538.77,528.75,688.91
232,OK,215,287,666,666,428.47,571.82,617.34,540.39,528.2,691.23
233,OK,215,288,666,666,428.72,572.32,617.12,540.84,529.23,690.89
234,OK,217,290,662,662,428.37,570.83,615.42,539.63,526.78,686.24
235,OK,218,290,661,661,429.81,572.42,616.92,539.27,530.31,688.0
236,OK,218,291,660,660,429.07,573.9,616.03,540.52,529.21,690.37
237,OK,219,291,660,660,428.94,573.97,615.61,541.18,528.3,691.35
238,OK,223,295,655,655,431.84,574.25,619.35,538.33,533.15,682.98
239,OK,223,294,656,656,432.16,573.98,618.78,537.17,533.73,685.97
240,OK,221,292,660,660,431.32,572.94,619.94,538.37,533.61,688.22
241,OK,219,290,664,664,432.21,573.15,620.32,537.95,534.57,688.57
242,OK,218,290,665,665,430.38,575.13,617.92,537.33,533.89,689.62
243,OK,219,288,666,666,431.63,574.75,617.78,533.88,536.03,688.2
244,OK,218,288,666,666,431.27,574.42,618.69,533.74,537.56,685.76
245,OK,219,287,667,667,431.68,574.6,618.29,532.77,536.41,687.3
246,OK,220,288,665,665,429.91,571.74,616.43,531.75,532.33,682.89
247,OK,220,287,666,666,429.13,569.26,616.24,529.17,530.26,679.09
248,OK,221,287,663,663,428.88,568.41,617.22,529.73,530.9,678.33
249,OK,221,288,662,662,428.63,572.19,615.33,532.22,530.09,683.42
250,OK,222,287,662,662,430.65,571.71,616.03,528.89,533.83,682.21
251,OK,225,287,661,661,431.46,570.35,616.43,528.05,531.64,678.47
252,OK,226,286,662,662,429.39,569.93,611.86,527.76,525.6,680.61
253,OK,224,282,667,667,428.62,570.74,610.98,528.25,524.9,685.99
254,OK,222,279,674,674,427.89,570.95,613.2,528.63,524.45,686.48
255,OK,220,276,679,679,430.57,571.66,615.9,529.29,529.03,690.24
256,OK,217,271,686,686,430.85,569.86,616.64,525.82,532.65,691.19
257,OK,216,267,691,691,429.01,570.19,615.76,527.96,526.87,693.59
258,OK,216,266,692,692,431.28,570.32,617.21,527.44,530.08,692.71
259,OK,215,265,694,694,430.13,569.39,617.97,526.42,530.72,692.33
260,OK,215,266,692,692,430.13,569.88,616.69,528.16,529.56,691.18
261,OK,216,270,688,688,429.52,570.27,615.11,529.4,528.78,689.2
262,OK,216,273,684,684,430.49,569.94,616.94,526.48,534.0,685.22
263,OK,217,275,680,680,430.04,568.71,616.32,526.65,531.11,682.1
264,OK,218,276,678,678,431.52,568.2,618.41,526.58,534.03,681.78
265,OK,217,276,678,678,432.82,570.31,617.88,529.36,535.7,687.26
266,OK,219,281,673,673,430.22,570.89,618.39,530.07,533.67,682.18
267,OK,222,285,667,667,431.23,571.91,616.89,530.19,533.55,680.8
268,OK,219,280,674,674,430.71,569.75,618.92,526.43,536.31,685.81
269,OK,214,272,682,682,434.29,566.37,621.71,525.79,541.0,690.11
270,OK,212,268,687,687,433.21,564.84,620.2,524.08,539.12,688.0
271,OK,212,265,688,688,433.69,564.83,620.13,524.93,538.12,688.62
272,OK,210,263,691,691,430.91,564.12,618.55,524.36,534.47,688.32
273,OK,211,265,689,689,430.94,565.33,615.92,523.83,533.5,685.27
274,OK,211,265,688,688,430.33,564.07,616.73,519.9,535.08,682.05
275,OK,210,262,691,691,433.35,566.13,621.22,520.83,541.5,687.4
276,OK,211,263,692,692,435.66,567.14,623.47,520.96,545.26,686.75
277,OK,212,263,692,692,433.77,566.55,621.03,523.88,539.28,689.62
278,OK,212,263,691,691,434.05,565.95,621.44,524.6,539.6,689.28
279,OK,211,263,692,692,433.87,562.42,622.55,521.46,540.37,683.31
280,OK,212,263,692,692,434.28,562.88,620.39,522.84,536.68,686.35
281,OK,214,266,689,689,434.19,563.94,622.84,521.79,539.62,681.27
282,OK,218,270,682,682,434.59,564.25,622.55,520.92,539.3,675.71
283,OK,220,271,680,680,435.79,562.53,623.34,520.9,539.57,677.84
284,OK,220,268,682,682,434.71,561.53,622.98,521.06,537.57,680.85
285,OK,218,265,685,685,432.28,559.74,620.94,516.8,535.99,676.32
286,OK,218,266,684,684,433.4,558.32,623.76,516.17,539.42,671.9
287,OK,214,262,689,689,431.01,558.0,619.8,512.75,537.43,674.22
288,OK,214,262,689,689,430.51,559.76,617.12,512.95,534.32,673.0
289,OK,215,265,686,686,434.29,558.99,622.45,515.55,540.42,671.1
290,OK,213,261,694,694,432.72,555.42,620.86,512.8,534.72,673.33
291,OK,208,253,706,706,428.54,554.5,622.42,511.23,534.25,678.15
292,OK,204,250,711,711,427.82,551.93,621.57,509.43,534.31,674.75
293,OK,204,251,711,711,427.24,552.89,620.48,507.97,534.51,670.15
294,OK,203,247,717,717,427.82,552.01,622.98,510.96,531.16,677.63
295,OK,205,250,714,714,430.8,555.85,624.93,511.86,537.68,675.68
296,OK,207,253,710,710,433.5,552.1,627.79,513.84,537.65,672.21
297,OK,210,255,706,706,435.15,553.77,628.55,513.73,541.0,672.67
298,OK,210,253,706,706,434.69,546.86,627.39,509.62,537.77,666.93
299,OK,206,248,712,712,430.79,540.43,627.21,501.57,536.79,660.57
300,OK,202,242,719,719,431.67,533.86,628.96,493.83,541.62,652.93
301,OK,195,237,725,725,427.26,533.54,626.74,495.85,537.68,656.59
302,OK,192,233,731,731,427.4,531.47,627.31,495.48,535.2,657.26
303,OK,191,229,738,738,425.35,533.96,625.07,497.79,529.66,663.98
304,OK,189,226,741,741,425.82,534.14,624.39,496.1,532.15,663.03
305,OK,188,224,744,744,425.85,536.03,626.39,499.2,532.49,667.24
306,OK,189,226,741,741,426.71,535.18,626.37,499.91,532.15,664.2
307,OK,191,230,736,736,425.63,537.28,623.03,504.59,527.16,665.4
308,OK,188,229,740,740,424.74,541.44,622.68,505.99,528.98,673.98
309,OK,188,229,742,742,427.93,540.29,626.91,504.12,534.24,670.02
310,OK,189,227,741,741,427.73,540.43,624.81,506.7,530.69,674.95
311,OK,192,230,736,736,427.45,544.47,623.0,511.75,528.78,677.42
312,OK,194,234,728,728,428.98,547.27,620.24,514.03,528.81,679.15
313,OK,194,241,720,720,425.16,548.18,615.21,515.33,524.07,675.11
314,OK,191,243,719,719,423.47,545.85,615.74,513.3,524.71,672.49
315,OK,196,249,712,712,425.74,545.48,616.4,510.82,524.4,664.47
316,OK,197,253,706,706,423.98,550.7,614.37,513.35,525.99,669.01
317,OK,198,254,705,705,424.59,551.97,614.88,516.63,525.24,674.87
318,OK,194,253,708,708,427.33,553.35,618.26,521.01,530.79,681.44
319,OK,197,254,708,708,426.49,554.21,616.02,517.57,526.8,677.19
320,OK,198,254,708,708,427.29,555.47,616.31,521.59,527.13,683.55
321,OK,199,257,705,705,428.85,556.81,617.86,524.27,529.58,683.56
322,OK,199,260,704,704,426.24,557.97,616.28,527.47,525.49,685.03
323,OK,196,257,709,709,423.38,556.79,613.93,526.09,521.11,688.17
324,OK,198,261,704,704,423.28,559.82,612.0,529.48,519.27,686.84
325,OK,199,262,702,702,424.34,560.62,613.52,530.32,520.31,688.67
326,OK,201,265,699,699,423.33,559.93,614.06,532.39,518.21,686.5
327,OK,202,266,697,697,420.51,559.75,610.82,528.86,516.15,683.85
328,OK,204,269,693,693,422.61,566.18,611.61,531.92,520.48,689.72
329,OK,208,272,691,691,425.02,571.61,613.96,539.99,519.33,698.36
330,OK,211,275,689,689,426.2,573.16,617.46,539.31,524.82,697.53
331,OK,217,283,681,681,432.74,577.33,619.77,545.41,528.93,697.29
332,OK,214,276,690,690,433.01,573.06,625.48,541.27,534.26,703.94
333,OK,213,272,696,696,435.87,573.66,629.92,540.73,539.58,704.33
334,OK,212,268,702,702,439.09,572.84,635.91,538.57,547.4,703.93
335,OK,207,264,709,709,434.99,571.81,633.02,540.63,541.72,707.09
336,OK,208,267,706,706,434.26,573.48,626.86,545.14,533.59,706.3
337,OK,208,273,704,704,429.57,580.86,620.93,551.41,525.68,712.5
338,OK,212,281,695,695,425.96,581.22,613.28,547.38,518.2,703.07
339,OK,213,287,688,688,425.27,579.78,613.06,544.5,520.1,696.7
340,OK,212,285,689,689,419.96,576.45,609.28,541.94,513.16,697.65
341,OK,210,284,690,690,425.24,575.47,616.3,543.2,523.12,698.08
342,OK,209,283,691,691,427.7,577.67,619.23,544.88,528.48,702.27
343,OK,210,286,686,686,429.21,572.74,622.09,541.53,531.73,689.46
344,OK,208,283,688,688,432.33,569.39,626.71,541.47,536.21,692.79
345,OK,213,286,680,680,433.41,569.64,623.91,536.8,535.43,683.43
346,OK,215,284,682,682,432.57,573.34,621.24,538.66,532.57,693.73
347,OK,214,280,686,686,431.72,572.77,619.95,538.65,529.92,696.45
348,OK,215,280,684,684,431.65,572.85,620.39,539.82,529.5,694.39
349,OK,217,282,681,681,433.76,572.31,622.73,541.05,532.36,693.49
350,OK,217,283,680,680,433.24,573.19,622.73,540.71,534.22,694.53
351,OK,215,279,685,685,431.52,572.1,622.78,537.31,533.61,696.12
352,OK,214,277,686,686,432.51,572.28,623.36,537.17,535.07,695.81
353,OK,212,274,691,691,432.92,572.84,623.98,536.98,536.25,699.23
354,OK,213,275,689,689,434.39,570.18,624.92,538.33,535.42,694.16
355,OK,218,280,679,679,434.83,569.55,620.32,534.54,533.52,684.37
356,OK,218,280,677,677,433.68,569.4,620.16,533.84,533.72,688.62
357,OK,219,283,674,674,429.94,568.88,619.63,534.32,529.43,682.36
358,OK,219,286,670,670,428.97,566.8,618.55,532.27,528.42,676.56
359,OK,217,286,671,671,428.74,564.95,621.12,531.02,531.48,676.83
360,OK,215,284,674,674,429.81,568.64,621.56,535.45,533.22,687.41
361,OK,216,284,675,675,431.51,568.07,621.56,534.67,531.54,683.64
362,OK,219,285,672,672,433.24,567.26,622.8,533.06,534.06,681.54
363,OK,223,287,667,667,433.62,565.8,622.21,531.78,531.6,675.78
364,OK,224,287,666,666,433.64,567.34,621.03,531.95,531.6,677.82
365,OK,226,288,664,664,433.26,568.67,619.59,530.96,532.17,678.36
366,OK,220,283,677,677,432.24,569.9,623.35,537.9,531.68,693.02
367,OK,219,281,679,679,434.34,571.03,621.99,537.65,534.28,693.09
368,OK,221,285,671,671,435.93,567.37,626.85,535.36,538.19,679.55
369,OK,221,283,674,674,436.4,566.96,628.54,529.96,542.16,680.71
370,OK,219,277,682,682,440.48,568.23,632.51,531.19,548.66,689.95
371,OK,219,275,684,684,440.7,568.03,633.21,530.88,548.82,687.32
372,OK,213,269,695,695,437.47,565.23,631.0,530.61,544.45,692.34
373,OK,206,263,706,706,434.3,561.08,630.92,531.68,539.26,693.52
374,OK,203,260,706,706,435.0,553.92,629.28,524.16,539.33,681.25
375,OK,199,261,707,707,433.17,559.21,630.68,526.84,543.32,683.53
376,OK,196,258,711,711,429.03,553.9,626.02,518.29,537.43,675.82
