k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
67,OK,189,41,757,757,467.43,370.07,662.34,373.75,570.68,467.77
68,OK,191,42,752,752,467.96,369.66,661.71,373.38,570.05,466.38
69,OK,190,42,755,755,467.01,369.92,661.42,372.56,569.8,468.19
70,OK,192,43,755,755,468.83,370.53,663.27,374.25,572.05,469.45
71,OK,192,44,755,755,469.49,371.7,663.83,374.65,573.31,469.71
72,OK,192,44,757,757,470.15,372.05,665.14,376.19,573.58,470.41
73,OK,189,40,762,762,469.54,371.67,665.73,375.58,573.18,469.22
74,OK,191,42,758,758,469.73,371.96,664.85,374.34,574.07,470.11
75,OK,192,44,755,755,469.33,371.05,663.86,375.44,572.47,470.28
76,OK,191,41,756,756,470.87,370.19,665.5,376.18,571.72,466.6
77,OK,194,42,754,754,471.78,372.51,666.0,377.09,573.68,463.45
78,OK,192,42,757,757,470.69,371.11,665.72,375.86,572.96,468.49
79,OK,191,44,757,757,469.94,371.61,664.92,377.24,572.13,471.24
80,OK,189,42,760,760,469.41,370.66,665.17,375.53,572.68,471.47
81,OK,192,44,756,756,469.84,371.05,664.56,375.17,573.45,470.94
82,OK,192,45,754,754,469.7,371.17,663.82,375.25,572.97,471.34
83,OK,190,42,760,760,470.22,371.0,665.93,376.0,573.58,471.65
84,OK,192,44,757,757,470.0,371.72,665.02,376.35,573.71,471.3
85,OK,192,44,756,756,470.35,371.5,665.05,376.94,572.66,469.88
86,OK,191,44,756,756,469.27,372.06,663.98,375.43,573.28,472.08
87,OK,191,42,758,758,469.56,371.22,664.68,374.82,573.17,470.77
88,OK,191,44,756,756,469.09,371.37,663.77,374.74,572.83,472.07
89,OK,191,44,757,757,469.04,371.41,664.08,375.19,572.61,471.59
90,OK,191,45,755,755,468.16,371.07,662.65,374.17,571.38,471.87
91,OK,189,43,757,757,467.66,371.15,662.55,374.09,570.62,470.44
92,OK,191,42,758,758,469.06,371.18,664.3,374.06,573.37,469.44
93,OK,190,40,758,758,470.63,369.82,665.79,374.84,571.79,466.1
94,OK,195,44,750,750,472.04,370.1,665.04,375.02,571.92,466.01
95,OK,191,41,756,756,470.22,369.34,664.76,373.95,571.39,466.56
96,OK,192,43,755,755,469.77,369.19,664.25,373.96,571.59,470.1
97,OK,193,46,749,749,468.33,369.61,661.37,370.87,571.03,470.03
98,OK,190,42,755,755,468.13,369.4,662.49,372.28,570.57,468.42
99,OK,190,43,757,757,468.44,370.55,663.34,373.94,571.76,471.34
100,OK,191,44,754,754,469.15,370.72,663.2,374.28,571.44,470.38
101,OK,193,45,755,755,470.16,370.55,664.47,375.08,572.84,472.02
102,OK,191,44,757,757,469.62,370.63,664.49,375.31,572.37,471.67
103,OK,192,45,754,754,469.51,370.79,663.75,375.43,571.97,472.26
104,OK,188,41,760,760,468.69,370.55,664.29,374.75,571.27,471.0
105,OK,191,44,757,757,469.16,370.93,664.02,375.61,571.95,471.82
106,OK,192,45,757,757,469.36,372.19,664.43,375.65,573.43,472.35
107,OK,192,44,757,757,469.57,370.85,664.52,374.94,573.46,472.43
108,OK,193,44,756,756,470.9,370.72,665.48,376.19,573.83,472.34
109,OK,195,42,755,755,473.38,370.75,667.75,377.15,574.77,465.04
110,OK,193,40,758,758,473.09,368.94,668.26,376.77,573.64,465.42
111,OK,191,42,760,760,471.12,370.93,666.85,376.85,573.66,471.06
112,OK,194,44,754,754,472.71,369.55,666.81,376.38,573.91,470.12
113,OK,193,45,754,754,471.4,369.85,665.46,376.54,572.92,471.94
114,OK,193,43,757,757,472.37,368.81,667.13,375.87,574.05,470.11
115,OK,195,44,755,755,472.15,369.02,666.46,375.6,574.99,471.69
116,OK,193,44,756,756,471.23,369.95,665.79,376.02,573.57,471.98
117,OK,193,45,755,755,471.04,370.42,665.41,376.02,573.42,472.3
118,OK,195,47,753,753,472.03,370.22,665.99,376.44,574.06,473.2
119,OK,191,43,759,759,470.33,370.94,665.86,376.58,573.89,471.49
120,OK,193,44,755,755,470.69,371.37,665.02,375.53,572.84,470.1
121,OK,193,46,755,755,470.88,371.31,665.32,377.1,572.79,471.89
122,OK,192,44,757,757,470.49,371.24,665.29,376.22,573.5,471.38
123,OK,191,44,757,757,468.95,371.25,663.85,375.65,571.82,470.93
124,OK,191,43,757,757,469.7,370.32,664.5,375.11,572.4,469.59
125,OK,193,44,755,755,471.2,369.57,665.63,376.1,572.35,469.45
126,OK,193,40,756,756,472.16,370.83,666.71,377.41,572.61,462.6
127,OK,193,43,754,754,472.04,369.33,666.14,376.51,571.72,467.12
128,OK,191,42,759,759,470.87,370.25,666.1,377.46,572.09,469.88
129,OK,192,43,757,757,470.46,370.3,665.48,374.81,573.29,469.5
130,OK,191,44,754,754,469.21,370.77,663.38,374.28,571.18,470.23
131,OK,189,43,752,752,466.16,369.41,659.88,372.17,567.76,468.86
132,OK,193,41,747,747,467.18,367.19,659.66,367.69,569.39,461.35
133,OK,194,43,743,743,466.84,366.41,658.27,366.7,568.83,462.21
134,OK,191,43,745,745,464.56,368.19,656.56,366.97,566.34,462.5
135,OK,191,43,738,738,463.23,366.49,653.25,363.2,563.74,459.84
136,OK,193,43,737,737,464.48,365.07,654.21,362.22,563.65,460.19
137,OK,190,41,742,742,464.23,366.35,655.22,363.44,562.34,459.57
138,OK,194,37,744,744,470.36,360.01,662.04,364.57,565.8,455.94
139,OK,187,39,742,742,462.68,362.06,653.68,359.93,558.03,459.98
140,OK,184,45,741,741,458.38,366.23,649.23,361.35,555.53,467.09
141,OK,181,43,742,742,454.06,366.87,644.82,356.34,554.92,467.08
142,OK,168,37,750,750,447.36,367.49,640.11,356.2,544.21,462.4
143,OK,165,41,744,744,440.5,370.35,631.69,356.25,538.55,464.22
144,OK,167,47,734,734,439.22,370.22,627.99,357.71,535.58,465.31
145,OK,170,50,724,724,438.61,369.11,624.76,357.78,532.88,462.18
146,OK,163,48,725,725,433.81,363.21,620.55,358.31,524.36,459.25
147,OK,160,52,718,718,429.89,360.92,614.72,358.5,516.91,463.32
148,OK,141,41,742,742,420.62,360.68,611.8,359.54,508.7,464.48
149,OK,139,37,746,746,419.04,360.15,611.1,360.28,509.78,460.59
150,OK,134,26,759,759,413.75,361.63,609.18,356.9,515.47,452.44
151,OK,128,25,762,762,408.94,364.3,605.04,358.82,511.33,451.96
152,OK,124,27,758,758,405.12,363.62,600.42,360.63,504.93,450.55
153,OK,128,30,752,752,407.54,363.29,601.13,360.61,505.36,450.98
154,OK,130,28,758,758,410.21,366.91,605.28,359.26,511.37,451.69
155,OK,134,30,756,756,413.18,366.34,607.76,360.18,514.92,454.7
156,OK,140,33,757,757,418.76,371.07,613.52,360.91,521.46,457.73
157,OK,142,31,757,757,421.98,367.07,616.83,359.26,522.01,456.58
158,OK,150,31,752,752,427.63,368.0,621.06,358.3,528.58,452.79
159,OK,153,25,751,751,429.35,366.42,622.27,353.56,530.52,440.72
160,OK,157,26,752,752,434.53,364.9,627.9,353.46,535.63,445.81
161,OK,154,29,752,752,431.02,370.18,624.09,354.83,534.13,449.43
162,OK,160,39,743,743,434.2,368.21,625.41,358.97,534.08,457.52
163,OK,158,35,748,748,435.03,368.28,627.57,359.95,533.2,455.04
164,OK,162,43,741,741,437.04,370.68,627.66,363.38,532.24,459.55
165,OK,163,45,737,737,436.43,369.1,626.3,363.47,530.84,461.1
166,OK,161,45,738,738,435.34,370.01,625.31,363.51,530.72,461.36
167,OK,160,46,740,740,434.8,370.97,625.36,364.13,530.74,464.65
168,OK,161,45,738,738,435.86,370.51,625.98,364.46,530.83,462.18
169,OK,160,42,743,743,435.76,370.19,627.04,363.51,532.32,460.06
170,OK,161,44,742,742,437.47,371.51,628.45,365.1,532.61,462.95
171,OK,162,48,741,741,437.78,373.39,628.65,366.97,531.78,467.59
172,OK,163,46,742,742,439.59,372.17,630.62,367.12,533.27,465.93
173,OK,165,47,740,740,440.3,371.92,630.69,365.72,534.69,465.87
174,OK,169,48,742,742,444.31,372.37,635.45,369.5,540.81,468.25
175,OK,172,48,741,741,446.43,370.23,637.4,368.73,543.87,467.69
176,OK,172,46,741,741,447.44,371.21,638.17,368.69,542.66,463.94
177,OK,174,44,748,748,450.45,373.27,643.13,370.38,549.28,464.36
178,OK,166,44,744,744,442.83,371.64,634.32,366.52,539.22,464.05
179,OK,165,42,746,746,441.8,370.33,633.87,367.06,538.84,463.01
180,OK,165,44,745,745,441.65,369.22,633.5,366.36,537.83,465.03
181,OK,163,43,745,745,439.48,369.77,631.36,365.5,535.67,463.74
182,OK,163,44,743,743,439.59,369.45,631.04,365.17,533.99,462.84
183,OK,165,47,739,739,440.24,370.16,630.59,367.08,534.17,464.66
184,OK,166,47,741,741,440.6,369.92,631.52,366.42,536.47,466.94
185,OK,167,46,745,745,442.24,370.85,634.01,367.09,540.58,467.1
186,OK,167,46,746,746,443.74,371.41,635.77,368.78,541.96,467.95
187,OK,171,49,743,743,445.21,371.88,636.63,369.98,543.43,469.3
188,OK,169,46,746,746,444.3,372.44,636.4,368.34,543.94,468.24
189,OK,172,49,739,739,445.54,370.27,635.94,368.65,542.3,468.37
190,OK,169,44,745,745,444.76,368.37,636.7,367.36,541.49,464.48
191,OK,168,45,744,744,443.75,369.9,635.38,366.39,541.07,465.97
192,OK,170,47,742,742,445.28,370.71,636.34,367.7,541.85,468.03
193,OK,173,41,745,745,449.45,367.69,641.38,367.04,544.73,460.34
194,OK,171,36,752,752,450.44,368.23,644.16,367.79,547.86,457.73
195,OK,174,43,746,746,450.82,371.91,642.88,369.12,548.23,463.15
196,OK,175,46,742,742,449.72,373.16,640.76,369.12,547.11,463.51
197,OK,173,43,741,741,448.3,369.62,639.06,366.64,543.67,459.24
198,OK,173,42,746,746,449.94,370.34,642.16,368.17,546.48,461.01
199,OK,176,42,742,742,451.72,368.09,642.79,367.95,547.57,459.78
200,OK,174,42,744,744,450.92,368.72,642.58,368.08,547.18,459.85
201,OK,176,40,744,744,451.95,367.06,643.61,368.2,548.44,456.99
202,OK,177,43,741,741,452.05,367.48,643.01,368.85,547.85,458.52
203,OK,175,40,746,746,451.33,366.62,643.49,368.83,548.8,460.02
204,OK,178,42,742,742,452.07,366.06,643.24,367.33,551.3,460.6
205,OK,180,45,739,739,452.97,367.44,643.21,368.08,551.37,462.16
206,OK,181,47,737,737,452.85,368.81,642.54,366.38,552.2,462.56
207,OK,184,50,732,732,453.67,369.53,642.25,367.49,552.26,464.95
208,OK,186,52,731,731,454.49,370.0,642.82,367.29,554.17,465.84
209,OK,181,51,734,734,451.21,372.19,640.18,367.1,551.01,467.99
210,OK,180,49,736,736,452.09,370.88,641.73,367.01,550.59,466.08
211,OK,180,48,739,739,452.14,370.8,642.33,366.07,552.74,466.11
212,OK,178,46,743,743,453.15,370.88,644.54,370.68,550.97,464.69
213,OK,180,45,740,740,454.58,371.14,645.26,369.25,551.87,461.26
214,OK,179,45,743,743,453.81,370.23,645.31,370.1,551.76,463.68
215,OK,182,46,738,738,454.26,369.69,644.43,369.04,553.07,462.56
216,OK,182,45,738,738,455.02,368.71,645.03,369.89,552.75,460.64
217,OK,181,46,737,737,453.47,369.47,643.26,369.05,551.59,460.39
218,OK,180,43,741,741,453.28,367.69,644.24,368.54,552.15,459.55
219,OK,180,46,738,738,452.56,369.05,642.7,369.96,550.54,462.48
220,OK,180,45,740,740,454.1,367.82,644.69,369.35,552.47,462.68
221,OK,182,46,740,740,455.1,368.01,645.64,368.67,554.08,465.15
222,OK,182,47,741,741,454.74,369.37,645.7,369.07,554.89,465.71
223,OK,185,49,734,734,455.98,367.92,645.07,368.29,555.0,465.65
224,OK,184,50,734,734,454.19,369.55,643.3,368.21,554.25,466.39
225,OK,180,45,741,741,453.66,367.59,644.42,368.99,551.95,463.55
226,OK,180,38,743,743,454.86,367.33,646.29,367.09,553.36,452.25
227,OK,179,42,742,742,454.42,367.52,645.59,368.6,551.87,458.43
228,OK,180,45,743,743,454.06,368.71,645.43,370.3,552.57,463.86
229,OK,180,49,740,740,453.52,370.03,644.18,371.51,551.7,467.64
230,OK,181,46,739,739,453.21,367.45,643.58,368.63,552.28,462.7
231,OK,178,43,740,740,451.77,367.04,642.33,367.4,550.55,460.73
232,OK,181,45,736,736,453.06,366.66,642.56,366.82,551.69,459.71
233,OK,180,47,737,737,451.39,368.42,641.23,367.87,550.11,462.87
234,OK,180,46,735,735,451.36,367.61,640.68,366.25,549.79,459.92
235,OK,181,45,737,737,452.13,367.8,641.99,365.74,552.2,460.14
236,OK,180,46,735,735,450.8,368.35,640.18,366.19,549.86,460.38
237,OK,181,45,734,734,451.92,367.48,640.97,365.97,550.83,457.89
238,OK,181,46,736,736,452.13,368.1,641.8,367.02,551.22,460.96
239,OK,181,47,734,734,452.12,367.54,641.14,367.51,550.74,461.46
240,OK,183,51,731,731,452.51,368.1,640.86,368.22,550.04,464.75
241,OK,182,48,734,734,452.81,368.71,641.83,367.72,551.67,463.55
242,OK,182,45,736,736,452.97,367.88,642.59,365.71,552.49,459.64
243,OK,181,46,737,737,452.53,368.05,642.26,366.46,551.93,461.47
244,OK,183,47,735,735,453.57,368.34,642.76,366.11,551.89,460.79
245,OK,182,46,735,735,453.27,367.28,642.6,367.49,550.18,460.6
246,OK,183,48,732,732,453.94,367.16,642.54,366.77,550.8,461.08
247,OK,184,47,733,733,454.43,367.73,643.33,367.14,552.18,459.93
248,OK,185,45,733,733,455.56,366.59,644.38,365.75,553.54,456.96
249,OK,183,45,736,736,456.45,367.5,645.91,369.35,552.8,458.04
250,OK,178,38,744,744,454.21,366.2,645.85,366.11,551.59,454.6
251,OK,179,43,743,743,453.33,368.5,644.58,369.49,551.35,459.15
252,OK,183,49,734,734,453.96,369.38,642.9,369.87,551.87,463.68
253,OK,185,48,733,733,454.51,368.42,643.4,368.33,553.46,460.9
254,OK,185,48,731,731,454.59,367.92,642.85,367.51,553.07,459.72
255,OK,183,45,735,735,454.5,367.38,643.79,368.18,551.91,457.87
256,OK,186,47,731,731,455.73,367.01,643.9,367.03,552.76,457.91
257,OK,185,47,733,733,454.54,368.42,643.28,367.17,553.3,460.08
258,OK,184,48,733,733,454.61,367.52,643.42,367.59,551.87,461.16
259,OK,183,46,735,735,454.41,366.31,643.83,366.97,552.09,459.95
260,OK,183,45,738,738,454.88,369.29,645.06,369.68,554.04,459.85
261,OK,184,39,741,741,457.3,366.22,648.24,366.94,555.64,452.29
262,OK,184,44,736,736,456.51,367.01,646.08,368.38,553.61,456.35
263,OK,181,43,742,742,455.17,369.34,646.34,370.28,554.74,458.32
264,OK,183,48,737,737,454.39,370.57,644.21,370.55,553.75,461.75
265,OK,183,47,736,736,454.24,369.84,643.76,368.71,553.76,462.46
266,OK,184,48,734,734,454.37,369.16,643.35,369.25,553.26,462.65
267,OK,183,47,734,734,454.35,368.12,643.45,367.94,553.05,461.38
268,OK,183,46,734,734,453.45,367.56,642.56,367.18,552.44,460.54
269,OK,183,48,734,734,453.55,368.34,642.53,367.33,552.58,462.52
270,OK,182,47,735,735,452.71,368.17,642.02,366.38,552.13,461.17
271,OK,183,50,735,735,453.47,369.92,642.85,367.96,553.62,466.47
272,OK,183,45,737,737,455.68,368.65,645.53,368.12,552.31,459.32
273,OK,183,45,741,741,456.86,369.11,647.73,369.48,553.87,461.16
274,OK,183,46,740,740,457.02,369.07,647.68,368.89,555.17,464.29
275,OK,185,47,738,738,458.82,368.8,648.98,368.46,555.35,464.98
276,OK,173,49,744,744,450.87,371.58,642.56,366.97,545.16,474.57
277,OK,157,53,756,756,437.91,378.74,631.96,364.18,535.4,490.93
278,OK,150,53,756,756,431.7,383.67,625.73,368.03,527.8,487.16
279,OK,158,62,750,750,437.41,383.62,630.33,371.88,533.49,496.74
280,OK,167,55,757,757,447.55,378.99,642.44,371.96,545.62,492.47
281,OK,176,55,756,756,455.21,381.26,649.89,375.49,555.6,488.55
282,OK,177,52,765,765,458.87,380.44,655.92,377.83,562.0,489.87
283,OK,186,53,757,757,465.65,374.17,660.45,380.16,565.28,485.37
284,OK,190,48,758,758,469.43,371.64,664.51,379.64,571.28,479.87
285,OK,185,47,759,759,463.64,374.01,659.06,378.15,566.86,477.75
286,OK,187,53,749,749,462.56,375.51,655.33,378.82,564.16,477.47
287,OK,182,56,745,745,456.31,376.17,648.2,377.3,556.28,480.45
288,OK,180,54,743,743,453.71,374.55,645.0,373.26,553.32,476.76
289,OK,181,56,746,746,456.24,379.55,648.33,378.93,557.11,480.13
290,OK,183,54,748,748,457.03,383.14,649.76,378.49,561.17,476.08
291,OK,184,53,749,749,458.81,381.32,651.73,378.26,562.47,475.86
292,OK,181,52,753,753,457.6,378.97,651.66,379.15,559.44,477.34
293,OK,184,57,744,744,457.71,380.49,649.45,380.0,558.64,478.03
294,OK,184,55,747,747,458.17,379.38,650.52,378.75,560.53,477.91
295,OK,184,53,749,749,459.37,377.82,652.19,377.35,561.98,476.87
296,OK,185,54,751,751,459.92,380.35,653.36,379.27,563.8,479.78
297,OK,184,50,754,754,460.99,377.87,655.32,377.64,565.27,477.65
298,OK,184,49,757,757,461.96,377.15,657.03,378.26,564.66,478.17
299,OK,186,52,755,755,462.33,378.49,656.82,377.87,566.91,479.92
300,OK,187,55,748,748,461.95,378.03,654.55,379.01,564.32,480.92
301,OK,184,51,755,755,461.62,377.57,655.97,378.21,564.51,478.76
302,OK,187,52,752,752,463.26,377.5,656.84,378.06,566.78,479.16
303,OK,188,56,749,749,462.6,378.92,655.54,379.21,565.94,481.38
304,OK,187,54,753,753,462.4,378.33,656.42,378.73,566.67,481.67
305,OK,186,54,751,751,462.18,377.42,655.63,378.48,564.93,480.35
306,OK,188,53,751,751,462.71,378.25,656.14,378.03,567.3,479.84
307,OK,185,53,753,753,461.38,379.08,655.2,378.26,565.45,480.97
308,OK,183,49,759,759,461.6,378.01,656.99,377.08,566.59,480.41
309,OK,186,52,753,753,461.71,378.17,655.66,377.74,565.6,479.99
310,OK,185,50,757,757,462.49,377.66,657.38,377.05,566.81,479.67
311,OK,186,51,754,754,462.32,377.87,656.61,376.71,568.19,480.6
312,OK,186,51,755,755,462.2,377.7,656.71,377.3,567.0,479.39
313,OK,184,49,758,758,462.15,376.97,657.41,376.52,568.17,480.9
314,OK,187,51,755,755,463.19,379.37,657.75,377.64,569.16,477.58
315,OK,185,48,755,755,462.62,374.93,656.98,376.64,565.23,475.01
316,OK,181,45,760,760,461.72,375.39,657.54,377.43,564.03,474.84
317,OK,184,46,756,756,461.82,374.68,656.53,374.76,565.06,473.44
318,OK,183,46,756,756,461.44,375.34,656.15,375.52,563.67,472.58
319,OK,185,47,752,752,462.13,375.25,655.87,375.54,563.66,471.57
320,OK,186,46,750,750,462.62,373.62,655.75,374.63,563.44,468.16
321,OK,186,47,748,748,461.67,375.43,654.36,375.36,563.07,467.49
322,OK,187,48,749,749,462.81,374.54,655.61,376.41,563.9,469.26
323,OK,189,49,746,746,464.4,374.53,656.51,376.28,565.14,469.41
324,OK,188,49,750,750,465.06,375.21,658.15,378.46,566.03,472.07
325,OK,189,48,751,751,464.75,374.63,658.16,377.7,566.62,471.55
326,OK,190,49,748,748,465.3,373.94,658.04,377.45,567.38,472.03
327,OK,189,47,750,750,465.53,373.54,658.77,376.79,566.86,469.37
328,OK,189,47,750,750,465.85,373.54,658.9,377.03,567.24,470.63
329,OK,187,45,757,757,466.14,373.68,661.07,377.48,568.23,470.76
330,OK,192,51,748,748,467.09,378.87,659.8,379.54,570.04,471.89
331,OK,189,47,750,750,465.85,375.01,659.09,378.43,566.92,469.17
332,OK,186,46,754,754,464.68,374.01,658.75,378.29,564.98,470.59
333,OK,186,45,756,756,463.82,374.14,658.47,377.11,566.92,471.73
334,OK,188,48,753,753,464.83,374.76,658.81,376.39,567.9,472.57
335,OK,184,44,760,760,464.08,375.8,659.91,377.28,567.91,472.14
336,OK,186,46,756,756,463.69,375.63,658.35,376.49,567.63,472.93
337,OK,187,47,754,754,464.48,375.63,658.65,377.42,567.18,472.26
338,OK,184,45,759,759,462.89,374.28,658.34,376.52,565.92,472.93
339,OK,184,45,758,758,463.76,375.01,658.91,378.41,566.52,472.95
340,OK,186,48,754,754,463.34,375.74,657.63,376.92,566.72,474.95
341,OK,187,48,753,753,463.3,374.7,657.14,376.73,566.18,473.94
342,OK,185,46,756,756,463.49,374.6,658.11,375.88,567.13,473.6
343,OK,188,45,754,754,465.56,372.98,659.73,375.95,567.98,470.84
344,OK,189,43,753,753,466.42,373.23,660.35,374.7,568.1,464.17
345,OK,192,44,752,752,468.29,376.49,661.95,378.59,571.54,463.42
346,OK,193,46,747,747,467.79,372.22,660.25,376.42,569.43,464.5
347,OK,190,47,751,751,465.64,373.91,659.08,377.11,567.98,469.88
348,OK,188,46,752,752,465.07,374.72,658.66,376.44,567.94,470.19
349,OK,186,48,753,753,462.64,375.1,656.69,376.41,565.8,472.74
350,OK,189,50,749,749,464.34,375.01,657.25,377.64,566.41,472.0
351,OK,189,52,747,747,463.16,376.56,655.64,378.65,565.42,473.67
352,OK,190,54,741,741,463.02,376.58,653.79,378.08,563.34,471.2
353,OK,188,53,745,745,462.32,376.29,654.16,378.08,563.18,473.43
354,OK,191,55,740,740,463.96,377.15,654.49,379.37,564.72,471.9
355,OK,193,55,740,740,466.06,376.67,656.51,380.56,565.24,473.31
356,OK,190,51,751,751,465.71,378.41,659.18,379.97,568.44,472.9
357,OK,190,52,747,747,464.35,376.59,656.74,379.37,565.49,473.22
358,OK,185,48,751,751,462.32,374.75,655.84,378.01,562.86,470.79
359,OK,186,49,752,752,463.07,376.08,656.8,378.55,565.18,472.9
360,OK,189,52,746,746,463.81,375.76,655.88,378.48,565.42,472.9
361,OK,188,51,749,749,463.39,374.96,656.37,378.33,565.39,473.41
362,OK,186,48,752,752,462.96,375.61,656.65,377.55,565.98,472.56
363,OK,185,48,754,754,462.71,375.57,656.96,378.31,565.87,474.05
364,OK,187,48,753,753,463.25,376.11,657.31,378.0,566.62,472.92
365,OK,185,47,756,756,462.42,375.43,657.09,377.16,566.62,475.31
366,OK,184,44,758,758,463.39,374.91,658.56,376.9,566.74,471.55
367,OK,186,48,754,754,463.01,376.91,657.12,377.65,566.18,473.41
368,OK,185,48,754,754,462.41,375.82,656.7,377.8,565.33,474.6
369,OK,185,47,755,755,462.1,374.95,656.58,376.87,565.27,472.47
370,OK,192,53,746,746,465.67,380.82,657.87,380.0,569.46,473.36
371,OK,191,51,750,750,465.57,379.72,658.71,379.36,570.41,474.18
372,OK,187,47,754,754,464.52,375.17,658.81,377.66,567.45,472.11
373,OK,188,45,754,754,464.93,373.42,659.17,376.35,568.06,470.71
374,OK,184,48,756,756,461.99,376.29,656.78,377.87,565.4,476.32
375,OK,186,50,754,754,463.17,376.65,657.36,377.89,567.07,477.25
376,OK,188,52,753,753,463.63,377.03,657.44,378.48,567.53,478.67
