k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
31,OK,247,-19,719,719,499.51,303.19,684.42,292.11,621.1,383.66
32,OK,235,-49,736,736,494.81,287.16,683.83,273.25,617.23,359.24
33,OK,226,-80,771,771,503.23,274.5,701.89,273.43,620.93,336.3
34,OK,270,-82,751,751,536.91,254.04,730.18,258.17,657.23,331.89
35,OK,290,-96,757,757,559.2,241.13,754.29,240.81,680.73,324.63
36,OK,320,-142,782,782,598.12,208.73,799.03,221.44,723.78,283.39
37,OK,345,-143,784,784,619.82,213.25,821.08,229.46,755.13,277.19
38,OK,352,-117,778,778,626.27,224.75,825.43,246.81,756.37,309.51
39,OK,355,-59,756,756,615.08,268.33,809.4,281.31,753.83,363.81
40,OK,358,-21,737,737,611.14,293.79,801.03,295.75,746.79,401.03
41,OK,355,1,736,736,611.38,311.02,800.92,313.01,741.79,426.61
42,OK,357,5,734,734,613.13,315.34,802.17,317.16,741.01,429.36
43,OK,368,9,718,718,619.56,311.2,804.55,312.72,742.94,424.59
44,OK,385,1,702,702,628.7,301.54,809.48,298.02,753.4,405.61
45,OK,380,-18,719,719,631.15,291.51,816.27,291.35,755.18,391.18
46,OK,365,-38,741,741,626.35,283.12,817.03,289.63,749.34,379.41
47,OK,339,-69,781,781,615.17,272.43,816.16,276.88,743.39,368.73
48,OK,313,-104,811,811,607.12,248.54,815.76,257.16,725.65,349.61
49,OK,296,-102,815,815,592.75,246.92,802.66,246.86,709.0,364.26
50,OK,284,-96,829,829,585.15,268.15,798.48,263.56,706.08,371.63
51,OK,288,-67,823,823,585.45,287.56,797.45,284.89,706.76,401.78
52,OK,286,-46,814,814,583.7,301.57,793.21,298.68,698.81,422.61
53,OK,294,-29,795,795,584.89,313.22,789.56,311.84,695.48,424.38
54,OK,300,-28,768,768,581.68,309.91,779.42,303.78,688.15,405.86
55,OK,311,-22,749,749,585.23,302.25,778.16,299.72,689.55,403.09
56,OK,320,-17,739,739,589.27,304.73,779.52,299.66,694.36,401.85
57,OK,329,-17,730,730,597.44,298.14,785.52,300.78,697.81,396.89
58,OK,334,-12,731,731,600.45,308.55,788.63,304.09,704.85,401.16
59,OK,340,2,740,740,606.95,317.72,797.64,315.94,719.49,429.06
60,OK,346,0,739,739,610.99,316.11,801.41,313.77,724.32,423.12
61,OK,346,-3,737,737,611.58,315.45,801.28,312.27,723.37,416.7
62,OK,331,-16,731,731,596.62,304.01,784.83,297.76,702.53,397.14
63,OK,318,-30,734,734,584.23,300.72,772.98,288.9,693.18,380.86
64,OK,314,-37,736,736,579.05,298.81,768.35,286.98,691.17,369.83
65,OK,288,-57,770,770,563.18,307.58,760.63,290.3,684.67,357.91
66,OK,284,-68,783,783,562.03,311.32,762.9,293.22,688.52,345.72
67,OK,285,-62,773,773,560.57,310.48,759.32,296.97,682.36,345.38
68,OK,276,-64,787,787,555.46,316.75,757.07,295.73,681.98,352.36
69,OK,281,-48,778,778,552.87,322.03,752.03,300.1,688.27,372.7
70,OK,273,-45,785,785,547.59,322.39,748.03,296.41,683.14,385.64
71,OK,274,-39,776,776,546.73,322.46,745.0,296.62,679.65,388.97
72,OK,274,-50,786,786,548.82,320.88,749.82,296.58,686.23,378.42
73,OK,268,-54,810,810,553.39,322.27,761.7,313.01,690.23,384.83
74,OK,279,-53,803,803,558.64,321.61,765.0,308.58,699.94,382.65
75,OK,270,-58,812,812,555.42,320.6,764.06,307.08,692.84,382.66
76,OK,257,-38,820,820,549.28,336.68,759.83,321.93,680.06,415.28
77,OK,257,-31,822,822,548.91,345.21,759.72,327.05,682.68,425.02
78,OK,269,-17,808,808,555.47,351.01,762.77,332.29,688.03,433.91
79,OK,265,-22,819,819,555.78,351.82,765.74,330.88,687.73,432.8
80,OK,259,-42,838,838,557.08,346.76,771.84,324.51,692.75,418.88
81,OK,273,-32,826,826,567.63,345.97,779.62,329.21,700.34,424.72
82,OK,293,3,796,796,577.39,353.93,782.05,343.76,702.9,453.56
83,OK,284,16,813,813,572.64,375.53,781.31,357.98,704.0,477.37
84,OK,265,15,850,850,566.07,390.85,783.08,362.62,707.33,504.83
85,OK,275,25,844,844,571.8,396.24,787.08,366.33,716.34,513.7
86,OK,275,26,843,843,571.2,395.62,786.24,366.34,714.78,513.29
87,OK,278,28,838,838,572.24,395.18,786.09,366.81,716.27,514.32
88,OK,271,19,828,828,564.69,382.21,776.95,361.1,699.77,494.65
89,OK,275,11,812,812,565.04,366.7,773.77,354.97,692.78,473.41
90,OK,265,-5,819,819,557.51,361.18,767.79,344.22,686.45,456.95
91,OK,265,-4,821,821,559.9,357.12,770.98,343.34,686.43,461.96
92,OK,270,-5,815,815,561.8,357.45,771.05,341.28,689.34,455.22
93,OK,274,-9,814,814,564.98,356.35,773.89,339.65,694.24,448.92
94,OK,286,-3,807,807,572.96,361.83,779.96,343.69,702.04,447.94
95,OK,286,-5,799,799,571.04,354.27,775.9,335.68,698.41,444.78
96,OK,284,-9,807,807,571.66,349.84,778.8,333.63,700.61,446.37
97,OK,296,-2,798,798,579.17,349.73,784.38,336.44,709.1,451.57
98,OK,294,8,802,802,579.9,355.74,786.29,344.94,708.41,468.61
99,OK,312,37,782,782,587.49,376.02,788.28,361.52,719.12,487.94
100,OK,331,54,765,765,596.17,379.58,792.86,366.5,731.9,499.14
101,OK,332,48,764,764,597.69,373.63,794.2,364.17,733.61,491.73
102,OK,323,44,778,778,594.18,375.19,794.46,366.61,730.51,495.66
103,OK,314,26,787,787,591.91,366.22,794.33,356.66,720.95,478.15
104,OK,325,7,785,785,602.08,343.75,804.23,341.91,732.1,455.6
105,OK,323,-14,796,796,606.52,336.55,811.42,337.82,734.52,431.86
106,OK,291,-43,830,830,583.21,341.83,796.6,327.95,722.6,409.57
107,OK,274,-43,830,830,570.21,342.97,783.4,325.95,702.88,410.22
108,OK,251,-46,836,836,551.82,340.65,766.67,325.15,679.27,411.58
109,OK,253,-54,835,835,552.94,337.49,767.6,322.87,680.78,397.09
110,OK,270,-34,812,812,562.0,339.05,770.68,327.14,686.82,411.36
111,OK,261,-49,828,828,557.07,337.03,769.71,322.34,686.83,401.37
112,OK,255,-37,832,832,554.31,344.43,768.06,329.11,682.65,421.84
113,OK,263,-17,819,819,559.16,347.38,770.1,341.52,679.7,441.03
114,OK,258,-14,820,820,555.91,347.16,767.08,341.72,675.91,448.22
115,OK,265,5,807,807,558.0,356.25,765.78,350.27,674.82,463.52
116,OK,265,9,816,816,560.57,364.37,770.52,355.21,682.09,474.26
117,OK,270,11,805,805,561.42,363.4,768.65,354.85,679.58,468.27
118,OK,272,11,807,807,564.31,366.05,771.93,356.72,683.41,466.83
119,OK,287,15,793,793,573.8,358.97,778.09,354.39,690.65,466.59
120,OK,288,9,800,800,577.28,353.67,783.25,346.09,696.65,468.67
121,OK,308,22,778,778,587.67,355.87,787.93,349.35,708.07,471.31
122,OK,313,21,777,777,591.09,354.91,791.18,348.16,711.82,467.59
123,OK,321,19,782,782,600.16,354.64,801.65,353.73,723.64,467.33
124,OK,328,21,776,776,602.96,354.35,802.75,350.42,729.6,466.94
125,OK,340,25,759,759,607.61,351.63,803.1,349.01,733.69,458.58
126,OK,334,12,772,772,606.29,345.8,805.06,344.8,735.23,451.34
127,OK,338,7,775,775,609.9,338.99,809.57,341.86,741.5,449.38
128,OK,342,8,776,776,614.04,341.1,813.86,346.09,746.75,448.72
129,OK,334,4,777,777,607.59,338.08,807.67,338.39,737.28,446.03
130,OK,327,-3,782,782,602.64,336.64,804.03,334.63,733.95,442.01
131,OK,332,-1,782,782,607.36,337.27,808.66,338.77,738.08,442.78
132,OK,332,1,781,781,605.65,337.36,806.89,336.56,738.36,446.51
133,OK,333,-1,776,776,605.16,338.03,805.06,336.02,738.12,438.87
134,OK,337,0,775,775,608.78,339.11,808.45,338.71,740.37,435.18
135,OK,340,6,770,770,611.54,341.62,809.8,339.9,740.63,441.96
136,OK,318,-5,797,797,599.14,349.71,804.19,342.33,731.17,440.39
137,OK,333,0,782,782,607.83,344.47,809.3,340.03,740.94,440.19
138,OK,336,-2,782,782,610.68,345.51,811.97,341.77,743.8,435.28
139,OK,347,6,768,768,614.76,345.57,812.44,340.88,748.72,437.37
140,OK,349,9,766,766,616.54,345.44,813.92,343.08,749.15,440.25
141,OK,349,6,771,771,618.4,345.26,816.96,345.12,751.52,438.68
142,OK,347,11,769,769,616.3,347.18,814.25,344.97,748.33,445.86
143,OK,351,15,760,760,617.76,345.91,813.48,346.88,747.6,445.22
144,OK,355,21,756,756,619.81,347.14,814.42,347.46,750.49,451.23
145,OK,349,24,769,769,615.77,356.04,813.81,349.48,752.85,464.27
146,OK,345,44,781,781,613.02,377.04,813.55,360.68,757.89,500.42
147,OK,341,51,778,778,610.09,383.57,809.86,366.83,751.01,505.67
148,OK,352,40,774,774,618.97,371.94,817.77,358.17,760.7,489.65
149,OK,358,40,765,765,620.57,367.22,817.14,354.68,762.42,484.25
150,OK,347,30,765,765,613.15,361.53,810.04,351.16,747.05,467.67
151,OK,338,18,774,774,610.3,354.76,809.41,346.09,741.41,460.87
152,OK,331,12,776,776,605.89,349.2,805.78,345.87,732.93,453.5
153,OK,329,-3,780,780,604.69,344.46,805.53,338.38,734.0,432.77
154,OK,320,-27,797,797,600.24,331.37,805.41,327.55,733.65,413.76
155,OK,307,-20,799,799,589.98,341.15,795.47,331.76,719.84,422.42
156,OK,291,2,787,787,574.86,349.07,777.28,340.89,692.3,446.46
157,OK,282,7,782,782,567.59,347.63,769.0,343.48,677.72,450.64
158,OK,285,1,783,783,570.69,345.76,772.3,341.68,680.73,441.11
159,OK,290,-3,785,785,574.47,345.71,776.56,336.9,690.33,437.12
160,OK,294,1,781,781,576.97,348.03,777.84,339.91,692.05,438.45
161,OK,283,0,792,792,571.39,350.43,775.28,342.32,685.85,446.1
162,OK,292,3,784,784,576.92,348.52,778.67,340.76,691.21,446.52
163,OK,295,8,785,785,578.9,350.51,781.0,341.91,694.57,454.67
164,OK,300,7,782,782,583.31,346.86,784.62,339.38,698.48,454.2
165,OK,295,-7,792,792,581.09,344.56,784.62,332.81,700.34,439.43
166,OK,298,-23,795,795,585.4,333.66,790.02,326.12,703.96,419.43
167,OK,297,-27,794,794,584.58,329.99,789.08,323.51,703.12,414.35
168,OK,308,-20,781,781,587.66,330.17,788.74,321.79,708.04,414.8
169,OK,306,-17,784,784,588.22,331.07,789.99,325.45,707.31,423.19
170,OK,313,-15,779,779,591.81,330.49,792.21,323.97,712.07,422.49
171,OK,311,-21,787,787,592.39,329.99,794.94,323.35,716.19,418.24
172,OK,313,-20,784,784,593.62,330.43,795.6,326.33,716.12,417.5
173,OK,323,-13,772,772,599.16,328.1,797.9,325.18,720.5,420.96
174,OK,337,-6,763,763,607.61,328.81,804.2,325.5,731.26,423.53
175,OK,333,-19,783,783,608.29,335.56,809.82,328.74,739.66,413.54
176,OK,339,-26,777,777,611.18,331.15,811.14,323.37,743.34,397.74
177,OK,339,-30,777,777,611.05,326.24,811.2,319.95,744.12,394.33
178,OK,339,-20,768,768,610.44,326.25,808.24,323.09,738.38,404.32
179,OK,325,-21,782,782,602.56,328.55,803.99,330.81,729.17,410.98
180,OK,312,-21,778,778,586.34,331.49,786.65,326.38,715.69,408.4
181,OK,283,-31,809,809,571.31,335.49,779.43,326.86,700.42,415.62
182,OK,292,-17,782,782,570.59,337.45,771.8,327.58,696.66,416.03
183,OK,292,-23,790,790,572.35,339.28,775.38,326.3,701.32,412.79
184,OK,304,-11,786,786,582.92,339.65,785.13,331.88,710.79,429.56
185,OK,307,-17,793,793,586.66,338.32,790.87,331.46,717.53,423.21
186,OK,307,-17,793,793,586.94,339.47,791.08,332.23,718.22,423.64
187,OK,305,-18,798,798,586.86,336.16,792.17,329.79,719.26,429.99
188,OK,300,-26,802,802,584.86,336.28,791.21,327.43,715.37,419.26
189,OK,309,-19,789,789,587.9,337.19,791.04,329.63,717.36,418.05
190,OK,310,-17,786,786,588.12,337.4,790.34,329.97,717.45,419.47
191,OK,317,-11,776,776,591.15,335.42,791.0,329.21,719.11,423.31
192,OK,306,-20,789,789,586.24,331.26,789.33,325.16,714.18,420.61
193,OK,317,-19,775,775,590.01,326.96,789.6,319.37,718.88,414.33
194,OK,325,-15,763,763,593.58,326.55,789.96,318.85,721.55,409.87
195,OK,329,-12,761,761,596.62,326.56,792.39,320.09,724.46,413.35
196,OK,335,-4,753,753,599.41,326.84,793.39,321.3,726.29,421.0
197,OK,339,-2,746,746,601.48,325.47,793.51,321.68,728.22,418.63
198,OK,332,-7,758,758,598.63,328.04,793.72,324.87,726.43,417.76
199,OK,325,-13,771,771,595.99,333.22,794.58,327.89,725.6,414.63
200,OK,307,-34,808,808,592.38,333.72,800.41,325.44,726.41,412.4
201,OK,327,-13,783,783,602.77,333.99,804.3,328.13,732.5,425.55
202,OK,331,-19,780,780,607.57,328.12,808.44,324.87,734.23,415.76
203,OK,333,-17,769,769,605.11,328.6,803.07,322.6,731.69,409.41
204,OK,336,-15,768,768,606.73,324.45,804.65,322.78,734.67,414.5
205,OK,335,-10,765,765,604.35,324.91,801.31,324.54,731.41,419.76
206,OK,319,-19,778,778,596.05,328.75,796.39,324.72,720.83,414.84
207,OK,330,-13,766,766,599.63,329.28,796.84,321.54,728.26,414.83
208,OK,335,-12,762,762,603.44,327.97,799.72,322.5,731.61,413.17
209,OK,334,-19,770,770,606.68,324.73,805.03,321.81,733.45,409.66
210,OK,343,-9,759,759,610.19,326.5,805.55,323.75,737.49,416.84
211,OK,333,-10,772,772,605.62,328.87,804.45,324.44,734.26,426.2
212,OK,334,-14,777,777,609.14,327.92,809.21,327.48,736.28,420.52
213,OK,322,-22,798,798,607.55,331.96,812.96,333.32,732.89,422.15
214,OK,333,-14,784,784,612.44,329.99,814.33,331.51,737.72,426.89
215,OK,321,-19,794,794,606.29,338.0,810.69,337.59,729.41,420.01
216,OK,322,0,784,784,602.95,346.5,804.92,343.44,725.81,439.08
217,OK,322,3,782,782,602.88,350.58,804.34,348.99,723.68,438.37
218,OK,324,5,776,776,600.74,344.71,800.47,341.95,723.55,443.68
219,OK,326,-11,774,774,598.98,336.65,798.36,331.41,728.55,418.28
220,OK,322,-16,763,763,591.28,326.66,787.83,321.66,717.93,407.0
221,OK,316,-16,762,762,584.55,326.98,780.71,317.74,713.03,408.3
222,OK,299,-24,787,787,579.18,330.72,781.54,320.08,704.81,412.95
223,OK,300,-25,776,776,576.46,331.02,775.83,316.17,700.79,403.14
224,OK,306,-21,769,769,578.1,329.08,775.52,314.27,703.88,405.1
225,OK,299,-27,784,784,578.12,330.98,779.55,316.18,704.23,408.39
226,OK,300,-30,796,796,582.03,332.96,786.56,320.2,712.82,409.67
227,OK,287,-31,807,807,573.91,339.81,780.74,318.19,704.24,416.76
228,OK,284,-33,815,815,572.31,341.96,780.55,315.79,706.8,420.69
229,OK,286,-29,812,812,573.96,343.1,781.43,317.82,706.77,424.25
230,OK,294,-29,810,810,580.67,338.19,788.22,317.36,714.98,425.64
231,OK,312,-15,793,793,588.95,342.29,792.28,322.11,725.55,430.33
232,OK,309,-5,789,789,586.49,346.54,788.63,325.16,719.06,442.82
233,OK,306,-7,789,789,583.96,345.09,786.41,326.19,715.35,439.95
234,OK,310,-10,788,788,587.28,339.76,789.34,320.17,720.44,438.2
235,OK,312,-21,784,784,586.63,330.93,787.69,313.02,720.93,421.91
236,OK,305,-33,787,787,583.6,328.54,785.27,309.28,713.28,402.34
237,OK,295,-35,795,795,578.53,329.2,782.36,309.5,705.02,404.97
238,OK,300,-33,781,781,577.01,328.68,777.18,308.25,704.18,397.4
239,OK,299,-35,782,782,577.31,325.54,777.79,307.16,703.87,396.06
240,OK,300,-31,783,783,577.25,328.82,778.23,310.91,704.4,400.2
241,OK,305,-29,774,774,579.31,326.73,777.8,308.68,706.7,398.83
242,OK,315,-23,773,773,584.93,332.63,783.42,315.82,718.04,402.03
243,OK,321,-24,776,776,592.36,332.48,791.65,319.03,726.25,403.63
244,OK,323,-24,771,771,593.8,328.88,791.89,315.27,724.96,400.98
245,OK,327,-13,763,763,594.86,329.91,790.95,316.45,724.45,414.47
246,OK,337,-10,748,748,597.68,329.71,789.71,314.27,728.84,407.41
247,OK,335,-8,748,748,596.4,329.97,788.42,314.45,727.03,411.55
248,OK,333,-8,750,750,594.25,330.61,786.77,313.44,725.97,413.08
249,OK,335,-7,746,746,595.45,329.46,786.78,312.91,725.39,412.36
250,OK,327,-13,759,759,592.5,331.03,787.25,314.15,723.83,410.9
251,OK,322,-21,769,769,591.44,329.68,788.94,315.09,723.09,403.64
252,OK,336,-11,750,750,597.91,327.21,790.65,315.63,729.63,408.57
253,OK,335,-19,752,752,596.41,326.03,789.45,311.11,729.35,396.71
254,OK,336,-14,754,754,598.79,327.38,792.47,314.42,731.73,406.17
255,OK,335,-12,753,753,597.81,327.08,791.39,315.4,728.11,408.42
256,OK,325,-20,770,770,594.86,332.55,792.71,319.77,727.96,405.75
257,OK,316,-25,777,777,590.6,329.52,790.23,317.3,719.09,402.94
258,OK,319,-25,777,777,592.06,330.43,791.9,318.49,722.76,401.55
259,OK,325,-27,785,785,601.16,328.08,803.19,321.38,732.93,407.15
260,OK,342,-24,779,779,613.48,328.96,814.22,330.7,748.85,402.13
261,OK,344,-30,791,791,622.29,326.13,825.78,334.62,754.21,401.61
262,OK,352,-31,788,788,631.7,322.93,834.07,337.27,761.07,397.31
263,OK,358,-21,785,785,635.14,327.93,836.68,344.92,765.14,405.77
264,OK,369,-14,769,769,638.72,326.95,836.17,342.63,769.59,405.88
265,OK,358,-17,780,780,634.53,326.94,834.89,341.27,762.74,413.76
266,OK,340,-34,798,798,624.27,323.28,829.45,333.15,753.12,402.79
267,OK,338,-30,793,793,618.84,321.22,822.9,329.12,747.48,407.51
268,OK,341,-27,793,793,620.75,324.13,824.88,331.55,751.86,411.96
269,OK,342,-23,799,799,624.23,330.67,829.65,341.02,756.33,417.86
270,OK,338,-23,798,798,620.66,329.47,826.06,339.0,751.89,418.03
271,OK,336,-32,802,802,621.41,324.53,827.76,333.55,750.75,409.06
272,OK,343,-25,785,785,619.03,325.19,821.32,327.1,751.72,408.74
273,OK,352,-19,773,773,622.92,325.64,822.06,325.91,755.3,408.61
274,OK,336,-37,807,807,621.23,324.5,828.9,329.91,754.77,405.23
275,OK,335,-34,805,805,619.22,325.81,826.51,331.49,751.34,407.88
276,OK,345,-28,783,783,621.03,327.45,822.54,333.07,750.51,396.02
277,OK,346,-24,777,777,619.94,325.87,820.0,331.27,748.41,400.83
278,OK,341,-22,782,782,619.27,325.94,820.7,332.1,745.93,410.79
279,OK,337,-22,793,793,618.11,326.87,822.17,334.59,746.28,418.21
280,OK,337,-22,792,792,618.69,330.0,822.55,337.26,746.97,415.93
281,OK,332,-30,798,798,614.78,328.43,820.29,332.16,744.57,409.09
282,OK,336,-23,784,784,613.3,326.36,815.33,327.84,743.12,411.71
283,OK,334,-19,781,781,608.61,326.23,809.79,324.62,740.61,416.69
284,OK,335,-15,774,774,608.65,325.54,807.98,326.08,737.3,420.12
285,OK,338,-19,777,777,611.42,326.25,811.4,329.88,741.84,410.29
286,OK,342,-17,770,770,611.09,329.4,809.52,328.83,745.49,406.93
287,OK,344,-19,764,764,610.31,323.63,807.01,320.39,744.48,405.79
288,OK,339,-31,770,770,607.49,319.99,805.67,313.51,742.83,391.28
289,OK,332,-44,789,789,608.2,317.99,811.34,319.58,743.61,382.52
290,OK,336,-30,770,770,606.42,318.96,804.83,317.41,737.82,393.29
291,OK,330,-35,778,778,603.06,320.54,803.46,316.49,735.13,390.33
292,OK,344,-15,755,755,606.64,323.06,800.91,317.48,739.83,403.94
293,OK,334,-25,772,772,605.05,323.42,803.93,321.96,736.72,400.21
294,OK,331,-29,790,790,608.98,327.74,812.55,330.03,741.25,404.92
295,OK,328,-22,789,789,606.33,331.47,809.55,336.71,737.28,410.35
296,OK,329,-21,789,789,606.88,331.64,809.87,338.08,738.24,412.24
297,OK,327,-23,784,784,602.24,335.3,804.17,338.66,736.59,402.55
298,OK,323,-10,783,783,600.52,337.85,802.09,341.17,727.73,423.34
299,OK,310,-12,786,786,589.89,340.11,792.29,340.32,715.29,422.07
300,OK,307,-13,781,781,585.94,340.79,786.98,333.98,708.67,416.66
301,OK,316,-16,762,762,588.63,333.47,784.83,330.75,709.24,399.41
302,OK,326,-14,754,754,592.91,333.73,787.01,331.22,717.26,394.54
303,OK,329,-7,747,747,593.16,331.35,785.51,331.39,716.15,400.94
304,OK,329,-6,755,755,595.34,334.47,789.91,333.65,719.9,409.89
305,OK,328,-10,761,761,594.78,336.24,790.82,332.87,724.45,406.69
306,OK,329,-6,760,760,597.1,336.6,792.84,334.88,723.81,413.85
307,OK,329,-3,760,760,599.63,334.49,795.43,337.51,722.41,418.07
308,OK,338,3,753,753,605.99,334.42,799.67,342.15,725.94,421.56
309,OK,340,0,752,752,607.75,333.28,801.15,341.42,729.48,416.03
310,OK,336,2,748,748,602.31,334.12,794.92,339.59,723.38,415.71
311,OK,332,3,750,750,598.48,335.74,791.76,336.92,720.63,420.27
312,OK,333,4,752,752,599.86,335.55,793.53,336.95,722.98,424.57
313,OK,329,0,757,757,597.24,334.99,792.1,333.98,721.08,421.56
314,OK,326,-7,767,767,597.09,336.08,794.68,334.9,723.87,418.25
315,OK,316,-20,785,785,594.55,341.01,796.69,337.81,721.81,405.42
316,OK,325,-15,776,776,600.75,338.66,800.56,339.31,725.98,408.73
317,OK,323,-15,780,780,599.28,337.65,800.15,337.83,726.28,412.95
318,OK,334,-7,766,766,605.38,334.21,802.67,338.31,730.25,416.6
319,OK,333,-6,771,771,606.52,336.11,805.12,342.39,730.88,419.63
320,OK,329,-5,773,773,604.06,336.97,802.99,341.64,727.89,423.95
321,OK,328,-3,768,768,603.38,337.26,801.08,341.87,723.41,424.06
322,OK,329,-3,766,766,602.78,335.75,800.08,340.66,723.44,423.21
323,OK,326,-5,770,770,601.69,335.88,800.08,339.6,722.6,423.0
324,OK,329,-2,762,762,601.4,335.91,797.75,337.55,722.41,422.91
325,OK,328,-2,764,764,601.53,336.59,798.23,339.25,721.65,423.84
326,OK,330,-2,762,762,602.67,334.87,798.87,338.1,722.95,422.8
327,OK,329,0,762,762,602.39,335.32,798.72,339.4,720.91,426.28
328,OK,327,-4,768,768,602.74,333.07,800.36,339.72,721.95,425.21
329,OK,333,2,763,763,604.76,335.03,801.32,340.47,726.48,429.39
330,OK,332,-3,768,768,604.92,334.27,802.78,338.36,728.36,426.04
331,OK,340,-2,754,754,606.68,331.35,800.75,336.7,731.26,417.96
332,OK,341,-5,755,755,606.24,331.84,800.69,334.59,733.41,412.5
333,OK,338,-11,762,762,607.04,331.37,803.16,336.49,733.63,406.93
334,OK,321,-25,790,790,600.0,337.86,803.6,336.97,731.66,403.07
335,OK,315,-24,796,796,597.9,337.98,802.81,336.78,726.83,410.92
336,OK,338,-19,779,779,611.3,335.53,811.92,338.53,744.17,404.37
337,OK,334,-21,787,787,609.6,337.63,812.19,338.64,744.35,407.48
338,OK,339,-17,778,778,610.57,337.51,810.9,337.03,746.84,407.0
339,OK,344,-21,776,776,615.62,333.64,815.59,334.19,749.54,401.99
340,OK,338,-25,788,788,616.62,332.55,819.61,337.73,746.14,404.33
341,OK,338,-30,795,795,620.71,330.87,825.3,337.54,747.61,400.56
342,OK,335,-27,787,787,613.42,333.02,816.24,332.73,741.46,400.45
343,OK,329,-27,794,794,610.08,332.47,814.53,332.74,740.92,409.01
344,OK,322,-26,794,794,601.49,339.19,805.94,332.77,734.29,406.52
345,OK,324,-11,788,788,599.21,349.39,801.8,336.71,736.11,424.69
346,OK,325,-2,786,786,599.91,353.17,802.18,342.39,735.01,435.38
347,OK,328,-5,789,789,603.38,349.9,806.29,341.52,739.47,433.25
348,OK,327,-7,786,786,601.79,348.3,804.16,340.94,737.6,427.41
349,OK,333,-13,789,789,608.36,347.02,811.32,339.17,745.02,419.46
350,OK,338,-18,789,789,612.88,342.95,816.03,337.05,750.21,413.46
351,OK,336,-20,786,786,610.03,342.08,812.26,333.69,747.06,408.97
352,OK,335,-17,786,786,610.36,342.94,812.61,338.17,746.5,412.53
353,OK,334,-13,784,784,608.4,342.78,810.15,337.97,742.78,417.75
354,OK,334,-10,781,781,606.6,344.48,807.66,338.83,741.13,418.74
355,OK,332,-8,783,783,605.73,342.3,807.29,340.16,739.91,425.3
356,OK,338,12,761,761,604.45,346.48,800.27,340.51,733.94,441.24
357,OK,324,4,779,779,597.8,348.92,797.97,333.47,728.74,444.87
358,OK,334,5,768,768,603.44,344.86,801.2,337.55,733.99,437.62
359,OK,336,4,772,772,605.69,348.66,804.53,342.33,739.07,436.43
360,OK,324,-13,793,793,602.3,346.73,806.37,340.43,737.0,422.7
361,OK,316,-5,783,783,593.48,351.38,794.88,339.08,719.97,427.34
362,OK,292,-21,798,798,579.4,349.77,784.01,330.63,700.74,416.76
363,OK,287,-4,788,788,572.52,354.79,774.9,339.84,689.44,433.93
364,OK,275,5,784,784,560.27,357.26,761.5,341.71,674.51,445.91
365,OK,255,-1,797,797,545.3,363.61,749.6,342.79,660.29,441.89
366,OK,252,-3,805,805,543.23,366.85,748.78,340.24,663.13,444.56
367,OK,257,-12,806,806,548.5,359.0,754.67,334.89,670.03,435.99
368,OK,273,-18,808,808,562.09,353.64,769.27,332.82,688.76,429.38
369,OK,290,-18,798,798,574.59,347.74,779.46,332.16,701.09,422.51
