k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
27,OK,244,-103,754,754,518.1,260.1,711.48,242.31,628.61,297.51
28,OK,238,-77,749,749,508.23,285.22,699.11,257.43,621.56,323.61
29,OK,233,-67,762,762,511.76,297.46,707.35,280.2,620.13,339.73
30,OK,248,-49,739,739,517.73,303.07,707.22,285.57,622.09,347.46
31,OK,243,-48,743,743,515.61,305.55,706.22,288.38,617.58,349.08
32,OK,239,-33,737,737,509.89,312.68,698.49,291.92,610.97,368.58
33,OK,236,-40,747,747,509.37,313.64,700.61,293.54,613.86,364.32
34,OK,239,-25,738,738,509.89,317.55,699.15,299.46,611.8,381.02
35,OK,234,-31,754,754,510.85,315.05,704.38,300.12,616.15,386.4
36,OK,239,-18,756,756,516.59,323.23,710.87,310.09,621.27,404.54
37,OK,234,-13,760,760,514.14,329.86,709.49,316.32,617.56,411.13
38,OK,240,-2,754,754,517.4,330.44,711.49,321.45,621.02,425.21
39,OK,236,0,753,753,514.5,330.11,708.3,322.21,613.18,426.03
40,OK,236,-6,760,760,515.45,333.08,710.83,322.46,619.7,420.87
41,OK,235,-3,762,762,515.06,336.36,710.98,326.94,619.55,424.76
42,OK,237,4,757,757,516.07,337.88,710.93,330.67,617.06,430.42
43,OK,237,1,760,760,517.77,337.62,713.51,331.19,620.07,429.49
44,OK,235,-9,772,772,518.94,338.26,717.67,331.36,624.17,420.32
45,OK,231,-9,772,772,518.21,340.25,716.94,335.54,617.7,416.71
46,OK,230,1,776,776,516.75,352.48,716.38,343.66,621.15,431.63
47,OK,229,2,782,782,517.41,352.33,718.71,345.58,623.72,437.28
48,OK,235,6,776,776,518.94,354.29,718.66,345.01,627.74,438.46
49,OK,239,20,764,764,520.17,359.58,716.6,348.5,625.51,451.61
50,OK,241,24,760,760,520.01,361.08,715.4,350.65,625.16,452.74
51,OK,241,24,759,759,518.85,361.56,713.91,350.03,624.85,450.94
52,OK,237,18,770,770,518.83,361.31,716.94,350.09,626.36,451.91
53,OK,236,16,771,771,516.21,362.49,713.8,342.51,628.02,449.95
54,OK,236,24,771,771,514.7,370.69,712.18,350.59,628.64,457.83
55,OK,235,30,767,767,512.87,374.44,709.28,353.15,626.04,463.39
56,OK,233,27,767,767,509.9,374.5,706.11,350.43,625.97,459.38
57,OK,224,24,766,766,503.38,372.06,699.44,350.99,613.15,453.38
58,OK,220,26,772,772,500.77,373.91,698.6,352.87,613.53,460.97
59,OK,212,34,764,764,492.05,380.26,687.61,358.14,598.64,463.57
60,OK,218,35,761,761,495.98,376.48,691.07,356.21,603.08,465.07
61,OK,205,32,772,772,487.9,379.14,685.88,360.23,595.13,468.27
62,OK,200,35,773,773,485.31,380.6,683.61,362.59,588.7,471.27
63,OK,197,34,777,777,482.06,383.68,680.84,360.85,589.63,472.58
64,OK,195,35,778,778,481.42,384.25,680.46,360.91,588.57,476.44
65,OK,198,32,778,778,484.2,382.67,683.35,361.27,590.87,471.08
66,OK,197,35,775,775,483.57,380.67,682.13,361.44,587.06,473.63
67,OK,204,32,770,770,487.01,375.31,684.39,356.91,593.84,468.27
68,OK,213,33,765,765,492.67,374.29,688.9,356.78,600.87,464.5
69,OK,215,36,760,760,493.78,376.03,688.38,355.39,600.73,467.81
70,OK,218,36,761,761,495.29,372.8,690.47,353.94,603.39,468.8
71,OK,216,32,764,764,495.69,372.08,691.54,352.2,603.52,466.8
72,OK,224,34,755,755,500.95,366.18,695.07,353.58,605.45,463.52
73,OK,220,31,757,757,499.69,366.57,694.38,355.49,600.3,458.34
74,OK,225,28,756,756,503.92,365.45,698.23,352.84,605.24,452.91
75,OK,221,20,766,766,504.14,361.0,701.34,351.78,606.32,450.17
76,OK,224,16,767,767,507.94,359.41,705.27,350.92,607.92,444.17
77,OK,225,9,768,768,508.1,355.12,705.65,343.14,611.49,437.74
78,OK,228,10,765,765,509.55,359.13,706.09,346.55,612.28,432.83
79,OK,231,5,766,766,513.07,353.6,709.92,340.58,617.08,429.34
80,OK,231,-5,778,778,518.56,344.19,718.97,338.7,622.07,427.07
81,OK,231,-15,792,792,523.18,339.04,727.05,338.99,629.42,424.3
82,OK,236,0,789,789,526.75,341.25,730.04,345.41,632.53,445.28
83,OK,231,-4,784,784,522.28,339.44,724.2,345.41,623.05,434.04
84,OK,226,-2,782,782,516.25,340.83,717.64,344.38,617.39,436.52
85,OK,224,1,782,782,513.36,343.02,714.75,346.55,616.31,439.79
86,OK,219,6,780,780,508.49,345.44,709.45,346.87,609.33,446.83
87,OK,222,10,774,774,509.19,348.24,708.51,347.7,610.8,447.1
88,OK,221,4,782,782,511.32,345.58,712.64,346.88,613.04,444.76
89,OK,223,6,780,780,513.01,345.26,713.82,346.92,613.99,447.1
90,OK,224,5,781,781,513.56,344.92,714.61,346.02,615.81,444.91
91,OK,220,2,784,784,511.3,345.07,713.35,345.6,613.49,444.4
92,OK,219,1,787,787,510.9,344.82,713.63,347.21,612.58,443.64
93,OK,221,1,786,786,512.91,343.86,715.24,346.69,615.82,443.22
94,OK,223,4,782,782,512.98,343.83,714.47,346.11,614.6,446.17
95,OK,222,2,784,784,512.67,343.3,714.58,345.24,614.83,445.54
96,OK,219,3,786,786,511.67,343.61,713.98,345.69,612.5,448.15
97,OK,218,-1,789,789,510.11,345.08,713.28,344.72,613.42,442.34
98,OK,218,5,786,786,511.54,346.48,713.91,351.07,611.16,448.38
99,OK,213,12,780,780,504.71,355.26,705.49,355.12,601.45,450.36
100,OK,181,50,799,799,484.18,392.91,689.76,398.82,574.3,503.24
101,OK,155,89,805,805,465.7,426.57,672.57,440.19,546.71,549.67
102,OK,151,88,819,819,464.22,433.77,675.07,442.13,552.32,557.89
103,OK,151,101,813,813,463.18,436.5,672.34,448.13,546.26,572.28
104,OK,146,110,804,804,456.64,444.66,663.51,450.68,536.75,577.77
105,OK,136,101,816,816,450.97,442.51,661.16,446.29,533.82,575.1
106,OK,156,112,787,787,454.45,447.97,657.0,444.02,543.07,564.6
107,OK,148,89,816,816,456.12,440.8,666.3,435.17,552.16,558.0
108,OK,196,98,809,809,490.94,444.0,698.74,427.27,606.39,569.64
109,OK,221,110,800,800,509.77,454.69,715.29,439.0,630.16,574.98
110,OK,214,88,828,828,515.8,448.68,729.0,440.65,635.43,560.57
111,OK,214,81,836,836,519.33,446.28,734.53,438.53,638.25,556.83
112,OK,232,87,820,820,531.23,441.81,742.41,435.63,649.15,556.63
113,OK,241,85,819,819,538.64,439.8,749.46,433.13,656.21,553.45
114,OK,239,85,824,824,540.05,442.29,752.02,434.93,657.04,556.56
115,OK,238,88,825,825,539.73,442.67,752.07,437.86,656.04,561.54
116,OK,247,62,822,822,544.78,427.67,756.28,420.43,666.44,522.68
117,OK,259,49,819,819,553.82,406.36,764.52,398.35,678.32,515.52
118,OK,262,51,794,794,547.0,395.83,751.5,388.75,670.46,504.24
119,OK,266,54,768,768,539.01,387.32,736.75,381.19,662.29,492.76
120,OK,264,48,786,786,540.42,391.98,742.21,376.82,673.35,497.76
121,OK,252,42,802,802,536.51,388.41,742.83,380.51,667.34,502.26
122,OK,253,44,804,804,539.35,387.74,746.53,385.35,668.63,506.14
123,OK,260,48,793,793,541.53,387.39,745.81,383.97,670.16,503.14
124,OK,259,46,793,793,541.94,382.25,746.28,379.98,667.03,503.7
125,OK,250,34,805,805,536.99,375.86,744.27,378.92,664.63,496.34
126,OK,248,49,782,782,529.29,375.15,730.56,384.12,649.17,501.68
127,OK,250,60,771,771,523.61,378.85,722.17,383.65,649.02,509.05
128,OK,246,59,776,776,522.56,379.96,722.23,390.3,645.62,509.44
129,OK,245,66,769,769,517.93,385.69,716.01,388.05,641.07,513.34
130,OK,235,58,783,783,516.59,383.12,718.12,390.71,636.03,511.95
131,OK,237,57,778,778,517.22,381.29,717.29,391.43,636.0,506.69
132,OK,237,58,780,780,519.09,381.34,719.65,393.96,636.28,510.33
133,OK,237,58,780,780,519.57,378.96,719.7,395.19,634.59,510.42
134,OK,238,62,776,776,518.81,379.97,718.24,393.9,635.4,514.04
135,OK,235,60,776,776,515.79,377.35,715.17,390.12,631.81,513.38
136,OK,232,60,784,784,515.74,379.73,717.33,391.59,631.74,519.42
137,OK,234,61,783,783,516.77,385.75,718.39,393.42,632.92,514.71
138,OK,236,58,783,783,518.67,381.27,720.16,390.64,635.17,512.1
139,OK,240,61,777,777,519.65,379.85,719.69,388.86,637.93,515.54
140,OK,241,63,775,775,520.08,378.46,719.31,389.6,636.33,516.56
141,OK,233,47,789,789,515.54,377.87,718.73,382.53,637.35,502.21
142,OK,242,18,762,762,514.82,345.91,711.05,341.8,634.6,455.14
143,OK,243,18,722,722,503.26,328.83,689.27,333.86,613.73,428.65
144,OK,233,11,746,746,504.69,331.43,696.72,339.31,612.92,433.05
145,OK,254,23,743,743,521.79,332.98,712.68,345.17,633.13,448.99
146,OK,259,30,732,732,526.06,329.76,713.46,350.0,630.44,452.64
147,OK,257,22,754,754,536.71,330.18,728.02,363.54,637.31,451.89
148,OK,273,24,737,737,538.86,328.22,727.39,349.6,649.19,445.6
149,OK,267,15,749,749,536.09,326.26,727.9,346.16,650.04,442.02
150,OK,259,14,750,750,530.55,330.45,723.09,345.23,642.37,440.19
151,OK,266,10,752,752,535.61,336.55,729.0,346.69,652.13,431.97
152,OK,263,7,738,738,530.88,326.17,720.74,337.6,639.62,421.49
153,OK,257,-4,757,757,531.54,323.66,726.15,336.56,641.46,418.36
154,OK,254,-14,769,769,533.19,326.6,730.83,337.51,644.68,408.7
155,OK,258,-9,778,778,539.98,328.12,739.93,342.99,655.61,426.02
156,OK,254,-8,788,788,540.67,338.52,743.38,349.97,655.02,429.67
157,OK,248,-2,800,800,539.03,353.6,744.97,361.76,654.36,439.59
158,OK,264,9,792,792,549.73,362.36,753.47,371.9,668.54,444.58
159,OK,286,30,768,768,561.93,363.2,759.48,374.83,681.16,459.23
160,OK,290,42,763,763,560.85,372.5,757.28,380.5,684.14,470.54
161,OK,296,45,754,754,561.93,372.91,756.13,378.39,687.91,470.06
162,OK,299,51,754,754,565.97,376.07,759.91,384.14,690.38,476.46
163,OK,299,49,758,758,568.07,377.66,763.09,384.72,692.4,475.5
164,OK,305,53,754,754,571.39,379.42,765.39,385.54,695.98,478.07
165,OK,302,48,759,759,569.85,376.77,765.3,384.47,694.95,475.05
166,OK,290,44,770,770,562.43,377.86,760.67,380.17,689.84,479.56
167,OK,285,41,769,769,557.65,376.47,755.49,383.41,681.6,470.54
168,OK,277,38,774,774,553.04,374.65,752.35,381.03,675.8,472.87
169,OK,272,38,779,779,549.33,376.34,750.03,378.96,673.6,476.45
170,OK,270,36,784,784,548.54,377.94,750.36,379.54,675.84,478.99
171,OK,270,37,781,781,546.44,377.83,747.48,379.92,674.11,476.57
172,OK,269,34,784,784,547.93,375.73,749.78,378.85,674.65,475.4
173,OK,271,36,779,779,548.33,375.28,749.0,380.38,672.69,472.26
174,OK,267,33,784,784,546.57,375.29,748.29,381.51,671.91,472.8
175,OK,269,35,780,780,547.58,375.28,748.37,382.17,670.76,471.33
176,OK,265,33,785,785,544.19,376.33,746.26,380.1,669.13,471.88
177,OK,265,33,782,782,543.98,375.39,745.19,380.99,668.38,471.22
178,OK,264,35,781,781,543.45,375.84,744.45,383.0,665.16,470.87
179,OK,266,34,780,780,544.34,375.35,745.23,381.42,667.24,469.7
180,OK,267,33,783,783,545.27,375.11,746.95,380.16,670.92,470.97
181,OK,269,33,779,779,546.41,374.87,747.07,379.89,671.17,468.34
182,OK,268,35,778,778,545.55,377.15,745.89,379.8,670.08,470.07
183,OK,267,33,780,780,545.43,375.6,746.17,381.5,669.59,468.24
184,OK,268,34,777,777,544.76,375.09,744.86,381.48,667.93,465.86
185,OK,266,33,778,778,543.65,375.5,744.07,380.6,666.83,467.46
186,OK,265,33,780,780,544.09,374.49,744.95,381.83,665.86,469.35
187,OK,267,35,776,776,544.16,374.58,743.88,380.63,666.47,469.0
188,OK,266,32,780,780,544.66,374.03,745.37,381.22,667.81,467.04
189,OK,265,32,781,781,544.9,371.66,745.75,382.09,665.04,467.83
190,OK,264,32,781,781,544.37,371.83,745.27,381.66,664.36,467.76
191,OK,266,34,778,778,545.01,373.19,745.18,381.53,665.72,469.19
192,OK,268,35,775,775,546.04,372.65,745.34,382.38,665.68,468.28
193,OK,259,32,786,786,541.63,379.22,743.68,390.54,662.57,466.83
194,OK,263,33,781,781,542.96,375.96,743.93,386.92,664.08,466.04
195,OK,266,34,778,778,545.11,372.33,745.24,382.1,665.61,469.1
196,OK,265,34,778,778,544.4,373.2,744.7,381.79,664.27,469.09
197,OK,265,33,781,781,544.01,373.39,745.11,381.25,665.72,469.97
198,OK,265,35,778,778,543.35,375.31,743.69,381.1,665.35,470.82
199,OK,265,35,776,776,544.01,373.13,743.67,381.54,663.21,470.62
200,OK,266,35,777,777,544.38,371.98,744.2,380.69,664.02,470.63
201,OK,267,35,776,776,544.72,372.11,744.4,380.39,665.66,471.44
202,OK,267,38,773,773,543.57,373.63,742.65,380.69,664.21,471.85
203,OK,267,38,773,773,544.07,373.34,743.0,381.69,663.33,472.25
204,OK,264,35,776,776,543.34,372.35,742.94,381.88,662.61,470.81
205,OK,264,37,776,776,542.79,374.28,742.53,383.12,662.32,471.41
206,OK,265,35,778,778,543.73,373.81,743.93,381.57,664.86,471.18
207,OK,265,36,776,776,543.63,373.49,743.27,382.66,663.41,471.56
208,OK,264,35,778,778,543.97,372.47,744.0,382.52,663.54,471.72
209,OK,264,36,777,777,542.81,372.59,742.83,382.26,662.67,470.87
210,OK,262,36,776,776,540.96,372.53,740.68,382.89,659.73,470.52
211,OK,260,34,778,778,540.33,371.43,740.45,382.89,658.27,470.18
212,OK,261,33,780,780,541.26,371.59,741.97,381.73,661.08,469.9
213,OK,256,33,782,782,537.07,373.01,738.38,380.74,656.28,472.52
214,OK,259,33,780,780,539.68,372.03,740.3,381.42,659.13,470.39
215,OK,263,38,768,768,539.8,372.35,737.32,380.34,656.33,469.52
216,OK,263,34,769,769,539.63,368.66,737.55,377.83,656.87,462.86
217,OK,264,31,770,770,541.89,363.95,739.7,377.48,658.14,461.5
218,OK,262,31,770,770,540.8,363.44,738.55,376.82,655.05,462.0
219,OK,259,30,774,774,540.07,364.27,738.92,378.21,654.48,464.68
220,OK,260,32,776,776,540.08,367.86,739.33,382.55,656.31,465.64
221,OK,261,35,772,772,540.12,368.46,738.54,381.88,656.24,466.97
222,OK,266,35,763,763,541.61,362.15,737.4,378.08,655.03,462.53
223,OK,267,37,758,758,541.36,363.13,736.09,378.0,654.98,461.81
224,OK,269,40,755,755,542.07,361.91,735.79,378.51,654.43,464.49
225,OK,269,41,754,754,541.63,364.48,735.11,379.68,654.09,464.81
226,OK,269,43,753,753,540.82,364.66,734.29,378.36,654.21,466.52
227,OK,268,41,755,755,540.74,364.26,734.59,379.36,653.55,466.06
228,OK,270,44,748,748,541.04,365.0,733.05,379.77,652.3,465.26
229,OK,269,45,751,751,540.8,366.66,733.66,382.01,652.43,465.74
230,OK,267,38,759,759,541.68,363.84,736.44,381.82,654.57,461.61
231,OK,266,38,761,761,541.46,365.49,736.59,382.85,654.75,462.4
232,OK,264,34,764,764,540.54,365.1,736.62,381.23,654.04,460.7
233,OK,265,35,762,762,540.42,364.81,735.96,381.7,654.12,460.0
234,OK,260,33,766,766,538.2,365.43,734.79,382.05,649.9,459.59
235,OK,261,36,763,763,538.19,365.32,734.09,381.66,648.95,461.03
236,OK,261,31,770,770,541.33,363.77,738.56,383.37,653.08,459.91
237,OK,253,30,778,778,536.17,368.15,735.93,383.43,649.17,463.61
238,OK,267,23,769,769,544.72,359.84,742.41,372.71,658.64,448.8
239,OK,281,16,765,765,556.28,351.21,752.98,364.16,672.62,439.85
240,OK,284,5,772,772,559.07,349.72,757.68,361.22,682.34,427.42
241,OK,291,12,763,763,561.11,353.74,757.5,360.22,685.71,429.87
242,OK,284,6,770,770,559.2,349.86,757.13,362.86,681.66,427.26
243,OK,284,8,767,767,558.01,348.23,755.28,360.61,678.52,428.5
244,OK,277,12,769,769,554.32,348.82,751.8,365.01,669.06,436.38
245,OK,278,17,763,763,553.5,351.76,749.21,368.33,667.63,437.91
246,OK,277,17,766,766,554.3,351.18,750.71,369.06,668.92,441.85
247,OK,280,16,766,766,555.8,350.38,752.12,369.2,672.05,439.5
248,OK,283,20,761,761,556.57,351.51,751.76,369.25,672.86,440.38
249,OK,283,22,758,758,556.18,352.76,750.49,371.29,670.8,441.92
250,OK,282,21,763,763,556.65,353.18,752.28,372.11,672.25,442.46
251,OK,282,22,759,759,554.42,353.23,749.25,370.13,670.52,440.99
252,OK,279,21,762,762,552.11,356.01,747.92,368.91,670.63,442.33
253,OK,277,22,765,765,551.3,355.1,747.64,371.98,668.86,445.02
254,OK,274,29,764,764,550.41,360.81,746.39,379.6,665.31,453.34
255,OK,268,26,770,770,547.03,360.13,744.52,379.16,662.05,452.44
256,OK,271,27,766,766,548.56,357.79,744.8,378.61,662.72,453.19
257,OK,269,26,768,768,546.94,358.09,743.61,378.52,660.76,453.61
258,OK,271,30,763,763,547.33,358.29,742.86,379.22,660.52,454.7
259,OK,273,32,762,762,548.49,359.42,743.6,380.07,662.5,457.1
260,OK,274,33,760,760,548.86,360.17,743.62,380.04,663.02,457.83
261,OK,275,34,758,758,549.01,360.71,743.3,379.89,663.25,457.41
262,OK,276,36,756,756,548.58,362.03,742.65,379.02,662.8,458.22
263,OK,272,31,762,762,548.18,359.8,743.35,379.32,661.91,455.99
264,OK,274,34,758,758,548.82,360.74,743.05,380.29,661.16,457.22
265,OK,276,36,756,756,548.88,361.34,742.78,379.62,662.43,458.42
266,OK,275,37,757,757,548.35,361.28,742.35,381.24,661.64,459.45
267,OK,273,35,761,761,548.46,360.34,743.28,381.63,661.09,460.19
268,OK,259,27,779,779,542.52,365.28,742.05,386.83,655.44,456.48
269,OK,270,32,764,764,547.39,360.05,742.93,381.62,660.0,458.67
270,OK,270,33,762,762,546.73,359.84,741.91,381.51,658.91,458.81
271,OK,272,34,763,763,547.85,360.0,743.35,381.07,661.05,459.62
272,OK,272,34,763,763,548.57,359.86,743.84,380.9,661.79,460.18
273,OK,272,35,763,763,548.25,360.68,743.59,381.26,661.0,461.41
274,OK,271,33,764,764,547.97,361.01,743.62,381.07,661.89,460.77
275,OK,274,37,759,759,548.47,361.28,742.9,380.98,662.12,461.61
276,OK,274,35,761,761,548.88,360.65,743.66,381.59,662.47,460.65
277,OK,272,34,762,762,547.79,361.36,743.09,380.97,662.24,460.57
278,OK,270,32,766,766,547.45,360.66,743.58,380.82,660.97,460.38
279,OK,271,35,762,762,547.0,361.12,742.21,381.07,659.85,462.09
280,OK,267,31,771,771,544.9,364.25,742.64,382.32,660.52,460.35
281,OK,260,29,781,781,542.27,369.71,742.62,387.81,657.98,459.56
282,OK,272,33,767,767,547.57,363.02,744.28,382.01,664.44,460.51
283,OK,273,37,759,759,546.49,362.44,741.16,380.68,660.32,461.16
284,OK,278,43,751,751,548.92,361.86,741.38,381.22,661.44,464.91
285,OK,272,35,758,758,547.27,357.75,741.15,380.2,658.74,460.12
286,OK,275,37,755,755,547.85,358.36,741.34,378.31,660.72,461.58
287,OK,273,36,756,756,545.8,359.85,739.6,379.02,659.41,460.52
288,OK,272,36,757,757,545.03,360.5,739.24,378.42,658.65,460.21
289,OK,272,36,757,757,545.13,360.61,739.2,379.51,658.42,459.1
290,OK,269,34,760,760,544.54,359.93,739.32,379.02,657.94,458.96
291,OK,273,38,756,756,545.7,360.32,739.45,379.45,659.45,462.33
292,OK,273,39,755,755,545.68,360.87,739.32,378.97,658.65,462.71
293,OK,275,40,754,754,546.99,361.62,740.51,378.32,661.58,465.16
294,OK,273,39,757,757,546.26,360.19,740.11,380.14,659.46,463.85
295,OK,274,40,755,755,546.19,361.03,739.81,379.68,660.41,464.3
296,OK,268,35,763,763,544.02,360.67,739.59,379.68,658.11,463.77
297,OK,269,35,763,763,544.0,360.06,739.56,378.61,658.25,463.79
298,OK,268,35,762,762,544.84,360.35,740.18,379.93,657.38,463.01
299,OK,264,30,770,770,543.37,361.21,740.74,379.63,657.62,460.74
300,OK,268,34,764,764,544.51,361.35,740.37,379.74,658.2,462.96
301,OK,268,34,764,764,544.72,360.64,740.52,379.52,657.89,462.45
302,OK,267,35,765,765,543.85,361.85,740.14,380.11,657.65,463.06
303,OK,270,38,761,761,544.85,362.88,740.11,379.66,658.51,465.16
304,OK,270,37,762,762,545.46,363.85,740.75,382.28,660.35,464.12
305,OK,268,40,758,758,543.07,363.98,737.56,382.18,654.89,465.03
306,OK,263,33,770,770,542.13,365.77,739.28,386.51,656.9,460.55
307,OK,265,38,764,764,542.33,364.23,738.04,383.71,655.04,466.14
308,OK,265,39,762,762,540.97,365.25,736.45,383.81,653.59,465.79
309,OK,266,40,761,761,541.63,364.69,736.59,383.7,653.55,467.04
310,OK,264,37,765,765,541.29,364.17,737.56,382.75,652.93,466.26
311,OK,265,38,762,762,541.79,364.8,737.35,382.82,654.34,466.12
312,OK,263,37,766,766,540.4,365.55,736.97,381.51,654.25,466.5
313,OK,264,38,764,764,541.15,365.57,737.18,382.23,654.46,467.26
314,OK,265,39,763,763,540.83,365.57,736.6,382.59,653.37,466.94
315,OK,267,40,763,763,542.24,366.34,737.98,382.67,656.32,468.91
316,OK,267,38,764,764,543.52,365.77,739.47,382.94,657.01,466.94
317,OK,265,37,766,766,541.75,366.2,738.57,380.69,656.45,467.29
318,OK,262,38,766,766,540.59,367.49,737.32,383.07,652.54,468.22
319,OK,263,38,767,767,541.03,367.63,737.74,384.39,653.33,467.89
320,OK,266,38,765,765,542.49,366.75,738.92,383.43,656.07,466.62
321,OK,267,40,761,761,542.56,365.98,737.92,383.15,655.43,465.59
322,OK,265,35,768,768,543.44,365.88,740.19,385.22,657.09,464.35
323,OK,264,36,768,768,542.15,365.39,739.01,384.53,655.57,466.58
324,OK,264,34,770,770,543.15,366.14,740.39,385.81,657.09,463.53
325,OK,264,35,768,768,543.17,365.56,739.89,385.31,656.16,464.46
326,OK,261,36,774,774,538.32,371.17,737.33,384.47,658.4,468.74
327,OK,263,34,771,771,539.94,367.85,738.03,382.74,658.18,464.3
328,OK,262,37,768,768,539.16,367.61,736.28,384.51,654.29,467.64
329,OK,256,32,776,776,537.78,367.61,736.73,386.17,651.32,463.35
330,OK,260,37,767,767,539.18,367.42,735.47,388.53,649.83,463.47
331,OK,264,45,754,754,539.92,366.66,732.85,389.62,645.87,466.16
332,OK,259,43,758,758,536.68,364.84,730.44,388.73,642.71,467.31
333,OK,252,38,768,768,531.79,368.07,728.36,389.09,642.15,466.47
334,OK,250,37,766,766,532.17,364.62,727.88,388.6,637.25,463.99
335,OK,252,40,761,761,530.57,365.93,725.34,388.46,636.53,464.19
336,OK,254,40,760,760,532.6,364.61,726.8,390.09,638.79,463.37
337,OK,253,41,759,759,530.93,363.94,724.79,388.17,638.13,464.51
338,OK,257,47,747,747,528.53,365.14,719.85,386.51,637.41,465.38
339,OK,258,51,742,742,527.37,366.01,717.44,386.71,635.79,468.95
340,OK,257,50,743,743,525.99,363.07,716.2,384.33,635.93,469.66
341,OK,247,39,759,759,522.41,359.58,716.35,383.13,632.96,466.16
342,OK,243,41,755,755,518.48,359.05,711.57,381.85,626.83,465.72
343,OK,237,38,760,760,514.82,361.37,709.42,382.44,621.93,465.16
344,OK,241,42,756,756,516.83,361.13,710.42,382.67,625.89,469.64
345,OK,245,47,751,751,517.92,363.28,710.14,383.81,626.48,471.33
346,OK,240,46,754,754,515.83,364.71,708.86,385.14,623.25,471.59
347,OK,241,46,752,752,515.29,365.1,707.91,384.14,624.2,471.22
348,OK,239,43,756,756,514.74,364.54,708.51,384.27,624.37,469.43
349,OK,242,46,754,754,515.98,365.0,709.17,384.29,627.1,472.27
350,OK,246,46,755,755,517.47,365.74,711.21,383.56,632.01,473.11
351,OK,247,49,751,751,517.83,366.13,710.37,383.76,631.24,474.94
352,OK,242,48,757,757,516.59,372.47,710.75,391.59,627.58,470.24
353,OK,243,46,756,756,516.87,372.08,710.99,388.05,628.48,468.52
354,OK,242,25,770,770,520.29,361.89,718.28,372.93,635.92,453.59
355,OK,248,15,762,762,519.77,355.08,716.08,355.4,640.46,437.14
356,OK,238,-6,788,788,521.92,347.99,724.6,356.3,642.58,425.42
357,OK,244,-22,790,790,524.52,341.36,727.71,349.7,653.47,402.16
358,OK,253,-29,791,791,529.05,342.0,732.72,343.27,666.31,391.35
359,OK,255,-34,800,800,533.96,338.74,739.95,344.24,673.9,390.98
360,OK,261,-28,784,784,534.09,338.25,735.91,336.68,671.04,391.66
361,OK,271,-22,778,778,543.21,336.4,743.68,339.96,678.39,397.4
362,OK,263,-31,795,795,541.58,334.75,746.15,341.44,677.28,394.1
363,OK,267,-36,799,799,546.57,334.56,752.21,340.98,683.84,389.48
364,OK,272,-31,793,793,548.76,336.58,752.99,341.78,685.9,392.68
365,OK,276,-28,785,785,549.67,336.04,751.82,337.99,686.07,391.92
366,OK,278,-28,778,778,551.46,333.49,751.89,336.93,683.42,387.2
367,OK,278,-25,777,777,551.66,334.38,751.73,338.35,680.97,391.22
368,OK,272,-31,790,790,551.08,335.05,754.44,340.23,682.07,391.55
369,OK,274,-27,787,787,551.69,336.5,754.38,341.0,681.99,394.94
370,OK,273,-24,789,789,552.37,336.83,755.51,343.6,681.53,400.79
371,OK,274,-23,787,787,552.31,336.4,754.82,343.23,681.12,401.2
372,OK,270,-25,787,787,548.56,335.75,751.14,340.36,676.65,398.1
373,OK,267,-27,790,790,547.38,336.02,750.86,340.39,675.62,398.21
374,OK,272,-26,786,786,549.71,334.88,751.94,340.51,679.94,396.75
