k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
43,OK,55,-8,1015,1015,470.4,433.16,660.05,439.93,560.74,562.32
44,OK,58,-15,1020,1020,473.95,431.27,664.72,436.55,567.14,557.51
45,OK,52,-13,1020,1020,470.03,432.29,660.77,437.17,560.39,559.56
46,OK,42,-17,1041,1041,468.3,436.56,662.9,442.29,559.82,568.12
47,OK,36,-1,1037,1037,460.74,451.47,654.67,455.4,551.24,581.06
48,OK,31,4,1043,1043,461.04,456.04,655.81,467.72,546.28,589.68
49,OK,30,6,1056,1056,465.58,461.93,662.69,474.84,552.75,600.96
50,OK,32,17,1052,1052,467.03,469.68,663.15,484.56,552.53,609.49
51,OK,43,24,1041,1041,471.55,474.03,665.77,486.63,559.27,609.02
52,OK,39,20,1049,1049,471.61,473.41,667.19,489.66,557.17,608.35
53,OK,34,15,1063,1063,472.56,472.47,670.78,487.6,560.11,613.68
54,OK,32,14,1066,1066,471.11,474.54,669.85,489.18,560.19,612.44
55,OK,45,29,1034,1034,470.2,475.81,663.19,486.94,559.28,612.15
56,OK,33,31,1041,1041,461.64,478.56,656.11,487.32,548.48,620.39
57,OK,24,31,1051,1051,457.84,480.95,654.13,489.56,543.49,626.77
58,OK,23,29,1055,1055,457.21,484.23,654.39,489.73,544.27,625.4
59,OK,22,36,1045,1045,452.06,489.37,647.45,489.9,539.32,628.07
60,OK,24,40,1033,1033,449.16,487.43,642.44,486.63,535.7,626.71
61,OK,26,44,1025,1025,447.65,489.01,639.27,484.97,534.13,625.85
62,OK,24,41,1027,1027,445.55,487.38,637.57,482.71,532.88,624.23
63,OK,27,46,1020,1020,446.81,487.59,637.57,484.52,533.7,626.4
64,OK,25,49,1020,1020,445.03,491.6,635.8,488.02,531.02,629.29
65,OK,25,42,1025,1025,447.76,484.68,639.45,486.71,531.23,624.3
66,OK,30,31,1030,1030,455.75,474.31,648.28,482.64,539.58,614.77
67,OK,32,23,1037,1037,458.65,470.98,652.53,478.67,544.46,608.57
68,OK,25,11,1057,1057,460.46,467.0,657.94,475.74,548.78,607.96
69,OK,37,19,1043,1043,467.17,466.66,661.83,479.82,552.68,608.41
70,OK,36,21,1050,1050,468.46,473.99,664.48,486.61,556.53,613.21
71,OK,37,21,1059,1059,471.91,479.06,669.69,487.95,563.0,616.68
72,OK,47,16,1059,1059,478.25,479.25,676.19,482.9,575.76,609.75
73,OK,81,24,1031,1031,494.22,477.89,687.0,476.39,602.6,602.08
74,OK,47,15,1056,1056,474.02,483.48,671.47,478.92,579.0,606.72
75,OK,34,26,1050,1050,459.54,489.03,655.79,481.31,560.5,616.92
76,OK,22,36,1041,1041,445.68,493.7,640.03,482.63,542.52,624.4
77,OK,16,33,1050,1050,442.79,496.9,638.52,481.8,541.69,627.55
78,OK,8,32,1050,1050,438.03,492.82,634.07,482.72,531.21,626.24
79,OK,20,35,1025,1025,442.04,478.81,633.78,479.51,526.42,616.49
80,OK,23,21,1017,1017,447.96,459.06,637.69,472.98,521.1,592.28
81,OK,23,5,1039,1039,459.45,450.99,651.98,477.72,528.73,584.11
82,OK,17,-20,1073,1073,477.12,432.88,671.84,481.22,532.93,575.78
83,OK,-4,26,1023,1023,437.71,450.35,620.78,506.01,486.16,596.58
84,OK,-4,32,1057,1057,451.93,463.77,638.94,527.79,503.77,625.9
85,OK,9,30,1086,1086,473.16,477.12,667.24,537.22,534.3,640.41
86,OK,20,41,1067,1067,475.68,477.91,666.29,537.23,536.96,640.72
87,OK,13,36,1073,1073,469.82,475.21,662.56,530.89,533.03,642.12
88,OK,6,36,1061,1061,458.63,471.11,650.1,523.3,519.08,636.2
89,OK,13,33,1040,1040,450.47,467.89,641.4,505.49,521.67,620.05
90,OK,0,24,1047,1047,435.29,465.15,628.77,495.58,515.55,614.78
91,OK,-20,11,1062,1062,420.61,465.47,617.71,489.82,502.95,607.87
92,OK,-13,12,1069,1069,417.92,478.41,617.89,481.22,524.47,613.84
93,OK,-6,23,1058,1058,416.07,490.72,613.88,485.0,531.94,617.71
94,OK,-30,19,1064,1064,392.73,495.97,590.73,475.93,512.55,616.26
95,OK,-40,26,1063,1063,382.81,502.36,580.14,478.34,502.3,623.66
96,OK,-45,36,1057,1057,377.81,501.17,574.77,484.79,491.36,635.88
97,OK,-57,29,1064,1064,370.73,502.68,568.97,484.52,482.01,629.44
98,OK,-80,21,1076,1076,356.4,493.25,557.43,482.39,459.24,630.38
99,OK,-81,23,1066,1066,354.48,490.64,553.85,487.2,451.59,623.35
100,OK,-81,12,1084,1084,361.38,483.57,564.19,484.76,459.63,625.55
101,OK,-77,12,1083,1083,366.39,482.01,568.94,483.9,462.13,623.35
102,OK,-81,16,1072,1072,363.99,477.57,564.12,490.36,446.24,621.18
103,OK,-87,21,1064,1064,364.92,473.65,561.51,504.93,427.34,618.29
104,OK,-82,19,1080,1080,378.67,475.13,577.18,512.38,438.62,624.35
105,OK,-80,14,1098,1098,386.92,477.92,589.06,514.03,450.52,631.9
106,OK,-63,5,1093,1093,400.73,461.01,601.34,499.83,466.12,623.35
107,OK,-47,-2,1076,1076,409.73,446.24,606.72,487.41,474.46,607.06
108,OK,-51,-10,1081,1081,407.26,443.0,605.29,483.77,472.75,598.22
109,OK,-50,-17,1088,1088,408.63,441.71,608.77,477.93,480.63,595.25
110,OK,-49,-20,1087,1087,408.6,439.12,608.83,474.66,480.81,590.51
111,OK,-49,-21,1087,1087,408.03,437.24,608.3,472.47,481.63,589.43
112,OK,-46,-20,1081,1081,408.63,436.55,607.81,471.62,481.49,586.81
113,OK,-39,-20,1075,1075,411.86,434.47,609.99,469.11,485.21,584.12
114,OK,-45,-28,1086,1086,409.83,433.94,610.65,464.59,486.21,582.41
115,OK,-40,-28,1080,1080,411.54,431.96,611.44,461.26,489.97,579.07
116,OK,-30,-23,1070,1070,416.4,432.16,614.52,460.65,495.02,579.53
117,OK,-21,-26,1064,1064,420.53,428.35,617.97,453.15,502.78,573.0
118,OK,-17,-21,1054,1054,421.32,429.07,616.92,453.14,502.39,571.78
119,OK,-26,-30,1068,1068,419.52,425.13,617.45,452.31,499.24,570.69
120,OK,-21,-32,1068,1068,421.66,423.94,619.7,450.02,506.34,568.67
121,OK,-24,-32,1062,1062,416.02,423.34,613.19,447.07,501.33,564.73
122,OK,-24,-32,1057,1057,412.84,420.9,609.1,445.36,498.2,560.0
123,OK,-28,-38,1069,1069,410.69,425.88,609.86,443.42,502.75,558.79
124,OK,-17,-33,1056,1056,415.79,424.54,612.48,442.46,509.33,558.26
125,OK,1,-27,1043,1043,426.17,423.66,620.42,442.14,521.21,556.59
126,OK,5,-26,1045,1045,430.76,425.37,625.53,441.83,526.89,559.08
127,OK,4,-33,1059,1059,436.38,422.86,633.53,440.98,532.39,561.76
128,OK,11,-35,1040,1040,437.63,411.89,630.98,433.54,528.72,547.33
129,OK,3,-59,1052,1052,431.41,400.29,627.3,418.0,529.91,526.57
130,OK,-9,-54,1051,1051,420.29,400.78,615.56,423.35,515.85,530.42
131,OK,-43,-60,1061,1061,388.78,406.33,586.87,417.05,486.24,528.62
132,OK,-57,-46,1050,1050,370.08,419.35,566.44,420.79,468.69,539.46
133,OK,-87,-43,1069,1069,348.1,432.89,547.98,428.72,447.67,552.86
134,OK,-92,-35,1055,1055,337.01,432.59,534.24,424.99,436.21,556.53
135,OK,-123,-37,1075,1075,314.47,446.16,515.17,433.02,414.29,562.31
136,OK,-114,-4,1035,1035,306.24,456.98,499.4,444.39,403.78,576.42
137,OK,-139,-12,1061,1061,290.27,459.99,488.16,444.24,393.36,584.8
138,OK,-158,-17,1075,1075,274.91,466.14,474.57,442.32,383.4,585.82
139,OK,-180,-32,1091,1091,261.99,463.99,464.42,437.85,368.77,576.72
140,OK,-183,-36,1093,1093,258.34,460.84,460.52,430.73,368.24,575.52
141,OK,-189,-45,1092,1092,255.22,451.62,457.71,424.83,359.45,565.63
142,OK,-181,-41,1086,1086,260.71,451.91,462.22,426.14,363.73,565.3
143,OK,-169,-35,1085,1085,272.19,450.22,474.35,432.06,373.68,573.79
144,OK,-144,-25,1057,1057,284.66,450.32,481.23,430.08,385.75,567.6
145,OK,-132,-26,1053,1053,295.51,446.7,491.62,427.91,394.93,564.02
146,OK,-117,-28,1048,1048,308.31,444.95,503.24,424.54,408.67,557.75
147,OK,-105,-25,1034,1034,315.11,441.6,507.52,422.39,413.41,552.05
148,OK,-103,-32,1052,1052,323.71,440.83,519.61,423.5,424.6,556.66
149,OK,-107,-36,1058,1058,322.87,439.57,519.84,421.12,423.97,556.14
150,OK,-98,-38,1052,1052,329.15,436.2,525.17,419.72,429.08,549.79
151,OK,-93,-31,1047,1047,332.05,437.36,527.32,422.47,431.42,555.27
152,OK,-101,-30,1073,1073,333.38,451.1,533.68,439.14,437.27,567.75
153,OK,-93,-13,1064,1064,338.24,458.82,537.08,449.38,441.48,584.2
154,OK,-107,-16,1098,1098,340.51,472.86,545.86,468.36,441.19,595.47
155,OK,-84,8,1069,1069,353.8,478.2,553.73,480.91,446.71,605.06
156,OK,-63,3,1077,1077,377.74,470.33,579.05,477.57,473.46,608.24
157,OK,-59,-2,1086,1086,386.78,470.3,589.7,480.3,481.43,608.14
158,OK,-43,19,1078,1078,400.64,482.99,601.5,500.31,492.27,625.55
159,OK,-39,25,1076,1076,401.84,490.73,602.6,503.48,496.6,630.41
160,OK,-48,26,1084,1084,396.56,492.1,598.74,506.91,490.51,636.8
161,OK,-35,50,1055,1055,397.38,500.82,594.2,515.93,489.78,645.83
162,OK,-40,59,1052,1052,390.24,510.61,586.79,520.86,485.17,655.14
163,OK,-36,67,1049,1049,392.72,515.66,588.48,527.12,487.39,662.22
164,OK,-39,70,1052,1052,390.47,518.5,586.94,527.39,487.25,669.9
165,OK,-39,73,1050,1050,389.38,523.07,585.66,531.27,486.36,670.53
166,OK,-47,63,1062,1062,385.54,519.6,584.05,525.86,483.82,665.91
167,OK,-63,31,1077,1077,375.31,498.42,576.69,499.64,475.79,639.71
168,OK,-95,-1,1094,1094,353.62,477.07,558.23,478.45,449.93,615.29
169,OK,-109,-16,1095,1095,335.08,468.81,539.72,460.08,439.24,598.83
170,OK,-128,1,1046,1046,298.99,465.07,494.06,449.85,393.97,592.05
171,OK,-141,1,1038,1038,282.47,461.08,475.86,443.45,377.49,588.3
172,OK,-158,-21,1058,1058,271.78,455.39,468.63,434.98,373.33,572.18
173,OK,-156,-18,1051,1051,271.62,454.43,467.09,433.49,370.21,571.17
174,OK,-141,0,1035,1035,282.86,459.29,475.83,444.59,374.19,582.89
175,OK,-131,-6,1036,1036,296.39,454.01,489.91,443.77,381.86,576.8
176,OK,-110,-22,1028,1028,316.77,437.97,508.86,428.1,397.18,552.18
177,OK,-119,-59,1074,1074,323.92,423.23,524.56,413.59,412.54,538.42
178,OK,-77,-78,1024,1024,344.32,386.31,535.67,380.61,430.21,485.63
179,OK,-50,-79,985,985,355.81,370.75,539.75,361.93,436.36,460.26
180,OK,-11,-64,940,940,380.1,357.84,555.85,355.94,452.0,455.23
181,OK,27,-58,901,901,399.98,349.08,568.55,350.46,469.91,435.49
182,OK,74,-40,843,843,423.31,342.05,580.92,344.05,489.11,419.75
183,OK,76,-44,876,876,440.13,346.92,603.62,358.12,507.57,435.82
184,OK,66,-47,899,899,436.61,358.76,604.64,363.55,510.45,444.09
185,OK,39,-56,932,932,426.05,364.84,600.3,368.54,498.04,454.99
186,OK,11,-55,979,979,414.72,381.84,597.74,384.29,494.44,485.42
187,OK,-6,-21,984,984,397.44,412.69,581.43,413.92,483.87,530.03
188,OK,-39,-28,1032,1032,384.09,428.08,577.15,426.5,473.69,550.52
189,OK,-53,0,1055,1055,377.54,463.65,574.84,462.84,472.9,591.01
190,OK,-80,29,1079,1079,362.1,495.37,563.95,497.68,456.09,641.1
191,OK,-73,57,1077,1077,368.33,522.35,569.63,527.24,462.97,666.02
192,OK,-65,59,1069,1069,371.46,521.22,571.27,525.4,468.26,664.11
193,OK,-62,46,1072,1072,376.46,506.69,576.88,514.02,472.16,654.65
194,OK,-68,21,1079,1079,377.14,484.62,578.61,495.2,465.83,630.26
195,OK,-59,11,1089,1089,389.53,480.04,592.78,493.03,479.5,624.55
196,OK,-28,24,1065,1065,411.03,481.3,609.52,498.19,499.34,623.22
197,OK,5,66,1040,1040,431.56,507.7,625.18,527.08,522.0,656.37
198,OK,-2,94,1054,1054,430.23,540.28,626.94,551.54,522.67,696.33
199,OK,-9,77,1101,1101,443.1,543.27,648.4,558.68,536.97,703.56
200,OK,-9,85,1103,1103,444.98,550.53,650.35,570.27,536.85,713.6
201,OK,-9,112,1108,1108,448.86,576.09,654.83,599.61,539.22,745.4
202,OK,-10,122,1114,1114,447.36,589.7,654.96,607.68,543.28,759.48
203,OK,-10,122,1110,1110,446.78,587.99,653.38,607.89,540.91,756.33
204,OK,-12,115,1115,1115,446.17,583.47,653.79,602.3,540.15,751.16
205,OK,-4,122,1093,1093,449.18,578.44,651.94,604.25,535.29,746.1
206,OK,-3,115,1096,1096,450.08,571.94,653.41,597.6,538.39,742.28
207,OK,-5,103,1090,1090,445.18,562.18,647.76,584.3,533.91,723.11
208,OK,-13,94,1097,1097,439.51,554.6,643.44,576.72,529.27,719.26
209,OK,-15,88,1071,1071,423.23,547.29,623.36,556.12,516.95,695.14
210,OK,-26,61,1064,1064,409.71,525.64,608.57,530.37,504.3,659.95
211,OK,-58,31,1085,1085,387.48,503.06,590.36,504.37,479.19,644.17
212,OK,-61,29,1085,1085,384.0,503.42,586.76,497.87,477.23,642.3
213,OK,-63,14,1100,1100,387.9,494.33,593.67,493.56,483.85,635.24
214,OK,-46,14,1084,1084,400.25,487.31,602.82,494.71,491.34,622.09
215,OK,-44,15,1085,1085,401.99,485.67,604.7,496.29,492.73,624.97
216,OK,-42,18,1083,1083,404.15,486.24,606.23,499.62,493.33,625.88
217,OK,-44,13,1091,1091,404.01,484.42,607.53,497.58,496.36,626.22
218,OK,-31,19,1072,1072,409.26,481.74,609.43,491.87,502.08,623.87
219,OK,-21,13,1068,1068,417.82,474.25,617.08,488.03,509.07,612.91
220,OK,-13,4,1053,1053,418.44,459.35,614.91,474.01,509.92,594.33
221,OK,-33,-18,1071,1071,405.07,447.59,605.31,455.11,500.8,584.21
222,OK,-49,-22,1062,1062,384.42,451.88,583.02,445.91,482.06,570.74
223,OK,-60,-11,1053,1053,370.14,457.97,566.84,447.8,464.73,578.41
224,OK,-82,-13,1065,1065,355.17,460.17,554.27,458.08,445.43,579.36
225,OK,-95,-19,1073,1073,345.34,458.18,546.06,455.22,437.64,578.13
226,OK,-95,-22,1063,1063,339.57,450.33,538.36,443.76,433.25,571.48
227,OK,-95,-43,1074,1074,343.93,443.0,544.59,432.68,440.62,551.64
228,OK,-71,-40,1050,1050,357.2,433.62,553.35,424.06,453.94,542.57
229,OK,-54,-33,1034,1034,366.79,432.97,559.93,425.03,463.47,540.58
230,OK,-34,-31,1029,1029,385.51,424.71,577.92,423.6,480.26,541.95
231,OK,-40,-35,1051,1051,392.87,424.01,589.18,435.11,480.59,550.64
232,OK,4,-6,1005,1005,416.67,429.09,603.84,446.41,503.04,555.69
233,OK,-2,-6,1030,1030,422.37,437.28,614.0,456.34,507.9,573.06
234,OK,-7,-12,1046,1046,424.88,436.38,619.34,457.25,509.96,575.96
235,OK,-14,-21,1059,1059,422.62,431.89,619.94,449.83,509.22,576.21
236,OK,-10,-27,1053,1053,424.52,425.22,620.6,444.13,509.72,565.01
237,OK,-2,-27,1041,1041,426.55,421.05,620.21,440.53,513.1,556.16
238,OK,-12,-34,1059,1059,422.69,422.23,620.05,438.17,513.17,560.39
239,OK,-8,-33,1048,1048,421.78,420.78,617.18,435.41,512.87,554.08
240,OK,-6,-33,1043,1043,420.97,418.74,615.53,432.44,512.64,551.41
241,OK,-8,-34,1044,1044,420.53,417.5,615.1,434.22,510.27,551.22
242,OK,-7,-34,1044,1044,420.95,418.56,615.77,432.66,513.28,551.61
243,OK,-6,-33,1041,1041,420.35,419.01,614.42,434.72,511.12,549.04
244,OK,-6,-35,1043,1043,420.45,419.09,615.1,432.56,513.23,547.13
245,OK,-3,-33,1041,1041,421.58,420.31,615.93,432.81,516.26,547.87
246,OK,-5,-33,1042,1042,420.78,421.35,615.34,433.71,514.51,549.94
247,OK,-9,-37,1048,1048,419.64,421.03,615.28,432.28,514.39,548.75
248,OK,-14,-42,1060,1060,418.75,422.33,616.72,432.85,515.98,549.59
249,OK,-11,-39,1054,1054,418.61,422.79,615.46,433.07,515.27,549.31
250,OK,-13,-38,1055,1055,416.47,424.48,613.66,433.12,513.82,549.74
251,OK,-14,-37,1055,1055,415.66,425.29,612.74,433.77,512.43,550.87
252,OK,-16,-40,1059,1059,414.58,424.42,612.5,431.52,513.49,550.11
253,OK,-15,-40,1054,1054,413.84,424.54,610.89,430.45,513.24,547.65
254,OK,-15,-39,1052,1052,412.53,425.32,609.26,429.41,512.99,547.51
255,OK,-12,-37,1047,1047,412.57,425.07,608.32,428.39,513.36,546.28
256,OK,-10,-36,1044,1044,412.9,424.91,608.21,428.41,514.0,545.71
257,OK,-11,-37,1047,1047,412.68,425.53,608.56,428.51,513.7,546.18
258,OK,-11,-38,1049,1049,413.29,426.25,609.53,428.46,515.63,545.58
259,OK,-11,-39,1050,1050,414.35,425.63,610.76,429.76,515.89,545.99
260,OK,-11,-38,1051,1051,414.2,425.65,610.76,429.58,515.81,546.64
261,OK,-10,-37,1048,1048,414.4,426.44,610.44,429.6,516.81,547.58
262,OK,-11,-39,1053,1053,414.83,426.31,611.66,429.97,517.93,547.7
263,OK,-8,-35,1043,1043,414.07,425.32,609.17,429.15,515.04,546.19
264,OK,-11,-36,1045,1045,412.46,425.88,607.91,428.41,512.79,545.47
265,OK,-16,-39,1050,1050,410.06,425.0,606.34,428.28,509.88,545.77
266,OK,-17,-38,1051,1051,409.73,425.73,606.21,428.64,509.82,546.84
267,OK,-16,-38,1052,1052,410.08,427.07,606.82,428.68,512.11,549.02
268,OK,-12,-34,1047,1047,410.73,428.64,606.62,428.89,513.84,549.73
269,OK,-13,-35,1049,1049,410.84,428.49,606.95,429.32,513.33,550.95
270,OK,-15,-36,1050,1050,410.29,427.97,606.64,428.92,513.06,550.58
271,OK,-20,-36,1051,1051,405.79,429.71,602.37,429.08,507.63,550.37
272,OK,-21,-35,1048,1048,403.29,430.38,599.3,427.88,506.47,549.91
273,OK,-26,-37,1050,1050,400.04,430.66,596.44,428.08,501.69,547.68
274,OK,-26,-36,1055,1055,401.13,431.43,598.51,430.45,502.78,551.96
275,OK,-33,-40,1068,1068,399.89,433.12,599.71,432.81,502.88,556.74
276,OK,-33,-39,1067,1067,399.3,432.84,598.91,432.86,501.01,556.8
277,OK,-46,-38,1073,1073,389.93,439.18,590.47,432.63,491.37,561.01
278,OK,-51,-41,1074,1074,386.2,437.93,586.84,430.16,486.79,558.36
279,OK,-50,-37,1060,1060,382.72,435.91,580.92,429.18,479.83,554.31
280,OK,-62,-19,1056,1056,371.09,447.65,568.37,440.43,464.21,574.75
281,OK,-75,-24,1047,1047,357.34,441.93,553.1,437.09,441.12,558.94
282,OK,-85,-31,1060,1060,352.7,440.8,550.84,434.66,438.33,561.23
283,OK,-83,-25,1059,1059,354.74,442.89,552.83,438.08,439.83,568.06
284,OK,-85,-33,1070,1070,357.01,442.07,557.11,437.59,444.23,566.0
285,OK,-84,-28,1065,1065,355.76,443.82,554.92,437.67,442.54,567.27
286,OK,-79,-25,1059,1059,356.86,444.62,554.87,437.4,445.52,568.94
287,OK,-72,-19,1055,1055,361.05,448.72,558.18,439.73,452.14,573.3
288,OK,-73,-27,1067,1067,363.42,445.65,562.79,436.41,457.77,572.47
289,OK,-64,-23,1055,1055,366.98,444.34,564.08,435.82,462.0,569.38
290,OK,-60,-19,1049,1049,367.95,446.3,563.78,435.76,463.67,570.33
291,OK,-55,-16,1042,1042,370.07,446.4,564.74,436.04,466.46,570.06
292,OK,-58,-21,1050,1050,369.44,446.86,565.51,435.18,466.59,568.3
293,OK,-55,-19,1047,1047,370.83,446.32,566.28,435.4,468.51,567.77
294,OK,-55,-17,1043,1043,369.25,445.93,563.95,435.52,465.44,567.86
295,OK,-59,-22,1053,1053,369.47,446.02,566.02,434.92,466.76,567.91
296,OK,-54,-19,1046,1046,371.46,446.7,566.79,434.94,468.89,567.73
297,OK,-53,-21,1048,1048,372.91,446.16,568.53,434.16,471.4,567.27
298,OK,-53,-23,1051,1051,373.4,445.33,569.54,433.14,472.92,565.85
299,OK,-50,-21,1047,1047,374.32,445.06,569.7,433.06,474.25,566.32
300,OK,-53,-24,1049,1049,373.29,444.86,568.98,432.06,472.72,563.11
301,OK,-48,-22,1043,1043,374.84,443.46,569.45,431.35,474.16,561.82
302,OK,-55,-29,1053,1053,372.93,442.45,569.45,430.42,471.79,559.21
303,OK,-58,-31,1058,1058,371.82,442.71,569.17,429.62,471.7,560.71
304,OK,-53,-28,1050,1050,373.97,442.0,569.88,429.78,473.8,559.07
305,OK,-51,-27,1048,1048,374.08,442.96,569.62,429.33,474.87,558.17
306,OK,-51,-27,1049,1049,374.24,442.22,570.08,429.49,474.27,558.58
307,OK,-51,-29,1050,1050,375.18,442.01,571.13,428.94,475.49,557.25
308,OK,-49,-24,1045,1045,374.27,443.15,569.26,430.06,474.77,559.62
309,OK,-52,-26,1048,1048,373.64,443.42,569.2,429.27,474.45,559.69
310,OK,-48,-20,1041,1041,373.89,446.4,568.02,432.51,474.15,562.08
311,OK,-48,-16,1038,1038,373.07,447.0,566.76,433.06,473.71,566.42
312,OK,-52,-16,1044,1044,372.42,449.25,567.22,435.76,471.45,570.18
313,OK,-59,-19,1069,1069,376.29,456.29,576.04,450.02,475.32,578.52
314,OK,-51,0,1068,1068,384.16,474.68,583.87,472.4,482.29,595.57
315,OK,-49,13,1083,1083,392.47,488.11,595.0,488.26,491.48,621.56
316,OK,-10,62,1053,1053,420.79,511.39,616.87,529.33,513.72,657.23
317,OK,5,97,1047,1047,431.86,539.21,627.01,554.53,527.79,694.95
318,OK,8,88,1072,1072,445.97,541.82,645.7,559.85,543.06,699.07
319,OK,7,82,1080,1080,449.57,537.14,650.62,555.83,545.45,698.56
320,OK,12,85,1071,1071,450.55,536.06,650.02,554.79,545.21,696.2
321,OK,16,90,1057,1057,448.06,534.72,645.01,550.92,542.43,693.82
322,OK,25,96,1032,1032,446.59,531.18,639.13,545.81,540.65,686.3
323,OK,26,104,1019,1019,440.68,534.81,630.99,545.77,535.81,685.83
324,OK,11,92,1026,1026,428.93,531.82,620.59,539.5,523.49,674.93
325,OK,0,79,1034,1034,419.99,529.25,613.39,530.53,517.67,662.19
326,OK,-14,69,1043,1043,409.4,523.24,604.46,523.66,508.33,657.97
327,OK,-36,55,1064,1064,397.44,516.95,596.34,514.61,496.53,658.47
328,OK,-35,63,1049,1049,392.04,518.84,588.18,515.76,489.46,657.05
329,OK,-36,61,1050,1050,392.44,516.71,588.78,517.24,488.8,655.99
330,OK,-41,62,1057,1057,390.4,519.62,588.05,520.17,486.27,661.9
331,OK,-34,64,1061,1061,399.1,522.2,597.4,526.46,494.44,665.11
332,OK,-17,79,1043,1043,408.4,531.46,603.39,534.32,502.39,669.07
333,OK,-10,90,1041,1041,415.02,535.98,609.65,542.59,508.03,681.24
334,OK,-7,91,1038,1038,418.67,535.69,612.7,543.69,509.23,680.51
335,OK,13,100,1014,1014,427.69,534.72,617.18,543.72,519.16,675.12
336,OK,2,83,1036,1036,423.97,528.73,617.65,531.19,520.05,673.34
337,OK,-3,79,1038,1038,420.11,527.76,614.27,531.28,515.85,668.27
338,OK,-1,80,1029,1029,418.11,527.37,610.55,528.29,513.59,661.23
339,OK,-3,75,1032,1032,417.42,522.42,610.36,526.86,513.91,659.25
340,OK,-18,60,1045,1045,407.71,514.9,603.09,516.88,503.01,648.33
341,OK,-41,40,1072,1072,396.44,507.64,596.85,505.69,494.37,645.72
342,OK,-39,42,1062,1062,396.54,502.89,595.06,507.82,488.87,642.18
343,OK,-43,37,1069,1069,393.6,503.8,593.46,500.97,489.93,639.8
344,OK,-60,5,1107,1107,391.1,489.93,598.07,487.18,492.28,628.95
345,OK,-39,12,1073,1073,397.31,483.17,598.07,482.79,497.2,614.29
346,OK,-44,7,1080,1080,395.13,483.36,597.05,481.38,495.97,613.48
347,OK,-63,-3,1107,1107,387.24,484.33,594.16,480.71,490.04,618.3
348,OK,-62,1,1098,1098,386.77,483.77,592.04,484.16,485.45,617.42
