k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
97,OK,27,5,1051,1051,460.74,451.72,656.59,469.17,547.04,599.74
98,OK,24,-10,1062,1062,460.63,445.14,658.5,461.65,550.86,588.75
99,OK,16,-12,1060,1060,451.41,447.12,649.43,457.69,542.16,585.22
100,OK,1,-15,1078,1078,446.13,446.45,647.23,460.35,534.83,596.41
101,OK,-5,-22,1082,1082,441.28,442.51,643.3,454.61,530.61,590.95
102,OK,-9,-25,1080,1080,437.31,439.93,639.09,450.37,525.65,585.07
103,OK,-3,-26,1078,1078,441.29,438.98,642.76,448.54,531.32,582.55
104,OK,0,-31,1083,1083,445.93,435.93,648.19,447.95,536.48,578.68
105,OK,9,-31,1082,1082,454.56,435.51,656.58,448.41,546.12,578.85
106,OK,33,-4,1046,1046,462.85,442.01,657.52,460.5,552.01,587.69
107,OK,42,6,1041,1041,467.57,448.67,661.71,464.34,559.53,597.12
108,OK,35,17,1048,1048,467.81,457.65,662.8,477.89,554.17,614.81
109,OK,35,16,1054,1054,471.06,455.44,666.54,481.12,555.87,617.8
110,OK,26,13,1071,1071,468.07,461.62,667.06,483.95,556.01,624.48
111,OK,27,21,1068,1068,467.88,467.87,666.28,491.45,555.02,631.76
112,OK,28,24,1070,1070,469.37,473.28,668.26,494.7,558.66,635.44
113,OK,14,25,1095,1095,467.76,480.81,670.69,508.41,554.2,650.62
114,OK,11,33,1099,1099,468.04,486.95,670.96,519.6,550.69,661.71
115,OK,5,38,1108,1108,471.55,491.19,674.23,534.39,546.35,672.28
116,OK,9,45,1112,1112,476.42,496.83,679.74,540.75,553.01,683.4
117,OK,5,41,1119,1119,475.43,496.42,679.89,540.93,551.67,682.19
118,OK,12,50,1098,1098,473.58,498.2,674.58,540.49,548.29,678.8
119,OK,0,28,1112,1112,464.56,488.74,669.73,523.02,545.08,662.89
120,OK,7,30,1093,1093,463.42,482.46,665.32,514.77,541.83,653.9
121,OK,14,26,1078,1078,464.09,474.64,663.43,504.36,544.02,642.17
122,OK,20,22,1073,1073,465.55,470.9,664.45,497.21,548.38,632.2
123,OK,30,16,1061,1061,470.72,460.5,667.01,489.23,551.39,618.74
124,OK,34,16,1052,1052,471.45,456.39,666.21,484.49,551.52,613.85
125,OK,27,2,1063,1063,469.55,446.81,666.02,477.53,548.29,604.55
126,OK,28,-1,1059,1059,470.59,441.84,665.92,474.41,547.5,598.67
127,OK,22,-15,1075,1075,468.91,435.91,667.72,465.72,551.18,593.29
128,OK,28,-11,1062,1062,469.21,436.57,665.76,465.55,551.17,590.74
129,OK,26,-11,1063,1063,467.33,436.54,664.09,465.06,549.37,590.19
130,OK,19,-13,1074,1074,466.7,437.35,665.2,467.92,546.21,595.4
131,OK,27,0,1059,1059,468.94,444.64,664.72,475.1,546.81,599.97
132,OK,30,2,1060,1060,472.04,446.46,667.75,477.67,550.58,603.06
133,OK,27,3,1071,1071,473.6,451.24,671.74,480.86,551.78,611.85
134,OK,31,7,1071,1071,477.54,455.74,675.21,487.68,555.89,613.52
135,OK,34,11,1071,1071,480.47,458.49,678.18,490.89,560.5,618.61
136,OK,41,17,1066,1066,483.88,466.17,681.04,495.46,566.6,620.57
137,OK,43,23,1064,1064,484.52,469.66,681.41,498.67,568.22,627.19
138,OK,50,33,1052,1052,486.16,474.05,680.68,502.97,568.7,631.04
139,OK,50,31,1056,1056,488.31,473.51,683.45,503.72,570.66,630.94
140,OK,54,31,1053,1053,489.77,472.67,684.56,502.15,573.63,628.02
141,OK,53,28,1054,1054,489.34,473.2,684.64,500.48,574.28,624.64
142,OK,55,29,1053,1053,489.87,472.02,684.96,499.61,574.65,625.02
143,OK,55,31,1052,1052,490.37,474.71,685.44,500.43,575.55,627.63
144,OK,52,29,1056,1056,488.58,474.31,684.52,499.46,574.35,627.97
145,OK,53,29,1056,1056,489.4,474.72,685.22,499.68,575.14,628.63
146,OK,55,33,1056,1056,492.42,476.35,687.97,503.5,576.87,633.32
147,OK,55,30,1061,1061,491.87,476.95,688.84,501.29,580.41,631.08
148,OK,59,33,1050,1050,492.79,476.88,687.67,500.54,579.53,629.08
149,OK,59,32,1053,1053,493.97,476.95,689.17,502.43,579.52,627.98
150,OK,57,35,1048,1048,490.66,478.2,684.95,503.74,574.81,627.88
151,OK,55,29,1053,1053,491.16,477.01,686.28,503.46,575.18,621.2
152,OK,58,31,1051,1051,491.74,477.15,686.58,502.47,577.29,622.51
153,OK,62,29,1050,1050,495.08,475.77,689.8,501.4,582.18,620.96
154,OK,60,31,1049,1049,493.56,475.67,688.06,501.11,578.79,621.94
155,OK,66,37,1040,1040,495.4,478.52,688.43,502.68,581.08,624.48
156,OK,60,33,1053,1053,493.83,478.47,689.21,502.59,581.35,629.43
157,OK,57,31,1054,1054,491.79,477.31,687.54,501.21,578.49,628.15
158,OK,54,28,1060,1060,492.04,476.7,688.77,500.92,579.14,628.52
159,OK,56,32,1057,1057,492.09,477.96,688.28,502.79,578.41,629.75
160,OK,61,35,1050,1050,493.82,478.49,688.66,502.79,580.98,630.31
161,OK,58,33,1055,1055,492.68,477.21,688.44,502.08,579.82,631.09
162,OK,61,38,1047,1047,492.58,479.82,686.97,503.96,578.66,631.7
163,OK,62,39,1047,1047,493.54,479.79,687.91,504.03,579.71,632.24
164,OK,59,32,1053,1053,492.73,476.13,688.2,500.87,580.34,628.22
165,OK,58,30,1055,1055,492.72,475.69,688.56,499.44,581.23,627.67
166,OK,61,32,1048,1048,492.74,476.08,687.31,499.14,580.03,625.16
167,OK,48,26,1070,1070,489.43,476.13,688.28,499.24,578.11,635.39
168,OK,43,27,1077,1077,488.97,475.97,688.58,502.85,574.88,641.22
169,OK,40,11,1091,1091,488.97,469.31,691.66,492.4,580.92,632.16
170,OK,41,7,1090,1090,489.69,466.41,692.43,488.37,581.81,628.1
171,OK,39,7,1090,1090,487.55,467.35,690.39,487.61,580.31,626.81
172,OK,44,12,1082,1082,487.99,470.26,689.43,488.94,581.38,627.7
173,OK,41,11,1086,1086,487.46,469.5,689.6,489.62,580.22,629.22
174,OK,44,14,1081,1081,487.91,470.14,689.01,491.13,579.82,629.23
175,OK,45,16,1078,1078,488.99,471.34,689.56,492.51,580.3,629.42
176,OK,43,12,1084,1084,488.11,470.06,689.8,489.91,581.49,629.36
177,OK,45,13,1083,1083,489.23,470.75,690.98,489.65,583.76,628.67
178,OK,44,7,1086,1086,490.11,465.2,692.04,487.8,583.0,625.44
179,OK,52,14,1074,1074,493.11,466.8,692.66,490.1,585.46,624.22
180,OK,60,17,1065,1065,495.95,471.02,694.04,491.25,590.33,618.5
181,OK,61,20,1070,1070,499.59,474.85,698.49,496.75,594.65,626.12
182,OK,54,9,1084,1084,501.04,466.14,702.18,492.06,592.37,623.62
183,OK,72,13,1061,1061,508.73,459.94,705.13,488.35,597.15,613.58
184,OK,79,11,1045,1045,510.55,451.53,703.6,482.57,596.81,599.03
185,OK,77,15,1039,1039,506.36,451.38,698.15,482.16,591.49,601.79
186,OK,66,11,1050,1050,500.4,453.91,694.54,483.94,585.12,604.56
187,OK,55,3,1064,1064,495.84,453.15,692.89,480.64,581.48,604.06
188,OK,54,7,1067,1067,495.47,456.5,693.06,484.98,581.62,610.72
189,OK,62,16,1059,1059,499.3,460.86,695.38,488.74,586.62,616.58
190,OK,58,12,1064,1064,497.15,458.41,694.25,485.96,585.34,616.26
191,OK,55,11,1067,1067,495.77,459.11,693.51,485.52,583.26,617.25
192,OK,60,12,1062,1062,497.44,459.15,694.34,484.99,586.43,615.67
193,OK,58,11,1067,1067,497.8,460.22,695.58,487.14,586.84,615.54
194,OK,49,7,1078,1078,494.59,461.38,694.33,488.36,583.41,618.56
195,OK,57,9,1070,1070,498.07,460.66,696.49,487.23,588.13,615.58
196,OK,61,11,1064,1064,498.12,461.49,695.61,485.71,589.23,614.35
197,OK,62,11,1053,1053,495.77,456.02,691.18,480.43,584.26,607.3
198,OK,68,7,1053,1053,502.21,451.23,697.01,480.59,589.84,601.74
199,OK,53,-7,1076,1076,497.76,447.32,697.24,474.18,586.33,602.96
200,OK,53,-6,1077,1077,497.43,448.43,697.14,474.31,586.22,603.69
201,OK,58,0,1069,1069,499.04,449.01,697.18,475.05,587.62,606.22
202,OK,57,2,1067,1067,497.01,450.22,694.96,475.98,585.72,607.02
203,OK,61,-1,1071,1071,501.29,450.54,699.89,476.3,591.88,605.96
204,OK,65,1,1069,1069,503.62,451.99,702.12,475.97,596.51,606.3
205,OK,71,12,1055,1055,504.1,459.04,699.96,483.59,595.66,607.96
206,OK,68,15,1055,1055,502.26,460.75,697.56,489.04,591.09,609.15
207,OK,64,7,1065,1065,501.64,457.73,698.98,485.19,592.18,608.43
208,OK,69,12,1052,1052,501.83,457.43,696.84,483.56,591.86,606.39
209,OK,66,9,1058,1058,501.44,456.35,697.35,484.24,591.23,606.94
210,OK,66,10,1061,1061,501.75,457.2,698.22,484.94,592.29,609.74
211,OK,66,14,1059,1059,501.5,459.66,697.59,487.14,592.32,613.18
212,OK,64,14,1061,1061,500.39,460.8,696.86,489.05,589.39,614.17
213,OK,60,10,1069,1069,499.64,460.01,697.78,487.27,590.37,616.05
214,OK,65,13,1062,1062,501.57,460.59,698.36,486.9,593.28,614.45
215,OK,71,17,1055,1055,504.05,461.29,699.59,487.65,595.83,615.52
216,OK,66,17,1058,1058,500.86,462.34,697.04,488.24,591.92,617.86
217,OK,68,18,1057,1057,501.09,462.45,697.24,486.81,593.67,617.41
218,OK,69,19,1057,1057,501.35,464.08,697.62,487.1,594.52,618.97
219,OK,67,16,1060,1060,500.9,462.29,697.71,485.82,595.07,618.06
220,OK,65,16,1063,1063,501.29,462.54,698.51,488.19,593.64,618.66
221,OK,67,17,1062,1062,502.88,464.66,699.96,489.72,595.18,620.73
222,OK,63,15,1068,1068,501.9,463.89,699.62,491.65,593.39,620.49
223,OK,61,15,1067,1067,499.11,463.92,697.26,487.47,591.6,620.98
224,OK,61,14,1071,1071,500.21,465.0,699.15,488.2,594.08,622.17
225,OK,63,15,1069,1069,501.33,465.57,699.95,488.09,595.31,622.13
226,OK,66,16,1066,1066,503.73,465.22,701.66,489.67,596.89,621.91
227,OK,64,15,1067,1067,502.38,464.47,700.45,488.95,594.57,621.03
228,OK,64,13,1072,1072,503.6,464.82,702.5,489.31,597.45,622.44
229,OK,65,15,1069,1069,503.36,464.9,701.69,490.01,595.85,621.49
230,OK,62,14,1072,1072,502.1,466.55,701.27,490.12,595.66,623.25
231,OK,66,15,1069,1069,504.09,465.42,702.39,490.89,596.93,621.45
232,OK,61,13,1074,1074,502.74,465.67,701.96,490.9,595.43,623.01
233,OK,60,12,1077,1077,502.94,464.71,702.61,491.34,594.78,623.17
234,OK,63,15,1071,1071,503.82,464.7,702.06,492.76,594.61,622.72
235,OK,62,15,1071,1071,502.82,464.44,701.21,491.96,593.51,622.0
236,OK,63,15,1071,1071,503.28,465.2,701.67,492.19,594.0,621.64
237,OK,62,14,1072,1072,503.24,465.38,701.99,491.54,594.64,622.64
238,OK,61,13,1074,1074,501.93,465.85,701.28,490.05,594.92,623.37
239,OK,60,14,1074,1074,501.19,466.57,700.68,490.49,594.42,624.33
240,OK,56,12,1081,1081,499.22,468.35,700.2,489.62,593.63,626.72
241,OK,56,11,1083,1083,499.07,467.31,700.4,488.72,594.43,627.79
242,OK,57,12,1080,1080,499.14,467.61,700.09,488.47,595.18,627.39
243,OK,55,9,1087,1087,499.91,466.2,701.95,488.18,597.02,628.0
244,OK,60,17,1074,1074,499.22,470.31,699.36,488.23,596.5,628.82
245,OK,61,15,1076,1076,500.77,469.88,700.99,489.92,597.18,628.1
246,OK,61,18,1073,1073,499.8,470.65,699.49,489.61,596.23,627.92
247,OK,57,14,1081,1081,498.99,469.9,700.17,489.09,596.16,629.08
248,OK,59,16,1076,1076,498.88,471.05,699.24,490.35,595.54,628.53
249,OK,60,17,1077,1077,500.05,471.12,700.61,490.53,596.27,629.46
250,OK,58,13,1080,1080,500.45,469.35,701.27,490.83,595.99,626.36
251,OK,63,17,1071,1071,501.71,469.43,700.92,490.69,596.14,625.07
252,OK,63,15,1075,1075,505.26,467.99,704.58,493.7,596.96,623.7
253,OK,72,28,1058,1058,505.49,472.83,702.05,496.16,598.44,630.93
254,OK,65,22,1077,1077,507.28,475.13,707.12,500.69,600.74,633.36
255,OK,65,21,1079,1079,507.67,474.94,707.68,501.73,600.97,633.05
256,OK,65,21,1080,1080,507.24,475.75,707.58,501.18,602.75,634.06
257,OK,57,17,1090,1090,502.88,477.87,705.72,499.02,601.31,635.72
258,OK,61,19,1084,1084,504.21,477.19,705.85,498.65,601.7,635.67
259,OK,61,20,1082,1082,503.97,477.07,705.16,499.26,600.67,634.66
260,OK,61,19,1083,1083,503.95,476.06,705.33,497.83,601.15,634.06
261,OK,65,22,1077,1077,504.78,476.48,704.9,498.87,601.47,633.71
262,OK,61,19,1082,1082,503.94,476.81,705.18,498.94,601.14,633.84
263,OK,77,32,1061,1061,510.38,478.89,707.02,506.0,605.92,631.77
264,OK,72,29,1065,1065,507.91,477.44,705.21,505.16,601.59,631.72
265,OK,64,23,1074,1074,504.1,475.31,703.61,499.35,599.16,634.05
266,OK,53,12,1089,1089,498.16,471.35,700.68,492.56,594.94,630.09
267,OK,43,3,1105,1105,495.32,468.02,700.83,489.85,592.15,631.48
268,OK,45,4,1101,1101,495.4,468.64,700.3,488.82,592.89,629.69
269,OK,48,5,1097,1097,497.04,467.95,701.06,489.72,594.25,629.11
270,OK,44,2,1102,1102,495.9,467.34,700.78,489.2,593.31,628.84
271,OK,50,7,1091,1091,496.66,467.1,699.61,488.78,593.61,626.97
272,OK,49,7,1091,1091,495.12,467.49,698.12,488.64,591.58,627.67
273,OK,47,2,1093,1093,495.47,461.28,698.74,483.69,589.74,625.48
274,OK,45,-5,1099,1099,497.42,454.82,701.19,481.69,589.17,619.85
275,OK,59,-10,1080,1080,504.76,442.64,704.35,473.15,593.92,604.0
276,OK,73,1,1050,1050,506.47,442.86,700.74,471.45,594.04,596.64
277,OK,72,-1,1048,1048,504.25,440.17,698.13,468.89,592.15,592.0
278,OK,70,1,1050,1050,504.1,441.07,698.31,470.27,589.99,597.35
279,OK,73,5,1046,1046,504.86,442.43,698.42,471.16,590.39,600.31
280,OK,68,2,1053,1053,504.31,440.79,698.58,472.64,587.57,600.53
281,OK,62,-3,1062,1062,500.99,442.85,697.69,470.64,587.45,600.88
282,OK,64,1,1058,1058,501.7,443.81,697.65,471.36,587.4,602.64
283,OK,80,17,1037,1037,504.53,454.63,696.97,478.13,595.77,604.53
284,OK,75,15,1038,1038,502.12,454.89,694.71,479.5,591.15,602.42
285,OK,77,15,1036,1036,503.17,454.47,695.12,480.27,591.34,600.32
286,OK,75,16,1038,1038,502.27,456.05,694.71,481.02,590.98,602.51
287,OK,80,17,1033,1033,504.77,453.76,696.1,480.32,592.12,600.81
288,OK,85,26,1022,1022,505.18,458.05,694.85,482.37,593.02,603.87
289,OK,88,26,1021,1021,506.89,457.11,696.44,480.61,595.91,604.29
290,OK,88,29,1017,1017,506.62,458.85,695.12,483.96,592.7,604.31
291,OK,86,25,1025,1025,506.89,456.62,696.85,482.11,594.23,605.1
292,OK,84,24,1025,1025,505.69,456.8,695.67,482.26,591.62,603.97
293,OK,85,25,1024,1024,507.07,456.7,697.01,481.61,593.66,605.8
294,OK,79,14,1037,1037,505.47,452.35,697.61,478.14,593.94,599.99
295,OK,76,7,1046,1046,506.15,452.66,700.09,478.48,596.46,595.96
296,OK,85,18,1030,1030,507.88,455.74,698.87,480.49,597.49,599.77
297,OK,76,16,1044,1044,504.62,458.1,698.28,483.69,595.44,605.41
298,OK,67,10,1059,1059,501.36,457.98,697.64,484.33,593.9,607.69
299,OK,63,6,1066,1066,501.13,457.88,698.41,486.03,593.67,607.78
300,OK,61,10,1074,1074,500.89,462.03,700.05,487.38,595.63,619.86
301,OK,71,15,1053,1053,502.69,459.11,698.19,483.18,594.89,611.51
302,OK,68,10,1062,1062,503.49,459.21,700.56,484.51,597.38,612.06
303,OK,69,14,1061,1061,504.32,461.25,701.0,488.11,596.85,613.52
304,OK,74,18,1052,1052,505.52,463.09,700.64,487.9,598.57,614.43
305,OK,73,15,1056,1056,505.44,462.57,701.43,486.32,599.45,611.72
306,OK,70,12,1058,1058,503.64,461.48,700.27,484.23,597.52,610.21
307,OK,72,16,1055,1055,504.19,462.3,699.95,487.24,597.3,613.16
308,OK,67,14,1065,1065,501.59,464.81,699.48,487.47,597.51,616.76
309,OK,57,16,1071,1071,495.23,468.38,694.5,488.69,591.12,624.72
310,OK,58,13,1073,1073,497.12,465.59,696.49,488.52,591.95,622.41
311,OK,48,11,1083,1083,490.02,471.39,692.02,487.5,588.41,626.53
312,OK,50,13,1081,1081,491.59,472.23,693.0,489.25,588.26,626.07
313,OK,52,14,1075,1075,492.38,468.68,692.34,489.34,587.4,623.79
314,OK,55,13,1072,1072,493.54,467.38,693.06,487.85,589.36,620.89
315,OK,55,12,1074,1074,493.89,467.76,693.8,488.05,590.53,620.82
316,OK,52,12,1076,1076,492.57,468.64,692.86,488.01,588.68,622.13
317,OK,53,11,1077,1077,493.17,468.19,693.7,487.53,590.12,621.99
318,OK,49,11,1083,1083,490.7,470.28,692.51,487.81,588.46,626.55
319,OK,65,16,1065,1065,499.49,468.37,697.77,488.22,596.68,619.58
320,OK,54,14,1075,1075,492.93,468.57,693.12,486.98,589.21,625.54
321,OK,54,13,1078,1078,493.41,470.43,694.37,487.0,592.88,625.32
322,OK,50,12,1079,1079,490.59,470.19,691.7,487.33,588.32,624.39
323,OK,61,14,1067,1067,496.61,465.43,695.05,486.03,593.67,619.29
324,OK,65,19,1063,1063,498.1,469.48,695.84,489.16,595.76,621.8
325,OK,64,17,1066,1066,498.91,468.25,697.2,488.97,597.06,621.5
326,OK,67,16,1064,1064,500.92,466.76,698.8,487.69,599.51,619.5
327,OK,68,14,1064,1064,501.56,465.42,699.41,487.21,599.84,616.29
328,OK,71,13,1064,1064,504.2,464.31,702.1,485.72,603.53,615.19
329,OK,79,22,1050,1050,505.77,467.64,700.98,488.53,604.63,617.84
330,OK,79,21,1052,1052,505.94,467.58,701.82,486.63,606.36,618.33
331,OK,78,21,1053,1053,506.51,466.46,702.42,487.09,605.39,618.08
332,OK,78,20,1057,1057,506.74,467.91,703.55,486.47,608.28,619.85
333,OK,75,20,1062,1062,506.16,471.05,703.82,490.34,607.28,623.06
334,OK,82,22,1056,1056,510.46,468.92,706.89,488.53,611.67,621.33
335,OK,84,21,1053,1053,511.04,466.03,706.98,486.57,612.07,619.08
336,OK,80,19,1058,1058,509.58,467.61,706.62,486.61,611.86,620.24
337,OK,84,24,1069,1069,515.5,476.59,714.58,495.29,622.37,630.15
338,OK,81,24,1073,1073,513.65,477.7,713.63,494.83,621.79,634.09
339,OK,100,53,1055,1055,530.73,489.18,724.52,526.44,627.33,652.59
340,OK,92,103,1068,1068,525.98,541.74,723.38,572.8,627.54,716.86
341,OK,108,148,1046,1046,535.43,569.89,728.08,604.36,632.08,756.29
342,OK,91,125,1077,1077,528.28,563.83,727.45,593.51,631.08,747.75
343,OK,78,110,1092,1092,519.94,561.88,722.8,586.04,628.0,739.2
344,OK,77,111,1089,1089,517.39,561.32,719.7,584.57,624.28,738.13
345,OK,73,107,1097,1097,517.82,560.88,721.57,585.39,624.29,738.07
346,OK,77,102,1095,1095,519.66,554.54,722.92,579.49,626.75,731.14
347,OK,83,92,1073,1073,519.11,535.78,717.58,565.15,620.08,705.6
348,OK,82,62,1061,1061,518.54,496.66,712.58,537.99,609.87,667.47
349,OK,45,13,1092,1092,492.75,475.13,695.81,496.67,589.05,633.55
350,OK,47,1,1088,1088,494.23,459.9,695.97,486.17,587.09,618.95
351,OK,69,1,1048,1048,499.32,445.32,693.64,471.29,589.72,592.4
352,OK,71,-6,1038,1038,498.45,434.68,690.48,462.82,586.48,578.87
353,OK,69,-6,1033,1033,494.78,432.57,685.82,461.01,580.13,574.19
354,OK,73,-3,1029,1029,496.97,435.1,687.26,463.5,583.25,574.05
355,OK,75,9,1024,1024,497.33,444.84,686.88,471.64,582.84,585.07
356,OK,80,1,1022,1022,498.9,439.51,688.49,463.4,588.31,573.19
357,OK,70,-5,1034,1034,497.01,437.4,688.49,464.4,583.21,573.33
