k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
25,OK,-99,10,1026,1026,300.97,480.38,490.23,448.79,433.8,581.77
26,OK,-99,-5,1030,1030,306.37,464.49,497.8,443.28,431.52,567.29
27,OK,-81,-7,1019,1019,318.8,453.65,508.73,438.51,443.1,559.09
28,OK,-73,-26,1017,1017,327.38,437.48,516.92,421.29,448.93,535.06
29,OK,-84,-52,1039,1039,325.03,424.71,517.92,401.9,449.12,522.45
30,OK,-73,-60,1014,1014,328.93,401.71,517.48,381.88,445.82,504.18
31,OK,-82,-70,1029,1029,327.17,395.75,518.84,379.45,442.18,501.07
32,OK,-84,-75,1030,1030,327.76,392.66,519.87,378.85,438.91,495.49
33,OK,-76,-67,1017,1017,329.07,390.89,518.99,380.25,440.12,497.51
34,OK,-87,-71,1022,1022,323.17,390.81,514.01,381.14,431.23,494.13
35,OK,-98,-76,1038,1038,320.12,391.44,514.1,384.33,426.36,498.28
36,OK,-97,-76,1036,1036,319.21,392.08,512.82,383.79,426.48,496.39
37,OK,-96,-71,1037,1037,319.85,394.6,513.66,387.24,427.29,503.73
38,OK,-99,-73,1039,1039,317.32,395.83,511.46,386.08,425.66,502.14
39,OK,-100,-71,1041,1041,318.54,396.47,513.11,390.89,424.21,504.35
40,OK,-101,-68,1038,1038,317.99,397.1,512.01,393.04,422.58,507.22
41,OK,-101,-69,1035,1035,316.44,396.16,509.97,391.17,420.35,503.77
42,OK,-100,-66,1031,1031,315.65,396.9,508.41,390.64,419.35,505.44
43,OK,-104,-72,1033,1033,313.08,395.97,506.01,387.41,416.41,497.72
44,OK,-106,-77,1037,1037,313.23,392.56,507.11,385.66,415.8,493.01
45,OK,-118,-92,1059,1059,311.71,388.85,509.74,383.31,413.21,489.47
46,OK,-119,-100,1067,1067,313.45,388.0,512.88,383.07,415.09,482.42
47,OK,-103,-90,1044,1044,320.43,381.86,515.72,381.62,421.02,482.67
48,OK,-97,-86,1039,1039,325.04,379.2,519.37,384.19,421.88,485.25
49,OK,-95,-85,1034,1034,326.93,380.04,520.23,385.84,422.34,481.95
50,OK,-93,-84,1033,1033,327.14,381.06,520.26,386.77,423.74,481.39
51,OK,-91,-71,1025,1025,325.05,386.16,516.66,389.72,422.48,495.07
52,OK,-98,-71,1030,1030,318.96,396.73,511.68,397.59,419.61,491.19
53,OK,-136,-64,1016,1016,272.74,401.01,462.67,400.12,376.31,489.17
54,OK,-151,-40,1014,1014,257.09,421.52,446.74,416.65,360.91,515.91
55,OK,-97,-20,991,991,304.58,425.18,489.99,425.26,400.49,526.26
56,OK,-98,-22,1001,1001,307.39,428.05,494.63,424.54,404.26,531.08
57,OK,-100,-21,1005,1005,307.02,430.94,494.97,428.09,404.45,532.92
58,OK,-102,-24,1010,1010,307.29,430.11,496.23,429.46,404.59,533.14
59,OK,-108,-24,1015,1015,303.86,432.1,493.7,429.73,400.17,535.94
60,OK,-105,-20,1008,1008,305.2,432.73,493.72,432.3,399.69,536.19
61,OK,-102,-12,1000,1000,304.58,436.4,491.54,433.87,398.16,541.38
62,OK,-105,-16,1014,1014,306.69,438.73,496.34,436.63,404.31,545.47
63,OK,-103,-14,1019,1019,308.35,440.42,498.95,438.5,408.49,550.65
64,OK,-102,-12,1016,1016,309.22,440.06,499.15,439.93,408.38,552.33
65,OK,-103,-40,1039,1039,315.72,427.26,509.95,427.49,420.51,531.99
66,OK,-112,-60,1063,1063,317.4,417.87,516.21,417.1,422.73,525.97
67,OK,-90,-52,1030,1030,324.47,411.55,517.14,410.07,430.21,516.48
68,OK,-80,-58,1024,1024,330.62,402.4,522.08,403.49,438.49,505.37
69,OK,-70,-46,1010,1010,335.41,406.23,524.16,411.3,441.38,510.32
70,OK,-68,-39,1010,1010,338.17,410.08,526.92,416.48,443.43,519.58
71,OK,-79,-39,1035,1035,336.22,418.09,529.67,423.12,444.36,536.39
72,OK,-76,-31,1033,1033,338.74,420.58,531.68,428.99,444.85,545.72
73,OK,-76,-26,1028,1028,337.77,423.9,529.91,431.92,442.38,548.97
74,OK,-75,-21,1019,1019,335.63,423.89,525.99,433.88,437.35,548.77
75,OK,-82,-21,1023,1023,332.28,424.47,523.27,435.64,431.63,550.36
76,OK,-87,-26,1029,1029,330.63,422.83,522.78,434.53,429.15,547.4
77,OK,-82,-19,1018,1018,331.81,424.23,521.72,437.27,428.52,550.56
78,OK,-81,-16,1017,1017,331.54,426.25,521.41,437.66,428.07,553.83
79,OK,-88,-20,1032,1032,331.82,427.79,524.43,440.7,429.2,558.3
80,OK,-77,-17,1025,1025,335.92,428.68,527.35,438.73,438.93,557.78
81,OK,-70,-15,1021,1021,340.38,427.17,531.01,437.87,445.32,558.87
82,OK,-57,-14,996,996,343.72,420.59,529.72,430.12,446.05,543.52
83,OK,-59,-10,995,995,340.95,427.31,526.97,435.0,442.73,544.2
84,OK,-60,-21,1000,1000,343.27,418.56,530.1,428.31,445.05,536.07
85,OK,-58,-21,997,997,342.23,417.88,528.47,425.04,445.45,534.0
86,OK,-62,-25,999,999,339.28,415.73,526.0,422.44,442.92,529.19
87,OK,-71,-36,1015,1015,337.86,412.31,527.57,419.66,441.0,526.43
88,OK,-71,-44,1016,1016,337.63,407.57,527.55,415.12,441.88,517.26
89,OK,-81,-65,1039,1039,337.08,395.3,531.25,403.13,442.12,510.07
90,OK,-85,-77,1044,1044,337.99,388.06,532.82,400.03,439.87,497.61
91,OK,-92,-86,1056,1056,338.01,381.09,534.75,399.15,437.4,494.02
92,OK,-94,-95,1063,1063,337.71,379.77,535.92,394.53,437.77,485.4
93,OK,-92,-94,1058,1058,337.69,378.31,535.02,391.73,438.26,485.21
94,OK,-80,-85,1039,1039,340.31,377.44,534.16,392.05,442.01,484.55
95,OK,-75,-85,1036,1036,342.54,377.62,535.99,388.95,448.0,483.4
96,OK,-70,-87,1030,1030,343.45,377.96,536.1,382.26,451.25,476.53
97,OK,-77,-93,1036,1036,339.52,374.94,533.23,378.89,447.12,474.12
98,OK,-74,-99,1033,1033,341.32,368.21,534.39,374.04,447.98,464.43
99,OK,-77,-101,1031,1031,337.01,369.83,529.86,372.1,443.69,457.88
100,OK,-88,-112,1045,1045,333.55,366.62,528.93,369.14,438.24,452.24
101,OK,-89,-108,1034,1034,328.43,365.37,521.74,367.13,431.98,453.63
102,OK,-90,-94,1033,1033,327.62,374.88,520.83,377.01,429.71,469.22
103,OK,-93,-94,1043,1043,327.57,377.48,522.65,377.96,432.53,476.33
104,OK,-82,-76,1017,1017,329.28,380.03,519.54,383.36,429.07,482.59
105,OK,-85,-77,1019,1019,325.84,385.99,516.44,385.56,428.01,478.79
106,OK,-110,-82,1064,1064,322.94,393.46,521.72,400.6,422.6,503.17
107,OK,-110,-73,1056,1056,322.12,394.26,519.25,405.99,416.71,511.68
108,OK,-98,-66,1037,1037,323.38,394.27,517.08,403.54,420.52,506.01
109,OK,-93,-55,1023,1023,325.12,394.51,516.03,407.35,417.37,511.34
110,OK,-92,-57,1021,1021,325.19,392.24,515.71,405.84,417.54,507.67
111,OK,-93,-58,1020,1020,324.0,392.89,514.4,405.66,416.69,506.04
112,OK,-93,-58,1021,1021,323.19,392.75,513.63,405.82,415.94,506.2
113,OK,-90,-54,1017,1017,325.72,392.65,515.36,408.3,417.44,509.24
114,OK,-84,-40,1000,1000,323.31,406.53,510.21,415.18,416.81,509.71
115,OK,-90,-35,1011,1011,320.01,417.1,509.08,422.37,416.77,521.3
116,OK,-85,-25,1003,1003,320.88,424.24,508.44,431.0,418.12,526.31
117,OK,-83,-6,994,994,321.54,433.68,507.3,442.94,414.21,545.4
118,OK,-87,2,1003,1003,320.41,442.72,507.71,451.53,414.18,560.51
119,OK,-90,5,1010,1010,322.03,445.85,510.42,458.69,413.78,569.25
120,OK,-88,7,1009,1009,323.57,447.26,511.69,462.43,415.02,569.03
121,OK,-82,15,1005,1005,328.74,450.26,515.93,468.16,418.35,576.61
122,OK,-83,19,1006,1006,328.82,452.9,516.05,471.32,418.84,582.55
123,OK,-75,21,999,999,333.64,453.21,519.48,472.77,423.36,578.73
124,OK,-73,17,1005,1005,335.72,454.61,523.04,471.05,429.0,575.81
125,OK,-63,21,994,994,340.31,455.67,525.58,469.84,436.69,575.18
126,OK,-61,17,998,998,342.87,455.65,529.17,468.26,441.48,571.63
127,OK,-61,18,993,993,340.82,451.95,526.1,465.7,437.19,570.1
128,OK,-63,16,994,994,340.08,450.65,525.61,463.46,436.96,569.5
129,OK,-66,13,999,999,338.75,449.75,525.24,462.51,435.46,567.98
130,OK,-63,15,994,994,340.12,450.39,525.68,462.65,437.03,569.29
131,OK,-56,20,985,985,341.95,449.99,525.78,461.91,439.44,568.14
132,OK,-60,12,996,996,342.92,449.08,528.94,459.87,441.86,566.4
133,OK,-55,10,992,992,344.55,448.3,529.81,459.74,445.5,558.88
134,OK,-61,5,999,999,341.41,447.72,528.09,455.24,442.22,557.14
135,OK,-59,-5,995,995,341.52,436.33,527.5,441.87,441.97,546.39
136,OK,-68,-23,1001,1001,339.19,418.65,526.18,429.17,431.59,530.56
137,OK,-77,-59,1033,1033,340.68,400.54,533.77,408.47,441.56,511.37
138,OK,-61,-51,1007,1007,345.53,396.28,533.64,404.27,446.02,505.62
139,OK,-68,-66,1024,1024,345.94,391.26,537.38,399.3,447.74,498.46
140,OK,-59,-63,1012,1012,350.17,389.29,539.09,400.28,451.08,491.4
141,OK,-58,-63,1012,1012,351.93,387.99,540.7,400.5,450.07,493.44
142,OK,-61,-63,1019,1019,353.09,386.8,543.03,402.47,449.25,497.84
143,OK,-62,-68,1024,1024,354.05,385.24,544.99,401.12,452.26,494.9
144,OK,-65,-70,1027,1027,351.91,385.86,543.41,400.78,449.98,493.08
145,OK,-64,-72,1029,1029,352.12,386.16,543.91,401.03,452.17,492.19
146,OK,-69,-77,1032,1032,350.02,384.19,542.47,400.02,448.86,486.18
147,OK,-71,-76,1033,1033,348.85,384.35,541.53,399.5,446.69,488.21
148,OK,-68,-69,1029,1029,350.64,386.5,542.29,404.96,446.17,495.06
149,OK,-61,-51,1009,1009,348.51,397.83,536.74,411.64,445.25,502.69
150,OK,-58,-28,991,991,344.48,413.2,529.59,422.85,437.51,517.55
151,OK,-55,-23,984,984,343.76,417.14,527.6,426.16,439.98,516.42
152,OK,-55,-13,991,991,344.34,428.35,529.6,434.33,443.23,534.47
153,OK,-63,-17,998,998,341.63,427.74,528.17,434.55,438.94,534.1
154,OK,-61,-14,995,995,342.4,430.07,528.34,437.58,437.33,533.93
155,OK,-58,-13,992,992,343.16,431.32,528.59,436.08,441.01,533.18
156,OK,-58,-16,997,997,344.07,429.39,530.46,434.98,442.92,532.92
157,OK,-58,-14,998,998,344.31,431.4,530.89,436.88,445.7,536.35
158,OK,-61,-14,996,996,342.1,428.52,528.22,437.54,439.07,535.15
159,OK,-67,-15,1003,1003,339.52,430.1,526.89,439.88,435.01,537.15
160,OK,-64,-12,993,993,338.81,429.18,524.38,438.34,433.71,535.07
161,OK,-64,-15,995,995,338.93,428.38,524.91,436.85,434.42,532.4
162,OK,-63,-14,992,992,339.41,428.96,524.87,435.66,435.8,532.87
163,OK,-60,-12,988,988,340.45,428.8,525.07,435.44,435.35,532.66
164,OK,-57,-10,984,984,340.67,429.17,524.55,434.3,437.56,533.47
165,OK,-58,-9,982,982,339.77,428.68,523.39,434.83,435.74,532.76
166,OK,-57,-11,982,982,340.46,427.47,524.03,433.63,437.36,530.81
167,OK,-57,-17,986,986,341.58,422.71,525.88,430.9,439.18,526.07
168,OK,-53,-19,977,977,342.55,416.54,525.12,426.11,438.01,517.45
169,OK,-56,-26,982,982,342.5,413.25,525.95,423.3,437.08,513.52
170,OK,-55,-36,994,994,346.09,408.19,531.81,416.26,446.05,510.52
171,OK,-53,-36,992,992,346.88,407.39,532.33,415.49,447.53,509.67
172,OK,-57,-41,1007,1007,348.0,408.14,536.05,416.99,451.32,512.55
173,OK,-51,-29,989,989,347.39,412.7,532.22,421.75,446.87,513.18
174,OK,-50,-24,988,988,350.69,414.67,535.17,425.42,446.63,520.45
175,OK,-51,-25,990,990,349.31,416.52,534.19,426.0,447.58,519.67
176,OK,-54,-30,994,994,346.61,415.82,532.35,422.18,447.44,515.51
177,OK,-52,-30,990,990,346.41,415.18,531.49,418.78,448.67,513.94
178,OK,-57,-41,1004,1004,347.02,408.17,534.53,416.83,449.99,509.63
179,OK,-58,-44,1002,1002,345.76,405.55,533.03,413.1,447.29,505.39
180,OK,-62,-56,1013,1013,345.4,398.39,534.84,404.7,447.97,499.42
181,OK,-58,-58,1006,1006,347.05,392.19,535.15,398.63,449.29,495.68
182,OK,-53,-55,996,996,348.16,389.67,534.34,396.05,449.87,494.76
183,OK,-57,-57,1007,1007,348.12,390.07,536.35,397.86,449.99,498.67
184,OK,-64,-62,1016,1016,346.11,392.03,535.99,400.41,448.41,497.36
185,OK,-63,-61,1019,1019,346.96,394.64,537.46,401.09,450.55,498.26
186,OK,-56,-51,1005,1005,347.46,396.0,535.34,399.62,451.95,505.53
187,OK,-65,-50,1010,1010,343.35,397.4,531.98,406.52,443.43,508.72
188,OK,-70,-55,1023,1023,343.33,399.21,534.36,408.81,443.75,508.32
189,OK,-67,-43,1008,1008,341.79,402.98,530.03,414.33,439.88,515.28
190,OK,-72,-41,1011,1011,337.41,407.58,526.36,415.24,435.81,516.92
191,OK,-68,-36,1002,1002,337.91,408.26,525.2,416.0,435.44,518.23
192,OK,-67,-35,1002,1002,340.4,406.74,527.37,418.57,434.93,520.6
193,OK,-67,-37,1004,1004,340.16,408.12,527.71,417.37,436.15,517.81
194,OK,-72,-38,1011,1011,338.86,408.39,527.73,418.45,434.61,521.14
195,OK,-78,-36,1010,1010,335.71,407.29,524.07,421.48,425.55,525.28
196,OK,-79,-32,1010,1010,334.63,410.56,523.01,424.2,423.56,529.77
197,OK,-74,-31,1005,1005,336.3,408.96,523.79,423.14,426.44,527.57
198,OK,-78,-34,1013,1013,336.4,410.06,525.29,423.55,426.41,528.33
199,OK,-76,-34,1012,1012,336.7,411.13,525.63,421.69,430.04,528.65
200,OK,-89,-45,1034,1034,333.58,410.28,526.54,421.98,426.02,528.97
201,OK,-93,-43,1035,1035,332.4,409.39,525.55,423.01,420.68,532.39
202,OK,-96,-42,1038,1038,330.53,411.49,524.24,424.61,419.85,536.17
203,OK,-93,-35,1035,1035,332.07,412.91,524.83,430.8,419.8,543.32
204,OK,-89,-30,1024,1024,334.23,412.1,524.55,432.85,417.25,542.99
205,OK,-84,-31,1021,1021,338.9,408.07,528.34,432.74,419.78,538.83
206,OK,-87,-36,1024,1024,338.69,405.02,528.43,431.13,418.24,535.16
207,OK,-78,-35,1015,1015,341.28,402.01,529.22,428.21,423.91,530.17
208,OK,-77,-33,1009,1009,338.81,401.29,525.41,429.42,422.29,526.66
209,OK,-80,-47,1019,1019,338.76,394.82,527.9,417.74,425.44,519.08
210,OK,-69,-43,999,999,344.92,387.59,529.49,416.67,424.75,510.56
211,OK,-63,-49,997,997,345.06,386.29,530.31,408.2,432.42,502.71
212,OK,-63,-47,992,992,344.88,384.68,529.02,406.8,429.28,503.32
213,OK,-65,-53,998,998,343.33,385.7,529.28,402.47,433.28,498.95
214,OK,-65,-58,1002,1002,344.44,383.89,530.93,401.66,434.89,494.16
215,OK,-68,-63,1003,1003,343.29,379.65,529.79,399.39,430.55,487.6
216,OK,-75,-72,1012,1012,340.74,378.06,529.06,396.82,428.69,482.34
217,OK,-86,-80,1035,1035,335.8,385.35,528.44,404.03,431.43,480.47
218,OK,-84,-73,1019,1019,334.5,380.59,524.12,398.74,422.31,484.08
219,OK,-88,-79,1031,1031,334.85,379.3,526.84,397.3,423.39,485.18
220,OK,-95,-86,1046,1046,333.23,380.7,528.22,396.48,425.48,487.21
221,OK,-89,-78,1028,1028,332.67,379.91,524.44,394.81,421.65,485.43
222,OK,-91,-77,1022,1022,327.27,380.05,518.23,389.09,419.01,483.65
223,OK,-86,-76,1017,1017,328.11,380.49,518.25,387.13,421.92,480.36
224,OK,-87,-81,1020,1020,327.99,379.92,518.69,385.38,424.06,477.29
225,OK,-87,-86,1022,1022,329.76,376.29,520.8,383.87,423.09,471.36
226,OK,-79,-85,1018,1018,335.53,374.34,525.72,382.14,429.49,470.79
227,OK,-92,-86,1030,1030,327.98,383.78,520.34,392.75,422.9,470.59
228,OK,-78,-79,1013,1013,335.56,377.11,524.9,386.1,427.09,472.54
229,OK,-79,-85,1019,1019,337.69,373.7,527.9,384.5,427.77,470.46
230,OK,-85,-94,1028,1028,336.46,370.12,528.4,380.69,427.18,464.9
231,OK,-87,-96,1030,1030,335.16,370.6,527.58,380.69,425.96,463.08
232,OK,-90,-108,1042,1042,336.37,365.99,531.05,374.57,429.44,457.15
233,OK,-92,-112,1044,1044,335.81,365.94,530.99,372.41,428.54,451.13
234,OK,-79,-110,1031,1031,340.05,364.14,532.82,367.55,437.38,446.15
235,OK,-72,-106,1021,1021,342.36,362.4,533.14,368.65,438.74,443.05
236,OK,-75,-110,1025,1025,341.29,360.79,532.87,367.79,437.63,440.2
237,OK,-80,-113,1026,1026,336.81,359.7,528.54,367.39,434.29,438.19
238,OK,-83,-115,1032,1032,335.49,360.64,528.42,368.62,434.69,439.17
239,OK,-88,-122,1040,1040,333.44,361.8,527.78,367.03,434.24,432.66
240,OK,-86,-116,1039,1039,335.45,360.14,529.47,370.02,433.61,442.81
241,OK,-87,-112,1036,1036,336.22,359.41,529.48,372.24,430.25,446.81
242,OK,-83,-113,1036,1036,339.52,360.46,532.96,371.03,434.82,445.78
243,OK,-78,-113,1035,1035,343.03,357.68,536.5,365.96,438.98,447.95
244,OK,-76,-117,1038,1038,343.97,357.77,538.05,364.05,445.46,443.84
245,OK,-75,-120,1040,1040,344.14,359.93,538.55,363.8,449.46,438.48
246,OK,-78,-117,1041,1041,341.37,364.61,535.96,369.14,446.77,440.72
247,OK,-74,-112,1034,1034,342.58,366.99,535.86,369.71,447.1,442.24
248,OK,-71,-108,1032,1032,343.13,368.81,536.03,371.82,451.94,445.76
249,OK,-72,-109,1031,1031,341.86,367.81,534.54,372.39,448.24,442.43
250,OK,-80,-115,1047,1047,342.31,367.87,538.02,371.92,447.45,448.01
251,OK,-85,-116,1055,1055,340.36,368.72,537.63,373.09,446.85,452.87
252,OK,-95,-123,1068,1068,336.18,375.25,535.78,382.05,443.89,444.42
253,OK,-92,-122,1064,1064,336.41,374.0,535.3,376.49,444.77,445.29
254,OK,-88,-111,1060,1060,338.56,379.28,536.71,380.28,447.84,459.54
255,OK,-81,-95,1045,1045,340.5,380.43,535.87,385.89,445.01,472.53
256,OK,-80,-90,1042,1042,339.54,385.42,534.35,386.95,445.44,476.74
257,OK,-78,-86,1039,1039,339.98,385.52,534.28,388.39,444.94,480.09
258,OK,-71,-77,1023,1023,340.85,385.08,532.13,389.25,444.69,481.17
259,OK,-68,-76,1021,1021,342.45,385.33,533.28,389.05,446.26,481.94
260,OK,-70,-79,1024,1024,341.76,386.55,533.27,388.01,446.74,480.47
261,OK,-70,-80,1030,1030,343.5,387.88,536.08,389.33,451.43,482.73
262,OK,-67,-77,1026,1026,345.1,388.31,537.02,389.57,452.78,484.37
263,OK,-67,-75,1024,1024,345.09,388.52,536.51,393.22,450.38,483.41
264,OK,-64,-74,1020,1020,345.67,387.9,536.49,391.06,452.51,483.04
265,OK,-68,-77,1026,1026,343.94,388.23,535.72,391.74,450.18,483.09
266,OK,-70,-77,1025,1025,341.72,387.43,533.45,392.02,446.55,481.5
267,OK,-69,-74,1016,1016,341.03,384.68,530.96,392.03,442.48,480.17
268,OK,-70,-74,1017,1017,341.19,384.96,531.2,392.32,441.46,480.84
269,OK,-67,-73,1014,1014,341.97,384.55,531.57,390.56,444.94,481.6
270,OK,-71,-76,1020,1020,341.13,384.51,531.86,391.48,441.56,481.62
271,OK,-69,-73,1017,1017,342.04,385.02,532.09,392.34,441.93,481.33
272,OK,-70,-75,1018,1018,341.5,384.48,531.69,391.22,442.4,480.85
273,OK,-73,-76,1024,1024,340.75,387.01,532.14,394.35,443.52,482.61
274,OK,-67,-74,1013,1013,342.72,381.41,532.15,388.15,442.1,480.46
275,OK,-72,-84,1029,1029,344.21,376.34,536.45,384.77,445.13,481.09
276,OK,-81,-85,1040,1040,339.7,386.79,534.15,393.57,442.25,479.83
277,OK,-65,-78,1023,1023,347.3,381.11,538.62,386.35,449.58,484.13
278,OK,-62,-80,1024,1024,350.61,379.42,541.99,385.33,454.08,483.35
279,OK,-64,-83,1028,1028,350.14,379.16,542.34,385.35,454.88,479.81
280,OK,-67,-91,1033,1033,348.53,377.95,541.68,381.68,453.61,472.07
281,OK,-72,-103,1039,1039,346.25,370.1,540.57,373.27,450.91,462.17
282,OK,-74,-107,1036,1036,343.92,368.09,537.63,369.44,449.16,454.84
283,OK,-70,-106,1027,1027,344.35,364.98,536.31,370.87,447.19,447.79
284,OK,-71,-109,1029,1029,343.45,364.51,535.89,370.3,446.58,443.6
285,OK,-78,-110,1030,1030,338.37,364.75,530.91,368.13,440.98,445.05
286,OK,-77,-108,1024,1024,336.68,365.08,528.19,367.1,438.42,442.21
287,OK,-76,-108,1025,1025,337.48,365.64,529.15,368.12,440.34,442.36
288,OK,-76,-106,1022,1022,337.88,366.03,528.93,369.34,438.24,444.17
289,OK,-71,-102,1017,1017,339.42,366.38,529.57,368.69,440.5,444.55
290,OK,-76,-109,1029,1029,339.13,365.57,531.58,369.64,441.1,444.11
291,OK,-74,-108,1027,1027,340.79,364.36,532.76,368.96,442.87,443.54
292,OK,-72,-109,1029,1029,344.31,363.19,536.65,371.18,444.1,444.17
293,OK,-76,-113,1036,1036,343.46,363.76,537.13,370.9,445.57,444.31
294,OK,-74,-107,1031,1031,343.11,365.82,535.7,373.28,444.54,447.18
295,OK,-78,-106,1035,1035,340.46,369.92,534.01,376.01,441.18,449.78
296,OK,-77,-107,1036,1036,341.14,369.13,534.8,373.66,444.59,451.37
297,OK,-74,-105,1032,1032,343.36,366.56,536.17,373.25,445.57,453.5
298,OK,-74,-107,1033,1033,342.3,366.53,535.47,371.93,445.96,450.01
299,OK,-75,-109,1035,1035,342.35,367.33,535.76,372.31,446.65,447.84
300,OK,-76,-111,1037,1037,342.27,366.13,536.05,372.44,445.14,446.38
301,OK,-83,-112,1043,1043,338.63,369.52,533.56,375.7,440.95,445.64
302,OK,-73,-103,1028,1028,342.39,367.89,534.46,374.69,443.95,451.41
303,OK,-72,-103,1027,1027,342.67,367.45,534.54,374.08,444.48,449.61
304,OK,-76,-109,1036,1036,341.53,367.68,535.29,372.76,445.85,448.87
305,OK,-71,-106,1030,1030,343.23,368.14,535.82,372.3,449.17,449.02
306,OK,-71,-106,1033,1033,344.11,367.11,537.13,372.82,449.65,450.79
307,OK,-72,-108,1036,1036,344.81,366.84,538.52,372.64,451.69,451.43
308,OK,-66,-103,1030,1030,347.6,368.93,540.25,373.03,454.96,453.23
309,OK,-48,-87,1005,1005,354.25,368.68,542.2,373.6,461.01,459.74
310,OK,-33,-79,989,989,360.56,369.71,545.44,372.61,469.77,460.02
311,OK,-30,-74,985,985,360.46,372.19,544.6,374.33,472.11,463.56
312,OK,-40,-82,998,998,356.72,371.24,543.35,371.71,468.52,463.61
313,OK,-41,-79,998,998,357.22,372.51,543.77,375.49,467.47,466.01
314,OK,-42,-79,1002,1002,356.93,373.23,544.39,376.8,467.59,469.18
315,OK,-44,-82,1005,1005,356.51,372.53,544.38,375.71,466.47,467.86
316,OK,-37,-73,992,992,357.77,374.97,543.38,376.99,467.87,470.61
317,OK,-33,-65,981,981,357.63,375.8,541.04,377.97,466.63,473.32
318,OK,-37,-67,987,987,354.52,379.39,539.07,378.56,466.27,473.32
319,OK,-32,-66,981,981,356.73,379.01,540.12,382.01,469.29,468.2
320,OK,-42,-75,996,996,353.27,379.38,539.61,381.27,467.05,466.73
321,OK,-41,-74,994,994,353.58,378.78,539.42,380.29,467.46,467.46
322,OK,-40,-80,999,999,354.36,377.0,541.15,378.94,471.27,460.64
323,OK,-42,-81,998,998,354.83,375.67,541.33,380.71,467.27,458.47
324,OK,-44,-77,997,997,352.46,375.77,538.99,378.89,462.92,466.43
325,OK,-48,-76,999,999,349.8,376.16,536.55,378.87,460.41,469.53
326,OK,-47,-73,983,983,345.71,373.26,529.54,375.41,451.65,462.98
327,OK,-48,-77,984,984,345.98,371.26,530.02,375.09,450.43,458.35
328,OK,-49,-80,986,986,346.49,369.22,530.92,374.73,450.53,454.38
329,OK,-42,-74,975,975,347.76,369.69,530.04,375.64,452.98,453.5
330,OK,-37,-70,967,967,348.65,369.56,529.36,376.82,453.58,454.1
331,OK,-39,-70,969,969,347.79,370.7,528.82,378.2,452.13,455.51
332,OK,-47,-80,987,987,347.19,369.27,531.58,375.93,452.97,453.61
333,OK,-57,-92,1006,1006,346.94,368.36,534.89,375.63,452.22,450.7
334,OK,-61,-97,1006,1006,342.46,372.24,530.54,377.81,447.87,437.76
335,OK,-52,-91,991,991,344.69,366.02,529.94,367.7,450.53,441.17
336,OK,-41,-88,979,979,349.54,361.75,532.62,364.9,455.47,439.59
337,OK,-25,-67,943,943,351.22,368.13,527.52,372.49,453.5,438.03
338,OK,-24,-82,958,958,360.25,359.01,539.44,363.94,461.87,433.43
339,OK,-29,-108,978,978,361.5,355.12,544.46,356.44,468.36,408.16
340,OK,-33,-117,991,991,362.76,352.89,548.03,350.28,470.29,405.74
341,OK,-23,-111,975,975,365.14,353.09,547.39,346.68,473.36,402.62
342,OK,-19,-103,973,973,367.58,360.83,549.5,356.73,476.61,408.23
343,OK,-17,-110,974,974,369.04,356.56,551.14,349.28,480.85,402.68
344,OK,-15,-112,980,980,372.26,356.58,555.25,346.89,487.61,404.59
