k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
86,OK,75,112,725,725,339.28,415.73,526.0,422.44,442.92,529.19
87,OK,68,103,737,737,337.86,412.31,527.57,419.66,441.0,526.43
88,OK,68,95,738,738,337.63,407.57,527.55,415.12,441.88,517.26
89,OK,61,77,754,754,337.08,395.3,531.25,403.13,442.12,510.07
90,OK,58,66,758,758,337.99,388.06,532.82,400.03,439.87,497.61
91,OK,53,59,767,767,338.01,381.09,534.75,399.15,437.4,494.02
92,OK,51,50,772,772,337.71,379.77,535.92,394.53,437.77,485.4
93,OK,53,51,768,768,337.69,378.31,535.02,391.73,438.26,485.21
94,OK,62,57,755,755,340.31,377.44,534.16,392.05,442.01,484.55
95,OK,67,57,752,752,342.54,377.62,535.99,388.95,448.0,483.4
96,OK,71,54,748,748,343.45,377.96,536.1,382.26,451.25,476.53
97,OK,65,49,752,752,339.52,374.94,533.23,378.89,447.12,474.12
98,OK,67,42,750,750,341.32,368.21,534.39,374.04,447.98,464.43
99,OK,64,40,749,749,337.01,369.83,529.86,372.1,443.69,457.88
100,OK,55,31,759,759,333.55,366.62,528.93,369.14,438.24,452.24
101,OK,53,34,751,751,328.43,365.37,521.74,367.13,431.98,453.63
102,OK,51,47,750,750,327.62,374.88,520.83,377.01,429.71,469.22
103,OK,50,49,757,757,327.57,377.48,522.65,377.96,432.53,476.33
104,OK,57,63,739,739,329.28,380.03,519.54,383.36,429.07,482.59
105,OK,54,62,740,740,325.84,385.99,516.44,385.56,428.01,478.79
106,OK,36,64,772,772,322.94,393.46,521.72,400.6,422.6,503.17
107,OK,35,72,767,767,322.12,394.26,519.25,405.99,416.71,511.68
108,OK,44,76,753,753,323.38,394.27,517.08,403.54,420.52,506.01
109,OK,47,85,743,743,325.12,394.51,516.03,407.35,417.37,511.34
110,OK,47,82,742,742,325.19,392.24,515.71,405.84,417.54,507.67
111,OK,47,82,741,741,324.0,392.89,514.4,405.66,416.69,506.04
112,OK,47,82,741,741,323.19,392.75,513.63,405.82,415.94,506.2
113,OK,49,85,739,739,325.72,392.65,515.36,408.3,417.44,509.24
114,OK,53,97,726,726,323.31,406.53,510.21,415.18,416.81,509.71
115,OK,48,103,734,734,320.01,417.1,509.08,422.37,416.77,521.3
116,OK,52,112,729,729,320.88,424.24,508.44,431.0,418.12,526.31
117,OK,53,130,722,722,321.54,433.68,507.3,442.94,414.21,545.4
118,OK,50,139,728,728,320.41,442.72,507.71,451.53,414.18,560.51
119,OK,49,144,733,733,322.03,445.85,510.42,458.69,413.78,569.25
120,OK,50,145,733,733,323.57,447.26,511.69,462.43,415.02,569.03
121,OK,55,152,730,730,328.74,450.26,515.93,468.16,418.35,576.61
122,OK,55,157,730,730,328.82,452.9,516.05,471.32,418.84,582.55
123,OK,61,157,726,726,333.64,453.21,519.48,472.77,423.36,578.73
124,OK,64,154,730,730,335.72,454.61,523.04,471.05,429.0,575.81
125,OK,74,158,721,721,340.31,455.67,525.58,469.84,436.69,575.18
126,OK,76,154,725,725,342.87,455.65,529.17,468.26,441.48,571.63
127,OK,75,154,721,721,340.82,451.95,526.1,465.7,437.19,570.1
128,OK,73,152,722,722,340.08,450.65,525.61,463.46,436.96,569.5
129,OK,70,149,726,726,338.75,449.75,525.24,462.51,435.46,567.98
130,OK,73,151,722,722,340.12,450.39,525.68,462.65,437.03,569.29
131,OK,79,155,715,715,341.95,449.99,525.78,461.91,439.44,568.14
132,OK,77,149,723,723,342.92,449.08,528.94,459.87,441.86,566.4
133,OK,81,146,721,721,344.55,448.3,529.81,459.74,445.5,558.88
134,OK,76,142,725,725,341.41,447.72,528.09,455.24,442.22,557.14
135,OK,77,131,722,722,341.52,436.33,527.5,441.87,441.97,546.39
136,OK,69,114,727,727,339.19,418.65,526.18,429.17,431.59,530.56
137,OK,64,82,750,750,340.68,400.54,533.77,408.47,441.56,511.37
138,OK,77,87,731,731,345.53,396.28,533.64,404.27,446.02,505.62
139,OK,72,74,744,744,345.94,391.26,537.38,399.3,447.74,498.46
140,OK,80,76,735,735,350.17,389.29,539.09,400.28,451.08,491.4
141,OK,81,76,735,735,351.93,387.99,540.7,400.5,450.07,493.44
142,OK,78,76,740,740,353.09,386.8,543.03,402.47,449.25,497.84
143,OK,78,72,744,744,354.05,385.24,544.99,401.12,452.26,494.9
144,OK,75,70,746,746,351.91,385.86,543.41,400.78,449.98,493.08
145,OK,77,69,747,747,352.12,386.16,543.91,401.03,452.17,492.19
146,OK,72,64,750,750,350.02,384.19,542.47,400.02,448.86,486.18
147,OK,70,65,750,750,348.85,384.35,541.53,399.5,446.69,488.21
148,OK,72,71,748,748,350.64,386.5,542.29,404.96,446.17,495.06
149,OK,77,87,733,733,348.51,397.83,536.74,411.64,445.25,502.69
150,OK,77,107,720,720,344.48,413.2,529.59,422.85,437.51,517.55
151,OK,80,112,715,715,343.76,417.14,527.6,426.16,439.98,516.42
152,OK,80,122,720,720,344.34,428.35,529.6,434.33,443.23,534.47
153,OK,74,120,725,725,341.63,427.74,528.17,434.55,438.94,534.1
154,OK,75,122,722,722,342.4,430.07,528.34,437.58,437.33,533.93
155,OK,78,123,720,720,343.16,431.32,528.59,436.08,441.01,533.18
156,OK,78,120,724,724,344.07,429.39,530.46,434.98,442.92,532.92
157,OK,79,123,725,725,344.31,431.4,530.89,436.88,445.7,536.35
158,OK,76,123,723,723,342.1,428.52,528.22,437.54,439.07,535.15
159,OK,70,122,728,728,339.52,430.1,526.89,439.88,435.01,537.15
160,OK,72,124,721,721,338.81,429.18,524.38,438.34,433.71,535.07
161,OK,72,121,723,723,338.93,428.38,524.91,436.85,434.42,532.4
162,OK,73,122,721,721,339.41,428.96,524.87,435.66,435.8,532.87
163,OK,76,124,717,717,340.45,428.8,525.07,435.44,435.35,532.66
164,OK,78,125,714,714,340.67,429.17,524.55,434.3,437.56,533.47
165,OK,77,126,713,713,339.77,428.68,523.39,434.83,435.74,532.76
166,OK,78,124,713,713,340.46,427.47,524.03,433.63,437.36,530.81
167,OK,78,118,716,716,341.58,422.71,525.88,430.9,439.18,526.07
168,OK,80,114,710,710,342.55,416.54,525.12,426.11,438.01,517.45
169,OK,79,109,713,713,342.5,413.25,525.95,423.3,437.08,513.52
170,OK,81,100,722,722,346.09,408.19,531.81,416.26,446.05,510.52
171,OK,83,100,721,721,346.88,407.39,532.33,415.49,447.53,509.67
172,OK,81,97,731,731,348.0,408.14,536.05,416.99,451.32,512.55
173,OK,84,106,718,718,347.39,412.7,532.22,421.75,446.87,513.18
174,OK,86,112,717,717,350.69,414.67,535.17,425.42,446.63,520.45
175,OK,85,111,719,719,349.31,416.52,534.19,426.0,447.58,519.67
176,OK,82,106,722,722,346.61,415.82,532.35,422.18,447.44,515.51
177,OK,84,106,719,719,346.41,415.18,531.49,418.78,448.67,513.94
178,OK,81,97,729,729,347.02,408.17,534.53,416.83,449.99,509.63
179,OK,79,93,728,728,345.76,405.55,533.03,413.1,447.29,505.39
180,OK,76,82,736,736,345.4,398.39,534.84,404.7,447.97,499.42
181,OK,80,80,731,731,347.05,392.19,535.15,398.63,449.29,495.68
182,OK,84,82,723,723,348.16,389.67,534.34,396.05,449.87,494.76
183,OK,81,81,731,731,348.12,390.07,536.35,397.86,449.99,498.67
184,OK,75,77,738,738,346.11,392.03,535.99,400.41,448.41,497.36
185,OK,76,78,740,740,346.96,394.64,537.46,401.09,450.55,498.26
186,OK,81,86,730,730,347.46,396.0,535.34,399.62,451.95,505.53
187,OK,74,89,733,733,343.35,397.4,531.98,406.52,443.43,508.72
188,OK,70,85,743,743,343.33,399.21,534.36,408.81,443.75,508.32
189,OK,71,95,732,732,341.79,402.98,530.03,414.33,439.88,515.28
190,OK,66,97,734,734,337.41,407.58,526.36,415.24,435.81,516.92
191,OK,69,101,728,728,337.91,408.26,525.2,416.0,435.44,518.23
192,OK,71,103,727,727,340.4,406.74,527.37,418.57,434.93,520.6
193,OK,71,101,729,729,340.16,408.12,527.71,417.37,436.15,517.81
194,OK,66,100,734,734,338.86,408.39,527.73,418.45,434.61,521.14
195,OK,61,103,733,733,335.71,407.29,524.07,421.48,425.55,525.28
196,OK,60,107,733,733,334.63,410.56,523.01,424.2,423.56,529.77
197,OK,63,106,730,730,336.3,408.96,523.79,423.14,426.44,527.57
198,OK,61,105,735,735,336.4,410.06,525.29,423.55,426.41,528.33
199,OK,63,105,735,735,336.7,411.13,525.63,421.69,430.04,528.65
200,OK,53,97,751,751,333.58,410.28,526.54,421.98,426.02,528.97
201,OK,48,98,752,752,332.4,409.39,525.55,423.01,420.68,532.39
202,OK,46,100,754,754,330.53,411.49,524.24,424.61,419.85,536.17
203,OK,48,106,752,752,332.07,412.91,524.83,430.8,419.8,543.32
204,OK,52,111,743,743,334.23,412.1,524.55,432.85,417.25,542.99
205,OK,55,108,742,742,338.9,408.07,528.34,432.74,419.78,538.83
206,OK,53,104,744,744,338.69,405.02,528.43,431.13,418.24,535.16
207,OK,61,104,737,737,341.28,402.01,529.22,428.21,423.91,530.17
208,OK,61,105,733,733,338.81,401.29,525.41,429.42,422.29,526.66
209,OK,59,92,740,740,338.76,394.82,527.9,417.74,425.44,519.08
210,OK,68,94,725,725,344.92,387.59,529.49,416.67,424.75,510.56
211,OK,73,87,724,724,345.06,386.29,530.31,408.2,432.42,502.71
212,OK,73,89,720,720,344.88,384.68,529.02,406.8,429.28,503.32
213,OK,72,84,725,725,343.33,385.7,529.28,402.47,433.28,498.95
214,OK,73,80,727,727,344.44,383.89,530.93,401.66,434.89,494.16
215,OK,69,74,728,728,343.29,379.65,529.79,399.39,430.55,487.6
216,OK,64,67,735,735,340.74,378.06,529.06,396.82,428.69,482.34
217,OK,56,62,751,751,335.8,385.35,528.44,404.03,431.43,480.47
218,OK,55,66,740,740,334.5,380.59,524.12,398.74,422.31,484.08
219,OK,53,62,749,749,334.85,379.3,526.84,397.3,423.39,485.18
220,OK,48,57,760,760,333.23,380.7,528.22,396.48,425.48,487.21
221,OK,52,63,747,747,332.67,379.91,524.44,394.81,421.65,485.43
222,OK,49,63,742,742,327.27,380.05,518.23,389.09,419.01,483.65
223,OK,53,63,739,739,328.11,380.49,518.25,387.13,421.92,480.36
224,OK,53,59,741,741,327.99,379.92,518.69,385.38,424.06,477.29
225,OK,53,54,742,742,329.76,376.29,520.8,383.87,423.09,471.36
226,OK,61,55,739,739,335.53,374.34,525.72,382.14,429.49,470.79
227,OK,49,55,748,748,327.98,383.78,520.34,392.75,422.9,470.59
228,OK,60,59,736,736,335.56,377.11,524.9,386.1,427.09,472.54
229,OK,60,54,740,740,337.69,373.7,527.9,384.5,427.77,470.46
230,OK,56,47,746,746,336.46,370.12,528.4,380.69,427.18,464.9
231,OK,54,45,748,748,335.16,370.6,527.58,380.69,425.96,463.08
232,OK,53,35,757,757,336.37,365.99,531.05,374.57,429.44,457.15
233,OK,51,31,758,758,335.81,365.94,530.99,372.41,428.54,451.13
234,OK,62,31,749,749,340.05,364.14,532.82,367.55,437.38,446.15
235,OK,68,34,741,741,342.36,362.4,533.14,368.65,438.74,443.05
236,OK,65,30,744,744,341.29,360.79,532.87,367.79,437.63,440.2
237,OK,61,28,745,745,336.81,359.7,528.54,367.39,434.29,438.19
238,OK,58,26,750,750,335.49,360.64,528.42,368.62,434.69,439.17
239,OK,55,21,755,755,333.44,361.8,527.78,367.03,434.24,432.66
240,OK,56,26,754,754,335.45,360.14,529.47,370.02,433.61,442.81
241,OK,55,30,752,752,336.22,359.41,529.48,372.24,430.25,446.81
242,OK,59,29,752,752,339.52,360.46,532.96,371.03,434.82,445.78
243,OK,63,28,752,752,343.03,357.68,536.5,365.96,438.98,447.95
244,OK,66,25,754,754,343.97,357.77,538.05,364.05,445.46,443.84
245,OK,68,23,755,755,344.14,359.93,538.55,363.8,449.46,438.48
246,OK,64,25,756,756,341.37,364.61,535.96,369.14,446.77,440.72
247,OK,68,30,750,750,342.58,366.99,535.86,369.71,447.1,442.24
248,OK,71,34,749,749,343.13,368.81,536.03,371.82,451.94,445.76
249,OK,69,32,748,748,341.86,367.81,534.54,372.39,448.24,442.43
250,OK,63,28,760,760,342.31,367.87,538.02,371.92,447.45,448.01
251,OK,59,28,766,766,340.36,368.72,537.63,373.09,446.85,452.87
252,OK,52,24,775,775,336.18,375.25,535.78,382.05,443.89,444.42
253,OK,54,24,772,772,336.41,374.0,535.3,376.49,444.77,445.29
254,OK,58,35,769,769,338.56,379.28,536.71,380.28,447.84,459.54
255,OK,62,48,759,759,340.5,380.43,535.87,385.89,445.01,472.53
256,OK,63,53,756,756,339.54,385.42,534.35,386.95,445.44,476.74
257,OK,64,56,754,754,339.98,385.52,534.28,388.39,444.94,480.09
258,OK,69,63,743,743,340.85,385.08,532.13,389.25,444.69,481.17
259,OK,72,64,741,741,342.45,385.33,533.28,389.05,446.26,481.94
260,OK,70,61,744,744,341.76,386.55,533.27,388.01,446.74,480.47
261,OK,71,61,748,748,343.5,387.88,536.08,389.33,451.43,482.73
262,OK,74,64,745,745,345.1,388.31,537.02,389.57,452.78,484.37
263,OK,74,66,743,743,345.09,388.52,536.51,393.22,450.38,483.41
264,OK,76,66,741,741,345.67,387.9,536.49,391.06,452.51,483.04
265,OK,73,64,745,745,343.94,388.23,535.72,391.74,450.18,483.09
266,OK,70,63,745,745,341.72,387.43,533.45,392.02,446.55,481.5
267,OK,70,65,738,738,341.03,384.68,530.96,392.03,442.48,480.17
268,OK,69,65,738,738,341.19,384.96,531.2,392.32,441.46,480.84
269,OK,72,66,737,737,341.97,384.55,531.57,390.56,444.94,481.6
270,OK,69,64,741,741,341.13,384.51,531.86,391.48,441.56,481.62
271,OK,70,66,738,738,342.04,385.02,532.09,392.34,441.93,481.33
272,OK,70,65,739,739,341.5,384.48,531.69,391.22,442.4,480.85
273,OK,67,64,744,744,340.75,387.01,532.14,394.35,443.52,482.61
274,OK,71,64,736,736,342.72,381.41,532.15,388.15,442.1,480.46
275,OK,69,57,747,747,344.21,376.34,536.45,384.77,445.13,481.09
276,OK,62,58,755,755,339.7,386.79,534.15,393.57,442.25,479.83
277,OK,75,62,743,743,347.3,381.11,538.62,386.35,449.58,484.13
278,OK,79,61,743,743,350.61,379.42,541.99,385.33,454.08,483.35
279,OK,77,58,747,747,350.14,379.16,542.34,385.35,454.88,479.81
280,OK,74,50,750,750,348.53,377.95,541.68,381.68,453.61,472.07
281,OK,70,39,755,755,346.25,370.1,540.57,373.27,450.91,462.17
282,OK,68,35,752,752,343.92,368.09,537.63,369.44,449.16,454.84
283,OK,70,34,746,746,344.35,364.98,536.31,370.87,447.19,447.79
284,OK,70,32,747,747,343.45,364.51,535.89,370.3,446.58,443.6
285,OK,63,31,748,748,338.37,364.75,530.91,368.13,440.98,445.05
286,OK,63,32,744,744,336.68,365.08,528.19,367.1,438.42,442.21
287,OK,64,32,744,744,337.48,365.64,529.15,368.12,440.34,442.36
288,OK,64,34,742,742,337.88,366.03,528.93,369.34,438.24,444.17
289,OK,68,37,738,738,339.42,366.38,529.57,368.69,440.5,444.55
290,OK,65,32,747,747,339.13,365.57,531.58,369.64,441.1,444.11
291,OK,66,32,746,746,340.79,364.36,532.76,368.96,442.87,443.54
292,OK,69,32,747,747,344.31,363.19,536.65,371.18,444.1,444.17
293,OK,66,29,752,752,343.46,363.76,537.13,370.9,445.57,444.31
294,OK,67,34,748,748,343.11,365.82,535.7,373.28,444.54,447.18
295,OK,63,35,752,752,340.46,369.92,534.01,376.01,441.18,449.78
296,OK,65,35,752,752,341.14,369.13,534.8,373.66,444.59,451.37
297,OK,68,37,749,749,343.36,366.56,536.17,373.25,445.57,453.5
298,OK,67,34,750,750,342.3,366.53,535.47,371.93,445.96,450.01
299,OK,67,33,751,751,342.35,367.33,535.76,372.31,446.65,447.84
300,OK,66,31,753,753,342.27,366.13,536.05,372.44,445.14,446.38
301,OK,60,31,757,757,338.63,369.52,533.56,375.7,440.95,445.64
302,OK,68,38,746,746,342.39,367.89,534.46,374.69,443.95,451.41
303,OK,69,38,745,745,342.67,367.45,534.54,374.08,444.48,449.61
304,OK,66,33,753,753,341.53,367.68,535.29,372.76,445.85,448.87
305,OK,70,35,748,748,343.23,368.14,535.82,372.3,449.17,449.02
306,OK,70,35,750,750,344.11,367.11,537.13,372.82,449.65,450.79
307,OK,70,34,752,752,344.81,366.84,538.52,372.64,451.69,451.43
308,OK,75,38,748,748,347.6,368.93,540.25,373.03,454.96,453.23
309,OK,89,50,730,730,354.25,368.68,542.2,373.6,461.01,459.74
310,OK,102,56,718,718,360.56,369.71,545.44,372.61,469.77,460.02
311,OK,105,61,715,715,360.46,372.19,544.6,374.33,472.11,463.56
312,OK,97,55,725,725,356.72,371.24,543.35,371.71,468.52,463.61
313,OK,96,58,724,724,357.22,372.51,543.77,375.49,467.47,466.01
314,OK,95,58,728,728,356.93,373.23,544.39,376.8,467.59,469.18
315,OK,93,55,730,730,356.51,372.53,544.38,375.71,466.47,467.86
316,OK,99,63,721,721,357.77,374.97,543.38,376.99,467.87,470.61
317,OK,101,69,712,712,357.63,375.8,541.04,377.97,466.63,473.32
318,OK,98,68,716,716,354.52,379.39,539.07,378.56,466.27,473.32
319,OK,102,68,712,712,356.73,379.01,540.12,382.01,469.29,468.2
320,OK,95,62,723,723,353.27,379.38,539.61,381.27,467.05,466.73
321,OK,95,62,722,722,353.58,378.78,539.42,380.29,467.46,467.46
322,OK,97,57,725,725,354.36,377.0,541.15,378.94,471.27,460.64
323,OK,95,56,724,724,354.83,375.67,541.33,380.71,467.27,458.47
324,OK,92,59,724,724,352.46,375.77,538.99,378.89,462.92,466.43
325,OK,89,61,725,725,349.8,376.16,536.55,378.87,460.41,469.53
326,OK,87,61,714,714,345.71,373.26,529.54,375.41,451.65,462.98
327,OK,87,58,715,715,345.98,371.26,530.02,375.09,450.43,458.35
328,OK,86,55,716,716,346.49,369.22,530.92,374.73,450.53,454.38
329,OK,91,59,708,708,347.76,369.69,530.04,375.64,452.98,453.5
330,OK,95,62,702,702,348.65,369.56,529.36,376.82,453.58,454.1
331,OK,94,63,703,703,347.79,370.7,528.82,378.2,452.13,455.51
332,OK,88,55,716,716,347.19,369.27,531.58,375.93,452.97,453.61
333,OK,81,46,730,730,346.94,368.36,534.89,375.63,452.22,450.7
334,OK,77,41,731,731,342.46,372.24,530.54,377.81,447.87,437.76
335,OK,84,45,719,719,344.69,366.02,529.94,367.7,450.53,441.17
336,OK,93,46,711,711,349.54,361.75,532.62,364.9,455.47,439.59
337,OK,104,62,685,685,351.22,368.13,527.52,372.49,453.5,438.03
338,OK,107,49,696,696,360.25,359.01,539.44,363.94,461.87,433.43
339,OK,105,26,710,710,361.5,355.12,544.46,356.44,468.36,408.16
340,OK,103,19,719,719,362.76,352.89,548.03,350.28,470.29,405.74
341,OK,110,22,708,708,365.14,353.09,547.39,346.68,473.36,402.62
342,OK,114,30,706,706,367.58,360.83,549.5,356.73,476.61,408.23
343,OK,116,23,708,708,369.04,356.56,551.14,349.28,480.85,402.68
344,OK,120,23,711,711,372.26,356.58,555.25,346.89,487.61,404.59
345,OK,128,29,698,698,376.77,356.02,556.23,346.87,488.74,406.23
346,OK,126,26,705,705,376.93,355.94,558.35,347.34,489.12,405.34
347,OK,131,27,702,702,381.16,355.56,561.99,349.81,492.8,404.89
348,OK,134,28,703,703,383.32,357.55,564.13,350.32,497.21,404.66
349,OK,135,38,695,695,383.2,360.54,562.09,358.85,492.91,411.91
350,OK,133,23,702,702,383.62,354.86,564.42,349.04,495.51,397.84
351,OK,129,15,714,714,382.99,356.88,566.56,344.92,498.01,393.79
352,OK,140,19,705,705,390.46,352.35,572.06,347.39,503.09,394.0
353,OK,146,23,695,695,391.48,352.87,570.3,345.29,505.64,391.13
354,OK,144,26,698,698,392.25,354.59,572.02,354.78,504.53,396.66
355,OK,146,20,708,708,398.33,352.97,580.81,353.84,510.7,394.68
356,OK,150,20,702,702,400.63,351.6,581.56,349.27,512.65,392.38
357,OK,142,12,718,718,398.57,353.61,583.57,350.92,512.06,390.44
358,OK,145,17,715,715,398.62,355.0,582.69,359.66,514.32,392.33
359,OK,135,10,720,720,393.34,352.45,578.66,353.11,505.27,388.73
360,OK,141,19,706,706,393.22,352.49,575.13,353.44,504.86,391.19
361,OK,137,19,703,703,387.3,354.86,568.3,347.79,499.42,389.51
362,OK,132,18,709,709,385.06,355.05,567.57,348.13,497.11,393.1
363,OK,132,16,708,708,384.93,354.35,567.12,346.09,497.07,391.2
364,OK,133,26,702,702,383.98,359.54,564.65,355.77,494.81,397.03
365,OK,135,23,698,698,383.62,357.62,563.26,347.73,496.19,391.86
366,OK,139,21,696,696,387.3,356.23,566.1,344.85,498.59,389.04
367,OK,136,20,698,698,385.41,356.32,564.94,344.78,495.23,388.34
368,OK,134,29,696,696,382.06,364.85,561.04,356.22,493.0,393.54
369,OK,133,28,697,697,381.63,361.85,560.88,353.58,491.61,394.29
370,OK,129,24,704,704,381.74,360.22,563.14,356.02,491.42,394.96
371,OK,134,27,700,700,383.71,359.56,564.07,355.79,494.42,397.92
372,OK,134,28,699,699,383.24,359.65,563.33,354.78,494.1,398.6
373,OK,134,27,701,701,384.28,359.08,564.8,355.82,495.23,398.18
374,OK,135,29,700,700,384.47,359.84,564.81,356.36,496.36,400.63
375,OK,135,28,703,703,385.36,358.24,566.45,356.05,497.04,400.93
376,OK,130,25,706,706,383.09,357.51,565.0,354.86,493.85,399.97
