k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
59,OK,108,52,707,707,370.48,364.01,552.22,374.18,462.22,441.11
60,OK,109,55,702,702,369.65,364.13,550.26,373.98,461.06,444.12
61,OK,111,56,701,701,370.17,364.33,550.39,373.99,463.28,443.68
62,OK,110,57,701,701,369.16,364.29,549.36,373.56,461.39,445.33
63,OK,111,58,699,699,369.84,364.2,549.51,374.17,462.15,445.44
64,OK,111,57,699,699,369.45,363.95,549.33,373.6,461.9,444.28
65,OK,109,53,704,704,370.36,364.14,551.49,373.75,462.24,441.98
66,OK,104,50,710,710,366.82,370.6,549.42,381.45,460.02,434.63
67,OK,102,50,714,714,365.21,372.65,548.83,382.8,461.12,437.49
68,OK,102,51,715,715,365.36,371.6,549.16,383.37,461.51,438.71
69,OK,102,55,709,709,363.69,373.22,546.09,382.82,458.61,441.04
70,OK,101,55,708,708,363.1,373.03,545.22,382.6,456.59,441.04
71,OK,100,56,707,707,361.81,373.73,543.57,382.6,455.08,440.48
72,OK,101,56,707,707,362.26,373.29,544.15,382.63,455.04,441.49
73,OK,98,54,712,712,361.86,373.94,545.08,383.8,456.4,441.25
74,OK,97,53,714,714,362.13,374.09,545.68,384.35,455.85,441.44
75,OK,98,53,712,712,362.51,373.16,545.53,384.37,455.44,441.21
76,OK,99,53,713,713,362.95,371.93,546.2,383.51,456.73,441.63
77,OK,100,52,712,712,363.47,371.55,546.45,382.6,458.19,440.49
78,OK,102,54,708,708,363.91,371.61,545.83,382.79,458.3,439.86
79,OK,104,54,706,706,364.78,370.04,546.33,379.34,459.72,440.66
80,OK,105,54,706,706,364.89,369.73,546.53,378.71,461.13,440.86
81,OK,105,54,706,706,364.81,370.33,546.37,378.35,460.97,439.88
82,OK,104,53,707,707,363.85,370.12,545.68,378.22,459.93,439.27
83,OK,104,53,706,706,364.56,370.81,546.16,378.37,460.27,438.89
84,OK,104,53,707,707,363.57,370.84,545.64,378.23,460.22,439.04
85,OK,102,50,711,711,363.85,370.84,546.86,379.16,460.31,436.58
86,OK,103,51,709,709,363.34,371.46,545.7,378.98,460.13,435.83
87,OK,104,53,707,707,364.02,371.17,546.03,378.96,460.85,437.4
88,OK,101,51,711,711,362.39,371.93,545.48,379.25,458.08,437.36
89,OK,101,51,708,708,362.04,371.79,544.35,377.66,458.3,435.66
90,OK,102,51,709,709,362.17,371.66,544.82,377.37,459.28,436.38
91,OK,103,51,706,706,363.59,371.52,545.18,378.54,459.27,434.96
92,OK,104,52,704,704,363.47,371.21,544.78,378.43,458.97,433.38
93,OK,103,51,707,707,362.71,371.94,544.68,377.88,459.44,433.28
94,OK,103,51,706,706,363.51,371.56,545.23,378.65,458.02,433.18
95,OK,102,50,708,708,362.91,371.35,545.08,377.32,459.12,435.46
96,OK,102,50,708,708,362.77,371.02,544.99,377.53,458.25,434.9
97,OK,104,52,704,704,363.93,370.37,545.22,377.33,458.93,434.83
98,OK,101,49,710,710,362.37,371.69,545.03,377.77,458.58,434.2
99,OK,103,51,706,706,362.55,372.41,544.36,378.6,458.55,433.19
100,OK,103,52,707,707,363.24,371.76,545.2,378.53,458.51,434.96
101,OK,103,51,706,706,363.09,372.32,544.84,378.25,458.77,433.67
102,OK,103,52,705,705,362.9,371.18,544.41,377.87,457.71,434.62
103,OK,104,53,705,705,363.13,372.19,544.7,378.99,458.36,434.9
104,OK,102,51,709,709,362.52,371.72,545.08,378.61,458.93,435.4
105,OK,102,50,707,707,362.3,372.35,544.42,378.39,458.26,431.78
106,OK,101,49,710,710,362.37,371.09,545.04,377.81,458.98,434.97
107,OK,102,50,709,709,361.96,371.98,544.42,377.31,459.51,435.2
108,OK,101,50,710,710,362.22,371.84,545.16,376.81,460.1,435.79
109,OK,103,53,705,705,362.68,371.55,544.23,378.4,458.1,435.64
110,OK,101,52,708,708,361.91,371.6,544.29,378.08,457.73,437.33
111,OK,100,51,710,710,361.2,372.04,544.11,377.76,458.73,437.6
112,OK,101,51,709,709,362.26,371.04,544.75,377.9,458.44,436.06
113,OK,99,50,712,712,361.1,371.74,544.35,377.67,457.44,437.96
114,OK,104,53,705,705,362.47,370.7,544.05,376.8,459.47,437.3
115,OK,105,55,703,703,363.16,371.14,544.04,377.76,458.99,438.43
116,OK,106,57,701,701,363.51,371.5,543.96,377.66,459.38,439.53
117,OK,101,52,708,708,361.99,371.54,544.16,378.24,458.41,437.13
118,OK,104,54,704,704,362.9,371.91,544.08,378.09,460.17,437.71
119,OK,103,53,706,706,362.4,371.12,544.06,377.39,459.48,437.89
120,OK,100,49,712,712,361.42,371.96,544.61,379.03,459.07,436.04
121,OK,104,54,704,704,363.1,371.54,544.41,378.34,459.45,438.22
122,OK,101,52,708,708,362.31,371.73,544.55,379.5,458.01,437.41
123,OK,103,54,706,706,362.44,372.12,544.07,379.88,458.94,438.69
124,OK,99,52,711,711,361.02,372.68,543.93,380.61,457.12,438.46
125,OK,99,52,710,710,360.87,373.08,543.62,380.46,457.44,437.9
126,OK,100,51,710,710,361.55,372.53,544.3,380.39,458.12,436.61
127,OK,103,53,706,706,362.4,373.2,543.97,380.94,459.12,436.55
128,OK,102,54,707,707,362.61,372.44,544.54,380.95,458.28,437.4
129,OK,101,50,711,711,362.17,372.26,545.25,380.23,459.25,435.47
130,OK,100,52,711,711,362.53,372.56,545.38,381.62,457.93,437.9
131,OK,106,54,702,702,364.07,373.61,544.86,380.72,460.07,433.67
132,OK,103,52,709,709,363.81,374.12,546.19,383.2,460.74,433.93
133,OK,104,55,703,703,362.25,374.03,543.17,381.26,457.68,434.72
134,OK,106,55,702,702,364.15,372.31,544.84,380.22,460.57,437.32
135,OK,104,52,706,706,363.98,370.67,545.74,377.85,459.79,436.67
136,OK,102,52,707,707,362.76,370.61,544.65,377.88,457.14,437.37
137,OK,107,55,700,700,365.05,373.7,545.08,381.28,460.41,432.61
138,OK,106,57,699,699,362.51,373.73,542.51,379.83,458.18,435.87
139,OK,102,52,709,709,363.5,370.9,545.87,379.92,458.57,437.82
140,OK,102,52,707,707,363.4,370.9,545.19,379.25,457.67,436.88
141,OK,105,53,704,704,364.86,369.71,546.04,378.58,459.55,437.63
142,OK,107,57,700,700,365.81,369.81,545.96,379.1,458.77,439.92
143,OK,105,54,705,705,365.35,369.64,546.63,378.82,459.68,438.3
144,OK,103,52,709,709,364.53,369.92,546.9,378.57,460.27,438.56
145,OK,106,55,702,702,365.34,369.7,545.98,378.91,459.66,438.63
146,OK,103,52,708,708,364.09,371.24,546.38,378.91,459.91,438.56
147,OK,102,51,711,711,364.05,370.66,547.02,379.49,459.4,437.8
148,OK,105,54,704,704,364.43,371.08,545.67,378.77,459.71,438.34
149,OK,101,51,710,710,363.68,370.58,546.45,379.11,458.3,437.9
150,OK,105,54,704,704,365.41,370.43,546.45,379.17,459.87,438.6
151,OK,103,53,706,706,363.82,371.18,545.56,378.63,458.73,437.11
152,OK,101,50,710,710,362.94,371.68,545.66,378.92,459.11,436.6
153,OK,100,49,712,712,362.82,371.37,546.12,379.01,459.16,435.46
154,OK,101,48,712,712,363.38,371.96,546.56,379.49,460.06,433.71
155,OK,103,49,711,711,363.41,371.89,546.54,378.6,461.38,433.19
156,OK,104,50,707,707,363.81,371.37,545.86,377.72,460.21,431.93
157,OK,103,49,709,709,364.05,371.7,546.44,378.7,460.56,431.21
158,OK,102,47,712,712,363.85,371.85,547.05,379.32,460.66,431.55
159,OK,101,48,712,712,363.07,372.36,546.32,378.23,460.48,433.12
160,OK,103,49,709,709,363.54,371.98,546.03,378.5,460.11,432.31
161,OK,103,50,709,709,364.12,371.64,546.57,379.0,460.51,432.76
162,OK,103,50,709,709,363.59,371.03,546.01,377.52,459.66,433.86
163,OK,102,49,711,711,363.08,370.63,546.05,377.02,460.82,434.42
164,OK,101,48,713,713,363.15,370.42,546.57,377.67,460.05,435.11
165,OK,101,49,712,712,363.34,371.28,546.6,378.01,460.26,436.32
166,OK,102,51,709,709,363.15,371.43,545.64,378.69,459.3,436.06
167,OK,101,48,713,713,363.1,370.98,546.62,377.89,459.88,434.99
168,OK,102,49,710,710,364.14,371.12,546.79,378.61,460.29,434.9
169,OK,105,51,709,709,365.93,369.91,548.33,377.97,462.65,436.87
170,OK,103,50,711,711,365.05,368.98,548.02,376.71,460.61,437.43
171,OK,104,53,706,706,364.95,368.8,546.69,376.82,458.58,439.82
172,OK,103,51,709,709,364.81,368.91,547.17,377.51,458.85,437.48
173,OK,103,51,708,708,365.21,369.57,547.5,377.23,459.64,437.94
174,OK,100,49,715,715,364.49,369.97,548.46,378.36,458.86,438.0
175,OK,102,51,710,710,364.59,370.04,547.24,378.37,458.65,439.73
176,OK,102,49,714,714,365.6,369.51,549.32,378.18,461.25,438.94
177,OK,104,51,708,708,365.44,369.87,547.52,377.77,460.4,437.94
178,OK,104,53,707,707,364.87,369.9,546.81,378.32,458.79,439.22
179,OK,104,52,709,709,365.32,370.65,547.74,378.66,459.5,438.77
180,OK,103,52,708,708,364.69,370.26,546.79,377.87,459.64,438.05
181,OK,104,52,708,708,365.35,370.05,547.45,378.3,460.23,438.25
182,OK,105,53,707,707,364.95,370.47,546.86,378.53,460.51,437.94
183,OK,99,47,716,716,363.59,369.47,547.85,377.76,459.27,437.74
184,OK,102,52,708,708,364.04,370.14,546.13,377.59,458.79,438.19
185,OK,102,51,709,709,363.89,369.76,546.36,377.36,458.05,437.38
186,OK,102,51,708,708,363.91,369.71,546.06,377.55,458.89,436.76
187,OK,103,50,708,708,363.88,369.81,546.14,377.32,459.24,436.04
188,OK,103,50,708,708,364.13,369.82,546.49,376.64,459.08,434.83
189,OK,102,50,710,710,363.83,370.24,546.52,377.8,459.86,436.32
190,OK,102,49,710,710,363.64,369.58,546.47,376.95,459.46,435.59
191,OK,102,51,709,709,363.74,370.23,546.08,378.64,458.33,436.71
192,OK,104,54,705,705,364.2,370.2,545.63,377.84,458.24,438.02
193,OK,104,53,704,704,363.79,370.25,545.09,377.44,458.73,437.12
194,OK,104,53,707,707,364.55,370.08,546.38,377.96,459.76,439.06
195,OK,100,50,713,713,363.39,370.74,546.76,379.07,458.89,438.91
196,OK,105,54,705,705,364.54,370.91,545.92,378.64,459.76,438.12
197,OK,101,51,711,711,362.98,370.84,546.07,378.74,458.3,437.25
198,OK,101,52,709,709,362.62,371.88,545.13,379.68,456.6,438.11
199,OK,100,52,710,710,362.58,372.21,545.31,379.83,458.05,438.88
200,OK,101,52,711,711,363.14,372.08,546.05,380.19,458.4,438.65
201,OK,100,52,711,711,362.5,372.14,545.43,380.26,457.36,439.48
202,OK,100,52,712,712,362.56,372.77,545.76,381.59,458.21,439.3
203,OK,101,53,708,708,363.39,372.37,545.41,381.53,457.18,438.5
204,OK,100,51,712,712,362.65,372.51,545.78,380.83,457.85,438.33
205,OK,104,55,704,704,363.89,372.12,544.93,381.26,457.9,438.23
206,OK,100,52,711,711,362.8,371.94,545.64,380.78,456.65,438.33
207,OK,102,52,708,708,363.45,372.13,545.57,380.41,458.2,437.6
208,OK,101,53,711,711,362.56,373.06,545.5,381.25,458.01,439.34
209,OK,104,54,707,707,364.27,371.6,546.26,380.39,458.78,439.62
210,OK,102,53,708,708,363.28,371.81,545.54,380.14,458.79,438.53
211,OK,106,56,703,703,364.31,372.28,545.11,379.64,459.84,438.97
212,OK,104,53,706,706,364.81,371.27,546.58,379.48,459.67,438.04
213,OK,101,51,712,712,363.58,372.26,546.69,380.2,459.87,438.45
214,OK,103,54,707,707,363.47,372.44,545.42,380.88,458.84,438.88
215,OK,102,52,710,710,364.1,372.07,546.81,381.15,459.37,438.86
216,OK,100,52,712,712,363.46,372.46,546.63,382.2,458.73,439.1
217,OK,101,53,711,711,363.07,372.68,545.94,381.12,459.24,439.38
218,OK,102,53,710,710,363.34,372.09,546.08,381.51,459.77,440.27
219,OK,102,54,709,709,363.68,372.58,546.07,381.84,458.74,439.12
220,OK,102,53,711,711,363.45,372.6,546.29,381.47,459.16,439.46
221,OK,102,53,710,710,363.86,372.33,546.49,381.15,459.81,439.29
222,OK,101,52,713,713,364.2,371.83,547.57,381.51,459.59,440.28
223,OK,102,54,709,709,363.83,372.74,546.21,382.01,458.97,439.27
224,OK,101,52,713,713,363.44,372.63,546.82,381.67,459.8,440.76
225,OK,100,52,715,715,363.55,373.47,547.45,383.04,460.08,440.82
226,OK,101,53,713,713,363.57,373.38,547.0,384.0,459.04,441.13
227,OK,101,52,713,713,363.96,372.36,547.37,382.27,460.01,440.13
228,OK,102,52,713,713,364.33,372.38,547.7,383.14,460.55,439.66
229,OK,100,49,718,718,364.26,372.2,548.82,382.7,461.95,439.55
230,OK,101,52,712,712,363.99,372.59,547.05,383.07,459.12,439.54
231,OK,100,51,715,715,363.23,372.41,547.16,381.63,458.84,439.1
232,OK,101,52,713,713,363.99,372.46,547.44,382.09,459.23,440.02
233,OK,103,54,711,711,364.42,372.89,547.23,382.74,460.92,440.25
234,OK,102,53,711,711,363.55,372.0,546.44,380.13,460.58,441.02
235,OK,106,56,705,705,364.93,371.18,546.23,380.3,460.44,440.94
236,OK,104,54,706,706,364.34,370.44,545.96,378.8,459.91,440.57
237,OK,106,54,705,705,365.36,369.72,546.85,378.6,460.09,439.77
238,OK,108,55,700,700,365.75,368.66,545.83,376.25,461.42,439.13
239,OK,112,59,694,694,367.22,367.84,545.68,376.37,461.63,439.9
240,OK,113,60,692,692,368.03,367.19,546.08,376.31,462.26,440.71
241,OK,112,57,696,696,368.98,365.9,547.91,375.76,462.8,439.24
242,OK,112,56,698,698,369.15,366.26,548.6,375.95,463.51,439.35
243,OK,110,56,700,700,367.54,367.4,547.68,375.48,463.28,440.85
244,OK,113,59,695,695,368.37,368.26,547.28,376.57,463.71,440.11
245,OK,111,56,701,701,368.62,368.1,549.1,376.24,464.94,439.9
246,OK,110,55,701,701,368.33,366.59,548.58,375.28,462.39,439.52
247,OK,110,54,699,699,367.87,365.87,547.75,375.5,461.29,437.3
248,OK,109,53,702,702,368.5,366.51,549.06,375.78,463.02,437.92
249,OK,109,53,703,703,368.06,365.95,548.86,375.57,462.93,438.07
250,OK,110,56,699,699,367.67,366.46,547.52,376.06,462.29,439.75
251,OK,112,56,699,699,369.38,366.05,549.24,375.65,463.53,440.87
252,OK,116,60,688,688,368.77,369.3,545.85,377.05,463.64,435.59
253,OK,115,55,695,695,369.32,368.1,548.19,376.08,467.08,431.98
254,OK,116,59,691,691,370.21,366.06,547.79,377.02,463.6,437.71
255,OK,116,59,691,691,370.4,365.81,548.05,376.1,463.96,438.56
256,OK,118,60,689,689,371.21,364.98,548.34,375.65,465.16,439.08
257,OK,116,60,691,691,370.44,365.27,548.02,375.18,464.28,440.45
258,OK,114,59,692,692,369.37,365.14,547.48,374.38,463.03,441.67
259,OK,115,60,691,691,368.9,365.02,546.72,373.96,462.6,441.57
260,OK,117,62,687,687,368.96,362.48,545.79,371.01,463.29,444.77
261,OK,116,62,686,686,369.54,361.76,546.05,371.3,461.79,444.5
262,OK,117,63,687,687,370.59,361.52,547.36,371.52,462.95,445.67
263,OK,118,61,687,687,371.01,360.9,547.73,371.27,463.11,443.55
264,OK,117,60,689,689,371.21,361.06,548.34,371.81,463.02,443.32
265,OK,116,61,688,688,369.85,362.09,546.89,371.11,461.7,444.29
266,OK,116,60,691,691,370.33,362.22,548.11,371.91,463.14,444.71
267,OK,114,59,692,692,370.78,361.56,548.75,371.68,461.84,443.51
268,OK,116,59,693,693,372.09,362.38,550.21,372.5,463.05,443.52
269,OK,115,57,695,695,371.98,361.65,550.61,371.69,463.92,441.71
270,OK,115,56,696,696,373.21,361.63,552.0,373.11,465.27,441.72
271,OK,115,56,696,696,372.75,362.02,551.62,372.78,464.8,440.98
272,OK,115,57,695,695,372.29,361.04,550.9,371.83,464.23,442.16
273,OK,113,55,698,698,371.63,361.77,551.04,372.72,462.7,441.45
274,OK,116,59,693,693,372.61,361.84,550.71,373.14,462.35,442.79
275,OK,115,57,694,694,372.27,362.07,550.76,372.35,463.42,442.2
276,OK,116,57,694,694,372.81,361.41,551.31,372.12,464.19,442.08
277,OK,118,59,691,691,372.94,361.67,550.71,371.94,464.99,442.24
278,OK,116,57,695,695,372.94,362.32,551.68,373.43,464.65,441.8
279,OK,115,58,694,694,371.88,362.24,550.49,371.94,463.74,443.23
280,OK,115,58,695,695,371.98,362.46,550.66,372.96,463.18,443.05
281,OK,115,58,695,695,372.16,362.31,550.78,373.4,463.6,442.27
282,OK,115,57,695,695,372.24,362.5,551.0,372.19,464.19,442.45
283,OK,115,56,696,696,372.61,362.58,551.53,373.04,464.19,441.71
284,OK,115,56,697,697,372.79,362.56,551.94,373.2,464.86,441.98
285,OK,113,55,701,701,372.68,362.58,552.85,373.43,464.74,442.93
286,OK,115,57,695,695,372.42,362.23,551.01,373.38,463.9,441.62
287,OK,114,58,694,694,371.34,362.41,549.83,373.21,462.57,442.74
288,OK,116,59,692,692,372.47,362.9,550.4,373.66,463.85,443.32
289,OK,114,57,696,696,372.06,362.92,550.99,373.23,463.36,442.02
290,OK,115,60,693,693,370.47,363.74,548.72,374.47,463.09,443.45
291,OK,112,55,699,699,371.03,362.95,550.82,374.25,462.2,441.18
292,OK,112,54,700,700,370.72,363.75,550.76,374.9,463.27,440.62
293,OK,113,55,698,698,371.26,363.36,550.87,373.82,463.56,440.8
294,OK,113,58,694,694,370.39,363.68,548.95,373.54,461.15,441.82
295,OK,111,55,698,698,370.15,363.08,549.68,373.42,461.33,441.6
296,OK,111,57,697,697,369.28,363.15,548.55,373.33,460.8,442.05
297,OK,113,58,693,693,369.19,363.59,547.48,372.76,460.48,441.39
298,OK,114,58,693,693,370.01,362.99,548.31,373.0,460.91,441.33
299,OK,112,59,693,693,368.97,364.45,547.14,373.51,459.86,442.53
300,OK,110,57,697,697,368.41,364.08,547.65,373.47,459.58,442.27
301,OK,110,59,694,694,367.86,364.48,546.46,373.24,458.82,443.32
302,OK,111,58,695,695,368.25,364.67,547.09,374.11,458.9,442.21
303,OK,109,56,698,698,367.94,364.44,547.36,373.76,459.63,442.12
304,OK,113,60,692,692,369.22,365.01,547.12,374.34,460.5,443.4
305,OK,111,57,696,696,368.5,365.91,547.67,373.65,461.13,441.85
306,OK,109,53,705,705,368.77,369.28,549.96,379.21,463.98,436.6
307,OK,107,56,703,703,366.28,370.5,547.24,379.21,460.94,439.61
308,OK,106,55,704,704,366.36,369.53,547.49,377.53,459.61,440.51
309,OK,107,53,706,706,368.25,368.06,549.79,377.41,461.23,439.36
310,OK,113,53,703,703,372.02,369.13,552.75,381.03,467.47,433.88
311,OK,112,46,711,711,375.48,367.29,557.79,384.38,468.28,427.97
312,OK,109,41,719,719,375.86,365.11,560.24,381.82,468.97,427.62
313,OK,112,45,719,719,378.91,367.46,563.02,387.46,471.08,430.82
314,OK,115,48,720,720,382.16,367.4,566.45,389.14,476.58,438.73
315,OK,111,49,724,724,382.06,367.7,566.75,392.85,473.08,443.26
316,OK,115,50,723,723,387.18,363.27,570.81,393.69,473.95,444.05
317,OK,114,49,723,723,387.92,361.22,571.25,393.85,471.85,442.94
318,OK,111,46,724,724,387.07,358.79,570.67,391.82,468.63,441.05
319,OK,110,43,726,726,386.03,358.07,570.07,390.9,468.29,438.68
320,OK,109,45,723,723,382.34,360.19,566.34,388.06,467.38,439.85
321,OK,107,48,723,723,379.07,362.24,563.66,386.34,466.26,443.81
322,OK,107,51,718,718,376.94,363.6,560.41,386.76,463.92,446.09
323,OK,107,50,718,718,377.46,363.17,560.79,386.64,464.66,444.74
324,OK,107,51,718,718,377.14,363.23,560.66,385.76,464.73,446.56
325,OK,107,49,720,720,378.12,360.61,562.12,383.82,464.15,446.39
326,OK,103,46,726,726,376.06,360.85,561.89,381.91,464.93,448.02
327,OK,106,46,726,726,378.99,359.18,564.33,383.48,467.23,447.78
328,OK,110,50,717,717,380.12,356.61,562.91,382.69,465.96,447.05
329,OK,116,59,700,700,379.28,357.44,558.13,379.31,464.56,450.37
330,OK,117,61,699,699,378.81,357.64,557.62,379.16,465.2,451.76
331,OK,116,60,698,698,377.66,358.17,556.27,378.24,464.79,451.15
332,OK,116,62,696,696,377.21,358.64,555.31,379.14,463.57,451.18
333,OK,116,61,696,696,376.52,358.83,554.87,378.09,463.78,450.58
334,OK,115,61,696,696,375.94,358.81,554.22,378.33,462.2,450.39
335,OK,117,63,693,693,375.49,359.39,553.06,378.23,462.64,449.24
336,OK,115,60,696,696,375.38,358.78,553.6,377.83,462.6,448.36
337,OK,109,53,708,708,373.42,357.72,554.72,377.45,462.87,447.7
338,OK,109,54,707,707,372.96,358.93,554.2,377.06,462.16,447.74
339,OK,110,56,705,705,372.98,358.94,553.7,377.7,462.07,448.75
340,OK,109,56,703,703,371.79,359.47,551.84,378.72,458.62,445.97
341,OK,104,53,712,712,370.9,360.0,553.39,378.67,459.72,449.83
342,OK,105,54,712,712,372.54,359.11,554.88,379.43,460.04,450.98
343,OK,105,55,706,706,370.93,366.15,551.73,384.6,455.35,442.39
344,OK,106,56,704,704,371.33,362.77,551.56,383.37,455.61,443.7
345,OK,106,56,705,705,370.33,360.72,550.86,380.07,455.58,446.86
346,OK,104,53,711,711,370.66,360.06,552.86,378.55,457.58,448.29
347,OK,108,58,702,702,371.82,360.53,551.52,380.18,457.23,448.38
348,OK,108,57,702,702,371.53,365.58,551.11,386.03,458.27,441.12
349,OK,107,56,704,704,372.27,364.74,552.41,384.83,457.16,442.32
350,OK,107,55,707,707,372.47,363.13,553.49,383.41,457.19,444.58
351,OK,107,57,705,705,371.41,363.84,551.93,382.46,456.78,444.93
352,OK,110,59,699,699,372.27,363.21,551.24,381.71,457.5,444.45
353,OK,110,60,699,699,373.26,361.82,552.01,382.77,456.56,446.07
354,OK,108,54,706,706,373.36,359.14,554.01,379.46,458.46,445.47
355,OK,111,60,698,698,373.12,360.43,551.83,379.02,458.41,449.74
356,OK,106,55,711,711,373.17,359.93,555.16,379.4,459.53,451.37
357,OK,112,63,697,697,374.23,361.6,552.83,380.56,457.55,452.76
358,OK,106,54,710,710,373.39,359.39,555.27,379.33,458.54,449.94
359,OK,106,56,708,708,372.01,360.17,553.37,379.61,458.09,450.69
360,OK,109,59,701,701,372.46,360.72,551.89,379.78,457.75,449.54
361,OK,105,54,711,711,373.45,358.27,555.3,379.84,457.31,449.02
362,OK,108,59,702,702,373.13,360.19,552.95,380.18,456.02,450.75
363,OK,105,54,713,713,372.29,359.62,554.8,379.48,459.81,451.21
364,OK,106,55,711,711,372.26,359.05,554.14,379.79,459.31,451.96
365,OK,110,60,699,699,372.86,359.18,551.76,378.68,457.64,449.32
366,OK,109,57,703,703,372.7,359.46,552.67,379.98,457.74,446.62
367,OK,107,55,704,704,372.12,359.75,552.47,378.93,456.42,446.43
368,OK,106,56,704,704,371.71,360.21,551.95,380.68,455.43,445.98
369,OK,104,53,708,708,371.72,359.54,552.81,380.39,454.6,445.66
370,OK,107,57,703,703,372.21,360.26,552.2,380.09,454.6,445.97
371,OK,104,53,709,709,372.42,359.59,553.91,380.64,454.08,444.92
372,OK,106,54,706,706,373.77,359.98,554.28,381.95,455.18,444.64
373,OK,107,57,703,703,372.62,362.82,552.5,384.46,454.17,443.82
374,OK,104,53,709,709,371.9,361.8,553.11,384.7,454.01,441.59
375,OK,105,56,704,704,371.83,362.24,551.97,383.76,452.92,443.07
376,OK,105,55,707,707,371.2,363.29,552.1,385.09,454.66,443.11
