k,status,x,y,w,h,rx,ry,lx,ly,nx,ny
30,OK,58,114,982,982,451.15,528.46,634.22,543.25,556.23,674.51
31,OK,61,112,980,980,452.7,528.13,635.51,541.02,559.74,671.27
32,OK,67,115,973,973,454.4,527.69,635.93,539.44,560.89,669.62
33,OK,71,114,970,970,457.2,526.17,638.16,537.89,565.33,667.62
34,OK,72,117,966,966,457.69,525.74,637.98,538.36,563.76,668.39
35,OK,72,116,971,971,459.97,526.89,641.11,540.48,565.24,669.97
36,OK,78,123,960,960,461.69,527.21,640.71,540.76,565.46,673.23
37,OK,75,121,969,969,461.71,528.34,642.44,542.05,566.73,676.13
38,OK,78,121,964,964,462.52,527.89,642.37,540.69,567.95,673.67
39,OK,76,122,965,965,461.66,527.24,641.48,541.79,565.74,674.57
40,OK,75,118,967,967,461.17,525.41,641.41,540.46,565.62,670.83
41,OK,70,116,973,973,459.11,526.07,640.37,541.39,563.42,671.59
42,OK,73,118,969,969,460.2,526.68,640.75,542.09,563.66,671.1
43,OK,70,114,979,979,460.91,526.5,643.36,541.39,567.26,673.04
44,OK,71,118,973,973,460.64,525.45,641.69,543.35,564.54,673.62
45,OK,71,117,975,975,461.08,526.22,642.73,541.77,565.73,674.19
46,OK,69,116,976,976,459.56,526.26,641.38,543.05,564.01,675.03
47,OK,69,116,974,974,458.73,527.43,640.21,542.25,563.08,672.11
48,OK,69,117,970,970,458.43,525.28,639.11,542.56,559.74,672.02
49,OK,69,115,977,977,459.5,525.64,641.47,541.5,564.21,672.56
50,OK,78,123,963,963,462.35,528.0,641.8,542.91,566.4,673.97
51,OK,75,121,966,966,461.77,527.22,641.84,542.6,565.57,673.86
52,OK,76,122,966,966,461.79,528.63,641.96,543.25,566.45,675.75
53,OK,70,119,972,972,459.6,527.03,640.71,542.79,563.58,675.36
54,OK,69,116,974,974,459.57,525.95,640.99,542.23,562.59,673.04
55,OK,70,118,970,970,459.67,525.15,640.34,541.94,561.9,672.71
56,OK,73,120,967,967,459.93,526.54,640.15,541.91,562.36,673.28
57,OK,71,118,971,971,459.49,526.68,640.42,541.58,563.17,673.7
58,OK,66,114,976,976,458.15,525.44,640.07,541.49,560.86,672.32
59,OK,66,113,979,979,458.33,525.05,640.68,541.1,561.18,672.69
60,OK,69,115,975,975,459.18,525.21,640.85,540.77,562.43,672.25
61,OK,68,115,976,976,459.39,524.57,641.03,541.9,561.9,672.84
62,OK,68,116,975,975,458.33,525.77,640.07,541.34,561.63,673.6
63,OK,66,113,978,978,458.56,524.29,640.59,541.65,561.81,671.8
64,OK,66,113,978,978,458.32,523.57,640.45,540.74,561.82,671.94
65,OK,72,119,968,968,459.1,526.37,639.5,541.11,564.24,672.66
66,OK,74,118,967,967,460.19,523.68,640.28,539.82,563.82,671.78
67,OK,77,116,967,967,461.87,522.49,642.23,536.26,568.4,670.04
68,OK,75,115,971,971,462.13,522.72,643.11,537.32,568.39,670.25
69,OK,71,113,975,975,459.82,523.31,641.72,537.05,565.27,671.29
70,OK,72,114,973,973,459.5,523.24,641.07,535.8,566.7,670.88
71,OK,71,115,975,975,459.56,524.46,641.46,537.68,565.78,672.98
72,OK,72,115,973,973,460.38,523.25,641.84,538.08,566.42,673.02
73,OK,75,118,968,968,461.44,523.98,641.87,538.61,566.59,673.65
74,OK,74,114,975,975,462.73,523.22,644.56,538.03,568.95,672.21
75,OK,80,122,964,964,465.34,525.47,644.83,543.23,570.76,674.55
76,OK,74,117,975,975,463.92,524.96,645.19,544.23,568.91,674.56
77,OK,73,116,974,974,461.89,525.43,643.4,540.25,568.89,673.44
78,OK,75,119,967,967,459.66,526.5,640.08,537.92,566.77,672.11
79,OK,76,117,969,969,461.35,525.5,642.25,537.23,569.61,671.62
80,OK,73,113,975,975,460.43,525.74,642.41,536.34,570.05,670.83
81,OK,71,114,974,974,458.54,525.89,640.46,536.44,566.97,671.3
82,OK,75,117,968,968,460.41,526.07,641.15,537.19,568.05,671.3
83,OK,71,115,975,975,459.06,526.05,641.04,538.07,565.99,672.34
84,OK,69,111,978,978,459.03,525.15,641.63,536.58,566.11,671.1
85,OK,70,115,975,975,458.55,526.89,640.55,537.7,565.64,672.03
86,OK,69,113,978,978,459.12,526.31,641.66,537.54,567.05,673.03
87,OK,69,115,976,976,458.83,526.76,641.03,538.94,565.23,673.44
88,OK,68,112,980,980,458.94,526.51,641.91,538.08,566.43,672.93
89,OK,68,111,981,981,459.05,525.01,642.2,537.06,566.77,672.06
90,OK,69,114,976,976,458.51,525.96,640.59,538.69,564.91,672.07
91,OK,69,115,974,974,458.4,525.93,640.02,539.83,563.76,672.55
92,OK,72,120,969,969,458.77,527.6,639.45,541.58,563.15,674.25
93,OK,71,117,975,975,460.16,526.93,642.02,540.82,566.33,674.6
94,OK,74,123,965,965,460.06,527.77,639.89,543.28,563.65,675.16
95,OK,71,119,972,972,459.65,528.55,640.81,543.11,564.15,674.73
96,OK,72,122,970,970,459.47,530.49,640.3,544.18,564.46,676.8
97,OK,70,118,976,976,460.65,528.92,642.43,545.51,565.42,676.36
98,OK,73,115,978,978,462.32,527.6,644.61,542.66,570.94,674.67
99,OK,72,118,974,974,459.79,529.48,641.44,542.89,567.51,675.52
100,OK,77,125,963,963,461.09,530.15,640.54,544.7,566.71,676.19
101,OK,75,124,966,966,460.18,530.06,640.38,543.58,565.8,677.25
102,OK,75,124,967,967,460.76,529.9,641.06,544.5,565.77,677.16
103,OK,77,124,963,963,461.82,528.41,641.2,543.87,566.32,675.23
104,OK,76,123,964,964,462.25,526.67,641.69,544.08,565.63,674.76
105,OK,70,117,973,973,459.15,526.35,640.38,542.38,564.06,673.27
106,OK,67,114,976,976,457.48,524.79,639.32,541.18,561.63,672.91
107,OK,65,114,979,979,457.08,525.02,639.46,542.08,561.55,673.38
108,OK,69,116,975,975,459.01,525.2,640.56,542.42,563.16,673.23
109,OK,68,113,981,981,461.18,523.97,643.56,543.93,564.34,673.99
110,OK,71,116,974,974,462.08,523.23,643.22,543.36,565.14,672.86
111,OK,74,117,970,970,462.96,522.17,643.26,542.45,565.81,671.96
112,OK,77,120,967,967,463.63,524.7,643.52,543.24,567.7,673.56
113,OK,76,119,969,969,463.35,524.56,643.82,541.96,568.21,674.18
114,OK,76,119,969,969,462.75,525.7,643.18,541.97,568.59,673.64
115,OK,78,120,968,968,464.64,524.69,644.78,542.55,569.85,674.97
116,OK,81,123,963,963,465.42,526.14,644.59,543.81,569.99,674.28
117,OK,81,123,964,964,466.15,526.51,645.55,543.87,571.52,675.73
118,OK,79,122,966,966,464.8,527.13,644.64,543.89,569.78,676.26
119,OK,81,124,964,964,465.56,527.23,645.0,544.18,571.05,677.2
120,OK,79,122,968,968,465.75,526.7,645.91,545.15,571.19,676.7
121,OK,79,122,966,966,464.52,527.31,644.42,543.87,571.05,676.33
122,OK,79,124,962,962,463.53,525.79,642.54,544.05,567.04,675.78
123,OK,77,121,967,967,462.86,526.02,642.98,542.97,568.58,674.28
124,OK,77,122,966,966,463.34,526.32,643.0,545.49,566.84,675.77
125,OK,80,126,962,962,465.07,526.65,643.85,546.24,568.64,677.73
126,OK,80,126,963,963,464.86,527.42,644.16,545.37,569.24,678.08
127,OK,80,125,964,964,465.34,528.24,644.84,544.99,570.77,677.51
128,OK,85,128,957,957,466.5,527.84,644.61,545.23,571.75,676.76
129,OK,84,128,959,959,466.34,528.02,644.83,545.88,571.29,678.14
130,OK,78,124,964,964,463.4,528.22,642.92,544.66,568.59,676.67
131,OK,80,124,963,963,463.93,526.15,643.11,543.95,568.82,676.18
132,OK,79,124,964,964,464.33,526.96,643.73,544.29,569.37,676.65
133,OK,82,124,962,962,466.46,525.57,645.33,544.63,571.84,676.22
134,OK,83,126,960,960,466.57,525.61,645.09,544.4,571.19,677.34
135,OK,80,124,966,966,466.25,526.66,645.94,545.91,570.89,678.1
136,OK,81,125,965,965,466.3,527.72,645.85,545.95,571.74,678.97
137,OK,83,124,963,963,466.95,524.61,645.97,544.45,572.43,675.54
138,OK,73,117,975,975,462.22,526.31,643.81,542.97,568.46,674.49
139,OK,77,120,967,967,463.68,523.79,643.58,543.15,567.55,672.74
140,OK,76,119,969,969,462.88,525.21,643.33,543.04,567.48,672.64
141,OK,75,118,968,968,463.23,522.65,643.13,543.72,565.27,671.52
142,OK,75,117,968,968,463.94,521.33,643.8,542.74,565.37,670.16
143,OK,76,117,967,967,463.49,521.46,643.39,540.83,566.42,669.21
144,OK,79,121,962,962,464.64,522.94,643.52,542.87,566.64,671.12
145,OK,75,119,967,967,462.87,522.46,642.43,543.86,564.18,671.25
146,OK,73,119,967,967,461.36,523.53,641.08,543.6,562.74,671.25
147,OK,70,115,973,973,460.83,522.3,641.7,542.76,562.36,670.99
148,OK,71,118,969,969,460.63,522.88,640.63,544.07,561.04,670.77
149,OK,70,115,975,975,460.86,523.19,642.16,542.48,564.36,671.18
150,OK,72,118,968,968,460.69,523.68,640.72,542.42,563.15,671.75
151,OK,71,120,967,967,459.14,524.81,639.01,543.5,560.27,673.15
152,OK,71,119,967,967,457.77,524.63,637.93,540.76,561.39,671.88
153,OK,69,112,975,975,458.52,521.86,640.16,536.96,564.44,668.81
154,OK,68,111,976,976,457.75,522.08,639.65,537.35,564.65,669.34
155,OK,69,112,971,971,457.31,519.68,638.13,537.25,560.59,666.82
156,OK,65,110,976,976,456.8,520.13,638.38,538.62,560.23,668.16
157,OK,65,106,980,980,456.64,519.54,639.18,535.33,562.3,666.51
158,OK,72,106,977,977,460.18,517.86,642.29,532.3,569.7,664.41
159,OK,70,108,975,975,458.39,517.36,640.11,532.81,565.43,665.09
160,OK,66,99,987,987,459.11,515.03,642.97,530.55,567.17,662.9
161,OK,62,98,988,988,456.81,514.93,640.94,531.16,563.26,662.76
162,OK,65,97,991,991,461.37,512.81,645.81,531.37,567.33,663.3
163,OK,67,101,987,987,461.79,513.52,645.33,532.33,567.78,665.16
164,OK,79,112,962,962,461.75,516.51,640.83,533.41,569.65,661.53
165,OK,80,112,962,962,462.84,516.18,642.1,532.55,570.37,663.43
166,OK,69,107,972,972,458.6,516.27,639.67,532.86,562.72,663.36
167,OK,67,105,977,977,457.68,516.1,639.6,532.58,561.48,662.99
168,OK,66,106,977,977,456.3,517.66,638.38,533.37,561.29,663.17
169,OK,67,106,977,977,456.45,518.85,638.64,533.61,562.77,663.03
170,OK,65,105,978,978,457.37,517.45,639.45,535.61,560.42,663.42
171,OK,63,103,982,982,456.97,517.3,639.83,534.3,561.44,663.13
172,OK,65,103,981,981,457.68,516.88,640.4,533.73,562.83,661.57
173,OK,64,103,982,982,457.78,516.75,640.63,534.58,561.47,662.73
174,OK,62,101,986,986,455.56,518.58,639.52,532.79,563.3,662.42
175,OK,60,99,991,991,455.06,519.03,639.92,532.96,562.58,663.54
176,OK,62,100,988,988,457.26,518.56,641.4,533.76,563.95,663.52
177,OK,63,102,984,984,457.45,517.78,640.75,533.94,562.52,662.82
178,OK,61,103,982,982,455.81,517.4,638.65,535.25,558.67,663.62
179,OK,63,103,981,981,455.57,517.26,638.28,533.99,559.45,661.44
180,OK,62,102,984,984,455.93,518.33,639.31,533.25,561.85,662.68
181,OK,65,103,981,981,457.48,516.95,640.36,532.49,562.95,662.38
182,OK,69,102,978,978,460.1,513.44,642.15,530.8,566.03,659.89
183,OK,72,100,978,978,461.94,511.5,644.05,528.84,569.16,659.24
184,OK,70,99,981,981,461.52,511.57,644.3,528.13,568.9,658.83
185,OK,69,100,980,980,460.46,511.74,642.77,529.86,566.66,659.76
186,OK,68,98,983,983,460.34,511.94,643.41,529.22,567.53,659.39
187,OK,70,100,983,983,461.31,513.05,644.35,530.53,569.28,660.61
188,OK,68,98,984,984,461.72,512.38,644.94,529.56,568.47,659.72
189,OK,70,100,981,981,461.76,511.75,644.36,529.52,567.82,661.28
190,OK,70,103,978,978,461.92,511.89,643.74,531.89,565.87,662.18
191,OK,60,97,998,998,460.03,516.42,645.72,535.5,566.48,667.95
192,OK,56,94,1004,1004,459.48,513.99,646.15,534.5,565.05,669.67
193,OK,57,95,1000,1000,458.89,511.65,644.54,533.69,563.58,667.89
194,OK,61,94,1005,1005,462.56,512.81,649.33,533.39,570.08,670.49
195,OK,76,109,978,978,465.55,519.54,647.75,534.74,574.38,670.22
196,OK,75,105,982,982,466.91,517.92,649.73,534.93,575.04,667.36
197,OK,79,109,975,975,467.31,518.1,648.95,534.92,574.61,665.53
198,OK,82,116,968,968,467.28,523.32,647.88,536.77,576.0,670.67
199,OK,76,109,980,980,467.48,521.04,649.98,537.66,575.05,670.52
200,OK,75,114,976,976,464.28,524.06,646.22,538.31,572.74,673.92
201,OK,72,115,975,975,460.62,525.51,642.48,538.76,568.11,672.77
202,OK,73,115,974,974,460.45,525.4,642.15,537.28,569.77,672.78
203,OK,78,119,967,967,463.08,525.39,643.39,538.66,570.5,673.64
204,OK,76,112,977,977,464.0,525.68,646.36,536.96,574.11,670.47
205,OK,79,110,979,979,468.19,522.52,650.91,535.61,578.26,669.02
206,OK,82,111,977,977,469.22,522.8,651.62,535.01,580.92,670.57
207,OK,78,103,984,984,468.25,520.94,651.95,532.53,580.81,665.14
208,OK,70,98,995,995,465.83,518.67,651.55,531.5,576.78,665.07
209,OK,80,96,982,982,470.15,513.94,653.29,527.46,580.94,654.34
210,OK,74,86,989,989,467.28,508.19,651.86,520.11,578.18,647.26
211,OK,79,87,987,987,470.66,507.95,654.76,520.3,582.48,647.26
212,OK,77,88,988,988,470.13,510.62,654.57,522.88,580.39,648.94
213,OK,75,87,990,990,471.67,507.17,655.78,526.94,577.68,648.63
214,OK,76,88,989,989,471.51,508.39,655.42,527.64,576.67,647.59
215,OK,75,92,993,993,470.42,514.98,655.72,528.69,579.73,655.01
216,OK,76,98,992,992,471.48,519.47,656.47,534.08,580.54,662.71
217,OK,82,111,978,978,472.53,523.73,654.8,539.74,579.22,668.88
218,OK,79,113,975,975,470.36,523.32,651.69,542.48,572.34,667.77
219,OK,82,117,969,969,469.74,525.8,650.17,543.09,572.61,668.84
220,OK,83,117,967,967,470.4,525.54,650.44,542.18,572.89,666.77
221,OK,81,115,971,971,470.17,524.54,650.76,542.87,571.64,668.22
222,OK,78,114,972,972,469.31,523.93,649.97,544.45,569.09,667.46
223,OK,82,116,971,971,472.41,523.53,652.69,544.82,571.92,667.96
224,OK,83,116,972,972,472.9,524.86,653.62,545.14,575.79,670.67
225,OK,77,116,978,978,470.11,525.21,651.73,546.41,571.26,674.25
226,OK,69,111,992,992,468.84,526.1,653.06,548.05,570.65,678.62
227,OK,79,116,978,978,472.5,523.9,654.01,546.58,573.74,674.88
228,OK,81,117,976,976,473.45,524.35,654.66,546.5,575.3,674.65
229,OK,83,120,974,974,473.59,528.23,654.61,547.98,576.39,677.67
230,OK,71,114,990,990,467.99,530.14,652.33,548.39,572.08,680.02
231,OK,67,113,996,996,466.79,529.58,652.17,548.19,571.37,683.45
232,OK,71,115,991,991,468.96,528.22,652.99,549.97,571.29,682.66
233,OK,68,113,994,994,466.86,529.37,651.88,547.97,572.17,682.45
234,OK,68,113,997,997,467.35,529.99,652.77,549.12,572.33,682.65
235,OK,69,117,991,991,467.97,529.89,652.09,551.2,569.43,684.14
236,OK,70,120,988,988,467.51,532.18,651.13,552.53,569.02,686.49
237,OK,68,115,995,995,467.75,530.43,652.79,550.64,571.22,684.2
238,OK,69,115,993,993,466.58,531.01,651.54,548.74,571.94,683.36
239,OK,67,114,996,996,466.69,531.57,652.04,549.99,571.28,683.98
240,OK,69,118,991,991,466.56,530.78,650.8,550.79,569.7,686.44
241,OK,74,119,986,986,469.74,530.47,652.95,551.95,573.92,684.38
242,OK,76,123,980,980,469.67,530.98,651.7,552.24,572.62,684.67
243,OK,74,118,987,987,469.54,528.84,652.69,551.25,573.0,683.66
244,OK,76,122,980,980,469.75,529.96,651.64,552.19,572.33,683.8
245,OK,75,122,984,984,470.93,531.08,653.5,553.97,573.48,687.26
246,OK,80,128,977,977,471.62,533.22,652.95,555.3,573.76,688.84
247,OK,75,124,985,985,470.12,533.13,652.94,555.08,572.65,689.2
248,OK,72,122,986,986,469.36,532.12,652.52,554.11,570.73,688.12
249,OK,77,126,978,978,471.14,530.92,652.46,555.32,571.94,686.99
250,OK,80,125,975,975,471.59,529.29,652.62,551.9,573.34,683.44
251,OK,80,122,974,974,471.03,528.94,652.09,548.99,573.32,680.86
252,OK,82,126,969,969,469.47,531.92,649.61,551.01,573.63,680.48
253,OK,81,124,968,968,469.53,530.43,649.51,549.42,571.95,677.76
254,OK,81,119,975,975,471.2,527.46,652.57,547.02,575.25,675.67
255,OK,81,120,975,975,469.99,528.67,651.34,546.86,575.55,677.26
256,OK,76,117,982,982,468.95,529.36,651.77,546.86,574.93,679.1
257,OK,78,118,982,982,470.4,528.86,653.08,548.08,576.28,680.59
258,OK,74,113,987,987,469.59,526.0,653.17,545.98,573.13,677.12
259,OK,76,114,981,981,470.11,524.36,652.48,544.81,572.42,674.37
260,OK,73,113,987,987,469.41,525.46,652.78,545.98,572.18,676.29
261,OK,77,118,979,979,469.91,525.71,651.79,546.89,572.75,677.86
262,OK,81,119,971,971,470.12,523.39,650.45,545.26,572.42,675.08
263,OK,80,119,968,968,469.6,522.42,649.14,545.37,570.27,673.61
264,OK,78,115,973,973,468.54,520.82,649.21,542.74,570.0,671.54
265,OK,81,119,969,969,468.73,524.76,649.02,543.24,572.65,672.77
266,OK,84,119,969,969,471.5,524.84,651.82,543.8,575.94,673.37
267,OK,85,117,970,970,472.11,524.45,652.58,542.27,578.27,672.36
268,OK,83,118,970,970,470.56,525.28,651.15,542.77,575.52,673.47
269,OK,84,120,967,967,470.95,526.44,651.04,543.4,574.64,672.36
270,OK,81,118,975,975,469.77,526.63,651.42,543.39,575.52,675.31
271,OK,81,119,973,973,469.96,526.94,651.12,544.14,574.94,674.65
272,OK,80,117,972,972,469.23,525.45,650.2,542.97,573.52,673.46
273,OK,81,117,971,971,468.95,525.12,649.74,542.14,573.21,671.86
274,OK,81,118,971,971,469.0,526.41,649.8,542.76,573.67,672.54
275,OK,82,115,972,972,471.82,523.66,652.65,541.47,575.54,670.02
276,OK,86,115,972,972,474.92,524.21,655.67,544.13,580.5,669.43
277,OK,89,118,966,966,474.52,523.88,654.24,542.27,580.14,669.06
278,OK,79,115,974,974,469.2,525.17,650.48,542.79,574.07,671.77
279,OK,78,116,975,975,467.96,525.17,649.25,544.11,571.53,671.86
280,OK,76,115,976,976,467.28,525.96,649.0,544.01,570.73,672.68
281,OK,78,118,973,973,467.58,525.81,648.62,544.37,569.97,673.4
282,OK,80,118,971,971,467.67,525.63,648.44,542.85,572.0,672.38
283,OK,77,118,972,972,466.96,526.56,647.86,545.01,569.91,673.71
284,OK,74,115,978,978,466.97,525.13,648.83,545.02,569.7,674.4
285,OK,75,114,979,979,466.33,524.98,648.52,543.8,571.23,673.16
286,OK,70,112,984,984,464.2,527.64,647.42,544.29,570.11,673.99
287,OK,78,117,975,975,467.63,525.23,649.24,542.14,573.51,674.35
288,OK,79,117,975,975,468.0,526.64,649.71,542.3,574.06,674.5
289,OK,78,115,978,978,468.76,526.51,650.98,542.49,575.14,674.01
290,OK,82,119,973,973,469.88,528.15,651.2,543.14,576.85,674.46
291,OK,83,119,970,970,469.81,528.28,650.7,542.77,576.43,673.43
292,OK,86,122,964,964,471.42,527.08,650.99,543.86,576.54,672.72
293,OK,86,121,967,967,471.81,526.97,651.9,544.44,576.81,673.91
294,OK,88,122,964,964,473.32,525.92,652.54,544.94,577.36,673.77
295,OK,91,125,961,961,474.3,527.37,653.08,545.62,579.06,673.82
296,OK,88,123,966,966,473.88,528.04,653.49,546.71,578.84,675.32
297,OK,89,123,966,966,474.19,528.27,654.05,545.68,580.1,675.27
298,OK,87,121,972,972,474.64,528.64,655.66,545.58,581.99,676.94
299,OK,90,122,965,965,474.9,526.62,654.53,544.97,580.39,672.91
300,OK,90,124,962,962,473.88,527.53,652.77,546.31,579.2,674.91
301,OK,85,122,969,969,471.01,528.77,651.41,545.65,576.85,675.12
302,OK,76,116,981,981,467.46,527.41,650.04,545.04,574.41,676.49
303,OK,78,120,976,976,468.24,528.84,649.78,547.86,574.56,678.59
304,OK,83,123,971,971,469.83,529.92,650.47,548.69,575.91,676.78
305,OK,82,122,971,971,469.72,529.02,650.45,547.24,575.63,676.84
306,OK,87,128,965,965,471.66,532.37,651.12,550.67,577.78,678.65
307,OK,86,127,965,965,470.37,531.48,649.86,550.23,575.92,678.17
308,OK,83,124,971,971,470.31,529.73,650.79,550.27,575.89,678.11
309,OK,80,121,975,975,469.13,529.78,650.52,547.66,575.86,677.82
310,OK,83,123,975,975,473.13,529.57,654.23,550.26,578.23,680.43
311,OK,86,121,974,974,475.39,527.03,656.26,548.46,580.61,679.88
312,OK,87,121,970,970,475.4,525.13,655.6,546.35,579.55,676.75
313,OK,88,119,970,970,475.57,524.46,655.94,544.13,580.86,674.94
314,OK,87,119,969,969,474.44,524.23,654.68,544.0,579.04,672.7
315,OK,89,123,963,963,473.96,524.65,652.88,545.08,577.68,673.16
316,OK,89,122,962,962,473.57,524.84,652.36,544.31,577.28,671.47
317,OK,91,124,957,957,473.39,525.2,651.49,543.64,577.03,671.09
318,OK,91,125,958,958,474.36,525.77,652.42,545.04,578.0,673.22
319,OK,91,125,959,959,474.38,526.44,652.76,545.31,578.1,673.09
320,OK,89,121,967,967,474.56,526.97,654.71,543.75,580.3,673.62
321,OK,85,119,970,970,472.8,526.63,653.57,542.55,578.17,673.96
322,OK,88,121,965,965,473.19,526.29,652.83,543.41,577.94,672.36
323,OK,88,121,964,964,472.72,526.72,652.21,542.98,577.92,672.51
324,OK,90,123,960,960,473.4,527.06,652.18,543.19,578.83,672.66
325,OK,89,121,964,964,473.91,526.35,653.52,542.45,579.72,673.04
326,OK,90,120,965,965,474.67,525.82,654.37,542.09,580.4,671.27
327,OK,85,119,971,971,472.18,527.12,653.06,542.4,578.19,673.43
328,OK,90,123,962,962,474.04,527.54,653.08,544.79,579.99,673.78
329,OK,91,122,964,964,474.76,526.62,654.18,543.44,581.65,673.6
330,OK,93,124,960,960,475.59,527.06,654.35,544.03,582.16,673.37
331,OK,86,121,972,972,473.96,529.76,655.01,545.58,581.25,677.5
332,OK,84,119,976,976,473.74,529.46,655.52,545.49,581.11,677.92
333,OK,86,122,972,972,473.62,530.7,654.78,546.25,580.77,678.56
334,OK,85,122,972,972,473.29,529.59,654.36,546.07,579.47,678.19
335,OK,79,117,982,982,471.09,531.29,654.22,544.92,579.29,678.59
336,OK,79,119,981,981,471.08,529.79,653.68,546.78,576.9,680.69
337,OK,84,126,971,971,471.53,531.89,652.39,548.66,577.31,682.09
338,OK,89,131,958,958,471.46,532.47,649.83,549.7,576.82,679.84
339,OK,81,123,975,975,470.47,530.54,651.76,549.46,575.08,680.48
340,OK,84,123,974,974,473.22,530.31,654.47,548.33,578.85,680.79
341,OK,88,129,965,965,473.72,530.61,653.07,550.01,578.56,681.69
342,OK,83,126,971,971,471.99,531.71,652.59,550.97,575.3,681.78
343,OK,83,126,971,971,471.99,531.08,652.49,550.41,575.3,682.27
344,OK,84,124,972,972,472.4,531.46,653.2,549.53,577.63,680.33
345,OK,88,127,965,965,472.81,530.44,652.33,548.49,577.86,679.17
346,OK,85,124,970,970,473.2,529.62,653.66,549.05,577.15,678.99
347,OK,86,127,966,966,472.52,530.61,652.1,549.59,577.16,680.52
348,OK,87,128,965,965,472.19,530.98,651.6,550.08,576.36,681.2
349,OK,92,131,954,954,473.36,529.99,650.79,549.16,576.2,677.11
350,OK,95,132,950,950,474.69,529.4,651.38,547.95,578.35,676.09
351,OK,94,130,952,952,474.11,530.01,651.29,546.87,578.06,675.36
352,OK,92,130,955,955,473.78,528.09,651.28,547.89,576.07,677.2
353,OK,94,127,957,957,476.14,525.59,653.79,546.8,580.54,674.88
354,OK,91,123,960,960,474.5,524.93,652.99,544.95,579.3,672.95
355,OK,92,127,957,957,473.43,527.58,651.61,545.28,578.37,675.34
356,OK,91,128,957,957,473.33,528.27,651.51,545.39,576.38,675.64
357,OK,93,125,960,960,476.05,527.73,654.71,545.24,581.56,674.34
358,OK,92,125,962,962,475.64,528.79,654.69,545.82,581.91,676.49
359,OK,97,128,958,958,478.35,528.79,656.55,546.97,584.94,677.93
360,OK,91,124,966,966,476.58,528.49,656.42,545.83,583.01,677.93
361,OK,90,122,969,969,476.62,526.27,656.81,545.78,582.53,677.03
362,OK,90,121,971,971,476.66,527.29,657.35,545.91,583.25,677.03
363,OK,89,122,970,970,476.91,527.27,657.27,547.58,582.15,676.8
364,OK,94,125,962,962,478.18,528.03,656.99,548.04,583.36,675.87
365,OK,92,123,967,967,477.31,528.46,657.08,548.39,582.86,675.56
366,OK,89,119,968,968,475.99,523.85,655.85,545.06,580.93,672.77
367,OK,87,119,971,971,473.99,525.59,654.61,544.96,580.67,673.55
368,OK,81,117,973,973,470.09,525.0,651.12,543.32,575.13,672.91
369,OK,85,120,965,965,470.19,524.49,649.82,542.21,574.42,671.18
370,OK,87,120,965,965,472.64,524.62,652.22,543.42,577.1,671.59
371,OK,83,116,971,971,471.59,523.68,652.15,542.62,574.95,670.37
372,OK,82,115,975,975,471.3,524.33,652.72,542.2,576.08,671.39
373,OK,84,118,969,969,471.15,525.12,651.47,542.4,576.51,671.17
374,OK,85,120,967,967,469.54,527.43,649.74,543.02,576.38,672.37
375,OK,79,116,974,974,468.22,525.82,649.58,542.62,573.83,672.69
376,OK,82,118,970,970,469.34,526.48,650.1,542.34,575.8,671.82
